Gene,Expt,y,x,neighbour
3110035E14Rik,1,13866.0666801156,6203.65397496108,20
3110035E14Rik,1,14041.0385686061,6207.07283345108,21
3110035E14Rik,1,14418.937158841,6338.58149508506,90
3110035E14Rik,1,14681.0173654919,6438.67664169167,135
3110035E14Rik,1,15684.7313353588,6785.74210645476,236
3110035E14Rik,1,14109.7070323938,6850.30624249801,245
3110035E14Rik,1,14105.3264044002,6852.55611443038,245
3110035E14Rik,1,14235.2170779498,6843.58303933497,248
3110035E14Rik,1,14462.3821526265,6864.00004669422,255
3110035E14Rik,1,14387.4085992057,6864.17283543047,257
3110035E14Rik,1,14351.8275802663,6875.55959658674,3482
3110035E14Rik,1,14627.6066080454,6881.49464375261,258
3110035E14Rik,1,14632.0003945389,6873.01063268792,258
3110035E14Rik,1,14421.4641946567,6900.19611229631,259
3110035E14Rik,1,14419.5152825153,6883.2207969158,259
3110035E14Rik,1,14407.7018046529,6876.79728199187,259
3110035E14Rik,1,13982.9641073532,6873.09842809733,260
3110035E14Rik,1,15873.3557071966,6867.29101555896,265
3110035E14Rik,1,15874.8788806974,6896.1892449594,265
3110035E14Rik,1,13762.6753555426,6884.20118608761,267
3110035E14Rik,1,13750.2855020879,6870.45068933969,267
3110035E14Rik,1,14116.8683058144,6915.07595887371,268
3110035E14Rik,1,14123.8470342428,6881.42609295719,268
3110035E14Rik,1,14122.5136684633,6880.54206158643,268
3110035E14Rik,1,14117.8602964359,6875.76951981011,268
3110035E14Rik,1,14123.4536269936,6885.19650530009,268
3110035E14Rik,1,14126.5663639491,6914.74363665095,268
3110035E14Rik,1,14105.7760258268,6884.66193592827,268
3110035E14Rik,1,13882.7442572984,6905.31550387711,271
3110035E14Rik,1,13901.6259460999,6898.83675391253,271
3110035E14Rik,1,13752.6034792638,6919.77837385519,311
3110035E14Rik,1,14827.9031045087,6898.09954914446,276
3110035E14Rik,1,14247.7723198125,6896.49402865166,278
3110035E14Rik,1,14608.9958026396,6916.11779167997,280
3110035E14Rik,1,14598.2790223959,6908.63994056899,280
3110035E14Rik,1,14318.6229196123,6887.47878167918,281
3110035E14Rik,1,14330.099167585,6904.46670521926,281
3110035E14Rik,1,14583.8238477067,6890.95846461362,282
3110035E14Rik,1,14584.402327427,6881.45683761758,282
3110035E14Rik,1,14576.16685724,6887.25522624621,282
3110035E14Rik,1,14576.1273454559,6909.48103980451,297
3110035E14Rik,1,14573.3647539252,6890.75847795081,282
3110035E14Rik,1,14575.766135447,6909.98150514804,297
3110035E14Rik,1,14581.0613515801,6922.19091533774,297
3110035E14Rik,1,14589.477526381,6888.91966096991,282
3110035E14Rik,1,13770.6093790456,6891.81235364515,283
3110035E14Rik,1,14529.7145552368,6919.27870883446,300
3110035E14Rik,1,14498.7174062285,6894.80907884982,284
3110035E14Rik,1,13999.5257203696,6939.59561971063,318
3110035E14Rik,1,13982.7783544836,6928.02736170258,290
3110035E14Rik,1,13989.2022928815,6924.59774536375,290
3110035E14Rik,1,13978.1726931676,6927.14156462679,290
3110035E14Rik,1,14000.1008324308,6915.78854753545,290
3110035E14Rik,1,14377.3173080891,6924.06198456977,291
3110035E14Rik,1,14388.7339302051,6934.07107491417,291
3110035E14Rik,1,14383.5415680752,6919.88563267766,291
3110035E14Rik,1,14381.9523795509,6920.87519812327,291
3110035E14Rik,1,14382.3241840983,6929.41766012056,291
3110035E14Rik,1,14380.0567653625,6936.57132175338,291
3110035E14Rik,1,14821.7545636529,6936.48162391531,292
3110035E14Rik,1,14834.8552561852,6928.89280903036,292
3110035E14Rik,1,14821.6726223528,6930.21762560868,292
3110035E14Rik,1,14639.0837592936,6906.88586092127,293
3110035E14Rik,1,14567.6676791585,6918.11208536053,297
3110035E14Rik,1,14529.9376963405,6925.87248826817,300
3110035E14Rik,1,14237.3709896881,6928.25148044574,307
3110035E14Rik,1,14229.09281687,6923.12024422498,304
3110035E14Rik,1,14438.1052635039,6928.80139986219,305
3110035E14Rik,1,14448.4922657474,6945.14964423915,305
3110035E14Rik,1,14469.9140485246,6943.75725369399,308
3110035E14Rik,1,14443.4572562856,6926.93829582367,305
3110035E14Rik,1,14457.3221946722,6954.24682807166,305
3110035E14Rik,1,14440.7189556509,6952.90581104655,305
3110035E14Rik,1,14445.8601928357,6953.46474568837,305
3110035E14Rik,1,14441.0691001448,6946.84311346853,305
3110035E14Rik,1,14549.4369367387,6943.9166715453,309
3110035E14Rik,1,14557.8509713965,6938.08623485605,309
3110035E14Rik,1,13672.4744733637,6943.29602988834,310
3110035E14Rik,1,13759.2153069905,6950.1246149883,311
3110035E14Rik,1,13760.9411266408,6926.65102350952,311
3110035E14Rik,1,13760.9343481077,6947.91490545578,311
3110035E14Rik,1,14152.0927141162,6947.33647901619,312
3110035E14Rik,1,14043.9675447408,6958.35616444953,313
3110035E14Rik,1,14253.895406519,6944.60838276038,314
3110035E14Rik,1,14247.5881839458,6943.58504353953,314
3110035E14Rik,1,15486.6919552981,6975.31881024396,316
3110035E14Rik,1,15456.3482835355,6942.3509897167,316
3110035E14Rik,1,15472.0392922049,6955.64100693533,316
3110035E14Rik,1,15478.1043739385,6958.82069439306,316
3110035E14Rik,1,15470.8214774636,6950.0893252841,316
3110035E14Rik,1,14006.9469630018,6944.29675126098,318
3110035E14Rik,1,14688.8878063218,6976.3804214727,321
3110035E14Rik,1,14694.463112423,6968.61864043698,321
3110035E14Rik,1,14671.4111464617,6958.93520061311,321
3110035E14Rik,1,14869.2047657144,6975.42947040338,325
3110035E14Rik,1,14864.2889755179,6964.8011675996,325
3110035E14Rik,1,14885.149617256,6967.58450050172,325
3110035E14Rik,1,14317.7749419109,6981.2436479411,326
3110035E14Rik,1,14299.2356675851,6969.59814390967,326
3110035E14Rik,1,14565.9706874198,6969.42839062513,327
3110035E14Rik,1,14574.6591446829,6961.40978829576,327
3110035E14Rik,1,13762.8422225375,6966.73917001265,329
3110035E14Rik,1,13818.1811554417,6957.45128996011,330
3110035E14Rik,1,13841.4571753285,6968.00185177919,330
3110035E14Rik,1,14128.9639295044,6973.15298810296,332
3110035E14Rik,1,14132.3909376326,6965.91448928174,332
3110035E14Rik,1,14462.9906010211,6974.30999194555,333
3110035E14Rik,1,14461.2866375107,6990.38031963403,333
3110035E14Rik,1,14472.3254591389,6963.95264833968,333
3110035E14Rik,1,16113.7730516078,6993.82435713695,336
3110035E14Rik,1,16119.3729732036,6994.61685917243,336
3110035E14Rik,1,16117.5329209002,6979.23533654599,336
3110035E14Rik,1,13872.320419979,6958.5871204061,338
3110035E14Rik,1,13879.5423179768,6952.97262859838,338
3110035E14Rik,1,14402.9137621347,6978.43541295009,340
3110035E14Rik,1,14399.6749267732,6970.53390623017,340
3110035E14Rik,1,14404.3915733388,6964.66456808825,340
3110035E14Rik,1,14426.0201307084,6985.856217732,356
3110035E14Rik,1,14401.8662764037,6972.70747004779,340
3110035E14Rik,1,14210.3384030859,6974.26054935718,342
3110035E14Rik,1,14212.951742725,6967.03846719998,342
3110035E14Rik,1,14274.9374058789,6990.82359923989,343
3110035E14Rik,1,14279.3797450571,6979.0239115121,343
3110035E14Rik,1,14418.8289849048,6970.76639753071,345
3110035E14Rik,1,14849.3342652138,6980.24762386541,346
3110035E14Rik,1,14186.7439792552,6967.0190740305,349
3110035E14Rik,1,13941.9673909562,6978.62458446799,351
3110035E14Rik,1,13953.0494370859,6978.82703010883,351
3110035E14Rik,1,13962.1777170937,6984.18046863704,351
3110035E14Rik,1,14823.6649787529,6978.42317670599,353
3110035E14Rik,1,14815.2620608622,6981.9577994551,353
3110035E14Rik,1,14961.8939386596,6990.49685216461,354
3110035E14Rik,1,14426.6954964209,6989.15908111656,365
3110035E14Rik,1,13871.7473434008,6979.42285186859,359
3110035E14Rik,1,13872.7621392903,6984.58393761837,359
3110035E14Rik,1,13887.0510179616,6970.91878995779,339
3110035E14Rik,1,13881.5469803841,6983.35885246778,359
3110035E14Rik,1,13879.6174940071,6996.68419735161,359
3110035E14Rik,1,14246.215793478,6981.65496572778,361
3110035E14Rik,1,13937.4894776074,7001.43135066198,362
3110035E14Rik,1,13931.3299601675,6983.43474024765,362
3110035E14Rik,1,14569.0482242482,6992.45698566659,366
3110035E14Rik,1,14578.6116266603,6997.42617245606,366
3110035E14Rik,1,14792.6143274562,6985.01208199248,367
3110035E14Rik,1,14816.2359814374,6986.32845240919,353
3110035E14Rik,1,14814.4822563845,7003.49097390309,370
3110035E14Rik,1,14203.7528891343,7018.26056595809,373
3110035E14Rik,1,14211.2450468698,7014.06523865653,373
3110035E14Rik,1,14201.818121627,7018.07837824924,373
3110035E14Rik,1,14197.0393935422,7007.19958714014,373
3110035E14Rik,1,14194.0535039891,7003.42639066116,373
3110035E14Rik,1,14207.0807539023,6994.20236181132,369
3110035E14Rik,1,14189.6412098947,7019.1662186916,373
3110035E14Rik,1,14194.995676507,7026.57128683869,373
3110035E14Rik,1,14206.1003569087,7004.27165914545,373
3110035E14Rik,1,14197.5865193372,7004.6258229744,373
