Gene,Expt,y,x,neighbour
3110035E14Rik,1,14050.499210232,6210.97779047313,21
3110035E14Rik,1,14451.9305358135,6257.08744156412,45
3110035E14Rik,1,13815.7992095267,6279.3916459991,47
3110035E14Rik,1,14254.8278913826,6276.73963234293,53
3110035E14Rik,1,13864.8328810763,6285.56798668525,64
3110035E14Rik,1,14397.8490901503,6302.15619524142,68
3110035E14Rik,1,14495.5570279893,6340.00674499847,82
3110035E14Rik,1,14411.6449824898,6340.49046352774,90
3110035E14Rik,1,14671.0807738172,6357.44333613084,98
3110035E14Rik,1,14665.7586878073,6364.42404585886,98
3110035E14Rik,1,14785.1737728371,6587.39007411932,169
3110035E14Rik,1,14678.239577057,6597.87904681744,177
3110035E14Rik,1,14407.1458012458,6645.21541470765,187
3110035E14Rik,1,15357.0845673025,6640.68484344936,189
3110035E14Rik,1,13778.4220178007,6659.88642630214,195
3110035E14Rik,1,15420.811169881,6656.95859629323,197
3110035E14Rik,1,13972.7231550097,6758.42046467196,223
3110035E14Rik,1,15548.2309319809,6778.37931155036,225
3110035E14Rik,1,15031.9318033369,6797.01068022078,233
3110035E14Rik,1,14531.6689247107,6796.74236620996,235
3110035E14Rik,1,14115.3163898983,6839.48772996886,245
3110035E14Rik,1,14677.313591669,6832.99347568637,246
3110035E14Rik,1,14241.0441297064,6841.34019209141,248
3110035E14Rik,1,14230.0431615991,6840.77714553702,248
3110035E14Rik,1,14240.1334640763,6827.0394673078,248
3110035E14Rik,1,14235.5046741316,6855.91997640057,248
3110035E14Rik,1,14471.4220480795,6877.37242078939,255
3110035E14Rik,1,14378.5624777998,6870.51646455766,257
3110035E14Rik,1,14382.9549983947,6879.00755240247,257
3110035E14Rik,1,14390.6631742149,6873.19087415602,257
3110035E14Rik,1,14358.5211301948,6875.81528754479,257
3110035E14Rik,1,14634.6892644963,6884.0757210808,258
3110035E14Rik,1,14409.6541145176,6885.08970950769,259
3110035E14Rik,1,13992.0447842969,6889.09057086443,260
3110035E14Rik,1,15881.5156536034,6884.50962086092,265
3110035E14Rik,1,15863.3945231035,6901.3092367233,265
3110035E14Rik,1,14133.6033188481,6897.79112368832,268
3110035E14Rik,1,14103.9221893075,6886.87118673758,268
3110035E14Rik,1,14101.0307935812,6894.56370099633,268
3110035E14Rik,1,14135.1459906309,6892.0034605118,268
3110035E14Rik,1,15827.9066552666,6899.08445665419,270
3110035E14Rik,1,13888.4533717936,6903.28542007759,271
3110035E14Rik,1,13877.638389716,6889.98840950865,271
3110035E14Rik,1,13892.355021342,6900.83024391307,271
3110035E14Rik,1,13894.150177571,6903.80363834053,271
3110035E14Rik,1,13904.9306035719,6907.61297320771,271
3110035E14Rik,1,13888.6092224856,6909.14816454988,271
3110035E14Rik,1,14238.2099264489,6893.68398193008,278
3110035E14Rik,1,14591.7486567169,6900.6480645584,280
3110035E14Rik,1,14602.6901891451,6895.9074782699,280
3110035E14Rik,1,14604.8124681106,6908.72762263653,280
3110035E14Rik,1,14594.4857013083,6897.09514028167,280
3110035E14Rik,1,14600.5068817391,6918.51582793462,280
3110035E14Rik,1,14593.6111383867,6895.30244397561,282
3110035E14Rik,1,14314.2568793955,6882.34640337225,281
3110035E14Rik,1,14328.3969805196,6894.18211828982,281
3110035E14Rik,1,14320.986064205,6904.05330797441,281
3110035E14Rik,1,14338.0867080099,6896.07170418987,281
3110035E14Rik,1,14586.4621202494,6904.79851787592,282
3110035E14Rik,1,14587.0732388916,6882.32724040016,282
3110035E14Rik,1,14603.1250258405,6897.28225230545,280
3110035E14Rik,1,13764.7178050085,6902.47721854432,283
3110035E14Rik,1,13965.3014027348,6914.98828478318,285
3110035E14Rik,1,14661.4721429885,6904.81561707526,286
3110035E14Rik,1,13812.744289149,6911.15392195759,275
3110035E14Rik,1,14380.490843239,6927.70056848358,291
3110035E14Rik,1,14370.2434645372,6931.18123174041,291
3110035E14Rik,1,14822.4307452611,6915.58351170401,292
3110035E14Rik,1,14528.0243488781,6935.83220097137,300
3110035E14Rik,1,14517.4737522248,6911.21662548569,284
3110035E14Rik,1,14536.541088616,6931.07154479617,300
3110035E14Rik,1,13891.3659584004,6928.74205593616,301
3110035E14Rik,1,14239.0204367055,6938.06345115722,307
3110035E14Rik,1,14448.2033531508,6948.09763188471,305
3110035E14Rik,1,14448.2240153996,6959.87654689013,305
3110035E14Rik,1,14451.7383035597,6940.98482482292,305
