model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Calca,Cck.Cxcl14.Vip,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Tac2,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
PC.CA1.2,0.008063297404286001,0.00755644132288,0.005402535377348,0.0037954386270220002,0.006776705564416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00168366891189,0.004910206974184,0.0,0.018123996122945,0.023530394406668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001770369881649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006641318689423001,0.9113878566353191
PC.CA1.2,0.005267882714474001,0.005482445108757001,0.0026414367686300004,0.0029479512252630004,0.004938976610263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008034762951536,0.0,0.0031295047387870003,0.005674242619842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020363024340460003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032342605074360004,0.9550660027242751
PC.CA1.2,0.008113068073897,0.007672152488235001,0.0039587019503010005,0.007448862542175001,0.0122695803844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002092717637103,0.020539697037608003,0.00344647892706,0.00831267728349,0.011057203539833001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001871950023817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006268061111717,0.9048906065926761
PC.CA1.2,0.0038458341870530005,0.004106442441566,0.0021856720844670003,0.002158239393371,0.006657868001179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005243392756902001,0.0,0.003464273215595,0.005958491053991001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014862098110020002,0.9637996885031841
PC.CA1.2,0.003690538666944,0.004701334367478,0.002045855799309,0.0028491421550480003,0.00458065869848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006400125090912001,0.0,0.004053188113595001,0.006691352541417001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033686859677300005,0.9600767065073291
PC.CA1.2,0.005894228897892001,0.005804051397999,0.003601072810885,0.0039301199365830005,0.006231067309269001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018968784896320002,0.007959757775266,0.0,0.005134131571429001,0.007619056484778001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004934564455194,0.944304688883114
PC.CA1.2,0.0061401884212610005,0.003835950474943,0.00227128290278,0.0024527885406920003,0.0058648995723120005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004770832977718,0.023120412796053,0.002122415816285,0.008943224037098001,0.009613501343873001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016577298536057,0.913319635010948
PC.CA1.2,0.005933472922480001,0.005421215712688001,0.0039008971155660003,0.00275167075938,0.0045350638136770005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015537014849380001,0.0047468821763610005,0.0,0.016442005731806,0.023759820777881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007285747856232001,0.9227267896195681
PC.CA1.2,0.002079074380988,0.003130471964701,0.0,0.0023178741483610003,0.0027688651497370003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005040093184885,0.0,0.0028791932936020003,0.005463889280697001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015504625062610002,0.973331346968982
PC.CA1.2,0.006745406195318,0.009654014420107,0.004319623036601001,0.004983946127707001,0.005815163784448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019250293106160001,0.0011390295847190002,0.009532018881726001,0.0,0.005673499116849,0.008561813299162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004067464801627001,0.9347722099698431
PC.CA1.2,0.0037081054110710003,0.004655058546104001,0.0020993720171080003,0.0024535667345650003,0.0041493219364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056923778174670005,0.0,0.006601690745316,0.010212733181330001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003987226444921,0.9551060676289581
PC.CA1.2,0.00440623872095,0.004624252293515,0.002924128710574,0.00286408569425,0.004945071346922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024796895567705,0.0,0.0029049157695820002,0.005538240467321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021529908125670003,0.9428819915039021
PC.CA1.2,0.00382253073919,0.003995484489523,0.001745251338391,0.0023422870521820002,0.004237155080514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005959215569646001,0.0,0.0029544899028120003,0.005709106796206001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024606652843730003,0.965589522639944
PC.CA1.2,0.008101424339976,0.008768004266126,0.00996977563173,0.0059549487497870006,0.009940232799880001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003160168772548,0.0062533149966100005,0.0,0.021464555466187002,0.023496745898184002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003046963453101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00903282867961,0.885665265563584
PC.CA1.2,0.002150694231872,0.003385189179965,0.001110150047417,0.0016851571429330001,0.004143128893026001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044254991829440005,0.0,0.0027865173444240002,0.005842275726898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001717447141901,0.972126194864055
PC.CA1.2,0.00562570542873,0.005643778798747,0.003174214524111,0.0038687721697380005,0.005977627892343001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007534895278444,0.0,0.004358244552307,0.007053419907516001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034946019667900004,0.9509922754999961
PC.CA1.2,0.005755786162069,0.0030922847873100004,0.002438959097471,0.0017360667239490002,0.0041178954104920005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034201840494511006,0.0,0.0034690383646800004,0.006174582560865001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038834938035800003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002229151048433,0.931507332667695
PC.CA1.2,0.004659335250183001,0.005573768141301,0.0028177176318830003,0.0037059391851600003,0.00555728363787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016906703902550002,0.007553611941052,0.0,0.004629844930542,0.007211914779697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045681449436210005,0.95064001019841
PC.CA1.2,0.01007858563093,0.004586962581272,0.007443425318565001,0.002541563875861,0.004817511434181,0.0,0.0,0.0,0.0,0.0,0.001263688663854,0.0,0.0,0.0,0.001438235113916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053326720376327005,0.0020638973545110003,0.003720309755662,0.219906344686008,0.11829565241657501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017421423960596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14279593297919602,0.404818408492694
PC.CA1.2,0.005961422018336,0.007532066179396,0.0038974254266500004,0.003393342153838,0.004640442197154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019086915459250002,0.006110347225660001,0.0,0.017463664555192,0.023799582273348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008029384092189,0.9155276825809231
PC.CA1.2,0.007935510229089001,0.007343855603043001,0.010179348747028001,0.0041346955350220005,0.005068432228428001,0.0,0.0,0.0,0.0,0.0,0.003170107246771,0.0019295002538800001,0.001066615464867,0.0,0.003148065668459,0.0021083435348390003,0.001062277473313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014710743909952001,0.0036482093587970003,0.001888532803152,0.182098847529183,0.11487355217974402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019917841283495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011044120322630001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025529437333430003,0.0,0.036772425850374005,0.5715674098080821
PC.CA1.2,0.005712215716655001,0.0057941800658920005,0.0035137495216900003,0.0039989271653390005,0.005897654828614001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016713459273260001,0.007762612479233001,0.0,0.005199793986976,0.007650729468341001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049365600566800005,0.9443172277950601
PC.CA1.2,0.00401251599332,0.005292234087163001,0.002545461099361,0.0033412276695590003,0.006381999640377001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006333054804513001,0.0,0.004575840903208,0.007551173653974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003066025313191,0.95547437840113
PC.CA1.2,0.007021837104010001,0.004531987788426,0.002849230509885,0.003018040745738,0.006952705969971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067425357848690005,0.005449312646629001,0.001004223016154,0.010245911337794001,0.010366450787269001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019764463996421,0.9211658396467111
PC.CA1.2,0.0066573415594200006,0.005969504727154001,0.0039038183298690005,0.0030177234374700003,0.005244622302767001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001611900112347,0.0047349832775920005,0.0,0.015691021285070002,0.021960624774629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022750672307510003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006696911132252001,0.9218142954656641
PC.CA1.2,0.023561767245957002,0.014765913523541,0.014170974248451,0.011681313322506002,0.017278910814442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007029461802518001,0.010792657209702001,0.00810889461762,0.001310411836966,0.009994286221491,0.009652935015861001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008797120646248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025480045543903002,0.8340451138021641
PC.CA1.2,0.0053031775995330006,0.006028340459373001,0.003226847085858,0.006813681998428,0.005319810863343001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00667934415136,0.0,0.004437199896787001,0.00691713039854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033159931386600003,0.9497883831558801
PC.CA1.2,0.004433049346893,0.005363420212076001,0.0026629560717020004,0.003475229693645,0.005279135609303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001099831455723,0.00752798032764,0.0,0.004658638472991,0.007250686912190001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036535269613180003,0.9534126082906281
PC.CA1.2,0.004219050622047,0.005227312392041001,0.002639802844012,0.002445325523155,0.00394478013754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017796773361070002,0.004711399337309,0.0,0.018449697455287,0.023988518318843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007929398778147,0.923477516455193
PC.CA1.2,0.006265317674941,0.0064493918198820005,0.005519070510757,0.0029563094924500003,0.0036287836656760004,0.0,0.0,0.0,0.0,0.0,0.005316341537309001,0.001491009049492,0.001333924591299,0.0,0.0011839961391020002,0.001423589574858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006789439424120001,0.02040443070206,0.002393367263775,0.11292060164301401,0.101971917071784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017994181545350001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018959188439040002,0.0,0.025911252477276003,0.688159793216921
PC.CA1.2,0.0036458178158120004,0.0032177574305020003,0.0015336845079530002,0.002550115509408,0.003473549664845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005164849332403,0.0,0.002317663226535,0.004858027468815001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001503056199618,0.971178889766069
PC.CA1.2,0.016989585063041,0.009573022995641,0.033471764437149006,0.004994837185707,0.009223553157565,0.0,0.0,0.0,0.0,0.0,0.001155241358137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016915983005477,0.0034998240998420005,0.0,0.106088887878182,0.094411672148055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007136859180586001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011323659810990002,0.0,0.039331951277588005,0.651883165452641
PC.CA1.2,0.009967597731396001,0.004316334443082001,0.008049276515627,0.0024750539775130003,0.004560972126668001,0.0,0.0,0.0,0.0,0.0,0.005302665093177001,0.001564573162411,0.0013385205277000002,0.0,0.0036528533993020005,0.0026946012478990004,0.001406202693952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054390999589509006,0.0018573318996180001,0.004442597842027001,0.224699744287045,0.11473338796911801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019782902795759002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01438726051361,0.0,0.0,0.0,0.0,0.0,0.0031488606544920004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003034768556421,0.0,0.146160364686996,0.36514865081622305
PC.CA1.2,0.014491767760743,0.007565962708947001,0.010200400626906001,0.005115065051577001,0.011373958236670001,0.0,0.0,0.0,0.0,0.0,0.001412692487286,0.0,0.0,0.0,0.001118245267454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019664589400596,0.0033466147949330004,0.0018052565327270002,0.06630361511108801,0.051848191128082005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018470179918250002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001385132349791,0.0,0.056871957914576006,0.7418954955925321
PC.CA1.3,0.0028531590870480004,0.0,0.001719790529948,0.0,0.0,0.0,0.0,0.001788227818217,0.0,0.0,0.001065042741563,0.0,0.0,0.004065117469922001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038858581579100005,0.0,0.0,0.010282833847056002,0.005327605585323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8548519084055981,0.039613002048347,0.0010472682626700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011206296630798002,0.005301562736879001,0.007093005795275001,0.044803597828529
PC.CA1.3,0.004004015523238,0.001246721649081,0.008519951095593,0.0,0.0010074259433040002,0.0,0.0,0.003187638711138,0.0,0.0018609063501820002,0.12252975519681601,0.09757782350445801,0.08708352687499901,0.020186775926593,0.080835531643502,0.12505068960051502,0.045964385253931005,0.0,0.0,0.0,0.0,0.0,0.0,0.0018372155220120001,0.007736955167600001,0.0012333227841720001,0.0023296589631940003,0.018697352345005,0.007978348561560001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11468513821739601,0.005693492387927,0.0,0.0,0.0,0.002945567357016,0.0,0.0,0.0,0.091537470139033,0.0,0.0,0.0,0.017049481215338003,0.0,0.023000024015744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06593137580442,0.005993833161384,0.013054382912314,0.018631798654422
PC.CA1.3,0.0072397897077570005,0.007627228416750001,0.006545378835648001,0.004587097043282,0.0057285796958940005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005502525167562,0.00600086250429,0.0,0.044389486221226,0.040629005700684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017889380084800002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016127713462371,0.849162018800211
PC.CA1.3,0.005259109370248,0.0020944627377910002,0.009276306343235001,0.0020511004313850003,0.001229491311855,0.0,0.0,0.0,0.0,0.0,0.003005340488184,0.001078628967053,0.0,0.0012751468660910001,0.003302961088827,0.001871951216699,0.0014844125165380001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006045398705377,0.0,0.0,0.091019262517991,0.051140748851741004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70581641903573,0.031084979782965004,0.001061231329537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031708537579690005,0.0,0.013808593532178,0.060638538386446006
PC.CA1.3,0.009052384662002,0.007954737948788001,0.006028547092112001,0.0050497459289590005,0.005851638223162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002211423634572,0.005470368831157001,0.0,0.018941885463633002,0.025258023174078003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026396739856104003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007883099826035,0.878356720154936
PC.CA1.3,0.034218852247221,0.0053674777292630005,0.016112055847558,0.005965294573917,0.017573267591867,0.0,0.0,0.001560275573553,0.0,0.0,0.001976831296654,0.0,0.0,0.003982671288103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076016158379858,0.004330662744187,0.011324119956253001,0.023604649078321,0.012588430652502001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10635027738129801,0.001282697137582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028613275056730003,0.0,0.0021850396592380003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003987855076125001,0.0,0.11509827213586,0.547790683959658
