Gene,Expt,y,x,neighbour
3110035E14Rik,1,14270.3019269895,6194.33875139817,11
3110035E14Rik,1,14272.7514134814,6187.45592457364,11
3110035E14Rik,1,14252.8325455783,6201.48012368452,11
3110035E14Rik,1,14262.659418769,6200.1062812432,11
3110035E14Rik,1,14269.8828676105,6201.27529731581,11
3110035E14Rik,1,14275.9450498657,6187.19563921199,11
3110035E14Rik,1,13546.6007271277,6196.38370477987,22
3110035E14Rik,1,13545.9572232788,6207.83799771565,22
3110035E14Rik,1,13534.2267888278,6217.38082448469,22
3110035E14Rik,1,13527.5315948771,6190.85962096398,22
3110035E14Rik,1,13527.7672562667,6184.53279059409,22
3110035E14Rik,1,13543.1098206964,6197.57904188007,22
3110035E14Rik,1,13536.4469325808,6204.97880622769,22
3110035E14Rik,1,14395.8441584595,6254.63185406275,46
3110035E14Rik,1,14395.4178396705,6248.73201632052,46
3110035E14Rik,1,14393.2701382593,6258.1747278978,46
3110035E14Rik,1,14396.2339766505,6267.87853108743,46
3110035E14Rik,1,14378.9616843258,6259.42784856372,46
3110035E14Rik,1,14378.1828779113,6250.63970843684,46
3110035E14Rik,1,14404.5587188251,6241.33323056018,27
3110035E14Rik,1,13976.3861670204,6263.83870148517,49
3110035E14Rik,1,13959.1923480749,6255.24092791012,49
3110035E14Rik,1,14631.6058749113,6373.25467032943,102
3110035E14Rik,1,14459.6219521826,6369.55261895225,105
3110035E14Rik,1,14459.4442585185,6380.98797109453,105
3110035E14Rik,1,14434.1020106922,6376.21152586707,105
3110035E14Rik,1,14911.779279124,6550.04302897134,159
3110035E14Rik,1,14770.6599831358,6585.3278748729,169
3110035E14Rik,1,14768.7421243433,6581.93786208108,169
3110035E14Rik,1,14683.0436030749,6601.00149816888,177
3110035E14Rik,1,14704.8760330874,6595.08530370487,177
3110035E14Rik,1,15462.5015744199,6635.87211301316,182
3110035E14Rik,1,15311.4604185884,6674.68683822003,201
3110035E14Rik,1,15303.4106059038,6692.27155983618,201
3110035E14Rik,1,15318.3130496903,6683.63290096756,201
3110035E14Rik,1,15308.074281764,6701.89048835472,201
3110035E14Rik,1,15313.6240544334,6689.41879357198,201
3110035E14Rik,1,14093.2275099709,6714.24609345415,211
3110035E14Rik,1,15312.8069373491,6746.47778879154,217
3110035E14Rik,1,15308.8978831513,6749.43388788117,217
3110035E14Rik,1,15300.6484147006,6748.94211389843,217
3110035E14Rik,1,15017.1020231143,6807.04400896163,233
3110035E14Rik,1,13967.4825174793,6794.69136876343,234
3110035E14Rik,1,14135.1061690307,6798.85829705537,237
3110035E14Rik,1,15803.1993304073,6810.21127229076,228
3110035E14Rik,1,14095.9523324611,6843.62785078247,245
3110035E14Rik,1,15122.1304063581,6859.49774548223,247
3110035E14Rik,1,15116.9777551826,6857.96254875113,247
