Gene,Expt,x,y
3110035E14Rik,1,19479,15884
3110035E14Rik,1,19480,15866
3110035E14Rik,1,19489,15971
3110035E14Rik,1,19494,15895
3110035E14Rik,1,19495,15744
3110035E14Rik,1,19503,15865
3110035E14Rik,1,19506,15883
3110035E14Rik,1,19506,15991
3110035E14Rik,1,19517,15696
3110035E14Rik,1,19530,15887
3110035E14Rik,1,19541,15682
3110035E14Rik,1,19541,15831
3110035E14Rik,1,19550,16082
3110035E14Rik,1,19550,16505
3110035E14Rik,1,19552,15865
3110035E14Rik,1,19560,15900
3110035E14Rik,1,19565,16103
3110035E14Rik,1,19568,15837
3110035E14Rik,1,19568,16045
3110035E14Rik,1,19569,15792
3110035E14Rik,1,19572,15022
3110035E14Rik,1,19577,15950
3110035E14Rik,1,19579,15810
3110035E14Rik,1,19605,16049
3110035E14Rik,1,19610,15984
3110035E14Rik,1,19613,15802
3110035E14Rik,1,19614,15987
3110035E14Rik,1,19615,15723
3110035E14Rik,1,19622,15827
3110035E14Rik,1,19630,15971
3110035E14Rik,1,19630,16043
3110035E14Rik,1,19631,16122
3110035E14Rik,1,19639,16121
3110035E14Rik,1,19643,15732
3110035E14Rik,1,19644,15976
3110035E14Rik,1,19651,16084
3110035E14Rik,1,19657,15895
3110035E14Rik,1,19663,15922
3110035E14Rik,1,19665,15884
3110035E14Rik,1,19666,15966
3110035E14Rik,1,19667,16063
3110035E14Rik,1,19670,15951
3110035E14Rik,1,19670,16177
3110035E14Rik,1,19674,15473
3110035E14Rik,1,19674,15898
3110035E14Rik,1,19676,15966
3110035E14Rik,1,19682,15988
3110035E14Rik,1,19690,15926
3110035E14Rik,1,19692,16055
3110035E14Rik,1,19693,16126
3110035E14Rik,1,19698,15913
3110035E14Rik,1,19699,15883
3110035E14Rik,1,19702,15916
3110035E14Rik,1,19708,16033
3110035E14Rik,1,19711,16253
3110035E14Rik,1,19717,16055
3110035E14Rik,1,19718,16114
3110035E14Rik,1,19719,15909
3110035E14Rik,1,19719,15999
3110035E14Rik,1,19719,16080
3110035E14Rik,1,19721,15855
3110035E14Rik,1,19722,15870
3110035E14Rik,1,19723,16069
3110035E14Rik,1,19724,15885
3110035E14Rik,1,19724,15891
3110035E14Rik,1,19727,16142
3110035E14Rik,1,19731,15853
3110035E14Rik,1,19737,15904
3110035E14Rik,1,19742,16028
3110035E14Rik,1,19743,15964
3110035E14Rik,1,19743,16039
3110035E14Rik,1,19750,15635
3110035E14Rik,1,19756,15381
3110035E14Rik,1,19758,16039
3110035E14Rik,1,19763,16099
3110035E14Rik,1,19764,15945
3110035E14Rik,1,19770,16094
3110035E14Rik,1,19771,16137
3110035E14Rik,1,19774,15984
3110035E14Rik,1,19774,16210
3110035E14Rik,1,19774,16217
3110035E14Rik,1,19795,16628
