Gene,Expt,y,x,neighbour
3110035E14Rik,1,14090.9595300731,6854.65687495744,245
3110035E14Rik,1,14091.0875664505,6839.42060211725,245
3110035E14Rik,1,14105.1128782582,6858.43963476334,245
3110035E14Rik,1,14084.5911207349,6847.8618951458,245
3110035E14Rik,1,14088.3359168619,6841.91398386178,245
3110035E14Rik,1,14109.9448893746,6840.20420204052,245
3110035E14Rik,1,14101.6751781808,6839.3648123982,245
3110035E14Rik,1,14102.9329169759,6840.90123830787,245
3110035E14Rik,1,14088.0047905492,6844.78871338017,245
3110035E14Rik,1,14238.6773379428,6843.41900486627,248
3110035E14Rik,1,14235.1760179003,6850.51360223513,248
3110035E14Rik,1,14462.0516503916,6856.40209963458,255
3110035E14Rik,1,14470.1811974493,6872.48241956868,255
3110035E14Rik,1,14471.4181365342,6878.00682776323,255
3110035E14Rik,1,14471.584739178,6870.23924832255,255
3110035E14Rik,1,14469.1537298045,6871.87217999331,255
3110035E14Rik,1,14388.7594983602,6854.00111501289,257
3110035E14Rik,1,14383.5112767016,6864.49233181802,257
3110035E14Rik,1,14384.7861348602,6871.72689908905,257
3110035E14Rik,1,14376.8913138122,6846.70696622443,257
3110035E14Rik,1,14402.112642653,6865.58906143113,259
3110035E14Rik,1,14632.0596442328,6890.44369624153,258
3110035E14Rik,1,14415.0225674366,6882.63821121932,259
3110035E14Rik,1,13979.6676400728,6885.64377850962,260
3110035E14Rik,1,13750.5727592001,6892.59960711106,274
3110035E14Rik,1,13758.7489983565,6879.9395119738,267
3110035E14Rik,1,13758.0625968099,6879.52345996965,267
3110035E14Rik,1,13895.3096131782,6898.46657583737,271
3110035E14Rik,1,13885.292830575,6896.26596472695,271
3110035E14Rik,1,13793.7289677201,6900.24070732512,275
3110035E14Rik,1,14309.3670874648,6894.12061268944,281
3110035E14Rik,1,14326.1469837512,6894.86427494642,281
3110035E14Rik,1,14337.1469927728,6893.1643980493,281
3110035E14Rik,1,14317.012297505,6900.50659700815,281
3110035E14Rik,1,14304.1198136233,6881.08558081248,256
3110035E14Rik,1,14584.0369518628,6896.0649791838,282
3110035E14Rik,1,14584.0954830742,6892.09929373718,282
3110035E14Rik,1,14518.6332323388,6901.55900658097,284
3110035E14Rik,1,14530.632047782,6896.86345308528,279
3110035E14Rik,1,13951.1544709154,6920.53048601884,285
3110035E14Rik,1,14669.1215454089,6921.1898855583,286
3110035E14Rik,1,14672.8576356686,6931.19876247591,286
3110035E14Rik,1,13801.224415915,6914.87474353771,288
3110035E14Rik,1,14000.0286651348,6915.11502921531,290
3110035E14Rik,1,13999.9162641861,6914.77489806305,290
3110035E14Rik,1,13997.6840910658,6922.64151098948,290
3110035E14Rik,1,13999.9346601285,6920.37518407381,290
3110035E14Rik,1,14376.7928149967,6934.11504496208,291
3110035E14Rik,1,14373.1922932965,6925.18407451375,291
3110035E14Rik,1,14374.8853381119,6928.62022390279,291
3110035E14Rik,1,14378.683863327,6935.42695231113,291
3110035E14Rik,1,14377.8676156251,6945.66878724892,291
3110035E14Rik,1,14375.459235078,6923.28332057133,291
3110035E14Rik,1,14386.7218939146,6922.10129141727,291
3110035E14Rik,1,14367.6134855525,6919.5163901311,291
3110035E14Rik,1,14617.856684499,6930.19189644709,293
3110035E14Rik,1,14164.2474704227,6898.35729485971,3482
3110035E14Rik,1,14206.1158483661,6923.06486785777,304
3110035E14Rik,1,14582.4046609674,6941.80877574032,297
3110035E14Rik,1,14555.4048346115,6919.92843453776,309
3110035E14Rik,1,14583.6410595721,6923.17468580645,297
3110035E14Rik,1,14577.4905976691,6919.65773949909,297
3110035E14Rik,1,14586.7649067541,6924.22705068623,297
3110035E14Rik,1,14577.4729532539,6922.77842676161,297
3110035E14Rik,1,13667.8184228518,6907.35295236914,299
3110035E14Rik,1,13683.0941308681,6927.22970685374,299
3110035E14Rik,1,13914.2414170432,6924.78578917847,301
3110035E14Rik,1,13900.1938992327,6921.70085299317,301
3110035E14Rik,1,13887.5617540296,6923.65845550001,301
3110035E14Rik,1,13920.074118076,6932.60896283566,301
3110035E14Rik,1,13904.0060887726,6930.21155596329,301
3110035E14Rik,1,13910.2011379344,6928.70460906029,301
3110035E14Rik,1,13902.9559433615,6927.96291415546,301
3110035E14Rik,1,14229.5190192928,6909.99192913722,278
3110035E14Rik,1,14219.347108904,6924.37934184595,304
3110035E14Rik,1,14431.2032673244,6954.79994822265,305
3110035E14Rik,1,14449.4093815859,6954.3400905397,305
3110035E14Rik,1,14449.9402454352,6934.27084933685,305
3110035E14Rik,1,14464.2229202002,6940.15922083317,305
3110035E14Rik,1,14244.6842510441,6936.12431718148,307
3110035E14Rik,1,14261.6385290506,6929.7542986313,307
3110035E14Rik,1,14256.2175846234,6937.81739670124,307
3110035E14Rik,1,14266.3665409422,6935.91619746458,307
3110035E14Rik,1,14491.9135453497,6949.96803387945,308
3110035E14Rik,1,13683.9003982107,6934.18642348184,310
3110035E14Rik,1,13680.6449115025,6943.5105232566,310
3110035E14Rik,1,13750.5951893027,6949.46344040147,311
3110035E14Rik,1,13753.263072801,6949.28947920954,311
3110035E14Rik,1,14045.511269084,6946.84384831184,313
3110035E14Rik,1,14045.13377928,6958.22078708314,313
3110035E14Rik,1,14026.9573148016,6957.76834909988,313
3110035E14Rik,1,14039.6355483983,6958.2218708629,313
3110035E14Rik,1,14050.1860947068,6958.64106742489,313
3110035E14Rik,1,13764.8236762894,6961.44668879622,315
3110035E14Rik,1,13776.4110525222,6963.88130153944,315
3110035E14Rik,1,15458.3223273002,6970.42243140105,316
3110035E14Rik,1,15464.6035783011,6960.61717699335,316
3110035E14Rik,1,15479.2213356357,6974.2015651758,316
3110035E14Rik,1,13997.9550415695,6963.35697886009,318
3110035E14Rik,1,13990.8399097556,6955.26178916248,318
3110035E14Rik,1,13997.959784632,6954.85034037923,318
3110035E14Rik,1,14508.6660243564,6964.01803368912,319
3110035E14Rik,1,14675.0738489142,6963.77402137016,321
3110035E14Rik,1,14688.6290063634,6957.29761423513,321
3110035E14Rik,1,14687.2085907101,6959.18311278199,321
3110035E14Rik,1,14637.8939708285,6977.95348073524,323
3110035E14Rik,1,14635.8149818768,6981.28009657296,323
3110035E14Rik,1,14639.7811392353,6979.37181476183,323
3110035E14Rik,1,14662.0749128357,6985.88702437836,323
3110035E14Rik,1,14865.5511549777,6961.92641955063,325
3110035E14Rik,1,14873.2645460142,6972.12195806947,325
3110035E14Rik,1,14871.7083705659,6963.68950126923,325
3110035E14Rik,1,14868.228211092,6974.11883487519,325
3110035E14Rik,1,13750.7139135902,6986.9172343056,329
3110035E14Rik,1,13751.202968132,6975.68898616897,329
3110035E14Rik,1,13844.7992746917,6961.89222962236,330
3110035E14Rik,1,13841.859896324,6971.42138032091,330
3110035E14Rik,1,13839.5902476914,6965.8525223505,330
3110035E14Rik,1,13828.4201715536,6959.97153485385,330
3110035E14Rik,1,13823.2675293025,6944.10224689627,330
3110035E14Rik,1,13837.5230379079,6964.43960737721,330
3110035E14Rik,1,14132.2499164612,6969.71924337733,332
3110035E14Rik,1,14114.8225608383,6965.24684647154,337
3110035E14Rik,1,14124.1388347063,6965.00693482128,332
3110035E14Rik,1,14111.5567259047,6969.12164135175,337
3110035E14Rik,1,14133.1934595381,6967.60640147735,332
3110035E14Rik,1,14113.739905238,6963.08917029088,337
3110035E14Rik,1,14123.9637713015,6954.35494662404,332
3110035E14Rik,1,14483.137266662,6979.66123280559,333
3110035E14Rik,1,13872.3646627038,6953.67845801429,338
3110035E14Rik,1,13888.3423002227,6968.21942389689,338
3110035E14Rik,1,13910.6895628837,6994.88363250007,362
3110035E14Rik,1,13893.9535089974,6965.35274792551,339
3110035E14Rik,1,13884.5384739321,6980.40227087368,339
3110035E14Rik,1,13893.3605866898,6978.62403973149,339
3110035E14Rik,1,14412.9708014619,6975.28724877803,340
3110035E14Rik,1,14416.4629410701,6974.84971063786,356
3110035E14Rik,1,14101.5566471716,6983.42211842217,341
3110035E14Rik,1,14271.3571555738,6979.74243064084,343
3110035E14Rik,1,14268.619225901,6978.12255742199,343
3110035E14Rik,1,14437.4821451321,6983.74321117483,365
3110035E14Rik,1,14420.357177,6955.89393478415,340
3110035E14Rik,1,14419.2257086519,6975.36077477604,345
3110035E14Rik,1,14845.391047323,6993.82617949982,346
3110035E14Rik,1,14878.7349163271,6991.58948785481,368
3110035E14Rik,1,14195.8536211549,6990.77443200402,364
3110035E14Rik,1,13947.7120060446,6974.10264551294,351
3110035E14Rik,1,13959.3701677986,6983.17477257432,351
3110035E14Rik,1,13941.4861694671,6992.67283618766,362
3110035E14Rik,1,13963.0204448419,6983.79708206638,351
3110035E14Rik,1,14565.4152696224,6982.39527409271,357
3110035E14Rik,1,14566.1646251565,6986.71436136433,366
3110035E14Rik,1,13673.6685018384,6983.50330535971,360
3110035E14Rik,1,13687.6393672976,6989.31767478369,360
3110035E14Rik,1,13916.6997994865,6999.20411548127,362
3110035E14Rik,1,13937.9538394512,6989.60915513453,362
3110035E14Rik,1,14192.703730384,6993.46226629681,364
3110035E14Rik,1,14183.9626120223,6984.1177499131,364
3110035E14Rik,1,14191.5220965997,6978.92855938542,349
3110035E14Rik,1,14443.1918637262,7002.3115996279,365
3110035E14Rik,1,14575.3500726076,6987.16911735633,366
3110035E14Rik,1,14367.4413513705,6998.63673227372,371
3110035E14Rik,1,14360.5300065642,6988.98401721207,371
3110035E14Rik,1,14361.7478317892,6989.2659740549,371
3110035E14Rik,1,14368.4905370174,7002.73740654588,371
3110035E14Rik,1,14199.4391372963,7014.65456894235,373
3110035E14Rik,1,14206.3896096295,7009.35913507321,373
3110035E14Rik,1,14205.6554069068,7018.44743669568,373
3110035E14Rik,1,14186.5502065021,7018.34899899151,373
3110035E14Rik,1,14199.3061206623,7012.08239999109,373
3110035E14Rik,1,14193.6185687775,7009.35612386928,373
3110035E14Rik,1,13676.8301768277,6988.63325238273,360
3110035E14Rik,1,13982.346924032,7003.16856086256,376
3110035E14Rik,1,13983.1933437153,7006.94944863979,376
3110035E14Rik,1,13680.4994264143,7002.1527878544,375
3110035E14Rik,1,15001.6839911521,7010.20797982978,378
3110035E14Rik,1,14537.3229606684,7010.37532084729,381
3110035E14Rik,1,14530.6249545892,7033.76057043739,404
3110035E14Rik,1,14019.6785261906,7013.10131241294,385
3110035E14Rik,1,14037.4052542103,6998.15872830597,382
3110035E14Rik,1,14043.9842303387,7003.48831143506,382
3110035E14Rik,1,14316.2315545578,7030.52924469962,386
3110035E14Rik,1,14323.554330695,7013.871218206,386
