model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Cxcl14.Calb1.Tac2,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Vip,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Fam19a2,Cck.Lmo1.Vip.Tac2,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
Eryth.2,0.007023750697587001,0.003766529427757,0.0028890160494220002,0.003175741496545,0.007410762614622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006216231178926001,0.085304010593805,0.014973253731830002,0.020073684490679002,0.016245625559774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011560593014970002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015909561063031,0.813073534823722
Eryth.2,0.0019588252414330003,0.0,0.0,0.0,0.001099705817956,0.0,0.0,0.0,0.0,0.0,0.0031822467747890004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106136765255897,0.003003680053402,0.0052315215512070004,0.048711592263869,0.017522170558803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006572974184464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229811995452349,0.574149942516007
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001052320551428,0.0,0.0014518316753600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080290039108767,0.7274083894994621,0.004572390315646001,0.174722689638921,0.0,0.0,0.0,0.005678039716961,0.0,0.0,0.0015874131579200002,0.0,0.0,0.0,0.0
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32133167392536505,0.0,0.568161610716154,0.004160324772412001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008956157604793001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004801434585024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08937603146881501,0.0
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023142515151720004,0.0,0.0031056007804440003,0.52896018480742,0.010523623177142,0.009702317582073001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014420372773071,0.0014024259298860001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136581468059767,0.29021732187195404,0.0,0.0
Eryth.2,0.0014830605155380001,0.001272945563615,0.0,0.0,0.001546530191293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.906540258745511,0.010213463473859001,0.0,0.001264946318882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024566648345150004,0.071176225179519
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013334847304370002,0.006852195922779001,0.004448033440299,0.0,0.0,0.0,0.0038040605796280003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745099235916943,0.19610854565098101,0.004240507427812,0.033147769674609,0.0025183459742530003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eryth.2,0.0,0.0,0.0,0.0,0.0075444646201220005,0.0,0.0,0.0,0.0,0.0,0.0016617612720180002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687243575265547,0.2801365765821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037669331803200003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013012841770387001
Eryth.2,0.005016802448479,0.0037821979403520004,0.0054940821065110005,0.0024377152565740003,0.036055062933787005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00680810367995,0.07028069720593001,0.004586561905632,0.092294985707805,0.062630796196838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001486257077984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027036745483737003,0.681634914258704
Eryth.2,0.005725267899543,0.0,0.0,0.0,0.0018822491774350002,0.0,0.0,0.002707439235271,0.0,0.0,0.002915386818205,0.0016338532422780002,0.0,0.008904613759219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357377768080102,0.0,0.010692444243915002,0.0036432026478650003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002177652792749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023492954195840003,0.0,0.573702713359407,0.022981440912515003
Eryth.2,0.0035891714395810004,0.0,0.0,0.0,0.001963303887791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004753369145683001,0.00785651497939,0.0,0.0038213641625900003,0.003381422598958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037585234714577004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019159583540027003,0.9147589806017971
Eryth.2,0.007991116098952,0.002229309671975,0.019641683783426,0.0033582915314980004,0.004492056527747,0.0,0.0,0.0,0.0,0.0,0.007103794493160001,0.002142446994191,0.0,0.004746091197243001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036715765078361,0.0,0.015616977369562001,0.051553432492080005,0.006539391756130001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014824215549777002,0.7509684093283681,0.007528011562970001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053186583049830004,0.009433221698733
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003158248076021,0.0,0.0024589848521110002,0.003288180419022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004183226951639,0.9846826834717651
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014592468473680002,0.0026204835881240003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061569387165653,0.0,0.021917299805038003,0.001788758120449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040481367163474,0.0010752484548980001,0.0,0.0,0.019410965745683,0.0,0.816570863430023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028488870212885,0.0
Eryth.2,0.054096791598385006,0.035902583960576,0.026126389685859,0.020506624424199,0.205608945898267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008606063009579001,0.001139154789177,0.012328281463849,0.017582762914334003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020517787822200003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007389400920144001,0.6075906369606181
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021321524444290002,0.0038041450802640004,0.001320488167847,0.008888447494052001,0.003913565236592,0.010957928117024,0.010818888326537001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336486072526812,0.0,0.30890823819037605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048562247431521,0.0,0.0,0.0,0.090804619762858,0.0,0.035599819428537,0.0,0.0,0.0,0.0,0.0,0.0,0.018183002318279,0.0,0.0,0.098772634779382,0.0
Eryth.2,0.001876989895138,0.0,0.001027548153447,0.0,0.0012981863169820001,0.0,0.0,0.0,0.0,0.0,0.014295281393422002,0.0,0.0,0.0,0.001917252786516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058170624030125004,0.043030222688081,0.35958172145328304,0.18462985180569402,0.064541958491312,0.0,0.0,0.0,0.0,0.0,0.0,0.0032437910693750003,0.077269867477798,0.0067441978887290005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001142759035504,0.0,0.13822432149309002,0.037854240642251
Eryth.2,0.0054324061892560005,0.0,0.0,0.0,0.0020132053128620003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10326956739264101,0.0015502803439360001,0.012430881112577001,0.021189881932059,0.007712784774880001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012420812736630002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416077655893123,0.42728432553802503
Eryth.2,0.0036195661192500003,0.0017163186552270001,0.0,0.0,0.005029497754133001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002785051319411,0.0,0.004938804428757,0.00374965340997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005214015355272,0.9707583168978241
Eryth.2,0.16345438900959403,0.0,0.010292011761789,0.001071096400185,0.016458498221480003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001125349811866,0.35398521668244104,0.024358611172389,0.009837086181610001,0.012936527246517001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001191608407958,0.21992829233875402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004296629009804,0.17997758465270303
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9919062913244021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003739953585186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eryth.2,0.001407301683991,0.0,0.0,0.0,0.0020757615203510003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179863929781685,0.001376655220504,0.013352913131484002,0.120196486206221,0.088780574366368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18851620127478202,0.402054930645707
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002696606419093,0.0,0.0035440652601380004,0.0038135281670270004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005324013743845,0.9819096226924251
Eryth.2,0.105143763054287,0.014640205632037,0.240752828783645,0.09229408208603701,0.49876195430055204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017726558965240002,0.0,0.015672323519308,0.006635184924794001,0.021218311030988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013740637042440002,0.0,0.0,0.0
Eryth.2,0.26450238284570204,0.019237451857299002,0.020821084440981002,0.029136548938403003,0.07896690771831201,0.0,0.0,0.0,0.0,0.0,0.001291005819959,0.001009917165062,0.0,0.0,0.002274975087289,0.0019480750184380001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06706711951802201,0.0038927478495250005,0.051707721593296,0.008279717256844,0.004140373121894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002468844089719,0.040955593164042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014865881311560002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217582273202431,0.180983673275907
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013918684707040002,0.122868789744139,0.13512808153035102,0.002031808205254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6803923481762301,0.015775773062907002,0.0,0.0,0.0,0.0022401212620220003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004676820423603001,0.030679826887854002
Eryth.2,0.0,0.0,0.0,0.0,0.0074282264826910005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018517491268890001,0.8641158950543071,0.0,0.0,0.0,0.0,0.0,0.001120518591461,0.0,0.0,0.0023654943236220004,0.11927294222450101,0.001835848000186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eryth.2,0.0,0.0,0.0,0.0,0.001466062930222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028430947066610004,0.0,0.007031517323148001,0.007500864536193001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035798040780780005,0.949097720598939
Eryth.2,0.003074719939316,0.0,0.0021248930235010003,0.006521012969717001,0.025780612233805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013625822019350002,0.009858562429646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031742952196280004,0.9453157626449901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eryth.2,0.002423324902561,0.001310998520477,0.0,0.0013007478452090001,0.005316052366975001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00104935611444,0.06618316155636,0.002779625386185,0.014708972165964002,0.019061977662364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004996946486798001,0.8799612812320161
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024129832249006,0.0,0.004499651621060001,0.007290919361785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004311251142615,0.9573584976648831
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016479973773393,0.087044973318638,0.00243104109172,0.007263903142092001,0.0010226712018330001,0.005955931493159001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302977857546738,0.0,0.050930230666395,0.0032367730896380002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004520518730948,0.0,0.0,0.0,0.0012251929891540002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.509076296189584,0.0037853278380980005
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004756298139436,0.0,0.0,0.004511313149819,0.028403018463114,0.0,0.009873477448512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20275721439174102,0.0,0.001699901742666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061379697975095,0.042665796072604005,0.001495578204805,0.019724982744765,0.0,0.0,0.013915027405094002,0.0,0.0,0.0027595527373120003,0.0028910949993000003,0.0,0.0,0.001565312350927,0.0,0.584529773148014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010436800933047,0.0,0.002537916992967,0.0
Eryth.2,0.0,0.0,0.0,0.0,0.0010027699406790001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023497346522070002,0.0041871056233690005,0.0,0.0073092457061790005,0.008478967530569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017958285859441002,0.955046102203651
Eryth.2,0.015529475309969001,0.0,0.006547379285494001,0.00294130586395,0.0023146760770860002,0.0,0.0,0.002513047088509,0.0,0.0,0.006158419503413001,0.004159485892384,0.0,0.0040885117692570005,0.027404957784922003,0.008381013495297001,0.014215593632790001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444665829659866,0.0,0.09635944090331201,0.0016212907389550001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017557801313200002,0.11228883092894101,0.0,0.0,0.0,0.0,0.010222215372447,0.011714478348093001,0.0,0.0,0.001932965067667,0.0,0.0,0.0,0.006425103606578,0.0,0.0019326200881610001,0.0,0.0,0.0,0.0,0.0,0.0,0.00326659615913,0.006374264735423,0.0,0.200652305832267,0.0022838733322780003
Eryth.2,0.0029515501924760002,0.0,0.0,0.0,0.0023890871412380003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055271442586549,0.0017742851788400001,0.003393488875792,0.04781028672840901,0.01830971888364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11365612822410501,0.7524095600322731
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008812540474276001,0.0,0.0,0.004905895020812,0.010492873485458,0.001180212277655,0.015932793750518003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008860856586546001,0.0014939926110410001,0.055099758197681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8449030720626871,0.035231314837487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008185301473785,0.0
Eryth.2,0.5102633830351241,0.07317756613444,0.11491646526955801,0.057611123890189006,0.17109038504419602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001241310163525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002317016596374,0.0,0.001950521166986,0.018260226636369,0.010973023680772001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005838743585288001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004034610869781,0.024701848312451
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37160442738353205,0.0,0.29847729916679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013202592377474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314000016715173,0.0
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022502628262785002,0.0,0.0025468194688580002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436131497841289,0.0,0.028978583713725,0.009934222624662,0.003985743830151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466402603451169,0.026209949341735
Eryth.2,0.026812559598905,0.008710457473218,0.00837123661053,0.007352114074592001,0.005521500102152001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10164405186097401,0.022401070618675002,0.028967633132353003,0.219781349064005,0.097169199701647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005375304236433001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21170479262560501,0.25450223727543303
