model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Choroid,Endo,Eryth.2,Microglia.1,Oligo.1,Oligo.2,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Mgat4c,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Pvalb,Vsmc,Zero
Oligo.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012949841360890002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001059634289733,0.994896378332885
Oligo.5,0.0014278410719010001,0.0013722588141920002,0.0,0.0,0.0027876699012860003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038592328421410004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002220115260258,0.9866714040293011
Oligo.5,0.001627871365297,0.00166494956099,0.0,0.0,0.0035821835262500002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001076130446746,0.0063536208798810005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038303325064090003,0.979548726934593
Oligo.5,0.0015026094061660002,0.0015197027850500002,0.0,0.0,0.003036826237635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034560570863260004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002400537713771,0.986265160418564
Oligo.5,0.0011096916410260002,0.001411803869139,0.0,0.0,0.0015165190449570002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012449880248690001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001030790647043,0.992833078218579
Oligo.5,0.0,0.0,0.0,0.0,0.001009796244323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001346317158225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001145578268514,0.994634542717391
Oligo.5,0.0032949343747120004,0.0014651073805310002,0.0,0.0,0.005604161982833001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036505445473560003,0.0030872760369910004,0.009991591178815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019405521923785002,0.9518229966514231
Oligo.5,0.001781689393168,0.0019445344948070002,0.0,0.001085036845873,0.004281232510702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002797160301466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030256797328960003,0.9833678071180021
Oligo.5,0.0045202690606810005,0.005381103675056001,0.0018333828320420001,0.0016309997684950002,0.0038552581481190004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004446943948365,0.0,0.08648188037828301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026418759723995003,0.864589813847739
Oligo.5,0.002425451611075,0.0028935275518740004,0.0,0.0013553717319600002,0.0033393712054330003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038970107611280003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003454753561702,0.9805081746200551
Oligo.5,0.0012925759764580002,0.001682092766214,0.0,0.0,0.0021032432920610003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023879693626480004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001925853604241,0.989227642228475
Oligo.5,0.040805361437517,0.027642204135457003,0.011688816211793001,0.029363299373636003,0.13831946157396102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050424430577470005,0.0061301707043560005,0.0,0.0,0.0,0.0010519099053780002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032158434038190003,0.735405609433154
Oligo.5,0.001668085644906,0.0029438318793280002,0.0,0.001113797440365,0.0025074991469970003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003192120494558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018228765553010002,0.985669598774748
Oligo.5,0.0,0.0,0.0,0.0,0.001110325783867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015793982253990001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012455189476100002,0.993948941324535
Oligo.5,0.0028400613245960003,0.0032521619315130004,0.001115031233619,0.001858991893745,0.004237492002898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033429372068080002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037524191767120004,0.9781065697025451
Oligo.5,0.0,0.001047899309911,0.0,0.0,0.0016569874742670002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001892745754473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017510897263240002,0.992036937196012
Oligo.5,0.00305406311911,0.003567000078256,0.001179267761744,0.0018672466153270002,0.004124720578553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011271819061,0.0,0.004569330207738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004048942803028001,0.9757999534475381
PC.CA1.1,0.0017456804815780002,0.0018534286585060002,0.0,0.0,0.00205770016042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014891962226310001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010602955604210001,0.9906287571480721
PC.CA1.1,0.001993980085718,0.004425679541686,0.0,0.0016242754307240002,0.0040046310448910005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00188932483228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00134717921431,0.9840003370105361
PC.CA1.1,0.0,0.0,0.0,0.0,0.0012699833060660002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029528395130530003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026508240544210002,0.9904251195878521
PC.CA1.1,0.001181665442132,0.0010907450421960001,0.0,0.0,0.0015551489221990002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001430274872315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013399859591550001,0.9926338385241871
PC.CA1.1,0.031842600825636,0.033351919587088004,0.017280955836478002,0.022715833506141002,0.032094833711889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00869636202043,0.0024834047473390004,0.010479147851927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018995883740021,0.821408271159284
PC.CA1.1,0.006023610052315001,0.005516388422104001,0.0036097935242460004,0.002079922405805,0.00543675209632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010907682721460002,0.0,0.012628989262933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006182842575971,0.956906687186549
PC.CA1.1,0.0019742745038320002,0.001789767178982,0.0,0.0,0.002550644153126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022193001305410003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002232892515518,0.9874489446056721
PC.CA1.1,0.0020570756543700002,0.00212515838044,0.001253089841531,0.0,0.004914579230851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002138941202698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023207575464430003,0.9838035215213281
PC.CA1.1,0.0028697733142040004,0.0037778297383960005,0.0,0.001828185128003,0.004039638309017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002412416521737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031995283437420002,0.9798642224566211
PC.CA1.1,0.001722356926827,0.003346464873486,0.0,0.001338818080903,0.004292194463416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003249408864612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015694988642110002,0.9830689711252271
PC.CA1.1,0.003847702257269,0.0047567582851470004,0.0012744259578790001,0.0028527163678440004,0.004278258608726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034478463896270004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028696464476360003,0.9756330638635661
PC.CA1.1,0.009846621860474001,0.006841520824559,0.0047833791181550005,0.004887837588163,0.00949648626009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00197047267744,0.0,0.00522653124558,0.0,0.0,0.0,0.0,0.0013859711434410001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00585839401684,0.9469607942184811
PC.CA1.1,0.0025529184580000003,0.002285161573284,0.0,0.001056113398929,0.0029592484962150003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003036502410276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002538742145193,0.9840003502942141
PC.CA1.1,0.0012642813683220002,0.001603472623759,0.0,0.0,0.0022695840850760003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017814433097500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002065081817197,0.9895200652936381
PC.CA1.1,0.002305936491198,0.0024946756143,0.0,0.001048845181465,0.002730851264529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026506312629100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023839654024360004,0.9850742072822851
PC.CA1.1,0.0,0.0011020043953510002,0.0,0.0,0.001327317224818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027912934695880002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001724351142744,0.9913847785306671
PC.CA1.1,0.002281024178196,0.0013964307591080001,0.0,0.0,0.0026788840345880003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029177814441670004,0.0,0.005855067734576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012822037718574,0.9704942407988361
PC.CA1.1,0.0,0.0,0.0,0.0,0.0011399310689380001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015851230804100002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013235854158620002,0.9937901410826091
PC.CA1.1,0.0,0.0,0.0,0.0,0.001042971567895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013995069591420002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023861598257400004,0.992967481190229
PC.CA1.1,0.0,0.0012497305516510002,0.0,0.0,0.0015715252089380002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018833712882130001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015652105897220002,0.9919368631302841
PC.CA1.1,0.0,0.0,0.0,0.0,0.001262668807029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001386381994347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001256343201575,0.9936789578520671
PC.CA1.1,0.0017958674962630001,0.0020850271859690003,0.0,0.0,0.001935585865856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013518222435,0.0011812960461560001,0.016671910586988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007818113454325001,0.9656581005065141
PC.CA1.1,0.001102907240416,0.001354590778077,0.0,0.0,0.0016862594781350002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001893452785581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001806089292527,0.9910948425297951
PC.CA1.1,0.001191053260318,0.0015626368243340002,0.0,0.0,0.0019186200059640001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002321701111152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001962645431187,0.9897394806403641
PC.CA1.1,0.006202165896271,0.006888538082442001,0.0011634569415160001,0.002535298528154,0.008581495135340001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015933009335390002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012079681916890002,0.971599620576281
PC.CA1.1,0.0,0.0,0.0,0.0,0.001363203337634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019145302802730001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002173401658173,0.9917363794378741
PC.CA1.1,0.00112647126974,0.001760341831335,0.0,0.0,0.001735378669201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034602728544830003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033525180732520005,0.986988854061808
PC.CA1.1,0.002726176631364,0.0032960331961780004,0.0,0.001504657583997,0.0035721095322270003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003334770050215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002927133543663,0.9807834814799021
PC.CA1.1,0.0017375020639540002,0.002186841709736,0.0,0.0,0.0025846207995970003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003049949801874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002624510434492,0.9856480955002411
PC.CA1.1,0.001290946518308,0.0015898489880030002,0.0,0.0,0.002098168533759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002349808512373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002147769928956,0.98917336882031
PC.CA1.1,0.002198845446742,0.002423698204062,0.0,0.0,0.0024922148942360003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014426730439990002,0.0,0.01641862348475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009410968827561001,0.963568581566354
PC.CA1.1,0.003237001732036,0.003909789811308,0.0011149293931400001,0.0018672489451860002,0.003929187019572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038466109840780004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035239716773520003,0.977055357675323
PC.CA1.1,0.0016905782058760001,0.00196083368085,0.0,0.0,0.0023678429793460003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028241356000700004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029314035719940003,0.986275010539262
PC.CA1.1,0.009983880946628,0.014671326691969001,0.0030586543276470003,0.005176693309296001,0.011910267296675001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001025722053408,0.0,0.012876550731221001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006290625494986,0.9346605010202851
PC.CA1.1,0.012396736517479,0.009050157950257001,0.010225510160749001,0.00574394272663,0.011684912203552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001322924144002,0.0,0.004691287082446,0.0,0.0,0.0,0.0,0.008928302557169001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004171686694345001,0.9300401107651891
PC.CA1.1,0.0,0.0,0.0,0.0,0.001118288273641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001517188469608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011953264621780001,0.9941103177364651
PC.CA1.1,0.0029053421189180004,0.0034571686792990003,0.0,0.001503033296051,0.0029573524175230004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002034785194861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002117202337188,0.983635989876479
PC.CA1.1,0.0013173904121370002,0.0017469477599100002,0.0,0.0,0.0020589050871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026841572785770004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003680285810602,0.9865167364137071
PC.CA1.1,0.003714010579919,0.0042497854841790006,0.0017527143129730002,0.0025686324215710003,0.00532517394044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001205074797859,0.0,0.004108503705188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004719174483987,0.9712068130843711
PC.CA1.1,0.001310202797339,0.001036618968713,0.0,0.0,0.001814813365173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017658027289790001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001336038361631,0.9919656327043421
PC.CA1.1,0.0,0.0,0.0,0.0,0.001078781635752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001440382831553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001185112306282,0.9942984045799911
PC.CA1.1,0.005325906279452001,0.0025369202624120003,0.0011651639470730002,0.001426510743405,0.006969406126911001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004021270714279,0.0,0.008080503814306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015090572475084002,0.9540925896584391
PC.CA1.1,0.003118361609884,0.00283310620328,0.0,0.0013636986453110002,0.0045886239790460005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002592623680141,0.0020956354711820003,0.026277443101876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012596023397362,0.9428110882003241
PC.CA1.1,0.0024918863374250003,0.002807832972457,0.0,0.0013845569179520001,0.00342913370945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038445042852290005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033498534937300003,0.9805964311720731
PC.CA1.1,0.006342538058106001,0.004803903297971,0.0022981587818890004,0.0028304062751190002,0.006367788366063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008428298138031,0.002171698054597,0.028910375015138,0.0,0.0,0.0,0.0,0.0014487373987600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017542338529479,0.9178993134099991
PC.CA1.1,0.0015614849685770002,0.002011724233411,0.0,0.0,0.002163162964283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002188574970899,0.0,0.012809318562246002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010550983393731,0.967299711394734
PC.CA1.1,0.0013603645570770002,0.001265162573317,0.0,0.0,0.0018860788311430001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023158715635250003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018420972120920002,0.9901059671491291
PC.CA1.1,0.004080408026686,0.005553049993129,0.0018993557546820002,0.003059416556575,0.005212382345718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010170237530030002,0.0,0.004771071488805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003387278616648,0.9705284575349691
PC.CA1.1,0.001846083403491,0.002197909322318,0.0,0.0,0.002677753986828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031878603676220004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026735309447500004,0.985118086884293
PC.CA1.1,0.002374676281687,0.0026831108394970004,0.0,0.001270549006575,0.003256642273029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003253869064433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028221787878370003,0.9826381419451651
PC.CA1.1,0.0,0.0,0.0,0.0,0.0010926256588200001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001443130355026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00118866164053,0.9942658278615021
PC.CA1.1,0.0012979659363970002,0.001121541515226,0.0,0.0,0.0015247274571970001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019349476772850002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001549545302521,0.9916135126905431
PC.CA1.1,0.0,0.0,0.0,0.0,0.001100985834154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014651934880340002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002403338543,0.9926978417480591
