Gene,Expt,y,x,neighbour
3110035E14Rik,1,14269.7841829175,6203.47522719565,11
3110035E14Rik,1,14256.7342627842,6181.55695645916,11
3110035E14Rik,1,14266.179992547,6202.74907638981,11
3110035E14Rik,1,14260.3307376043,6190.70508728881,11
3110035E14Rik,1,13533.8155918043,6200.19621935218,22
3110035E14Rik,1,13532.3203264331,6200.91939933586,22
3110035E14Rik,1,13546.0298144439,6196.81036816672,22
3110035E14Rik,1,13529.0739661625,6214.45095743409,22
3110035E14Rik,1,14387.7045424649,6236.7996374197,46
3110035E14Rik,1,14394.4674149204,6261.35852348649,46
3110035E14Rik,1,13979.0243613361,6271.66937587636,49
3110035E14Rik,1,14451.2394789831,6370.86723937561,105
3110035E14Rik,1,14770.5609509888,6561.64528460803,169
3110035E14Rik,1,14702.9967322313,6581.01803375727,177
3110035E14Rik,1,15477.8096510847,6626.71518239878,182
3110035E14Rik,1,15314.5814802055,6675.34750080828,201
3110035E14Rik,1,15326.3520208411,6694.25441832315,201
3110035E14Rik,1,15327.1329271049,6746.59370430133,217
3110035E14Rik,1,13964.7572809829,6800.70328953006,234
3110035E14Rik,1,15128.0545763083,6858.30708356263,247
3110035E14Rik,1,15122.7867288622,6858.2171198002,247
3110035E14Rik,1,15134.2059174697,6853.96678599862,247
3110035E14Rik,1,14233.9109670767,6855.94610059178,248
3110035E14Rik,1,14231.8206212202,6843.69534518599,248
3110035E14Rik,1,14235.0869425813,6858.63261263792,248
3110035E14Rik,1,14464.1383720421,6851.11765661079,255
3110035E14Rik,1,14465.9934599122,6882.41324910618,255
3110035E14Rik,1,14473.8067615944,6875.33840002299,255
3110035E14Rik,1,14314.9845861395,6874.76682207009,256
3110035E14Rik,1,14317.6991392941,6866.3639494827,256
3110035E14Rik,1,14323.5441142324,6876.4179842988,256
3110035E14Rik,1,13976.0061412436,6891.81862878212,260
3110035E14Rik,1,15870.1473957334,6902.41629022381,265
3110035E14Rik,1,14739.927270154,6902.07604506586,266
3110035E14Rik,1,14829.3509751031,6907.53988933224,276
3110035E14Rik,1,14249.1303147399,6909.22952556627,278
3110035E14Rik,1,14233.3415866031,6896.16128986054,278
3110035E14Rik,1,14303.5172797551,6885.410424072,281
3110035E14Rik,1,14313.3414214242,6903.35054204337,281
3110035E14Rik,1,14515.8373240239,6906.30760746778,284
3110035E14Rik,1,13951.8109796885,6909.24070166679,285
3110035E14Rik,1,13793.0483255172,6926.15034454504,288
3110035E14Rik,1,13798.088642088,6903.06449181198,275
3110035E14Rik,1,13806.2199254597,6900.69873903853,275
3110035E14Rik,1,14814.469658009,6922.30270236448,292
3110035E14Rik,1,14808.312425361,6923.54864138805,292
3110035E14Rik,1,14818.1691382575,6911.65851076703,292
3110035E14Rik,1,14579.3302865785,6923.60653083953,297
3110035E14Rik,1,14529.1635337249,6919.36665612719,300
3110035E14Rik,1,14538.1971843443,6934.83708116374,300
3110035E14Rik,1,14532.5622924427,6924.098751371,300
3110035E14Rik,1,14533.3212791979,6915.6840585195,300
3110035E14Rik,1,14523.8274952293,6926.86698410237,300
3110035E14Rik,1,14527.37441057,6922.27357341418,300
3110035E14Rik,1,14531.9883416934,6929.55506781878,300
3110035E14Rik,1,14547.5973749988,6931.47025035461,309
3110035E14Rik,1,14228.4617901773,6944.47035194073,304
3110035E14Rik,1,14245.5353465589,6930.22268313584,307
3110035E14Rik,1,14440.8380314624,6956.51936915528,305
