model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Ndnf.Cxcl14,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Choroid,Endo,Eryth.2,Microglia.1,Oligo.1,Oligo.2,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,Pvalb.Tac1.Nr4a2,Sst.Erbb4.Crh,Sst.Erbb4.Th,Vsmc,Zero
PC.CA1.1,0.0,0.0,0.0,0.0,0.001764865248605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014369711918640002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001358889904737,0.99396237502505
PC.CA1.1,0.0018261065684240002,0.002069586484641,0.0,0.0,0.002251038899966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019755205965670004,0.0,0.014206655813149002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007651614947645001,0.9680348849329381
PC.CA1.1,0.001216047442616,0.001421999406828,0.0,0.0,0.001781875825186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029336523473210002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002853422800935,0.9883079283061961
PC.CA1.1,0.0,0.0,0.0,0.0,0.0012518522307460001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022797792692820004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019347594521040002,0.9920957377453721
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001986674993678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002607968254228,0.9921760289456991
PC.CA1.1,0.001713964191625,0.001999699036058,0.0,0.0,0.002415922591729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036112771927050004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004047346581736,0.9836408254382191
PC.CA1.1,0.002068422619783,0.0018543139010010002,0.0,0.0,0.003504697011298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016346171872027002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002779333120682,0.9712434526704471
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012774587955370002,0.0,0.004833024567653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005180667402366001,0.9857518904728091
PC.CA1.1,0.005444817976768,0.0040654975321470005,0.003195432221979,0.0023534589507350004,0.0067017494944320005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015085922333500001,0.0,0.0045437711334500005,0.0,0.0,0.0,0.0,0.001310537876165,0.0,0.0,0.0,0.0,0.005047108604612,0.965210882225989
PC.CA1.1,0.001004361830401,0.0,0.0,0.0,0.001275200836839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016218264464670001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011722475136280001,0.9940364075713221
PC.CA1.1,0.0,0.0016852199623660002,0.0,0.0,0.0014463075136510002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035646870592960004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017237938715260002,0.9896037052823561
PC.CA1.1,0.0,0.001106207366756,0.0,0.0,0.001355264135889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026279799672150003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002283379970342,0.9908280018701081
PC.CA1.1,0.002608256904867,0.002560750645656,0.0,0.001455091011537,0.004664234958536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012924311346040002,0.002042984322609,0.0058465951179180005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005034984187194,0.9731770259663081
PC.CA1.1,0.001004580800844,0.0,0.0,0.0,0.0012319751897430001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003114552704419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005099630883549,0.9875608020588631
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001630608192439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012863845495310001,0.9952060392731711
PC.CA1.1,0.0,0.0,0.0,0.0,0.001115558930173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021454571636320002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023460308006840003,0.9919391102393821
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018408723110150001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001627007243872,0.9937287635945141
PC.CA1.1,0.0028907912675320002,0.003945026422054,0.0023491302853530004,0.001660542477133,0.008322811573277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036446184970670005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035040001980770003,0.972382124034155
PC.CA1.1,0.0019696081522010004,0.002248919444605,0.0,0.0,0.0027024274726580003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001000425291484,0.0,0.004268783271439001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037622085407750003,0.9820829073646261
PC.CA1.1,0.0029304765519610003,0.0032307368021010003,0.0,0.0011663191400130002,0.005519847006296001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019178418924340002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017705499644730001,0.9822446628671481
PC.CA1.1,0.00193985234465,0.002338420590076,0.0,0.00100013462842,0.00228260936086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005037733119475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004299889213394001,0.9816913075343611
PC.CA1.1,0.006085374040405001,0.009355152831789,0.002517973393925,0.005398224613090001,0.011765935428227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042104381772230005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003446137108523,0.9556864129953011
PC.CA1.1,0.0031447541867040004,0.0015911788757620002,0.0,0.0,0.0034087561839560004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035558287420110004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003212070197969,0.9830504110980121
PC.CA1.1,0.00130902603783,0.0016030118799690001,0.0,0.0,0.001869153977483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033231416979450003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004017609321111,0.9856562212940281
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001549760588366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001859199443894,0.994595396469729
PC.CA1.1,0.0,0.0011732210504590002,0.0,0.0,0.0012736699033340001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017917171491480001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016898630800550002,0.9924487243621951
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014600469872890001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001326411379058,0.9954589602475541
PC.CA1.1,0.0,0.001049949482364,0.0,0.0,0.0012946703495170001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002345633734826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022708944281330003,0.9913187316176041
PC.CA1.1,0.0,0.0,0.0,0.0,0.0012637019671600002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002028395396346,0.0,0.005545152002108001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010796095371655,0.9783895083631551
PC.CA1.1,0.003174536005927,0.0019477730107450002,0.0,0.0,0.0030812476187160004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01946781226807,0.003492283408266,0.033912858310560005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04808421798851201,0.8843949640750851
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014905185350310001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001301607887827,0.994677869318735
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001746095511804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016736815335560002,0.9937693728417271
PC.CA1.1,0.001070834305125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00215486837721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016250656890750002,0.9929414757350891
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00132361430984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001274852205303,0.9955564383741411
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001305053276771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001205371493638,0.995794809462023
PC.CA1.1,0.003514608799153,0.006042290865797001,0.0,0.0018271674386140001,0.009438466965889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018932727760090002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013382331363080001,0.975182035307079
PC.CA1.1,0.0,0.0,0.0,0.0,0.0022341980358700003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001497400909528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014193931277400001,0.9929090855934751
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016782578570900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014243531734310002,0.994120623010125
PC.CA1.1,0.0018137074973780002,0.002529098918661,0.0,0.0,0.0025063914506580002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001214696798036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012513979742690001,0.989377308509445
PC.CA1.1,0.001378085352613,0.0,0.0,0.0,0.0014196369365130001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00678697961559,0.0,0.013434493672875001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027311103614385,0.9482436698891851
PC.CA1.1,0.0,0.0012599458836350002,0.0,0.0,0.00178240619755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017607704997640002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027591527644640003,0.99034515334932
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001296209304725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014399367360500002,0.995692380649381
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015056751445730002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014114370250430002,0.995056102658436
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008302012701783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00144607316188,0.9885586842779861
PC.CA1.1,0.0014884290281180002,0.0019399368888260002,0.0,0.0,0.0020390721829150003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002841652698028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002667867592889,0.987329601094821
PC.CA1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001355704096715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001182136280019,0.9957063648576411
PC.CA1.1,0.0016180996416230002,0.0019576338139020003,0.0,0.0,0.00234656654134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037132013239590004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034195934781450004,0.9846501107225791
PC.CA1.1,0.002247446381902,0.0029531479231520003,0.0,0.001204377038106,0.00277220784623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001312853260645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013223946842080001,0.9873722958243151
PC.CA1.1,0.0021502707335540002,0.0014633630225370001,0.0,0.0,0.0026113896713040002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005561054844461,0.001081205277406,0.007250944478789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017525488965886002,0.961259897368794
PC.CA1.1,0.001792075375788,0.0025159020785880002,0.0,0.0,0.0021997319126780004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002447915983267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002318688101858,0.9870498973823411
PC.CA1.2,0.0,0.0,0.0,0.0,0.0012284783297780001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022812981964470003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020136785713290003,0.9919374090204771
PC.CA1.2,0.002109406427883,0.0017884887353990001,0.0,0.0,0.0021973104307540002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011581877614608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002622549303527,0.977717557997376
PC.CA1.2,0.0021018429487040004,0.0023124250493330003,0.0,0.0,0.0028342540243060004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001124762575437,0.0,0.004536583794536001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004227544861075,0.9807835642651691
PC.CA1.2,0.0010107971223770002,0.0,0.0,0.0,0.001092281444847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022269199859240004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018590558251750002,0.9922700893088481
PC.CA1.2,0.0027621825217200003,0.0024501137490010004,0.0,0.0010561429988,0.002844312193619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002723015967205,0.0,0.017283655677855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008963316085037,0.9592313415784991
PC.CA1.2,0.004446829103363001,0.006618374363921001,0.0011807643770060001,0.0031267955026870005,0.004759723979379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004178571704511001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004012107539512,0.970641949675988
PC.CA1.2,0.0017039946974370002,0.0019810241517580003,0.0,0.0,0.002544093684992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002381288945076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002898539657055,0.9867763639321241
PC.CA1.2,0.001764390574557,0.001979048032709,0.0,0.0,0.002206264194919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003386690325106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031774267431410002,0.985214011181846
PC.CA1.2,0.004090781415647,0.003017227696732,0.0011534439386100001,0.001545799304113,0.0033914348955940005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00407982196505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003372628048134,0.9783028414757431
PC.CA1.2,0.001037952681996,0.0012210712376780001,0.0,0.0,0.001331922073671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014715814361260001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001446158511452,0.992740043352565
PC.CA1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001964216147164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002028498454165,0.993293144801713
PC.CA1.2,0.0012600107311220002,0.0018055802094550002,0.0,0.0,0.001675069291497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001345841895092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016264591258630002,0.9911541496142531
PC.CA1.2,0.001388893817078,0.0,0.0,0.0,0.0015790364090070002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002161050713999,0.0,0.004789790205104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010183238117896001,0.978603356238075
PC.CA1.2,0.0,0.0,0.0,0.0,0.001162555851997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007453545188529,0.0,0.028752552369940003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023980784799576,0.9365911954693491
PC.CA1.2,0.00396041626262,0.007120435221599001,0.0026192967930760004,0.0035649179596870004,0.004875131688833001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013905581249130002,0.0,0.008048306264051001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042737078740600004,0.9640624457302961
PC.CA1.2,0.001343594998266,0.0,0.0,0.0,0.0015256881261970002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001658032561326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015063822560770002,0.992839031868272
PC.CA1.2,0.0,0.0,0.0,0.0,0.0010716518522990001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016318653427880002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001485769584002,0.9936134278729061
PC.CA1.2,0.002440794817767,0.004148585974574,0.0,0.0019433783405330002,0.003550142617839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031303647116950003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031587602311710004,0.9791681352317071
PC.CA1.2,0.002418388410106,0.0023939097742400003,0.0,0.0011206178776980002,0.003003591741192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001053820549615,0.0,0.004214048697942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038850299378130003,0.980578719279499
PC.CA1.2,0.0,0.0,0.0,0.0,0.0024397708238510004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028587397302100004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001580012119982,0.9908304563462921
PC.CA1.2,0.002276843435108,0.002772306098045,0.0,0.0,0.002024038388161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016783533154480002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001381462837595,0.9885441425046121
PC.CA1.2,0.0034265839417850002,0.006421617866691,0.0,0.00373899941024,0.0029044984659740004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001239492560753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012810189605960002,0.9802659123595651
PC.CA1.2,0.0,0.0,0.0,0.0,0.0011882569094070002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018920524847930002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001308938218827,0.993703655589054
PC.CA1.2,0.0027793603923810003,0.002265671101747,0.0,0.0,0.0024092388702580004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010495413437110002,0.0,0.0035755448639630005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039348683116910005,0.9823584549424641
PC.CA1.2,0.0019301490627950002,0.0022352131810370003,0.0,0.0,0.0026809776731120004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042025984333940005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037630991654500003,0.9823178923308961
PC.CA1.2,0.002101836378276,0.0035715134483880005,0.0,0.00194952143587,0.0034872942924640002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001206166654012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001123373505152,0.9860266140139771
PC.CA1.2,0.0013035928091630002,0.0013586506150240001,0.0,0.0,0.0014057779326150002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015635503714610001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013573454779790002,0.9920798815087111
PC.CA1.2,0.0011207373335490002,0.001717950252529,0.0,0.0,0.001476495384928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001182066014475,0.0,0.010481354099269001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005423150065368001,0.9778896871733721
PC.CA1.2,0.0,0.0013284366442300002,0.0,0.0,0.0014434882962790002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00921133052362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015757775737880002,0.9845570976319801
PC.CA1.2,0.0015874732678430002,0.003331006275362,0.0,0.0015862576910440002,0.0019663858890340002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018287204912470002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014460794542820001,0.987782829673959
PC.CA1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001597868039033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001851882973663,0.99416465078891
PC.CA1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001387680720555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015054440500430002,0.9954033274562271
PC.CA1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016674602465620001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017996448214680002,0.9936422684247581
PC.CA1.2,0.035904140421377004,0.046605067870194,0.007422881666851001,0.025999941692878004,0.033217215256613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001093364048181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001042904640633,0.8485738677832141
PC.CA1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001688433592175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001454921060111,0.9944054901887011
PC.CA1.2,0.012715109620084,0.029305640149409003,0.0020529580552850002,0.009979298192172002,0.016976784893549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001544704513521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001271496898435,0.9259306581936231
PC.CA1.2,0.002068452017918,0.0023976539770310004,0.0,0.001053826912976,0.002850235332321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001206524913878,0.0,0.0045314240226580005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004093715120134,0.9806972574025451
PC.CA1.2,0.001507505523724,0.001771149157258,0.0,0.0,0.002168737781097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034725583342850004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00314860624117,0.9857992010522981
PC.CA1.2,0.0,0.001370281163862,0.0,0.0,0.001154388155412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005126263927792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001779299840056,0.988856380252849
PC.CA1.2,0.0013202096279420002,0.0,0.0,0.0,0.001416129960635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017595731232910002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013094509087790002,0.9930819107859081
PC.CA1.2,0.0,0.001567264196556,0.0,0.0,0.0010473495997610001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002137919969035,0.0,0.009395197437382001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01081364267131,0.9730981887786501
PC.CA1.2,0.002095129141644,0.0012786921735040001,0.0,0.0,0.003100707692833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004556958724540001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034608248883430002,0.9830103732188781
PC.CA1.2,0.002730476303205,0.0029932210245620003,0.0,0.001420506594982,0.0033040485239680005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001375308104807,0.0,0.005274271155644001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004512649065031,0.976841431629696
PC.CA1.2,0.0017988176184870002,0.001831438794536,0.0,0.0,0.0016862549572160001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001144425104409,0.0,0.009610138987049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006347738048657001,0.9764107311027821
PC.CA1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001757188790448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002347875784684,0.9930502270745861
