model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Calca,Cck.Cxcl14.Calb1.Igfbp5,Cck.Cxcl14.Calb1.Kctd12,Cck.Cxcl14.Calb1.Tac2,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Slc17a8,Cck.Cxcl14.Vip,Cck.Lmo1.Npy,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Fam19a2,Cck.Lmo1.Vip.Tac2,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Nos1,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
Astro.1,0.004858703039048001,0.006656483443793,0.004196655189661,0.005093817142996,0.006701212740886001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010195806425825,0.001101430703433,0.007423063878271001,0.009583940526221,0.0,0.0,0.0,0.001520348610783,0.0,0.0,0.0,0.001753509369129,0.0,0.0,0.0,0.0,0.0,0.00161918415571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033355589178150004,0.9267027331234111
Astro.1,0.041799254082861004,0.026463901719509002,0.032164247015488,0.026922840765719002,0.028381072536724002,0.0,0.0,0.0,0.0,0.0,0.0015640017382660002,0.002748572060134,0.00105164380782,0.0016433204134420002,0.0,0.002711943572059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008350545002104,0.0012126417953140002,0.008687441408687002,0.0013312676804730001,0.009118299602927,0.01250042004906,0.0,0.0,0.0,0.0017849150391680002,0.0,0.0,0.0013529029054250002,0.001974716147805,0.005707446143631,0.0,0.0,0.0,0.0,0.0022072961624590003,0.0,0.001178480211268,0.0,0.001206837285469,0.0,0.0,0.0,0.0,0.0,0.0010082148499420001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001839369347124,0.0014599937685830001,0.0034396182419390003,0.7617491936650661
Astro.1,0.004154507232384,0.004749585880922,0.004272295835645,0.0040089126199560005,0.0050028047718540004,0.006413902402352001,0.0019966488764740003,0.0,0.0,0.002183184940459,0.0,0.0,0.0,0.0,0.001473204284953,0.002070603040113,0.001485080398114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021466901180173,0.0,0.005833043768881,0.006938277076969,0.0,0.0012509514638430002,0.0,0.0029957474313670003,0.0018914424100080001,0.0020955030014590003,0.0033800816508900004,0.0022663811051310003,0.007741290407077,0.006966761791588,0.002729800242205,0.0,0.0,0.006719896942176001,0.009906228804687,0.044226872292651,0.09813531989240101,0.015203402556675,0.031093788256444002,0.044086006918895006,0.0,0.008895348039143,0.039846927716739006,0.009450093102332,0.0,0.0,0.004287898036599,0.001569661201086,0.0,0.004176030385836,0.003966860987111001,0.017876311926616,0.0,0.0,0.002618942112309,0.5457113353028601
Astro.1,0.004960516734025,0.0067459689690480005,0.004298397888779001,0.005192919546638,0.006792887110957001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010234724808952001,0.001148497705427,0.007502893859562001,0.009634308516242,0.0,0.0,0.0,0.0015732126797,0.0,0.0,0.0,0.001817244737284,0.001022961135955,0.0,0.0,0.0,0.0,0.0016865858877110002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034203474032120005,0.9251520185699291
Astro.1,0.004936802030451001,0.0067251961179230005,0.0042749599205820004,0.005169997798453001,0.00677158347692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010225708762348,0.0011381983443350002,0.007485696944668001,0.009624473396047,0.0,0.0,0.0,0.0015608059894300001,0.0,0.0,0.0,0.0018022787356250002,0.001012418831148,0.0,0.0,0.0,0.0,0.0016707326676130001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034016494311820003,0.9255048909140141
Astro.1,0.013539351291462002,0.026158478515574003,0.013340597857345001,0.022444832494099003,0.013820600729223,0.0,0.0,0.0,0.0,0.0,0.0014409131134410001,0.0018920256332420002,0.0,0.0,0.0,0.001142513625223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009623109423694001,0.001307737200771,0.007192693107499,0.009204553962981001,0.0,0.0,0.0,0.001612473442443,0.0,0.0,0.001101068781579,0.001869699370366,0.0011397130302830002,0.0,0.0,0.0,0.0,0.001882940622537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034918097699450003,0.856763869046499
Astro.1,0.011183729676937001,0.014454036733721,0.015921498389681002,0.015859281527258,0.015977457269659,0.0,0.0,0.0,0.0,0.0,0.001135061459888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006347134615774,0.0021691555485660002,0.009060242580913001,0.004412512567547,0.008654236956028,0.009548737424903002,0.0,0.0,0.0,0.018444427567606,0.0036368384166290003,0.005366660433379001,0.012748533133490001,0.018155255448714002,0.0012685177238060002,0.0,0.0,0.0,0.0,0.0019462206975660002,0.0,0.0010005458311620002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006632912072612,0.8085773479622731
Astro.1,0.078925519718404,0.005797826313878001,0.1008247603837,0.017730409764691,0.029767293725316002,0.002392834341913,0.0,0.008369472797322001,0.0,0.002803676103515,0.006783717739026001,0.0018776562589330002,0.0015799288784870001,0.055281477823304004,0.001539056216348,0.00243565990046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004914977955729,0.0,0.0,0.0,0.0,0.0,0.0,0.481703110949914,0.0036479484843680004,0.0,0.008215276574909001,0.0028644566269200003,0.0017297628195450001,0.0,0.0,0.0,0.015526379552150001,0.005878648569249001,0.011072977081100001,0.020215425956898,0.030394884658639,0.01218453598338,0.001085630465932,0.0,0.003488312137044,0.0027728609556930003,0.0,0.015310574923921001,0.0,0.0,0.0,0.0,0.0,0.007437262609939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054380698514810005,0.02203567505278,0.0042946496621070005,0.017600522360149
Astro.1,0.011734785434901002,0.014177898556801,0.016672971330968,0.016018585714312,0.016422559613198003,0.0,0.0,0.0,0.0,0.0,0.001324925551508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006156584068213001,0.0024299704249830002,0.011089472538077001,0.004775907696247,0.009075893864297,0.009970114422202001,0.0,0.0,0.0,0.021326821163773,0.005225705625493,0.007668889335954001,0.016668015378557003,0.019900705460591,0.0020223565456180003,0.0,0.0,0.0,0.0,0.002325709579213,0.0,0.001720306353783,0.0,0.001279243029022,0.0,0.0010412298144120001,0.0,0.0011579798660950001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072320405035230005,0.784087542434442
Astro.1,0.0050939940099300005,0.0068619271008500005,0.004432294860554,0.005322565407046001,0.006911751113931001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001000629469025,0.010283672968601,0.001212533887945,0.007606498803709001,0.009698690798789001,0.0,0.0,0.0,0.0016445019108890001,0.0,0.0,0.0010324735585080002,0.001903126168785,0.001093069699049,0.0,0.0,0.0,0.0,0.0017776548461570002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035331119773250002,0.923066917374555
