model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Cck.Lypd1,Choroid,Endo,Eryth.2,Microglia.1,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vsmc,Zero
PC.CA1.2,0.0025448446801970004,0.002502091593711,0.0,0.0,0.003414640857695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013021343923990002,0.0,0.0036757269312840003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004788140477077,0.9791842846202311
PC.CA1.2,0.0019510573998190001,0.0,0.0,0.0,0.0017513871236290001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004077483866529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021655998821810004,0.9871584220943661
PC.CA1.2,0.011848223890819002,0.017433558333481,0.005350745401439001,0.009406051657580001,0.016836229538040003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012592156081703,0.002991671368202,0.078328201660637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010396951826698001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041929611462691,0.792402447516642
PC.CA1.2,0.034796244514952,0.024132492654572003,0.012688164100609,0.022294875952291,0.060499550542779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012448693168430002,0.019378216313279,0.006151680309068001,0.0,0.0,0.0,0.0030990074209920004,0.0,0.0026652259006660003,0.016184043248224003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005536533413228,0.790689450920228
PC.CA1.2,0.0023326897788810003,0.0024483174490660003,0.0010793677918330001,0.0,0.001446300066215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007823229779243001,0.0017995515621480002,0.012787016421780002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020133821153770002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022952050447382,0.9443503414518271
PC.CA1.2,0.0015477518236940001,0.001719317416322,0.0,0.0,0.0017336709290400002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011466247052030001,0.0,0.002471342098019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003914798144972,0.9861611218138681
PC.CA1.2,0.074600441956173,0.125145806632929,0.034402671447918004,0.06872544417007001,0.038669786452551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002218917902686,0.0,0.012670797750804002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005567244595007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005615557237696,0.630646626271386
PC.CA1.2,0.0029020408457200004,0.00245092813472,0.0014467674478270002,0.001416992344146,0.003061944189841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002436901262394,0.0,0.018497390849396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017508431879570002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010447798511588,0.9553059601506411
PC.CA1.2,0.002934571248315,0.0023688839236950003,0.0022073933821630002,0.001365639766987,0.008374877345054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031602813816640003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001814638147928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018917084998950002,0.9752416486348131
PC.CA1.2,0.005078804653505,0.004016216947694,0.013973866991717002,0.001884677315765,0.015982714868344003,0.0,0.0,0.0,0.0,0.0,0.0013965849466690001,0.0,0.0,0.0,0.0032654228054230005,0.0,0.0,0.0,0.00233345166057,0.0,0.008208859502634001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021379863757137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076262736165750005,0.913120064084268
PC.CA1.2,0.017493217439664,0.003947905714751,0.002901155456764,0.005229873479140001,0.047270476827385007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028634508918770002,0.029823276218207004,0.012503251288523,0.0,0.0,0.0,0.009927603104836001,0.001103333290852,0.045459826468448004,0.055175258495874006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009569190894378,0.755944915934834
PC.CA1.2,0.0021319235109510002,0.001364804184603,0.0,0.0,0.002833940967275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013151608531899001,0.001962525212927,0.007533018469669001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00119477875957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032953040629013004,0.9357623061219581
PC.CA1.2,0.007943456438557001,0.004414833347615,0.002123355554078,0.0032457523389270004,0.0049279121419320004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001070519664067,0.0,0.004383835443997001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002270788947584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037412480797930003,0.9653462397057511
PC.CA1.2,0.0041796064934030005,0.0015742179367140001,0.0,0.0,0.0032458537601460003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011421218214722001,0.0013891288892730002,0.084574281598774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023384754941568,0.8680353281213381
PC.CA1.2,0.09829098249597301,0.027257768676847004,0.029066837138492,0.028259634200419003,0.058260396244479006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003757492482045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001896008516547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038558298877230004,0.747753827437672
PC.CA1.2,0.0031067234607010004,0.0016650701652410002,0.0,0.0012486150545790002,0.0072442462369860005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017899618206770002,0.001242150503345,0.012624304578734001,0.0,0.0,0.0,0.0,0.0,0.0,0.0011109715968770002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006723926161845001,0.9616011251729091
PC.CA1.2,0.067506670368995,0.07862667255512701,0.015432151636959001,0.059521356739063,0.16996004617405402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00219129232748,0.0037730722592610004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002931424391819,0.599088344650325
PC.CA1.2,0.002668816323293,0.0018083380168790002,0.0,0.0,0.0024816416042940004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012361628297995001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002097531148592,0.976761341694622
PC.CA1.2,0.003222833902034,0.0033995965797200003,0.001115052742607,0.0016609421132310002,0.0036974768239280004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018533330607910002,0.0,0.0051552591729390005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005417213707928001,0.9731675426220101
PC.CA1.2,0.006001045279052,0.004066475935638,0.001397001089906,0.002515034095552,0.005426568115639001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007496002335401,0.0016013505903250001,0.008870664806598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019315427726099,0.942521720956888
PC.CA1.2,0.030367053488029,0.009841830329416,0.004185908786879001,0.004349076557404,0.02173772988764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064504813116300005,0.0013594505249650002,0.005868295319343001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037762385924760005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023441615637377,0.8883800574517261
PC.CA1.2,0.011083163607339,0.00473998308076,0.008639743907956,0.0031245605591050003,0.0120554304882,0.0,0.0,0.0,0.0,0.0,0.005957740952106,0.011147154491672001,0.00495358932106,0.0,0.008590616115701001,0.006178458902070001,0.0,0.0,0.03358108739211,0.009721213699006,0.037810460025241,0.0,0.0,0.0,0.0,0.0,0.0,0.0013433999224490001,0.078663600524826,0.008448578644546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027925789411380004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058633202302001,0.689402555460032
PC.CA1.2,0.0030836360480730003,0.0028057499150550003,0.001393878736317,0.0020344493578000004,0.005240270283011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018573576974150001,0.0,0.017884671435637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008870574741351,0.9548398757455551
PC.CA1.2,0.001178965204373,0.0,0.0,0.0,0.001515428910525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033966924870100002,0.0,0.00450982477816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016309094891866,0.9715607171224331
PC.CA1.2,0.0027624700816650002,0.001121728948674,0.0,0.0,0.006554516386537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139120590908341,0.008795207510414,0.018935615584361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010123909081360002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16727053627277202,0.6518486065336381
PC.CA1.2,0.167644312685042,0.033537012241614005,0.026705446377144,0.022552386078691002,0.072135581156146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021828009309260003,0.0,0.00449067477679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008578882995114001,0.6610576980463191
PC.CA1.2,0.024480595990178003,0.04657828322941401,0.008087403495386001,0.017247502854409,0.024823105897269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002819554162557,0.0,0.017023177072369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012105854670456,0.845611819128383
PC.CA1.2,0.00189288273127,0.0031535067475650003,0.0,0.001425920404295,0.0033601027592740002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00622005230904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023488426003860003,0.979727490920661
PC.CA1.2,0.008444998521082001,0.0032217516297740004,0.0017191960238680001,0.001513437754576,0.004144648397631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011554333828177001,0.002114177097178,0.005536039856482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031003110841025004,0.9303950967078051
PC.CA1.2,0.011670503750203001,0.0031156058606660003,0.002888943008987,0.001974727507471,0.007078515373200001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005261958083368001,0.0,0.0040885125994830004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003121051886919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018901567959173003,0.9406590916585541
PC.CA1.2,0.045524733421506,0.023219028301214,0.033702927082677005,0.01222107064934,0.046359202747149005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008486220342887001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033504048005190004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004431915725665,0.821305922744701
PC.CA1.2,0.0028700101636260004,0.0038857147883670003,0.001998427007823,0.001385580780747,0.0031836143474970003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006421546734364,0.0,0.028456548115221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015647442721589,0.934788512568236
PC.CA1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00163738968531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001602042405921,0.9936592825664131
PC.CA1.2,0.001083687077543,0.0,0.0,0.0,0.001065581713199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001587552585426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001826303784964,0.9922984078029791
PC.CA1.2,0.002028595365637,0.003689935536931,0.0,0.0014068104417270001,0.002722929368964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020338728717310003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029577853545020003,0.9835369583406941
PC.CA1.2,0.006856152920361001,0.0050572383427730004,0.00864964067522,0.004131505913111001,0.052113516815941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041499810980560005,0.002000655140989,0.0076262490509030004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008325061371077,0.899769135824614
PC.CA1.2,0.010070212511617,0.0067081875567,0.003520440476008,0.0034548005495410004,0.007038723536336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032428197373125,0.004207357742248,0.12873683553946602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075111340273821,0.7273640929102421
PC.CA1.2,0.0013796839595460002,0.002373956400153,0.0,0.0,0.0019291575914250003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017519876343960001,0.0,0.034701428190256005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005817178725649,0.9503335071274681
PC.CA1.2,0.003822178651221,0.0045092615101310005,0.0013216644860440001,0.002222400229437,0.005122632066677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011950035773540001,0.0,0.004006787238738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004216724273244,0.9728038718711651
PC.CA1.2,0.013422975085348001,0.016300528335724002,0.005784333102323001,0.006047169012591,0.012376283706702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02769768222491,0.004885328721811,0.011447687963754002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004306250785687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037956947845046,0.859439320045692
PC.CA1.2,0.0,0.001257672278858,0.0,0.0,0.0017048284221290002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014938205219247,0.0,0.010526259222238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027051318197911,0.942431271436526
PC.CA1.2,0.004735617347259,0.0,0.0,0.0,0.003393538297062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001007305792423,0.0,0.010390265556930001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002674052946449,0.975578476521443
PC.CA1.2,0.005991146896333,0.006308891769392,0.005404650234051,0.003696522723423,0.007907448321157001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006929127368403,0.0,0.006696578824144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010647046318215002,0.945585465657192
PC.CA1.2,0.0014939329887430001,0.001204433196423,0.0,0.0,0.0012399575555970001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001625539857525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003331549173106,0.989384743037208
PC.CA1.2,0.0047896634757990005,0.001685173253944,0.0,0.001109461421259,0.005553633105963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062170755928600005,0.006841797961678,0.013541786530662,0.0,0.0,0.0,0.0,0.0,0.0,0.002107360952337,0.027207356159933003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022382493091991,0.9071356582292941
PC.CA1.2,0.0038820906651590003,0.004142316145139001,0.0013098885781290001,0.0018969154507770002,0.004144720376666001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033601426657440003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031128943055940004,0.9760848658416851
PC.CA1.2,0.0029200865838210003,0.00153469078962,0.0,0.0,0.003907004083937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012265062251309002,0.001624569879206,0.042855942518322004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004830829795292001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050373553213841,0.8777981656070021
PC.CA1.2,0.001555402040841,0.0,0.0,0.0,0.0019019009962340002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002622925199275,0.0,0.0057138696855270005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012956357109155001,0.973162545623046
PC.CA1.2,0.104032859356463,0.072601702709081,0.067919265094598,0.059338747067665,0.05193801448911901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001436048637075,0.0,0.002144254142992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034576675458420003,0.636968794533858
PC.CA1.2,0.009520348180337,0.005321736068145001,0.0027929173587240004,0.0030135725638470003,0.007374606936853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007082607430085001,0.0,0.006227363107486001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018009129651654,0.9397399244825511
PC.CA1.2,0.0016376697584860002,0.002123971247885,0.001488800515723,0.0,0.005087003537233001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002457988076668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021362972382260002,0.9829414378854041
