model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Ndnf.Cxcl14,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Oligo.1,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Zbtb20,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vsmc,Zero
Calb2.Cntnap5a.Igfbp6,0.008123904220190001,0.0020426708857330003,0.0,0.0010545618362820001,0.00498340879307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042220960619522005,0.006389367199646,0.008326505661897,0.02517212589435,0.012895497676920002,0.0,0.0,0.0,0.001115875496952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11967616151236701,0.7667840518210141
Calb2.Cntnap5a.Igfbp6,0.0019453750848420002,0.001579712897604,0.0,0.0,0.002265234529578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037665577497840003,0.0037847758699790005,0.0,0.004805471232021,0.006097356949561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016755156617410002,0.9575817179580771
Calb2.Cntnap5a.Igfbp6,0.0,0.001207498081499,0.0,0.0,0.001589140917403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003930385733343001,0.0,0.00152814448961,0.0030664850210540004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002037654469438,0.9847379232772321
Calb2.Cntnap5a.Igfbp6,0.003813853718824,0.006128611008545001,0.0,0.0021201907661560003,0.0064457957728580005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004751505751104001,0.0,0.001406767776171,0.0031325432017780003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001060802652768,0.9703287736232571
Calb2.Cntnap5a.Igfbp6,0.00116142372641,0.0,0.0,0.0,0.001561596488992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013721850387410001,0.0038932593449440005,0.0,0.004839960055110001,0.005786449184055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008186157693365,0.9717675043551071
Calb2.Cntnap5a.Igfbp6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004855660471643,0.0,0.0016320223540380002,0.003126974683655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011869093625480002,0.9863505577517561
Calb2.Cntnap5a.Igfbp6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003910243212195,0.0,0.001308005398796,0.002799110929341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989058156378787
Calb2.Cntnap5a.Igfbp6,0.002350590034571,0.004311710966059,0.0,0.001721998852599,0.002731456964284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005012310796788,0.0,0.002021699189781,0.003916766339331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016153064985670001,0.975467763694128
Calb2.Cntnap5a.Igfbp6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003942942697846,0.0,0.001249402203376,0.002885041610984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9889067547592871
Calb2.Cntnap5a.Igfbp6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003984039067343,0.0,0.0017236800854250002,0.002975649595109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987734618385332
Calb2.Cntnap5a.Igfbp6,0.001041981193385,0.001147944443576,0.0,0.0,0.001197502757474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004184507726291,0.0,0.010085609106832,0.014223527220291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004949840358266001,0.9616189759271031
Calb2.Cntnap5a.Igfbp6,0.0,0.0,0.0,0.0,0.001020135946322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004870076435894001,0.0,0.0015692230167770002,0.0032082242705740002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001097836148779,0.9862450653189221
Calb2.Cntnap5a.Igfbp6,0.005541120779715,0.0016146318280510002,0.0,0.0,0.0032935413158370003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002234076662126,0.004435662826866,0.0,0.006097527848400001,0.006525676445118001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011324542214270001,0.9567086549006001
Calb2.Cntnap5a.Rspo3,0.0,0.0,0.0,0.0,0.001172839856724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004343451780734,0.0,0.001697727154262,0.003312752966996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018074108999850001,0.9854455724284231
Calb2.Cntnap5a.Rspo3,0.0,0.0011654189997700002,0.0,0.0,0.001212118890906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040376992581680005,0.0,0.010100407701278001,0.013782940840264001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004568008519329,0.9626869808409161
Calb2.Cntnap5a.Rspo3,0.004302318756839001,0.009232964279666,0.0,0.0030746691850230003,0.005881154536298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004018514805995001,0.0,0.00137263363167,0.002987738857876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010171205479220001,0.967123050171217
Calb2.Cntnap5a.Rspo3,0.0016788761159490001,0.00161379728564,0.0,0.0,0.00270729821176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004315843785816001,0.0,0.0015726834595990002,0.0032726953498050004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025802346055830002,0.9805961878685181
Calb2.Cntnap5a.Vip,0.0,0.0,0.0,0.0,0.001124187624566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004611015975229,0.0,0.00122983157089,0.003035099557494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010268420642220001,0.9868981741393711
Calb2.Cryab,0.00121184135758,0.0019371357853670002,0.0,0.0,0.0016356773958210002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004119738106935,0.0,0.0015245864952370001,0.003135638361556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021077137463900004,0.982957721539029
Calb2.Cryab,0.007427108194963001,0.015881032819253002,0.0030256365748930003,0.006351356988,0.0123010031935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003796612111232,0.0,0.003280532933246,0.003872521217145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001331212407869,0.9424439847776841
Calb2.Cryab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004139391837206,0.0,0.0013758205561400002,0.0030763457994670003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001243677091819,0.9876470453323201
Calb2.Cryab,0.0,0.0,0.0,0.0,0.001250780481667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048058081246900005,0.0,0.0013641901697520002,0.0031441908412490004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001149678848039,0.9858252563803741
Calb2.Cryab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004042370680032,0.0,0.002340655518471,0.004920233508153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014539640389140001,0.984658439603278
Calb2.Cryab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038745710184280003,0.0,0.008681080994142,0.012589153961010001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004874709673272,0.9660675425776781
Calb2.Vip.Gpd1,0.002038308639324,0.002089348798602,0.0,0.0,0.0026967321649460003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005123180790037,0.0,0.0015739795635220002,0.0034226212703020002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013492275619980002,0.9802362122506451
Calb2.Vip.Gpd1,0.0,0.001268194728413,0.0,0.0,0.001535600157281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005334528176205,0.0,0.0022685272898330003,0.00420930712804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00178542206988,0.981467368627257
Calb2.Vip.Gpd1,0.0015496053953610001,0.0011898397455100001,0.0,0.0,0.00143556858738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002108719068926,0.15428511117635502,0.009304476402678001,0.016079798101561002,0.017687733033263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013586786131830002,0.7809172736469571
Calb2.Vip.Gpd1,0.0,0.0,0.0,0.0,0.0014278143418390002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004060432677743001,0.0,0.0015332415071110002,0.0029835314892840002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001261454753823,0.9865257091771961
Calb2.Vip.Igfbp4,0.0,0.0011590896872360002,0.0,0.0,0.0031195933939910003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004678495995926,0.0,0.009604418469736,0.019227268141042003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017155681601590002,0.9582568070013391
Calb2.Vip.Igfbp4,0.005289687238152,0.0015203797396170001,0.0014445901132870002,0.0,0.00420533205704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038265701411140003,0.0,0.024034604520617002,0.021340632735027003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004383821768321,0.931516323356756
Calb2.Vip.Igfbp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005556874691568001,0.0,0.0018024969269050002,0.0034034379604860002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001204475842935,0.9845879279228931
Calb2.Vip.Igfbp4,0.0,0.0,0.0,0.0,0.001453634912729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004252960256333,0.0,0.0018497661918220002,0.003972762560244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001107626490765,0.9853034556205631
Calb2.Vip.Igfbp4,0.0018220089296440002,0.002018250611003,0.0,0.0,0.002157230998335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00517278745631,0.0,0.002142628994005,0.004048295942386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019548887653860004,0.9787462591243101
Cck.Calca,0.0023489990070300003,0.002164222354539,0.003701087816113,0.0,0.00796026411629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002091968919021,0.026914816109963,0.001425711324478,0.0015314862924890001,0.0029605864974390004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065032656574560005,0.9411096377957301
Cck.Cxcl14.Calb1.Igfbp5,0.004717800712456001,0.002784938101283,0.0,0.001570536875657,0.0028878977430360003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049666276066105006,0.0,0.0017468247050190001,0.003470747273838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001137927472032,0.9303705431093211
Cck.Cxcl14.Calb1.Igfbp5,0.011626436740134001,0.029372045113487004,0.006768171171696,0.013823718738220001,0.006196702757720001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038050628103180003,0.0,0.0031419201594320005,0.00375187236393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017732054760420002,0.9192649363146421
Cck.Cxcl14.Calb1.Igfbp5,0.003555262635293,0.0014697679632050002,0.0,0.0,0.001667865524201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027885381703358,0.001170031678041,0.014109902217521002,0.0162321473757,0.0,0.0,0.0,0.0014718612095040002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005662547638894001,0.923594530788381
Cck.Cxcl14.Calb1.Kctd12,0.0024389155735810002,0.0013873786012630002,0.0,0.0,0.002243536690489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006954129380181,0.0,0.0018192198117840002,0.00397605442682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001653276108826,0.9776058631576051
Cck.Cxcl14.Calb1.Tnfaip8l3,0.0030374772331570004,0.0011092466766930002,0.0,0.0,0.002581493927506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020789931589714,0.004166997079144,0.002216267747006,0.010714650818061,0.011503013538608001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065631987566651,0.8770238336921201
Cck.Cxcl14.Vip,0.001399507422995,0.0025600886751870004,0.0016576677831060002,0.0,0.00454082108954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00410303143319,0.0,0.012854707282052001,0.019820609940147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00161658692546,0.950111818508213
Cck.Cxcl14.Vip,0.0075753747824320004,0.007701180691856001,0.011752975017911001,0.005290839214897001,0.011642737222499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002196685899949,0.008983840825459001,0.0,0.015104375787151,0.021982902027910003,0.0,0.0,0.0,0.0027044303335550003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005307717141027001,0.8942626374303241
Cck.Lmo1.Npy,0.005205789446006,0.00447932469612,0.006223293184272001,0.002026961265574,0.0049251327221190005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004427847509830001,0.0,0.01204204010813,0.020616305614515003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001615717500676,0.9377323513061081
Cck.Lmo1.Vip.Crh,0.001272705818484,0.0,0.0,0.0,0.0013335754821070002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005603342006107,0.0,0.008598032669381,0.019223226458562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002537021224226,0.958963725585911
Cck.Lmo1.Vip.Fam19a2,0.0,0.0,0.0,0.0,0.001108691257239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028621318449840003,0.004727058697348001,0.0,0.0030748982187120003,0.005974419086802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009778867898735001,0.970406667864899
Cck.Lmo1.Vip.Fam19a2,0.19393190231142102,0.14357122475057002,0.131882785521889,0.155472223108777,0.148563395890182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001196690452269,0.001365775604131,0.0,0.00213664061293,0.0018554111808700001,0.0,0.0,0.0,0.0011819714136160002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003604982258595,0.21320655120675402
Cck.Lmo1.Vip.Fam19a2,0.012116448741944001,0.00218996723561,0.0022683409097040003,0.0015235243577100001,0.004593906507611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007789908892619,0.008158896947778,0.0,0.00639188815637,0.007152243219732001,0.0,0.0,0.0,0.002982090949864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020819575486762002,0.9226221068782521
Cck.Lypd1,0.0,0.0,0.0,0.0,0.001065204813359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004379133560107,0.0,0.0017769005437300001,0.0034500782737790004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015569067316810001,0.985516151638368
Cck.Sema5a,0.007542963494675,0.005713014229166,0.004149480048724,0.003696687498125,0.006984582094442001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011829942934660002,0.007387572660211001,0.002940927012897,0.011784459837990001,0.009776905179044,0.0,0.0,0.0,0.001872923176666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017992293787794003,0.9073216748283981
Cck.Sema5a,0.015237816776688002,0.01185017309715,0.004772657837065,0.007745605759034001,0.013590051752673001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009021050732625002,0.0,0.004084282252981001,0.0060016553348310004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003144544886035,0.921641797219494
Choroid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004843097539083001,0.0,0.001427736312092,0.0031250082286130004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001086921955729,0.9867138064589511
Endo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004004388018341,0.0,0.0012880589450940001,0.002888556950152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9887104537438931
Endo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004015442272707,0.0,0.001388380104786,0.0030920592018280004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011735297693540002,0.9881142576139931
Endo,0.0,0.001138193874704,0.0,0.0,0.001372713638577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050927663047090005,0.0,0.002070685002931,0.003994257975249001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001599980511104,0.9829450310803891
Endo,0.002213552844368,0.0020912962759850003,0.0,0.0,0.0029421092032650004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003926537766711,0.0,0.0013000586020440001,0.002839364638619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9820467174510101
Endo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004514434860341,0.0,0.0012293531424270002,0.0027990301500570003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9882325536386121
Endo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005603772558862001,0.0,0.0017480771868510002,0.0034357632378510003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001200406484233,0.985107917345561
Endo,0.002689665331098,0.003542995828749,0.0,0.0017889494720620001,0.0038725763077120004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064031232785570005,0.0,0.0032704963633780003,0.005343791850983001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027005537862030003,0.9685984604007171
Endo,0.005329793976369001,0.007893765042513,0.0011979200039020001,0.003137163814703,0.008029962574682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004875662956015,0.0,0.001974022301193,0.0038326284329880003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015731497536760001,0.9618004229459911
Endo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003964110476979,0.0,0.001262558915774,0.00285016616068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988917994753543
Endo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003925206498431,0.0,0.0014697083139430002,0.002976858348976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9886656807531811
Endo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004794351599484,0.0,0.001415901627535,0.00306700450051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9870506397659171
Eryth.2,0.0,0.0,0.0,0.0,0.0011899667148380002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004829959079530001,0.0,0.0018616287902640002,0.0036924203298950003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014256652867620002,0.9845654879894911
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004164980314878,0.0,0.0013904334122380002,0.0030401404973630004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010565007348810002,0.9879623684174281
Eryth.2,0.0,0.0,0.0,0.0,0.00120631729477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004852487559132,0.0,0.0018819096760150002,0.0037194059587000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014425239983980002,0.9844218258993801
Eryth.2,0.001229931383914,0.001548833552117,0.0,0.0,0.0018257585806900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00574057587753,0.0,0.002621877896017,0.0046310246362090005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020701234522010003,0.978868094689585
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004279384891639,0.0,0.001468584174174,0.0031532774873350004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011039690692700001,0.9874112466327791
Eryth.2,0.0012850911986400002,0.0,0.0,0.0,0.001504432170364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004088978044601,0.0,0.001579393305791,0.003581823755848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001020308908718,0.9856628205119711
Eryth.2,0.0,0.0,0.0,0.0,0.001161581648697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004764032369440001,0.0,0.001827995952238,0.003641461475604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001768853226073,0.9844087649356381
Eryth.2,0.0,0.0,0.0,0.0,0.001152880802714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047643670309870005,0.0,0.0018151257779640002,0.003631176894534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001400573717393,0.984889667664625
Eryth.2,0.0011145575290820002,0.00144452996559,0.0,0.0,0.001607499822383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00602204680259,0.0,0.009774968803784001,0.019148328155632003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018543834648840002,0.9577979255583541
