model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Cck.Calca,Cck.Cxcl14.Calb1.Igfbp5,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Vip,Cck.Lmo1.Npy,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Fam19a2,Cck.Lypd1,Cck.Sema5a,Endo,Eryth.2,Microglia.1,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vsmc,Zero
Eryth.2,0.0037039150678770004,0.001340716629718,0.001284745146068,0.0,0.0035873946427970003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033945973833614,0.0012034000186450001,0.10589294654527001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154425990081795,0.690943603286511
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086528383092294,0.041937790900439004,0.11930504850962201,0.0,0.5119891221981581,0.234528096897674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001089554868908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012735586470610002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eryth.2,0.030170907187889003,0.019550714642046,0.08619327001170901,0.051191848216159005,0.021758041332002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010217923460850002,0.0,0.009063114685857,0.0,0.0,0.0,0.0,0.0,0.0,0.036014070791142,0.002342922556807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038327107349600004,0.7366157797938421
Eryth.2,0.011505032480538,0.006711002826307001,0.00245227023517,0.00303283016158,0.004772956867136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002136250925845,0.0,0.016430436179918,0.0,0.0,0.0,0.0,0.0,0.0,0.005610870428669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005838073630899001,0.939513707223074
Eryth.2,0.39709511695780203,0.049550983262696004,0.138071552787551,0.09394559804189201,0.039746405504290004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002030688963325,0.048896327703192,0.0024819648706400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012424614366859,0.0,0.0,0.0,0.0,0.0,0.0,0.041179404763598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001296226586861,0.17115798747173802
Eryth.2,0.065517179006157,0.029113415262086002,0.06823631197923001,0.040312645210398006,0.021226284427303,0.0,0.0,0.0023814413748960003,0.0,0.0,0.0,0.001713502917284,0.0,0.009777624671117001,0.002268426550178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004711873179438,0.0,0.0027505988141100003,0.0,0.0,0.0,0.0,0.0,0.0,0.029502264241153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006563048836873001,0.7116140822879681
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999895601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eryth.2,0.002481617501348,0.005205874536042001,0.0021842715587020002,0.0,0.005939889030092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010575439647623001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010212889968510002,0.970949093943498
Eryth.2,0.039495704415735,0.002460887106394,0.030526326677881,0.0013605540602810002,0.0025222604162050003,0.0,0.0,0.0036324027450340005,0.0,0.0,0.0023034329558920003,0.045771910355412004,0.002372909906803,0.005910809513895001,0.0025613531940520003,0.006851145657063001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025435724571650003,0.0,0.0,0.004006431155572,0.0,0.0,0.0,0.0,0.0,0.29269420504122,0.010317402021,0.0,0.0031369889120610004,0.0,0.0,0.0,0.0,0.0,0.361176015448322,0.0,0.0,0.0028196829904060003,0.008523597765255,0.0,0.14095623961280201,0.0,0.0,0.0,0.0,0.0,0.0,0.009447448236786001,0.0042778456563810005,0.011947568476311001
Eryth.2,0.030523020423018004,0.039756780912402,0.037137753155818,0.028099571699601002,0.026796796418001003,0.0,0.0,0.0,0.0,0.015273601147492,0.00401009976033,0.0,0.0,0.001137089774731,0.00140276254671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17153446886008902,0.077587151062528,0.07702407984943001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19887859641846903,0.28828980472153404
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006971686127606001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685945947848961,0.010939336547974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024723034698040003,0.0018674736454750002,0.0,0.0,0.0,0.0,0.002900428038852,0.0,0.0,0.0027668930414,0.0,0.0
Eryth.2,0.005910642886082,0.004777979387278,0.0029585397876890004,0.0028452950695470004,0.002981195593426,0.0075583056066230005,0.0,0.0,0.0,0.005246365646024,0.0,0.0,0.00109727638721,0.0,0.0,0.001229729825194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016899621408440002,0.0,0.006896786024293,0.0,0.0,0.0,0.0,0.0,0.0,0.002322339979199,0.0,0.0,0.0,0.0,0.014865110102416002,0.021574714178039002,0.0,0.0,0.010063459504316,0.0,0.0,0.0,0.010997675193286,0.0,0.019465979298543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005262545455269,0.8649340951382051
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003350136711113,0.0,0.0,0.0,0.0,0.0,0.0,0.001752920380813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002154051410329,0.988831077883846
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999795191409251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eryth.2,0.0,0.0,0.0034173964340570005,0.0,0.0,0.0,0.0,0.200181433690466,0.0,0.030660231030160003,0.005474909088187,0.0012178746101670001,0.0,0.6560168874086351,0.005929864576779,0.003077986238964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009577071606976,0.0034644200598720003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019587007002510003,0.0,0.0,0.0,0.0,0.0,0.05455066425829801,0.0,0.0,0.0,0.0,0.0,0.0,0.0027953711943260002,0.0,0.0
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.580908128275453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.417271928912103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.009288631894511,0.0,0.22817139230888,0.0,0.19378716739114502,0.007499999222735001,0.0,0.0,0.013687011295207002,0.012359082757277,0.002276114432351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31613664854725204,0.0040514236535720005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002097214518357,0.0,0.0,0.0,0.0,0.044761496489012,0.007550077509702001,0.0011659999082330001,0.0,0.004466255019741,0.0,0.0,0.0,0.0045394310242630005,0.0,0.027664338227935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108876871660878,0.007987172774902001
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004749574427629,0.0,0.018914729810017003,0.14750558498632302,0.189527512927741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363922184005291,0.0,0.0,0.001211431393823,0.0,0.0,0.0,0.0,0.0,0.0,0.001000096164319,0.0,0.0
Eryth.2,0.003918198258193,0.0,0.151095162088575,0.0,0.019964970172557002,0.0,0.0,0.002282334961811,0.0,0.0017150805375730001,0.0,0.0,0.0,0.003092568557958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017862838011700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012632624957539001,0.0022002382568130003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7757442245852311,0.0,0.010757952182071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020726256041700003,0.006492097266306
Eryth.2,0.0,0.0,0.0,0.0,0.001516097556936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015352992294796001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002275555308398,0.9782061183853541
Eryth.2,0.003382647866877,0.0,0.0,0.0,0.002737747589908,0.0,0.0,0.0,0.0,0.0,0.0027547199120900004,0.001006181721729,0.0,0.002623648103064,0.015391159562377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04155561044840601,0.001010846074214,0.031640085217505005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011716008384650002,0.0,0.0,0.0,0.032031411245688,0.002841226433142,0.013723539108915002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09952936933590101,0.7452327203558841
Eryth.2,0.010015319762102001,0.003633488577809,0.004365730647721,0.0018739292049250002,0.004330014810955,0.0,0.0,0.0,0.0,0.0,0.023618820036416,0.0,0.014244345629270001,0.0,0.32901246318249705,0.013111269741613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016486002845942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022500023335710003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018467205888620002,0.572541321297458
Eryth.2,0.0,0.0,0.003089660276621,0.0,0.0,0.0,0.0,0.36552233530593004,0.006956943869532,0.604392932278312,0.010997478486023001,0.0,0.0,0.0016978077309890002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021363547045100003
Eryth.2,0.00549399151933,0.0,0.0,0.0,0.004975584745981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005436429647039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002228000140856,0.9802191378787201
Eryth.2,0.011179693492045001,0.004634101985785,0.7263877251995311,0.0027360377066100003,0.07843853672694001,0.0,0.0,0.0,0.0,0.0,0.060921607380167005,0.007326223075736001,0.0052770087703630005,0.001850646365967,0.006732510337542,0.00548462632453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05050106264527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005551972952671001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021119014200580003,0.0,0.028293796934148
Eryth.2,0.006897173002127,0.006081913640208001,0.002194459841238,0.002698675885579,0.005038673819698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007785398826782,0.0,0.012297927937409001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058426146825400004,0.896403104174974
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04550920464192101,0.002957243218274,0.006082309420058001,0.0,0.0,0.0,0.25164277487916703,0.0,0.0050226166837080005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6874966633913121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eryth.2,0.023990543374871002,0.012009410426858,0.24713250321784602,0.003021060425831,0.035870893940109005,0.0,0.0,0.0014714344291550001,0.0,0.0,0.0,0.0,0.0,0.024860238601283002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10359570379534401,0.0,0.029108240673573003,0.0,0.0,0.0,0.0,0.0,0.0,0.002443785826897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10790070746371101,0.406156439228599
Eryth.2,0.1094522039133,0.060714492074189004,0.014232899452062001,0.012960061241033001,0.09451052104976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010083844153640001,0.0,0.0,0.0,0.0,0.001164076046733,0.0,0.010886812253693002,0.026452648052122003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004737777443947,0.662405286919692
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15101453417403501,0.001112728015739,0.003270399155588,0.0,0.0,0.0,0.0,0.0,0.0,0.001569537245974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167597310136191,0.6738209895275771
Eryth.2,0.0032947783364320003,0.0,0.009093724426857,0.001445446244066,0.005769321363994001,0.0,0.0,0.0,0.0,0.0,0.001555294426628,0.0,0.0,0.0021564479888830004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372755566238442,0.002866003173652,0.013281961296078,0.0,0.0,0.0,0.0,0.0,0.0,0.11979692992542501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288258930644755,0.17582062263019102
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01605498241265,0.0,0.0,0.16396520240214602,0.010496448883511,0.08406246245075001,0.44206180185502303,0.0,0.004218225460701001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23186445187409302,0.045261230880497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eryth.2,0.003104180681517,0.0016257417528370002,0.0015740524144140001,0.0,0.0049452442250830005,0.0,0.0,0.0,0.0,0.0,0.0,0.0061529165325420005,0.0027978726738410002,0.0,0.0,0.004877577466724001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003172168942789,0.0,0.007340043983470001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010258165672197,0.9506052123391681
Eryth.2,0.0,0.0,0.0,0.0,0.004855874328233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002367315832712,0.0,0.004214033980855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00783773254495,0.977368399980697
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10587005819423101,0.0014825897495860001,0.424663637069328,0.21656394388676,0.15151346887973102,0.093696643119898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031560608595830003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012076907722480001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eryth.2,0.0010364493858240002,0.0,0.001066816814832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180693092739481,0.5459395106249091,0.029538694813263003,0.11103206726455901,0.035372916363732,0.01687905828099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066465942595690004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00228655239025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06574777562560301
Eryth.2,0.31262794127923005,0.17314581419393602,0.108822301813862,0.146825865537172,0.035875552589871004,0.0,0.0,0.007596313338759,0.0,0.0,0.015340176255920001,0.0,0.0,0.020776808882884003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045307649316890006,0.004693138414618,0.00474837061,0.0,0.0,0.0,0.0,0.0,0.0,0.008376925857513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05458710146111401,0.059926128316297005
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017970010616941,0.002174798540294,0.035412199167101005,0.012188637377911002,0.45555704277824105,0.459706268626459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008380596644709,0.003793958176209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eryth.2,0.0014363883850440002,0.0,0.0013389951131280002,0.0,0.004518806223161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024782784847350004,0.0,0.010777144734544001,0.0,0.0,0.0,0.0,0.0,0.0,0.0010306522879820002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010073584466368002,0.0,0.0,0.0,0.006123759627051001,0.0,0.004038308031215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008400486684959001,0.9471723138408711
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028602431791456003,0.0,0.004271927313125,0.0,0.0,0.0,0.001874951019236,0.038881290573404004,0.0029597107192340004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014072448363201002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041482576444810005,0.053948524709535005,0.0,0.0,0.0,0.033872843948024,0.722055412216656,0.007081618782610001,0.0,0.0,0.0,0.0,0.0,0.0,0.08547217968576801,0.0,0.0
Eryth.2,0.0015592329437200002,0.001523107910524,0.0,0.0,0.0017604432743920002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001956640012447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012234767234460002,0.9907625102992771
Eryth.2,0.00461824279289,0.001346648674878,0.0036569466786380003,0.0,0.00485356282834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037641961932760003,0.0,0.008699567191957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011810962586276001,0.959882859154056
Eryth.2,0.08052596923001401,0.13523703092851802,0.129205389385604,0.036561943654703,0.038091264630414005,0.0,0.0,0.029904694928229003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035799112237860004,0.0,0.026310780239650004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044203214534280005,0.001239712917399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011410842454086,0.5015853432200781
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033560711086084,0.0,0.002305252529244,0.0,0.0,0.0,0.008165681999577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9506462369045441,0.0,0.00399322598088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eryth.2,0.004124948761561001,0.0,0.0,0.0,0.001370320038854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018491905783050001,0.0,0.008379378839169001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005234609524336,0.9770835559525761
