Gene,Expt,y,x,neighbour
3110035E14Rik,1,14379.1977288746,6286.40138896443,3482
3110035E14Rik,1,16358.742062876,9522.77050242003,1809
3110035E14Rik,1,16677.3268657797,10032.6779817085,2026
3110035E14Rik,1,14634.8842797068,7037.58625128607,392
3110035E14Rik,1,14856.9439615763,6946.04475055774,325
3110035E14Rik,1,17069.4269221848,12575.7929441794,3082
3110035E14Rik,1,14238.1688368461,6956.83551303183,314
3110035E14Rik,1,14248.315706514,6945.76766565996,314
3110035E14Rik,1,14258.0144305822,6961.69183966195,314
3110035E14Rik,1,17330.0211057485,12121.3709283297,2871
3110035E14Rik,1,14120.3078390643,6963.79730821817,332
3110035E14Rik,1,13786.5991014455,6950.83778380072,315
3110035E14Rik,1,13788.8619420503,6971.26370772198,315
3110035E14Rik,1,14865.9995003213,7043.80978715237,415
3110035E14Rik,1,14223.9671560167,6847.94069679805,248
3110035E14Rik,1,14984.9073461078,7218.72961067604,564
3110035E14Rik,1,14179.6881881689,6989.93737054367,364
3110035E14Rik,1,14570.0337156118,7006.64256855957,366
3110035E14Rik,1,14587.7150095621,6996.40789025209,366
3110035E14Rik,1,14433.6391349867,7093.00057885711,474
3110035E14Rik,1,18101.0389537816,12277.8766984305,2941
3110035E14Rik,1,17015.5797117996,8602.06367967098,1321
3110035E14Rik,1,14157.0686923055,6931.92806865066,312
3110035E14Rik,1,14179.8739299283,6942.27369503751,294
3110035E14Rik,1,17758.6277809824,9883.98338431764,1964
3110035E14Rik,1,14580.1808847472,7220.01964890507,560
3110035E14Rik,1,17846.7891566279,11339.0635063004,2519
3110035E14Rik,1,16471.2380254006,13171.9729681561,3392
3110035E14Rik,1,16128.7040951237,7607.08094719623,820
3110035E14Rik,1,14466.5715508386,6873.06158125578,255
3110035E14Rik,1,14806.1407859195,7053.52315316331,432
3110035E14Rik,1,14491.0514828028,6979.21684486279,333
3110035E14Rik,1,17949.2593134004,10933.6561094808,2368
3110035E14Rik,1,14667.166406865,6914.49943621988,286
3110035E14Rik,1,14670.3189434861,6915.98213771492,286
3110035E14Rik,1,15114.8776795684,7202.8361202164,536
3110035E14Rik,1,15056.3621294211,7130.14710388907,491
3110035E14Rik,1,16855.5745411455,13205.9762389066,3408
3110035E14Rik,1,15929.2432108057,7548.60471524265,760
3110035E14Rik,1,17592.4731036462,12041.9574337136,2816
3110035E14Rik,1,17593.8262411112,12038.0294134226,2816
3110035E14Rik,1,17582.703119655,12039.635056984,2816
3110035E14Rik,1,16254.4770176101,7791.92538895408,914
3110035E14Rik,1,14701.1851984205,6964.53434021267,321
3110035E14Rik,1,16562.3331854041,8038.79367484497,1040
3110035E14Rik,1,14819.3304625057,7147.78126125606,507
3110035E14Rik,1,16651.2179357512,8252.67122513033,1156
3110035E14Rik,1,16644.0305207912,8255.22624213316,1156
3110035E14Rik,1,14895.56036669,7024.09914722012,394
3110035E14Rik,1,14828.2494307889,6912.90566450666,292
3110035E14Rik,1,14628.5758583146,6917.90292135122,293
3110035E14Rik,1,15358.2221222737,7430.20625522407,686
3110035E14Rik,1,14641.3641479612,6960.36607463904,323
3110035E14Rik,1,14640.9708701657,6980.95823081546,323
3110035E14Rik,1,13770.0124312861,6952.99917471227,315
3110035E14Rik,1,17390.2746841058,9032.40882205279,1555
3110035E14Rik,1,14126.6858603885,6977.62373822328,332
3110035E14Rik,1,14376.0500553495,6930.67247365503,291
3110035E14Rik,1,14807.4788862824,7166.88586394349,507
3110035E14Rik,1,13670.307062004,7003.85029866387,360
3110035E14Rik,1,17600.9978721584,11917.4693383349,2752
3110035E14Rik,1,14575.0306473573,6897.57505097058,282
3110035E14Rik,1,17974.5176206246,10826.5754090627,2337
3110035E14Rik,1,16920.7181177216,12567.685696401,3085
3110035E14Rik,1,16931.9573484204,12555.8412718205,3085
3110035E14Rik,1,14398.8192613811,6864.01621261577,257
3110035E14Rik,1,15120.7172302113,7126.56057153446,484
3110035E14Rik,1,15028.2485867705,7201.60489426257,527
3110035E14Rik,1,14952.4417029517,7154.18723346115,519
3110035E14Rik,1,14274.3050363337,6981.38542872697,343
3110035E14Rik,1,14284.9948197192,6981.15452004771,343
3110035E14Rik,1,16222.4746450221,7749.82319282697,881
3110035E14Rik,1,15042.2284075245,7138.14686183346,504
3110035E14Rik,1,18014.8727479024,10397.7573375115,2171
3110035E14Rik,1,14837.8553151725,7375.76368247415,657
3110035E14Rik,1,14816.7642703669,7369.0190563255,656
3110035E14Rik,1,15353.1477033481,7185.42092384636,518
3110035E14Rik,1,15361.4890544236,7168.1572829124,518
3110035E14Rik,1,15346.4335035345,7168.33756515677,518
3110035E14Rik,1,15360.3399968925,7177.47503480242,518
3110035E14Rik,1,13831.4035101236,7068.3807615681,418
3110035E14Rik,1,13842.072684628,7057.91027122601,418
3110035E14Rik,1,15501.9624168298,8492.24397957209,1274
3110035E14Rik,1,16812.3073788365,12640.8883662701,3139
3110035E14Rik,1,17771.6590196202,11432.5623107585,2554
3110035E14Rik,1,15450.260270795,7261.91003020788,581
3110035E14Rik,1,16364.1944789998,7885.12872156142,961
3110035E14Rik,1,17236.4274422019,8733.38757548509,1401
3110035E14Rik,1,17756.8565775185,9959.48690735465,1995
3110035E14Rik,1,16472.351824153,7893.96064197317,980
3110035E14Rik,1,17929.3713689144,10465.2939475785,2199
3110035E14Rik,1,17946.3765291243,10459.8388065974,2199
3110035E14Rik,1,17347.2311691087,8904.35548099528,1495
3110035E14Rik,1,17326.0694711236,8924.88705101574,1495
3110035E14Rik,1,17380.6344257744,9060.83443604995,1566
3110035E14Rik,1,17721.6424325941,11397.6825608639,2545
3110035E14Rik,1,16942.2274957044,8531.09197025669,1292
3110035E14Rik,1,17289.7917790975,12442.4208863836,3028
3110035E14Rik,1,15695.9389824166,7513.08486250576,747
3110035E14Rik,1,15293.1432699331,7349.7263774843,634
3110035E14Rik,1,17918.4405091429,11046.1529334162,2408
3110035E14Rik,1,17982.6577091824,10311.9148073999,2147
3110035E14Rik,1,17206.0400367262,12427.4934860446,3021
3110035E14Rik,1,17847.7975880356,10825.7240402207,2332
3110035E14Rik,1,16827.7541833749,12670.8978315289,3147
3110035E14Rik,1,16501.7914801201,8091.32772908836,1060
3110035E14Rik,1,17763.1754839531,11424.2723929621,2553
3110035E14Rik,1,15263.6375143281,7289.20357675461,611
3110035E14Rik,1,17454.8138028073,9447.76147799135,1766
3110035E14Rik,1,17172.9205860331,12366.7148169204,2988
3110035E14Rik,1,17144.8094854964,12356.0751175962,2988
3110035E14Rik,1,15377.7758598972,7297.26744090052,604
3110035E14Rik,1,17632.1181848894,9917.31889425446,1973
3110035E14Rik,1,15576.7759835785,7304.32658659061,615
3110035E14Rik,1,15560.8356549987,7302.19965434994,612
3110035E14Rik,1,16416.3088567019,7998.03622975894,1036
3110035E14Rik,1,17979.3248413835,10537.2799257501,2230
3110035E14Rik,1,15258.8062332502,7373.22514473428,659
3110035E14Rik,1,16169.1094755796,7666.6499191228,850
3110035E14Rik,1,17458.2619140013,9120.65752753849,1590
3110035E14Rik,1,15967.7656938552,7578.26576583688,776
3110035E14Rik,1,17724.8684640945,11582.1686199986,2620
3110035E14Rik,1,16598.6756250189,12947.8072764841,3295
3110035E14Rik,1,16862.9562048592,8300.56503695788,1192
3110035E14Rik,1,13949.4942267877,7156.92858354768,517
3110035E14Rik,1,13937.1461055513,7165.85003002493,517
3110035E14Rik,1,17185.8582194418,8694.25141052528,1370
3110035E14Rik,1,17871.5732694921,11098.8807484753,2425
3110035E14Rik,1,17861.8025156425,11117.5900276556,2447
3110035E14Rik,1,13765.4398014723,7175.85976022827,514
3110035E14Rik,1,14553.5829338642,7065.22435156325,437
3110035E14Rik,1,14553.5499861377,7085.3265606637,437
3110035E14Rik,1,14556.7359562145,7066.81761573746,437
3110035E14Rik,1,16990.4095339903,8575.89139994437,1314
3110035E14Rik,1,17755.5425692266,11553.4611689236,2606
3110035E14Rik,1,17162.825447555,8901.28921647041,1482
3110035E14Rik,1,16171.295394552,7712.10300231619,877
3110035E14Rik,1,16149.9479949576,7703.9387385863,867
3110035E14Rik,1,15918.8693891348,7568.04345037155,785
3110035E14Rik,1,17642.5929362151,9961.95966087617,1987
3110035E14Rik,1,17348.468910084,12157.6979108907,2889
3110035E14Rik,1,17264.1817292814,12302.6684583623,2946
3110035E14Rik,1,17240.8784699851,12310.442150997,2946
