model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Calca,Cck.Cxcl14.Calb1.Igfbp5,Cck.Cxcl14.Calb1.Tac2,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Vip,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Fam19a2,Cck.Lmo1.Vip.Tac2,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Nos1,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
Calb2.Cntnap5a.Igfbp6,0.013682615730794,0.0,0.008900147540761,0.0,0.002302480910922,0.0,0.0,0.0019703966183200004,0.0,0.0,0.26887037483630705,0.0031383741696740003,0.017563712823482,0.015758343577817,0.025612437775218003,0.009404350811881,0.0014631002594510001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073735746811126,0.0,0.056290195436047005,0.033164033696866005,0.004299491983911,0.0,0.0,0.0,0.0,0.0,0.0,0.0016131716845860001,0.197378763781794,0.069893786644492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011511589694819,0.0,0.0,0.0,0.006888621886052,0.0,0.002539134816556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020639334062772,0.0,0.141949119232468,0.00765323644997
Calb2.Cntnap5a.Igfbp6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048915086560550006,0.56918962782493,0.25798482185133603,0.001555168662393,0.0015480477999970002,0.11279954411067,0.006906248511115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calb2.Cntnap5a.Rspo3,0.0,0.0,0.0,0.0,0.0,0.020699131803685003,0.0,0.8523013890705131,0.0,0.015712330184828,0.006520224113753001,0.011365051740697001,0.0017665713027310002,0.015275460623369002,0.001477914542088,0.0015445447100960001,0.007703696175956001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056734862149906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006282696021114,0.0,0.0,0.0
Calb2.Cntnap5a.Rspo3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044351549092440004,0.0018919625932380002,0.046066166802646004,0.0075446901338410005,0.28154481938915105,0.069928420672886,0.036238584296767004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17155792485289,0.098941063799156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23570746763511302,0.0035384653111910002,0.0,0.0
Calb2.Cntnap5a.Rspo3,0.00198585608764,0.0,0.0034097619360830005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2283136446825,0.24346642198105803,0.093375625321286,0.019712270627376002,0.16638464655613502,0.156068983618205,0.026987534122930004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002339716623874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012192091754720002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048176832067786,0.0012364004298350002,0.0,0.0035241722163810003
Calb2.Cntnap5a.Rspo3,0.09554025191565901,0.17581307588313203,0.07699529674593701,0.193242224241534,0.031119558583190002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022361845577060003,0.001508234947403,0.0,0.015586364707755,0.012030429904471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007948431172737,0.386003110040256
Calb2.Cntnap5a.Vip,0.007257637496198,0.0,0.001111072439774,0.0,0.002478227138367,0.0,0.0,0.0,0.0,0.0,0.026105042821993003,0.0,0.04610864254011501,0.0,0.018805232337204002,0.001850508212283,0.002756470445663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10699300689591801,0.005174277297798,0.08996312881696601,0.015142050500429001,0.009171572833998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003544620168839,0.159107654476788,0.001308431219506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030591555661830003,0.0,0.0,0.0,0.006528758001961001,0.0,0.0021123241530820003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001635419934279,0.0,0.330035561794962,0.15777081708902801
Calb2.Cryab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00261625038261,0.050451820244296,0.0019228312890890002,0.0,0.0,0.001060510399203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001973173237136,0.002319189711207,0.003949227199492001,0.0,0.003551901104944,0.008821172090309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017576475901420001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010303511008648,0.9060351785311681
Calb2.Cryab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029014777658579002,0.0,0.0,0.0,0.00820690319689,0.0,0.9614764956510321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calb2.Cryab,0.010976899378394,0.004192513703909001,0.004205798235124,0.0031728135692940004,0.0045745858116480005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011398565499630001,0.023475011573377003,0.0,0.006306750671391001,0.008354629451267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008027109187969,0.92131490724227
Calb2.Cryab,0.0021352620715730003,0.0,0.005688517569952,0.0,0.0,0.0,0.0,0.381548459647212,0.0,0.0,0.0060693159445660005,0.0030932461042290004,0.0010532657650650001,0.525034485946107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06800303862941201,0.0041523150806710004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calb2.Cryab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133565460503888,0.523614924849518,0.048187084384379006,0.005328418179558,0.009226100111869001,0.071407629468443,0.00127394234127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031105679163787002,0.0,0.006901483507713001,0.071063312868617,0.006851299495529001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010439172671997001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012042193651090002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05203968718966501,0.0,0.024445524705958004,0.0
Calb2.Cryab,0.0018169458368070001,0.0,0.008176824526418,0.0,0.0015667822399420001,0.0,0.0,0.029086881867951,0.0,0.0,0.13147105958241,0.010100168552288001,0.035245310270194,0.748494704701204,0.001331048312258,0.011773341169586001,0.0016325365278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016333634251570002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013489737040499002,0.001196668556623,0.0,0.0
Calb2.Vip.Gpd1,0.014647219282234001,0.0,0.0,0.0,0.0029932732774320004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039271480186937005,0.0036519055935390005,0.041691581667634,0.005641322737157,0.002015439862596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697646823216855,0.002384929510368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094704135164082,0.093272711258243
Calb2.Vip.Gpd1,0.0,0.0,0.0,0.0,0.001096723332378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007042688994374001,0.0,0.0018005496172900002,0.0034874537110060003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005187598247434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001160460324059,0.9782057142416131
Calb2.Vip.Gpd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001136915520437,0.0,0.0,0.40492956938752706,0.0012227937493580001,0.001262192577285,0.021915499973934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.524253694332945,0.0,0.0,0.0,0.021318654637115002,0.0,0.019269755484745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00281053638346,0.0,0.0,0.0,0.0
Calb2.Vip.Gpd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003306972464838,0.0,0.002060187904599,0.0,0.672108080911304,0.08963626583367601,0.022927951169266002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19876719229984902,0.010085855791766001,0.0,0.0
Calb2.Vip.Igfbp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.160014161080744,0.030163123339173002,0.288700112256484,0.0060114150172450006,0.0,0.0,0.0,0.0,0.077407492340841,0.09133696501629501,0.0028748740364230004,0.0,0.11225095234040001,0.005796554308014,0.205515867467488,0.0,0.0,0.007144914894826,0.0,0.0,0.001159394111927,0.0020811297706260002,0.007731628221224001,0.0,0.0,0.0,0.0
Calb2.Vip.Igfbp4,0.0,0.0,0.0,0.0,0.0,0.043442891357243,0.0022468502398350003,0.001058191468509,0.44408201266825403,0.39521561906928004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11391937597057301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calb2.Vip.Igfbp4,0.0,0.0,0.005867756129914001,0.0,0.0,0.0,0.0,0.0015351675075760002,0.0,0.0,0.865429387870409,0.014742471774800002,0.004513844791928,0.052535737186171,0.0019450384912660002,0.006655617772313001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011963908124177,0.015690779677408,0.0,0.005456433242570001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00349171772793,0.005794080039824,0.001093269388317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calb2.Vip.Igfbp4,0.017823641066524003,0.007000011877864001,0.0034369012380940003,0.005334221232718,0.004157365999104001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004068444279658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006288395957737,0.0,0.001876397651381,0.0021406193388870003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399860568733209,0.001885964772022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5425919518611061
Calb2.Vip.Igfbp4,0.0037405036245970005,0.0013937592432130001,0.0033403457175990004,0.0,0.007459811873977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001745896910844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001971659031432,0.0038707024388490003,0.0,0.0036113760119170003,0.003891898534493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013019648771550002,0.0,0.00852203899992,0.955072803587076
Cck.Calca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029904439427954004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020480127032983002,0.201535623216955,0.0,0.001063895491424,0.0,0.001260052956763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714649044787351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029802158858369003,0.0,0.0
Cck.Cxcl14.Calb1.Igfbp5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05556748411192,0.021404440240577003,0.883719056936447,0.0,0.0,0.0,0.0,0.0,0.0,0.006830788653017001,0.004688232873530001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01742494300933,0.0031913189970650003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006151537593326001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cck.Cxcl14.Calb1.Igfbp5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139657998084654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019233107022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8573459519756461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cck.Cxcl14.Calb1.Igfbp5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002762727513733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00218285774539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198616806473522,0.021466811756782,0.601767406343623,0.073171141681449,0.0,0.005953654473238,0.0049355544632950004,0.0,0.0,0.0,0.0,0.08777826999202801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cck.Cxcl14.Calb1.Kctd12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017074758572380002,0.0,0.0,0.0,0.0,0.0,0.0010146407876720001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996555049914958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cck.Cxcl14.Calb1.Tnfaip8l3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068217833958642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9293344026698671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017302973972970002,0.0,0.0
Cck.Cxcl14.Vip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993889578650991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cck.Cxcl14.Vip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042690783035325,0.0,0.931013156033988,0.004568248189068,0.0,0.020521251236058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cck.Lmo1.Npy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999825664024206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cck.Lmo1.Vip.Crh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7291149553332661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001299644475831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030836008669060003,0.005637414040883,0.002911689195632,0.0015358066073400001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255411900446577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cck.Lmo1.Vip.Fam19a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003958489634242,0.0,0.0,0.0,0.0,0.0,0.030723172598513003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083732788308854,0.002148124941017,0.818969695456056,0.057321006473359006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002273446673199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cck.Lmo1.Vip.Fam19a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989219938645041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cck.Lmo1.Vip.Fam19a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999024353654351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cck.Lypd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012735797267755,0.0,0.0,0.0,0.0,0.0,0.20877054495188602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001226145993262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019569370627672,0.007374281768323001,0.0,0.0,0.0,0.0,0.001726105784985,0.0,0.0,0.0,0.0,0.0,0.002728793618862,0.002202865381827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032518808452474006,0.7084253305381101,0.0,0.0
Cck.Sema5a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039001629978530003,0.0012913736070570001,0.001268054647876,0.0027270141259010004,0.004779040241730001,0.0,0.003848567370123,0.0,0.0,0.0,0.0,0.0,0.0363005508211,0.0,0.0,0.0,0.005200213188194001,0.0,0.0,0.0,0.0,0.0,0.0,0.49114311700572105,0.012099491428971001,0.002720190995589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003925671942760001,0.0,0.0016386240180270002,0.0,0.0,0.0,0.004034817843793,0.009221939869319,0.0,0.157371804630381,0.001214008635393,0.014815848431775,0.0024739261173060004,0.0,0.005173852084427001,0.002768621970827,0.006198295037366,0.145576425532149,0.005304295798010001,0.035793382496567,0.032178553276957005,0.0,0.001468518580844,0.0,0.0
Cck.Sema5a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001217399364106,0.0,0.014027708228992,0.0,0.004551438935988,0.0033760784126300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018340437289020002,0.0,0.0,0.0,0.0,0.0,0.9680564655554841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001298679388845,0.0,0.0
Choroid,0.00178567717867,0.002311241838716,0.0,0.0,0.001714629137253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003051542190751,0.0,0.0,0.0016138868212050002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014634163666720002,0.9854552233171741
