model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Choroid,Endo,Eryth.2,Microglia.1,Oligo.1,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,Pvalb.C1ql1.Npy,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Pnoc.Pvalb,Vsmc,Zero
PC.CA1.3,0.05991068106064801,0.10020405222326001,0.066678019476045,0.052063829971978004,0.12466964093860701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06029993652390501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035409338842490004,0.5297767294953241
PC.CA1.3,0.003123230344419,0.0034979245803770003,0.001344185886643,0.0017503176579150002,0.0037455630388000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001811402043833,0.0,0.008072060475952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005901430976883001,0.9698211144148021
PC.CA1.3,0.005337310898535,0.0069793350632380005,0.002076342600517,0.002963012771467,0.0069765897342530005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037441676210090004,0.0,0.014229138440683001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016738040421065,0.9387964842565021
PC.CA1.3,0.004728546717189,0.0011470031644780002,0.0,0.0,0.0033111004780900003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002064699562713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019127994015750002,0.9853954287444611
PC.CA1.3,0.005070793485829001,0.003018719795768,0.0012711156520600001,0.002124882654512,0.004694402130931001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030390572155799003,0.014703693134895002,0.008296273183434,0.0,0.0,0.0,0.003532728300177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054764400416468004,0.870908634842936
PC.CA1.3,0.0033811126738470003,0.003715710374934,0.0,0.001583259374605,0.0029227477208650003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013037515726420001,0.0,0.015364697564789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006488620820681,0.9639558224972371
PC.CA1.3,0.004185095027323,0.0022316945030570003,0.003748050535528,0.0010409578087100001,0.011178852338187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005929298359402001,0.0,0.00567272957966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023195671145037,0.9415706402139481
PC.CA1.3,0.0010754528174960001,0.001584818120345,0.0,0.0,0.004674488902958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029970922756720002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019168425576560001,0.9860838059934031
PC.CA1.3,0.0016231940802480002,0.001625062258738,0.0,0.0,0.0013365208640960002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010029115527744001,0.0,0.118937256019462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039147246387806006,0.8251673743027
PC.CA1.3,0.007964070471337,0.004893420003554001,0.002179214840764,0.0037226743892620003,0.006025069024853001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006043656806291001,0.043573527285878,0.036121972980766005,0.0,0.0,0.045136019650609004,0.001033853386492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024729150978277003,0.8162176060660461
PC.CA1.3,0.0024512349356200004,0.002354544010052,0.0,0.0,0.002517756128196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002834877338093,0.0,0.025121371789999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009596495344995001,0.952514729505563
PC.CA1.3,0.005454865317358001,0.006553953912032001,0.0016749697304070002,0.0040669096099970005,0.016100170684131002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001032439855843,0.0,0.010356400499624,0.0,0.0,0.002489083628439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003939845687001,0.9469395357281031
PC.CA1.3,0.0,0.0,0.0,0.0,0.001108266742521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018348772079360002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024732068888800003,0.991074516581494
PC.CA1.3,0.042583336326146005,0.005974775137322001,0.015125677771915001,0.006070149294519001,0.016416393513206,0.0,0.0,0.0,0.0,0.0,0.002267822468545,0.0,0.0,0.0011622241440190002,0.0,0.0,0.0,0.10429643448615401,0.021907497223129003,0.043155994950692,0.0,0.0,0.0,0.269839230431388,0.008771029476058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145525968889887,0.31405903551805103
PC.CA1.3,0.003468863881004,0.0030434359175860004,0.0012568130884270002,0.0014337281330700001,0.003644086225328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018511949299810002,0.0,0.010051848720226,0.0,0.0,0.0,0.0017493527030280002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006358401112985,0.9663908240169911
PC.CA1.3,0.017375987945885,0.007502382943877001,0.0042960437764180005,0.005399588194173,0.009814524076102001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06697466391904701,0.013818653900696,0.016884091121891,0.0,0.0,0.0,0.0012541085956280001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11473217386211201,0.740978675522977
PC.CA1.3,0.01287032397156,0.013848745054621001,0.008012628851654,0.009103822799446,0.01063762145535,0.0,0.0,0.0,0.0,0.0,0.0,0.001348405498214,0.0,0.0,0.0,0.001024997957586,0.0,0.007853602253678,0.001741066016214,0.02041914900099,0.0,0.0,0.0,0.018469479241690002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015573422487648002,0.8741058577916471
PC.CA1.3,0.002615335129101,0.0014723466258830002,0.0,0.0,0.0022919105492480002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032393621066550003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020906103806370003,0.9860041361984381
PC.CA1.3,0.006354545459639,0.0065358719820330004,0.002110223446599,0.0032335250093750005,0.004098571235293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016584617409760001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020727937981480002,0.973369903686468
PC.CA1.3,0.015861296985236,0.024215858368487,0.007785244676648001,0.012281772128080001,0.017898494173444003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001496358127767,0.005786387368681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003986414695165,0.90847288562543
PC.CA1.3,0.0065902337411590005,0.0048629663419280005,0.0029723252152510002,0.00298658151095,0.005898192708012001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028761515462216003,0.00335781267573,0.017195929917879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036748247963701006,0.8897105443634491
PC.CA1.3,0.003722121258901,0.003973391625217,0.001309184845224,0.002195244813657,0.004312817459113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029015649455880004,0.001166819995569,0.005983221371868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008152601550088,0.9656953775397371
PC.CA1.3,0.006690284201027001,0.002229211924374,0.001675017443425,0.0015059428808380001,0.005277043649769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159498104239363,0.027874221713914002,0.022728456357289,0.0,0.0,0.0,0.004415388799496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18034039077684003,0.586581993026391
PC.CA1.3,0.0018207939760510002,0.002587221332482,0.0011389397570590002,0.0,0.005272039337965001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024608140501030003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002217731743081,0.983006075399066
PC.CA1.3,0.0018634159003620002,0.0016683306196210001,0.0,0.0,0.001963114563642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001322583769113,0.0,0.025601032450802003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068138121537890005,0.959294499455913
PC.CA1.3,0.001787621162083,0.0027732428968100004,0.0,0.0012535204558000001,0.0025270521577060003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020609739444130003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029645136462510004,0.9855615839912251
PC.CA1.3,0.003152114054876,0.002614856632906,0.0,0.0012489400349270001,0.0034280718225700004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001617505195522,0.0,0.00349428145453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005048936860061,0.9778501729612331
PC.CA1.3,0.028763401954178,0.017161890599235,0.004508445857552001,0.013221074958078002,0.04260633813142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017655472734499,0.025241377073138,0.011926356851698001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043672324235686004,0.7939714987849371
PC.CA1.3,0.010528731246769,0.022161528867625003,0.004479745865412,0.007555893892703,0.005491637716506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014054401691509,0.001960065164134,0.080533760739077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04902025305021,0.803146617566445
PC.CA1.3,0.0023105333805180004,0.002569892270632,0.0,0.001219805074192,0.0028533052383240003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012230386553130001,0.0,0.005758308646136001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042176147227040005,0.9785429110688411
PC.CA1.3,0.0,0.001144172969033,0.0,0.0,0.0010979061085780002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013596366444770002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001139297414078,0.9934930986737621
PC.CA1.3,0.006559653334973,0.004765992502561001,0.004176631025056,0.0036130998032580003,0.0075020322618880005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003955519357844,0.0,0.0,0.0,0.0012530515054230001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033742618998690004,0.963424591947124
PC.CA1.3,0.004639814688081,0.0058771710759920005,0.0,0.002219875444021,0.003468533341466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002004079261383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018592720036960002,0.9786804720023461
PC.CA1.3,0.0033436707131700005,0.00353085361537,0.0013687970672910002,0.0014751961640690002,0.0035084523215450003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002594162410853,0.0,0.017901297211798003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009338588473076,0.955435785665745
PC.CA1.3,0.00883448109917,0.0034779256643920004,0.002218636779709,0.0015975422816570002,0.006755309902154001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020151359599850003,0.0,0.023824402113454,0.0,0.0,0.0,0.012548641983600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006969499076663,0.9313729480204961
PC.CA1.3,0.002192379918515,0.0026403509657870004,0.0,0.0011423778130600002,0.002903996842952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043862391650100006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003604977552843,0.9811978872645101
PC.CA1.3,0.01361692338269,0.015877864415782,0.011273428742393002,0.010407073270287,0.012941987028511001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012222880903330002,0.0,0.004303022036844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004073149587564,0.9229613536352431
PC.CA1.3,0.006870594656579,0.008140379166758001,0.002264345579893,0.004783062474138,0.006421609609536001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035671140448040005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032938238328950003,0.963471398469078
PC.CA1.3,0.0071620967926180005,0.006685735839220001,0.002381018579605,0.0058941000701110005,0.012188584736934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002347810702397,0.0031199054563550003,0.005712338442642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007390496009782001,0.9461498722514531
PC.CA1.3,0.0031167020511440003,0.002892322406558,0.0,0.0010263446296310001,0.002379159313298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017491419500510002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018339913496430002,0.9855157903154611
PC.CA1.3,0.0047465979637200005,0.001082025673539,0.0,0.0,0.0032962288325630003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006773820200214001,0.0019394634175460002,0.007864546969036,0.0,0.0,0.0,0.021936039176974002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021300026236624,0.929444199301215
PC.CA1.3,0.01303986592328,0.00463251809822,0.0017685253040150002,0.004102203072168,0.015466389190398002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068896747976060005,0.013254107851154,0.23523989208020601,0.0,0.0013479414609490002,0.009941041174737,0.011417979428916002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023577257813069002,0.6563156783148401
PC.CA1.3,0.001486279742728,0.0010664038906970002,0.0,0.0,0.004395744411021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031402134176570003,0.0,0.027421576797479003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011935685803142,0.9492565246447251
PC.CA1.3,0.0028499728100560002,0.0020125191847100003,0.0,0.0,0.0036099926947310004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007509490110065,0.0,0.005191791970565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024441544017323003,0.9523297950651161
PC.CA1.3,0.004994255330781,0.004206808436950001,0.0015380782232710002,0.002904589075051,0.007124325359677001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027876555547620002,0.0045557851817930005,0.012828471010654001,0.0,0.0,0.001195074983604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008761687179093001,0.9481046343216961
PC.CA1.3,0.0029153273311680003,0.003259987316859,0.00117352855817,0.001350242611595,0.003174166627951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005279489552805001,0.0013262331535240002,0.018150283602815002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015630162100922003,0.9468445391652621
PC.CA1.3,0.003464996326655,0.0036406448451360004,0.001590818791574,0.0017346719755000001,0.0036213188553850004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005988268870632,0.004017775748532001,0.019925091470167,0.0,0.0,0.0,0.001404537433619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015185755231452,0.9387092304905401
PC.CA1.3,0.0,0.001079364264016,0.0,0.0,0.0010857124396300001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009409027345011001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006044256819300001,0.9799269242287441
PC.CA1.3,0.009749052981062,0.006463046127417001,0.019491359407511,0.004397396316741,0.064967729987829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002766068454609,0.0017283502176430002,0.039615623912871004,0.0,0.0,0.0025760782832450002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016475116040685002,0.8311526297492651
PC.CA1.3,0.004151410134909,0.0043031167927790005,0.0019195831081820001,0.002078727026459,0.004545415817139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00445530348989,0.0011469602936270001,0.021712027536326003,0.0,0.0,0.0,0.0043323906550230004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012018474747161001,0.9383653925330281
PC.CA1.3,0.0022712428303950003,0.0015460233034740002,0.0,0.0,0.0016920649834950001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005931235248293001,0.0,0.18611634675323602,0.0,0.0,0.0,0.004080666774321001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023132446385334002,0.7731145003731641
PC.CA1.3,0.001675288275364,0.001190570327418,0.0,0.0,0.0019555030196050003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024430103163700003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023870431919750003,0.9880613367674891
PC.CA1.3,0.0023547107635280002,0.002553171581616,0.0,0.0013236021158260002,0.002690204886481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012051046642380001,0.003447314052453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003513575670766,0.9812951537738891
PC.CA1.3,0.067666312545632,0.129564551003046,0.034798585248382,0.135270110474554,0.051824434302053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025678605091380004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002581029870569,0.57420372235057
PC.CA1.3,0.0034638770107880005,0.001776025609019,0.0,0.0,0.00269948110447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03194853326239,0.001658041597717,0.068145304397507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13865550182480502,0.749740746523551
PC.CA1.3,0.002886897707931,0.0036387822485260003,0.002088234220033,0.0015854792233670001,0.005733713755275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001115423214756,0.001055856655295,0.0055311838875580005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037675531968530004,0.972249987771802
PC.CA1.3,0.001456658276842,0.0024382593272470002,0.0,0.0,0.001866938102876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001471034061336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019450045681160002,0.989019780015402
PC.CA1.3,0.012743813811429002,0.012280209423861,0.0040884494246680005,0.006734300983432,0.013133519325077002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001084713463194,0.0,0.0046606076072050005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004278055236988001,0.9403317689340691
PC.CA1.3,0.010015327183266,0.004302301761424,0.002975450068755,0.0031581450796060004,0.007006085915435001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008230221759681002,0.004074354946396,0.009611541291714001,0.0,0.0,0.0,0.0024227454895800003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021372052468137,0.9262922906076071
PC.CA1.3,0.003609623647357,0.001213570015098,0.0,0.0,0.0024291179812060003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019964892293520002,0.0,0.0,0.0,0.005723938685816001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020434865589130003,0.981564651158855
PC.CA1.3,0.007912649435064001,0.0020298999398250003,0.0,0.0014694403519050002,0.0049946877833110005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00477368111146,0.0,0.00837612123405,0.0,0.0,0.0,0.005507569802694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014875686301075,0.9485923103093871
PC.CA1.3,0.003749440897281,0.004402684027719,0.001432321755961,0.002306534560108,0.004426730382833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013017248863570001,0.0,0.0036237280185970003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046202842258350005,0.972790969956517
PC.CA1.3,0.006122223772229001,0.003970195118247,0.001872706264223,0.002091369621903,0.006074066948509001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001499688986611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010870731771460002,0.9770612789524101
PC.CA1.3,0.008957739440857001,0.004768946444985001,0.0018460323675830001,0.0035670723614660005,0.011848233233048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016555305232262,0.025792018528970003,0.012786483636716,0.0,0.0,0.001430608877096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036760897533611,0.8743290084437481
PC.CA1.3,0.0014215651510390002,0.0012654266557210001,0.0,0.0,0.001511622386176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018827218085190002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029948875628090003,0.989415049811958
PC.CA1.3,0.007030799657631001,0.005352074614901001,0.0013090416163290001,0.001760432477954,0.004516653298555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017964427233973002,0.0028010245053790004,0.037445168257565005,0.0,0.0,0.0,0.00108234086415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055362291803541006,0.865206476459193
PC.CA1.3,0.008272293550598001,0.002323721076212,0.0025062351093760003,0.0011706469740430001,0.008005600748725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029180658084080003,0.0,0.005351137041903001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013232633606682,0.955656555370718
PC.CA1.3,0.0023249068129580002,0.002542037313128,0.0017414273884300002,0.0014089145707420001,0.0052329947769020006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033421243852680004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002898132462566,0.979145548138392
PC.CA1.3,0.0018033979151750002,0.00176194322433,0.0,0.0,0.003742635702633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004086985141056001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003558713520838,0.9820159104194801
PC.CA1.3,0.009029571882637,0.0031996911836390004,0.001227787121715,0.0026700367785450004,0.011185382084697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001005693202416,0.004613276314307,0.0,0.0,0.0016453202336280002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005407569022343001,0.958437849671367
PC.CA1.3,0.0038948138567640005,0.001662387109944,0.0,0.0,0.0031318786662490002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007251650637453,0.005646991410769,0.009661982165982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023030448996021,0.942773269752151
PC.CA1.3,0.015136895600266001,0.010971947956307002,0.0034108582584470005,0.005007688593599,0.012676375636154001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002428154212855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019515489205600002,0.9476618463096421
