Gene,Expt,y,x,neighbour
3110035E14Rik,1,13949.4867735457,6165.31717064034,10
3110035E14Rik,1,14041.3306110096,6201.52501849602,21
3110035E14Rik,1,13346.6299792436,6203.12008285793,23
3110035E14Rik,1,14608.9580468728,6265.55421470548,52
3110035E14Rik,1,13181.3809534608,6294.59106986761,54
3110035E14Rik,1,14284.6054538744,6300.73278142507,58
3110035E14Rik,1,13131.0217688408,6371.04143981184,96
3110035E14Rik,1,14521.2852652657,6403.59033115798,110
3110035E14Rik,1,14955.3111855004,6395.81877249038,112
3110035E14Rik,1,15322.3318701711,6566.0413720822,162
3110035E14Rik,1,14146.8866146214,6549.95081464377,168
3110035E14Rik,1,15471.8091034921,6634.05046613567,182
3110035E14Rik,1,14397.8585696623,6620.81316280085,183
3110035E14Rik,1,14394.1208473415,6619.50004016665,183
3110035E14Rik,1,15357.6724809424,6644.12649326275,189
3110035E14Rik,1,13780.0147857349,6661.69613270128,195
3110035E14Rik,1,13764.4017291155,6672.89797929685,195
3110035E14Rik,1,15404.8561692144,6657.21491196355,197
3110035E14Rik,1,15296.410179255,6733.7144041697,217
3110035E14Rik,1,15361.0416895434,6769.09066210883,229
3110035E14Rik,1,15652.3100300282,6794.71471304717,231
3110035E14Rik,1,14096.3171097558,6844.60386100981,245
3110035E14Rik,1,14097.6810270305,6849.79100658171,245
3110035E14Rik,1,14681.8038484049,6854.91960451211,246
3110035E14Rik,1,14461.4308406959,6858.69734389648,255
3110035E14Rik,1,14455.3917395806,6874.84495300104,255
3110035E14Rik,1,14388.7547419693,6877.43772448965,257
3110035E14Rik,1,14624.6227653599,6889.6058244767,258
3110035E14Rik,1,14399.0088374749,6873.82372071053,259
3110035E14Rik,1,13981.7755684238,6869.83998118009,260
3110035E14Rik,1,14001.7483170902,6897.59049008321,260
3110035E14Rik,1,13981.1168223577,6878.66690991748,260
3110035E14Rik,1,14119.8473141313,6884.08759478871,268
3110035E14Rik,1,15320.8259671028,6891.58390509547,269
3110035E14Rik,1,15312.1117224905,6887.68651760904,269
3110035E14Rik,1,13792.3979273112,6906.48796115635,288
3110035E14Rik,1,14235.1073267748,6896.41023472197,278
3110035E14Rik,1,14239.6958303119,6910.21377558095,278
3110035E14Rik,1,14218.3635925003,6900.02085919963,278
3110035E14Rik,1,14315.8189526811,6885.52571803221,281
3110035E14Rik,1,13944.6567861573,6927.7395923225,285
3110035E14Rik,1,14670.4123975039,6909.32347813922,286
3110035E14Rik,1,14678.7738754045,6932.80383755672,286
3110035E14Rik,1,13995.4797356809,6918.8183721737,290
3110035E14Rik,1,14000.0192623325,6910.20107841632,290
3110035E14Rik,1,14803.1635710753,6925.28559934648,292
3110035E14Rik,1,14179.4517344367,6904.77164790014,294
3110035E14Rik,1,14516.7676537207,6931.63703421169,300
3110035E14Rik,1,13907.6166167576,6935.70702310723,301
3110035E14Rik,1,14432.8359145784,6953.74276306926,305
3110035E14Rik,1,14045.7463203974,6956.00454327136,313
3110035E14Rik,1,13768.6639745222,6953.80930885989,315
3110035E14Rik,1,15487.5066578904,6973.93589529296,3482
3110035E14Rik,1,14514.3844959693,6977.78914355082,319
3110035E14Rik,1,14672.9580742239,6977.04644754869,321
3110035E14Rik,1,14676.2382812127,6945.92181235067,321
3110035E14Rik,1,14313.8538333363,6980.94892520416,326
3110035E14Rik,1,14297.5282018743,6987.99209981327,326
3110035E14Rik,1,14569.6927558133,6958.40390435057,327
3110035E14Rik,1,13759.6227985889,6976.45398401032,329
3110035E14Rik,1,13853.7442091501,6981.73882530464,359
3110035E14Rik,1,16090.0924336049,6976.3733365045,320
3110035E14Rik,1,14114.8603932676,6955.82524441126,337
3110035E14Rik,1,14105.4410537639,6978.74777140216,337
3110035E14Rik,1,14100.8828874165,6986.5064440564,341
3110035E14Rik,1,14423.2111750859,6973.54013621523,345
3110035E14Rik,1,15199.9079598049,6973.27946805833,348
3110035E14Rik,1,13952.3271482849,6989.1182942867,351
3110035E14Rik,1,14953.6739612676,6984.42088315332,354
3110035E14Rik,1,14548.142940201,6990.99154870492,357
3110035E14Rik,1,13693.5507629607,6998.80336081113,377
3110035E14Rik,1,14234.1363332242,6982.98312328436,361
3110035E14Rik,1,14185.4205613849,6995.10470727236,364
3110035E14Rik,1,14183.8003908954,6982.41716550589,364
3110035E14Rik,1,14887.4395982724,7005.33032195618,368
3110035E14Rik,1,14808.6022808346,7007.40794934987,367
3110035E14Rik,1,15644.6465638822,7002.59825611664,372
3110035E14Rik,1,14210.8464785439,7007.68628608038,373
3110035E14Rik,1,13690.4836602082,6990.89527807615,360
3110035E14Rik,1,13683.5943761623,7020.24332247085,409
3110035E14Rik,1,13690.8590915987,6992.41698666459,360
3110035E14Rik,1,14005.2365070574,7020.01934408844,385
3110035E14Rik,1,14440.5546592176,7019.51532592611,388
3110035E14Rik,1,14570.270005438,7052.4496204396,393
3110035E14Rik,1,14082.0503990926,7033.87130288015,396
3110035E14Rik,1,14954.2335116343,7044.89714972411,402
3110035E14Rik,1,14264.6966854872,7050.7523947257,407
3110035E14Rik,1,14773.2497835749,7027.68769677498,410
3110035E14Rik,1,13952.0396543482,7041.39914404291,3482
