Gene,Expt,x,y
3110035E14Rik,1,25395,12955
3110035E14Rik,1,25405,12833
3110035E14Rik,1,25406,12965
3110035E14Rik,1,25407,12945
3110035E14Rik,1,25408,12894
3110035E14Rik,1,25410,12953
3110035E14Rik,1,25416,12869
3110035E14Rik,1,25418,12808
3110035E14Rik,1,25418,12921
3110035E14Rik,1,25419,12391
3110035E14Rik,1,25435,12822
3110035E14Rik,1,25441,12784
3110035E14Rik,1,25441,12864
3110035E14Rik,1,25447,12801
3110035E14Rik,1,25455,12803
3110035E14Rik,1,25465,12693
3110035E14Rik,1,25466,12692
3110035E14Rik,1,25470,12777
3110035E14Rik,1,25473,13037
3110035E14Rik,1,25481,12723
3110035E14Rik,1,25483,12765
3110035E14Rik,1,25484,12513
3110035E14Rik,1,25487,12970
3110035E14Rik,1,25492,12806
3110035E14Rik,1,25496,12923
3110035E14Rik,1,25501,12885
3110035E14Rik,1,25507,12740
3110035E14Rik,1,25514,12840
3110035E14Rik,1,25517,12885
3110035E14Rik,1,25524,12739
3110035E14Rik,1,25533,12860
3110035E14Rik,1,25538,12693
3110035E14Rik,1,25538,12803
3110035E14Rik,1,25541,12676
3110035E14Rik,1,25541,12836
3110035E14Rik,1,25543,12759
3110035E14Rik,1,25550,12741
3110035E14Rik,1,25554,12696
3110035E14Rik,1,25565,12162
3110035E14Rik,1,25574,12769
3110035E14Rik,1,25579,12754
3110035E14Rik,1,25584,11613
3110035E14Rik,1,25584,12772
3110035E14Rik,1,25586,12989
3110035E14Rik,1,25598,12667
3110035E14Rik,1,25601,12742
3110035E14Rik,1,25604,12745
3110035E14Rik,1,25610,12506
3110035E14Rik,1,25615,12823
3110035E14Rik,1,25633,12653
3110035E14Rik,1,25633,12670
3110035E14Rik,1,25638,12583
3110035E14Rik,1,25647,12692
3110035E14Rik,1,25650,12578
3110035E14Rik,1,25661,12755
3110035E14Rik,1,25674,12676
3110035E14Rik,1,25684,12974
