model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Calca,Cck.Cxcl14.Calb1.Igfbp5,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Vip,Cck.Lmo1.Vip.Crh,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
PC.CA1.2,0.007004745099866001,0.0016686632892950002,0.021140173055551003,0.0,0.00507479592315,0.0,0.0,0.0,0.0,0.0,0.031517310715763004,0.013496831974068,0.007554134242941,0.003901833368037,0.028676482970865003,0.027722784441532002,0.023002964026985002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011088431418576001,0.0,0.0,0.07703060063168,0.041023050644638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421237822722617,0.006912539596859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004406909976151,0.0,0.0,0.0,0.003094811643055,0.0,0.004975540170599001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08642981213685101,0.0012070013154020002,0.022820996801976003,0.147058853741976
PC.CA1.2,0.0037754299069850004,0.0047169635061230005,0.00200245806588,0.003391138799907,0.0045726419401820005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001406249257916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022584707924815,0.00514212765971,0.0,0.017959924164685,0.014308110724453002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013145677102990002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012254247747274,0.0,0.0,0.0,0.0,0.0,0.004346425083978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042097185030952,0.857029610114835
PC.CA1.2,0.009521927962973001,0.003901431694451,0.005920504181796,0.0019034317183770002,0.0034097311135780003,0.0,0.0,0.0,0.0,0.0,0.004924264859414,0.01085674348151,0.0036888552672550002,0.0019221612528630002,0.003994753023951,0.013939926931166,0.006235823700976001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038240510026518,0.0,0.0019404188471730001,0.366629742422586,0.14557274800814302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18967174603804302,0.004507123271079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027725370676860003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007456328546085001,0.0,0.039715987567571005,0.131861264089808
PC.CA1.2,0.006227581762529,0.0,0.0011726904107830002,0.0,0.007034404642167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001200948499277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014469651874848001,0.010861747871129,0.005753503842077,0.011101254004316,0.007082023454782001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433935434996956,0.007516476007403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12769567400071702,0.0,0.0,0.0,0.001001660633965,0.0,0.005895334297033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026186024213436004,0.327597019530588
PC.CA1.2,0.0016656893969880001,0.0,0.0,0.0,0.0016567668221110002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006126953256957001,0.0,0.00157523139609,0.0033227929014000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019921983317860003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00150866583698,0.9807532682513861
PC.CA1.2,0.0035382337586020002,0.002495392335526,0.016058761027528002,0.0016159681687490002,0.00828149343546,0.0,0.0,0.0,0.0,0.0,0.0,0.0020005218031550003,0.0,0.0,0.001893256695328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004303632931077,0.005998277531921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253161052039713,0.029992345704722003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152390455847864,0.003276583689629,0.0,0.0,0.006187807527361,0.0,0.41463081585584105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08921641025382501
PC.CA1.2,0.0033557532577270003,0.002253142377487,0.001024774009931,0.0,0.0018558915045020002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005386599132265001,0.0,0.0016906040025810001,0.0028307679494040004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002350504888712,0.9765091836978731
PC.CA1.2,0.002096423202503,0.0019679880092660002,0.0,0.0,0.003388327580137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001733923070227,0.013023539687727001,0.0011769332824320001,0.003099510861099,0.005690089023091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006892711388421,0.9588207126937901
PC.CA1.2,0.08163496484559901,0.022717902462124,0.041370607876176003,0.025968721767869,0.11323624208282301,0.0,0.0,0.0,0.0,0.0,0.0024679452418090004,0.0,0.0,0.0,0.0010592149113240001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014409218938580002,0.047921267685165005,0.138389534597845,0.04333914579116,0.026700253582401003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006273954648537,0.058192448013746005,0.0013144731342320001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001311771659295,0.0,0.039592041472326006,0.330677973958921
PC.CA1.2,0.006324789327383001,0.0022945429886150003,0.001705674549353,0.0014880288373740002,0.0034902904934340003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028792761474130003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011454812937031001,0.0038903358335330004,0.0,0.062190725411456,0.06581596866719301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015937357646560002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032831320049181004,0.8010431680766891
PC.CA1.2,0.23033469914741503,0.10652092753917201,0.12192577297826201,0.087016861097904,0.040968387962286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070851617689770005,0.010926882373897,0.0036081261468470004,0.009447929063982001,0.008262204059993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006059004079866001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020239653411049,0.345288142248363
PC.CA1.2,0.020740857846761003,0.003917071571544,0.015219643709568001,0.004606688348156,0.014039618111922001,0.0,0.0,0.0,0.0,0.0,0.0,0.0038139983635240003,0.0046890663828000004,0.0,0.074022000963212,0.047372573040107,0.059396984113264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008380689611573,0.0028736215101850004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673565914549854,0.028153637596634,0.0,0.001442537379711,0.0,0.0,0.0,0.0,0.0,0.0010706587465020001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006534296538644,0.0,0.0026637871044570003,0.022965081767987002
PC.CA1.2,0.034264606842388,0.011923541270497,0.010515149116699,0.007238427347133001,0.010457456114844001,0.0,0.0,0.0,0.0,0.0,0.002188897365945,0.005116683652942,0.0,0.004597121141006,0.002454536844021,0.005456202693502,0.00145390174684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010669000025670002,0.005546083204279,0.0,0.009796468749148001,0.013099046480421001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031664715663998005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038828548030670003,0.0,0.005105863773799,0.831995490041692
PC.CA1.2,0.0,0.00108363772594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001129455743801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9095703528728011,0.042162170993052,0.0013495759481920002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040866761075992006
PC.CA1.2,0.009175460929854001,0.004318907940435,0.004136703266921,0.003019164078961,0.009129516439869001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011054472863231002,0.005637412732835001,0.0017124336906170002,0.009569528638792001,0.008914541332944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009825114805564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018866611700632002,0.9024953572688771
PC.CA1.2,0.006053648064689001,0.003993503331336,0.002684007940383,0.002592539477455,0.004884797421353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002157914282408,0.006726140794689001,0.0,0.003564109104801,0.005227335988474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062661673961000005,0.954569546208975
PC.CA1.2,0.004920346908911,0.0062865503215410005,0.00642404547113,0.002400402894654,0.002632827900312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025802853879062,0.002690392492224,0.0,0.26965083623469205,0.09418663040703301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002552330886134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002741698214798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04364215465690301,0.5336631645740171
PC.CA1.2,0.10527667232934101,0.147597884643589,0.252452144060945,0.07439671261065,0.041873798724652,0.0,0.0,0.0,0.0,0.0,0.001367217387772,0.008153451735384001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009654933629783001,0.0,0.0,0.037360770917057,0.029109426100603002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004435435408923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038490781615106,0.24622227179824102
PC.CA1.2,0.005598601668223,0.0050723748215700006,0.005382964864513001,0.002688278389998,0.008391297125905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004474656162041,0.0032072343704810003,0.0,0.05951968792300501,0.05918550555589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014905943930094001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015635687793561,0.814775215902765
PC.CA1.2,0.016085057552423,0.011979880868860001,0.004151096738838,0.005187000329935,0.010817986998533001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006867532570928,0.0,0.00188405756479,0.0033323412267080004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044859640459810005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001692226266485,0.9328759256495761
PC.CA1.2,0.00488779461252,0.003559206663837,0.0028084692179600004,0.0035361074143830003,0.0038201761139410005,0.0,0.0,0.0015891184399700001,0.0,0.0,0.149678094140817,0.11655489079035102,0.042150960605495,0.224450049248293,0.0,0.013393910981067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012758648024240001,0.012101675953652,0.0,0.006471140392851,0.01114852847573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05288811673733,0.0021715604610590003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028427194938045002,0.0027817887723310003,0.003274286326652,0.311860744803588
PC.CA1.2,0.022264661907857003,0.013757882584655,0.030913841522636,0.010812162800176,0.039853323474481006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026337877427344003,0.0,0.002315618201149,0.0037974106032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040917928493056005,0.0013919560776030002,0.0,0.0,0.0,0.0031203233335620004,0.0,0.0,0.0,0.0026253773935260003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017140919919710002,0.7965052835706561
PC.CA1.2,0.022495780109016,0.017677939339587,0.015608776355273002,0.006324738817969001,0.025259750393069002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007663609255265001,0.042366669115067,0.014117269976642002,0.002570030039372,0.00367111262906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136090260744433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020528119950905,0.6832693998286821
PC.CA1.2,0.022691963727617,0.008551845528630002,0.021931575210576003,0.009052226333661,0.008213264858564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14192078153172202,0.001064831570413,0.011268850695416001,0.23917566752274702,0.061498458632723005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011676007432103001,0.005902423241912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16153837018941,0.288875847990683
PC.CA1.2,0.015866817110863,0.005597525119438,0.010609542685638,0.0018994896487310002,0.005071616645345001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048967985032741,0.002600086560624,0.0015941377795900002,0.07419210284920401,0.048134876917325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03795309270984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032949185581070003,0.0,0.0,0.0,0.0011639198677120001,0.0,0.003239738897579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08231149911771901,0.655167731518677
PC.CA1.2,0.002380622764558,0.002383300548339,0.0,0.001140026451136,0.0028396653594720002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020723514555410004,0.007527068816878001,0.0,0.004241573591464,0.005720917429991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001010236374855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005952329522080001,0.962475476818033
PC.CA1.2,0.005328940767892001,0.003124194348139,0.001226348155584,0.0035185367941710003,0.007580886174556001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004835804731613,0.088698554601603,0.003803917692164,0.13197835599176402,0.142007728670582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016933208762315,0.590009951719055
PC.CA1.2,0.009004040408003,0.006067096461852,0.005525093199574001,0.004244218022978001,0.005556844383292001,0.0,0.0,0.0021756886243440004,0.0,0.0029058141235920004,0.006363939421589001,0.006777852810479001,0.004623799877053,0.002254225379453,0.001896885290746,0.0029106100178910004,0.0012595651124570001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03386350194177,0.005386040338566001,0.0044965153375750005,0.023491047970237003,0.015019562925799002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00435704818394,0.0,0.0,0.0,0.0,0.001487585578419,0.0012568766251840001,0.0,0.0,0.004396027367715,0.0,0.0,0.0,0.0,0.0,0.0017716407214440001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018900377776160002,0.0,0.05504917853842801,0.7838588962733911
PC.CA1.2,0.054672677243115,0.013772054498940001,0.020677517546656,0.015033621663783001,0.043517914049076005,0.0,0.0,0.0,0.0,0.0,0.022487048190037003,0.023796076752809002,0.019016666431411002,0.0,0.0017639615624060001,0.0031373039307200003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041380861186162,0.016213647180717,0.143313160370265,0.10453658792184001,0.04296464516204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006796693087581,0.187242186069029,0.0020067959643990003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003243838182118,0.0,0.0,0.0,0.0,0.0,0.002014814053828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015196085068344,0.0,0.086206461151122,0.127938695828498
PC.CA1.2,0.002073255815011,0.0,0.0018293413702680002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039255070040624,0.001611369551121,0.007204162680274,0.0032671379230160003,0.0030601479177080003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154110760162011,0.0,0.026849744196679,0.15912792934070003,0.069684381894506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273611476633473,0.011004079856453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031858735769220003,0.0,0.14749137285358002,0.09042019562252401
PC.CA1.2,0.0045546490845090005,0.0017780260534580002,0.0014749307718860002,0.00100500039138,0.0030859898328270004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001031593772922,0.004823465692403,0.0,0.013000757363916001,0.013824177425126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06004228901490301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004688336766273,0.888221284110681
PC.CA1.2,0.007788671880175,0.010016895035784,0.004196631275863,0.004388959066612,0.005001209089747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002334940959666,0.006021110020085,0.0,0.014126786788575001,0.018499132731924002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010644867855174002,0.9157793820003941
PC.CA1.2,0.007249341051992,0.006542176759665,0.004272145301274,0.004822120833129001,0.0064134979364480005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030976926786070004,0.006348477216027001,0.0,0.011860230927716,0.014420848330159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025077744551650002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006788527388969,0.9246005467343911
PC.CA1.2,0.029043355716720003,0.017644321684033,0.011402017525594001,0.019725857906788002,0.021621366251899,0.0,0.0,0.0,0.0,0.0,0.0049701460600890006,0.0,0.002451447495797,0.0,0.005073518996313001,0.006168884776168001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013882420740281001,0.013437767224322002,0.006522170385743001,0.16324651908166402,0.115297631021555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017499574803100002,0.022926109956389003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006388871669201,0.0,0.050090705378321006,0.48637583011191304
PC.CA1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011690491109873,0.001001886693879,0.0018117041071750001,0.015940142437641,0.0,0.0014293602460690002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001078416852229,0.0,0.0,0.001103161074211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85178698755499,0.10632207220442001,0.002053758502639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.CA1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029378254298340002,0.0,0.0,0.0,0.0026323065176960003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9478697223488771,0.029930023019695003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009732145369867001
PC.CA1.2,0.012212327867338,0.007160963525725,0.098523624260336,0.002172545214395,0.009259875944958001,0.0,0.0,0.0,0.0,0.0,0.06265616579437501,0.009537571252654,0.005408958610108001,0.0016578562777220002,0.005979546020363001,0.005487915006747001,0.0010096651833210002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015121128362760002,0.0,0.0,0.2523876410965,0.079781690180294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11042503241479401,0.0052268099196310005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012053866378709002,0.0,0.0,0.0,0.002297671937468,0.0,0.003099430233928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013229557129551001,0.0,0.023219291694099004,0.259763313371686
PC.CA1.2,0.006081647279442001,0.0017954915130800001,0.00109571599112,0.0,0.0031737854458440003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004735561492045,0.0050106148176590004,0.0,0.004651494843695,0.005312910239066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018191282221269003,0.9476442116350271
PC.CA1.2,0.007474820810013,0.004427959197611,0.0076659462499090005,0.0016382283549210002,0.0039933889262590005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021460439775560004,0.0033063462532620003,0.0,0.15796758526847401,0.080271385542783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028390637026110003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036298019121180003,0.6973183911130011
