Gene,Expt,y,x,neighbour
3110035E14Rik,1,13436.5988836838,6232.1171332594,34
3110035E14Rik,1,14305.3208367431,6278.1394929543,65
3110035E14Rik,1,13879.1199910802,6286.02137674299,64
3110035E14Rik,1,14386.554634742,6314.71723927986,68
3110035E14Rik,1,14487.6401632048,6340.29668695459,82
3110035E14Rik,1,14773.3434648698,6581.60968585127,169
3110035E14Rik,1,15473.3490708217,6637.89269840282,182
3110035E14Rik,1,15035.2034149769,6781.18733513811,233
3110035E14Rik,1,14108.410564086,6830.09884000821,245
3110035E14Rik,1,14104.5705404217,6843.83127602962,245
3110035E14Rik,1,14107.9913058006,6828.92503764386,245
3110035E14Rik,1,14241.824754084,6842.97960868257,248
3110035E14Rik,1,14621.6022002252,6888.58516353904,258
3110035E14Rik,1,13992.0821877162,6875.43268275693,260
3110035E14Rik,1,13995.4138684679,6881.22336036114,260
3110035E14Rik,1,13991.7535667206,6871.38312950399,260
3110035E14Rik,1,13977.1881732914,6875.91347067077,260
3110035E14Rik,1,15863.4629958748,6888.66405307061,265
3110035E14Rik,1,13760.9668189909,6885.21610716307,267
3110035E14Rik,1,13778.7429776115,6865.03603552598,267
3110035E14Rik,1,13759.0219239788,6886.33583275223,267
3110035E14Rik,1,13771.9759483519,6882.86480360327,267
3110035E14Rik,1,13897.0151552559,6893.26118288731,271
3110035E14Rik,1,13755.3676235143,6897.26459817809,274
3110035E14Rik,1,13761.0796891083,6890.32965308701,267
3110035E14Rik,1,13754.4348080403,6906.17541893083,274
3110035E14Rik,1,13818.0700509852,6914.62889308622,288
3110035E14Rik,1,14231.7647782658,6894.05715144214,278
3110035E14Rik,1,14314.1798064811,6897.21086177004,281
3110035E14Rik,1,14319.8806769576,6881.62473056012,256
3110035E14Rik,1,14314.2809773004,6904.35751377456,281
3110035E14Rik,1,14581.5541384008,6894.80651066954,282
3110035E14Rik,1,14570.7941127675,6892.57135522754,282
3110035E14Rik,1,14574.6413765466,6907.07255582477,282
3110035E14Rik,1,14566.4653229647,6894.14021641953,282
3110035E14Rik,1,13785.9086775442,6884.38463876026,283
3110035E14Rik,1,14517.6920948787,6911.74913738805,284
3110035E14Rik,1,14668.2727108534,6918.40621008412,286
3110035E14Rik,1,13996.4938171313,6924.35209601196,290
3110035E14Rik,1,14369.4076191123,6929.97697934514,291
3110035E14Rik,1,14380.333343831,6930.05331781975,291
3110035E14Rik,1,14621.6431198706,6919.01882533549,293
3110035E14Rik,1,14619.4003014544,6922.37421750872,293
3110035E14Rik,1,14619.3145957405,6920.72767034033,293
3110035E14Rik,1,14610.2503785206,6925.68613820551,293
3110035E14Rik,1,14623.6003364915,6916.44104412768,293
3110035E14Rik,1,14173.1885266597,6923.19455362749,294
3110035E14Rik,1,14566.3797750239,6943.82755904044,309
3110035E14Rik,1,13669.1038021526,6908.90321557885,299
3110035E14Rik,1,14510.1094560327,6923.47250681038,300
3110035E14Rik,1,14534.998574477,6922.35337928587,300
3110035E14Rik,1,14225.4636541998,6938.59473191502,304
3110035E14Rik,1,14483.844857693,6933.28378163597,308
3110035E14Rik,1,14560.8590556557,6934.91832158423,309
3110035E14Rik,1,13757.3600175158,6924.69340933464,311
3110035E14Rik,1,13758.8461113175,6947.90751468943,311
3110035E14Rik,1,13770.1552899317,6934.66567432571,311
3110035E14Rik,1,13759.0787633235,6944.5369165607,311
3110035E14Rik,1,14161.8897543165,6933.24052388274,312
3110035E14Rik,1,14036.1218362222,6941.61287670167,313
3110035E14Rik,1,14039.0737708454,6953.7929915422,313
3110035E14Rik,1,14054.4237892778,6952.14719069322,313
3110035E14Rik,1,14235.8277210415,6943.37850803261,304
3110035E14Rik,1,13789.2505709387,6978.10016562952,315
3110035E14Rik,1,13769.4591517365,6966.22076295115,315
3110035E14Rik,1,13761.7008471205,6951.29544430876,311
3110035E14Rik,1,14015.3908991592,6952.24988539857,318
3110035E14Rik,1,14696.8724839887,6962.3343938955,321
3110035E14Rik,1,14682.0663093235,6957.21273584853,321
3110035E14Rik,1,14694.0978855879,6967.89997358474,321
3110035E14Rik,1,14666.6903807819,6971.54069083098,321
3110035E14Rik,1,14678.6168878917,6961.26385494519,321
3110035E14Rik,1,14683.1851654372,6966.44945497341,321
3110035E14Rik,1,14533.4291642942,6977.09804291957,322
3110035E14Rik,1,14546.3628039595,6941.30279531138,309
3110035E14Rik,1,14536.4939912399,6956.67443430147,322
3110035E14Rik,1,14641.2193723469,6964.22219308512,323
3110035E14Rik,1,14881.4524666724,6950.33251314956,325
3110035E14Rik,1,14867.8016161963,6975.8332265224,325
3110035E14Rik,1,14869.4229185402,6968.43835706872,325
3110035E14Rik,1,14877.3460203914,6969.46868873431,325
3110035E14Rik,1,14887.8497727448,6966.53232003609,325
3110035E14Rik,1,14873.3879306318,6966.94281149243,325
3110035E14Rik,1,14857.3160576548,6973.15212749149,346
3110035E14Rik,1,14864.7904512401,6956.56600207305,325
3110035E14Rik,1,14304.982179184,6979.85611161692,326
3110035E14Rik,1,14307.2927917131,6960.14980362148,326
3110035E14Rik,1,14305.6716046366,6976.29399023946,326
3110035E14Rik,1,14311.4069540766,6982.16086942765,326
3110035E14Rik,1,13753.1220759967,6962.31016087877,329
3110035E14Rik,1,13764.5405601677,6981.53511233368,329
3110035E14Rik,1,13753.9440703153,6972.05140039662,329
3110035E14Rik,1,13835.5494305044,6957.55232194057,330
3110035E14Rik,1,13821.094022983,6964.00595361871,330
3110035E14Rik,1,13848.5284891827,6967.05211140237,330
3110035E14Rik,1,13972.4722494257,6977.66542717355,331
3110035E14Rik,1,14118.6464796911,6962.16518319728,332
3110035E14Rik,1,14136.3720097064,6965.61319866854,332
3110035E14Rik,1,14475.7653739011,6984.2383025669,333
3110035E14Rik,1,14454.6291910638,6988.35757818601,365
3110035E14Rik,1,13875.4687652156,6976.14982451095,338
3110035E14Rik,1,13873.7880387984,6968.05482141384,338
3110035E14Rik,1,14082.3371809308,6998.18141778299,341
3110035E14Rik,1,14084.7741556283,6975.11186884714,341
3110035E14Rik,1,14252.9142351467,6978.74241850232,361
3110035E14Rik,1,14424.8007259727,6978.83265111379,345
3110035E14Rik,1,14202.716995852,6971.41490359032,342
3110035E14Rik,1,14818.4581590799,6983.49197071593,353
3110035E14Rik,1,14819.7774455734,6972.79494129046,353
3110035E14Rik,1,14843.0920889,6961.78119364791,346
3110035E14Rik,1,14829.6618248115,6983.41742466696,353
3110035E14Rik,1,14963.8309177851,6998.60323844245,354
3110035E14Rik,1,13879.2262836615,6971.42842528051,338
3110035E14Rik,1,13862.0080472154,6988.84391092072,359
3110035E14Rik,1,13862.5473069789,6974.24349443845,338
3110035E14Rik,1,13691.6137484097,6995.71440197389,360
3110035E14Rik,1,14238.2141279953,6989.47868583138,361
3110035E14Rik,1,14233.8199237407,6976.48491370346,361
3110035E14Rik,1,14233.4066083056,6994.38526453902,361
3110035E14Rik,1,14178.4167384367,7000.99248004104,364
3110035E14Rik,1,14198.0405088502,6991.9445832185,369
3110035E14Rik,1,14581.0703910685,6991.53381053015,366
3110035E14Rik,1,14359.1721330563,7001.91103058825,371
3110035E14Rik,1,14340.8838185346,6993.18116472077,371
3110035E14Rik,1,14350.8662017535,6996.54704362957,371
3110035E14Rik,1,14197.5020603118,7015.41548296625,373
3110035E14Rik,1,14208.020517852,7007.78246448331,373
3110035E14Rik,1,14199.9710743701,7021.21609957394,373
3110035E14Rik,1,14199.5915517026,7027.53733281708,373
3110035E14Rik,1,14214.3890388912,7007.35985332979,369
3110035E14Rik,1,13685.135620986,6984.34660728617,360
3110035E14Rik,1,13682.8551846808,7010.61156701361,375
3110035E14Rik,1,15015.8549082481,7004.16698905057,378
3110035E14Rik,1,15014.901955998,7000.15674546086,378
3110035E14Rik,1,15020.2376407927,7012.18924922175,378
3110035E14Rik,1,15021.2025942051,7011.26144430564,378
3110035E14Rik,1,14553.2961376635,7000.61720826805,357
3110035E14Rik,1,14059.8480324057,7018.07420892458,390
3110035E14Rik,1,14043.1695840078,6985.3504104203,382
3110035E14Rik,1,14059.7573689797,7009.72247479911,390
3110035E14Rik,1,14057.8299279684,7007.4853081042,390
3110035E14Rik,1,14044.7801991994,7010.43243199897,382
3110035E14Rik,1,14042.2058961853,7010.06860001502,382
3110035E14Rik,1,14031.2882318418,6999.58699674767,382
3110035E14Rik,1,14034.1053579767,7015.89772760079,382
3110035E14Rik,1,14047.4874687698,7004.50239833334,382
3110035E14Rik,1,14046.6982141937,6999.81484496076,382
