model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Choroid,Endo,Eryth.2,Microglia.1,Oligo.1,Oligo.2,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Pvalb,Vsmc,Zero
PC.CA1.3,0.007754045892582001,0.006847932598076,0.003062042025728,0.0034066699305720003,0.006100013009385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003153104352847,0.0,0.014002950133553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01256525852761,0.9417471297246921
PC.CA1.3,0.002253712643597,0.0014269424615990002,0.001474486558869,0.0017561452143700002,0.0017582550702140002,0.0,0.0,0.001079082449921,0.002461357520509,0.0,0.0,0.0,0.001353022668229,0.0,0.020244032853381,0.006716840233195001,0.005936363246689001,0.0,0.0,0.0,0.0,0.8106093054686181,0.059879402687006006,0.0032456289116970004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023426616916396,0.05326816998686101
PC.CA1.3,0.012606621803308,0.010723693387932,0.012068864934592001,0.007909985041613,0.011311945135841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036965617707870003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003231455422303,0.936505775537912
PC.CA1.3,0.012332839396131001,0.004707575629119,0.009117643104783,0.002434722653329,0.015159719417551001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008410540435296,0.0,0.008421041679622,0.0,0.0,0.0,0.0,0.008163972618389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019301316954418002,0.908447281118342
PC.CA1.3,0.009952881189173,0.01086799436412,0.003088463829585,0.012162165955527,0.016794490794454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006147488380071,0.0,0.0,0.0,0.0,0.001801007724784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042186199041390005,0.9320151308298351
PC.CA1.3,0.036553425386378,0.016613654389962002,0.047568604781477,0.025287937714853003,0.028274309785920004,0.0,0.0,0.0027519904336330003,0.0035897077263890003,0.0021037132913900003,0.0022755137777660003,0.003457430592182,0.0038329381311570003,0.0,0.006099885897427,0.006739923088258001,0.026758783336775,0.0,0.0,0.0,0.001545935062125,0.157533634977498,0.007941809797179001,0.0,0.0,0.0,0.0,0.0,0.0,0.014004101695679002,0.0,0.0,0.0,0.060321091362613,0.0,0.028187653574293002,0.0,0.0,0.0,0.0,0.0,0.014161374572016001,0.500529826893307
PC.CA1.3,0.021645218177567,0.029062306980425,0.018358229675846,0.01982429284224,0.023986551514631003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004432149278635,0.0014442902303790001,0.025771652229014,0.0,0.0,0.0,0.0,0.004580760965744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011557705013307001,0.8367123433785311
PC.CA1.3,0.014554108626957002,0.020372795157551003,0.012398456943701001,0.022672610135218003,0.017746858471348003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020445357938080003,0.002146944588221,0.0052568992175650005,0.0,0.0,0.003173613638649,0.003339555897097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006861420383747,0.8882506817040471
PC.CA1.3,0.011751028221406001,0.007470262679364001,0.0059841322897240005,0.005838759783161,0.010184212348868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009690401856138,0.0029066374373920003,0.011220459641603,0.0,0.0,0.0,0.0,0.049670049296131,0.009293755096588,0.001292853912375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018462540499035,0.8515285336915881
PC.CA1.3,0.003081022867785,0.004053223059989001,0.001050941997332,0.0018727719068350002,0.003552337225315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036803738406100002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002662367910538,0.9789201075148731
PC.CA1.3,0.00734472465842,0.00721875581768,0.00379848110154,0.005397076425591001,0.007567134923815001,0.0,0.0,0.0,0.0,0.0,0.0,0.001083803048193,0.0,0.0,0.0029008695750580003,0.0,0.110306097271143,0.0,0.0,0.0,0.0,0.003652505187162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010127343476591001,0.8392788424637091
PC.CA1.3,0.0071758947982900004,0.006750417709538,0.003941510813541001,0.003629149918082,0.006358198566622001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038134329248180002,0.0,0.028799779212539,0.0,0.0,0.0,0.0,0.002397101510255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011157358903021001,0.924653714595129
PC.CA1.3,0.004519229614722,0.0054093305013680005,0.00197362624387,0.0031814362510860002,0.004969357446592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010244937386030002,0.0,0.004393618606515001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038354099547010002,0.9699201820277441
PC.CA1.3,0.007956853377354,0.008497937208339001,0.005279716063125,0.005022441842856,0.007019703351288001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056935738915570005,0.0016430272036480002,0.025166004202763003,0.0,0.0,0.0,0.0,0.013643324035514002,0.001137872620326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014037032999366001,0.9006409673724931
PC.CA1.3,0.038695071175685006,0.032658807548063,0.030521151269395003,0.025970919519878,0.030360395788770003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005236763917669,0.0018904793000130002,0.019206236946856,0.0,0.0,0.0,0.0,0.021652733020147003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013986317592663002,0.778116631738196
PC.CA1.3,0.018371592413998,0.0067513256470020004,0.009482949024743,0.00506104225482,0.008802796797349001,0.0,0.0,0.0017681488084900002,0.001534257603412,0.0,0.0,0.0,0.0,0.0,0.035513819517311,0.004952396800091001,0.055760033115621006,0.0,0.0,0.0,0.0,0.007502864229569001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07383635588965301,0.7674161527555741
PC.CA1.3,0.0032720027884720003,0.0030270413578380004,0.0,0.0016643690564840002,0.0033973940326090003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002678099596314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025935055470900003,0.9813495179889921
PC.CA1.3,0.015633471924285002,0.002955991130197,0.0034193749252670004,0.002323711061832,0.010467621111798001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042035034782787,0.006450847711940001,0.029969597221108004,0.0,0.0,0.0,0.0,0.002257019670019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13928571398904901,0.7438265009535101
PC.CA1.3,0.009601715849944,0.008048306782473001,0.007428665080218001,0.0040681865040790004,0.0063790851868140005,0.0,0.0,0.0022566744947900004,0.001071306918877,0.0,0.0,0.0,0.0,0.0,0.013080569627051002,0.0027375974702540003,0.123399585030612,0.0,0.0,0.0,0.0,0.018820793690873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033689258410638,0.7656026872690931
PC.CA1.3,0.004874085150108,0.003379404625059,0.0014758573236570002,0.0019020209950230001,0.005029287030357,0.0,0.0,0.0041207715818170005,0.0,0.0,0.0,0.0,0.0,0.0,0.005258864668092,0.0034692386448640002,0.008150180125505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01851791653448,0.941589059897552
PC.CA1.3,0.019483104939186,0.006150902062865,0.027362589173394004,0.0037873576395330002,0.008252045901499,0.0,0.0,0.0017049486952820001,0.001001045386904,0.0,0.0,0.0,0.0,0.0,0.131850006023636,0.009306792075231001,0.19945479072298603,0.0,0.0,0.0,0.0,0.121386317632151,0.002432012888342,0.0,0.0,0.0,0.0,0.0,0.0,0.0034002091872920004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19879612811294803,0.260955361260634
PC.CA1.3,0.0035431847332000003,0.0045397977272990005,0.001539651596476,0.0033644571388940004,0.004476043925101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004433933877813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003676630749827,0.9727761634944511
PC.CA1.3,0.00818614440175,0.008338849272560001,0.008235369096947,0.004403584422551001,0.008231990196187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018099097449028,0.0030621122495400003,0.194259892588864,0.0,0.0,0.001173917424156,0.008197113217814,0.006125708908199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05894522889766501,0.671720762303194
PC.CA1.3,0.007469886771136001,0.006726330862894,0.004500747912530001,0.0050782043108120005,0.005750523370551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003920179923418,0.001010319031583,0.025321317271274003,0.0,0.0,0.0,0.0,0.0026783090387800003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012186543264122001,0.923943649580739
PC.CA1.3,0.042198882576855,0.019306190931610002,0.020060505059973,0.018093498559142003,0.033915694661635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11086273795340201,0.08684720777992101,0.226879995590329,0.0,0.0,0.0011117966291860001,0.006087583222927,0.004707891923053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21549921859753302,0.211576204173439
PC.CA1.3,0.005775365446954,0.004540918939247,0.0022743491487500003,0.0029323167473310004,0.005496820037183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014786459169480002,0.0,0.0048231568566510005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050864259501230006,0.9665208729488851
PC.CA1.3,0.102883465750467,0.046903829218075004,0.041873598876371,0.053656937725742,0.042902971525843006,0.003638074664833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004081281675956,0.0031661132961000003,0.033523859107434,0.0,0.0,0.0,0.0012096912928650002,0.007953649503633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012876252090804001,0.6426809187739531
PC.CA1.3,0.005242165834577,0.002441776066515,0.005137834978939,0.0015104199749190002,0.002381094179325,0.0,0.0,0.016180222603613,0.007350466558762,0.00403207913977,0.0016104400636840002,0.0065097881650760005,0.0045422873537240005,0.0,0.12365154601946601,0.021070989525949,0.388234970347961,0.0,0.0,0.0,0.002308801152685,0.07618436311785401,0.00454127342293,0.0,0.0,0.0,0.0,0.0,0.0,0.002244646343662,0.0,0.0,0.0,0.0,0.0,0.0012384414049650002,0.0,0.0,0.0,0.0,0.0,0.15638551519113,0.16454642538969202
PC.CA1.3,0.009363422939335,0.008179356270533001,0.004120690336906,0.0066066233625020005,0.008648978101874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006221132730501001,0.0020039183144370002,0.009306439111436,0.0,0.0,0.0,0.0,0.0012548909982100002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014435532973241,0.9289167832151141
PC.CA1.3,0.007934282608452001,0.009866020940468,0.003738162089528,0.008049022580310001,0.006739563909054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004054926799775,0.0,0.0,0.0,0.0,0.001286831759584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034425548324370004,0.953158042660154
PC.CA1.3,0.005492996634471,0.006728251833458001,0.0038015461636370005,0.0039715553559660005,0.007994797276617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001233674399974,0.0,0.006139252617067,0.0,0.0,0.0,0.0,0.001700310199996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003549785075194,0.958972863345888
PC.CA1.3,0.019181865089719002,0.00698936646856,0.005041801497528,0.010593657059165,0.061432220600974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005874982793433001,0.010161164420313,0.018221934408985,0.0,0.0,0.002594865051502,0.013437384908211001,0.020209485962171002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016642538615780002,0.8088040327665671
PC.CA1.3,0.004883505446765001,0.005697973076768,0.002199696712371,0.0023009421263850004,0.004125307181758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010121079053237001,0.0010761980833070002,0.026203592260692,0.0,0.0,0.0,0.0,0.006228426777871001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034834450454800006,0.902045167126818
PC.CA1.3,0.026001757788413002,0.002674290662568,0.040935017178551004,0.002565100395449,0.011275693431553001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087142086530791,0.034259038019099006,0.47699515304802603,0.0,0.0,0.0,0.00788316049537,0.11043017447759002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15756382705594602,0.038370954663241
PC.CA1.3,0.001994406172014,0.001908559989203,0.0,0.0,0.002472968059981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020900721037870004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014234938976430001,0.9884962708845291
PC.CA1.3,0.008084758019864,0.007425788424175001,0.020290861330337,0.0033218818022740003,0.018084797858024002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016587392098170001,0.001034912218411,0.018058706586933003,0.0,0.0,0.0,0.001944552996378,0.004486708885231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008031873825012,0.9067729537711001
PC.CA1.3,0.005471318886518001,0.0057024817646800004,0.002942416504263,0.003298303482497,0.005836679174689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002933027775367,0.0,0.014206082267628001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008646144527725,0.9487998728743541
PC.CA1.3,0.012998121429697002,0.014949653732615002,0.011113525922512002,0.008948109865592,0.007895628663470001,0.0,0.0,0.0019128435939950001,0.002427890557252,0.0,0.0,0.0,0.0,0.0,0.018214730302225,0.0037744554630140003,0.135094916638239,0.0,0.0,0.0,0.0,0.005767738977137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043486376397896,0.7279854132662791
PC.CA1.3,0.004146009140272001,0.004627150961347,0.001847541299419,0.002704790811922,0.004927861462087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011604783538770001,0.0,0.0048583737762180005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004355015151081,0.9697873690128711
PC.CA1.3,0.004067556919404,0.002238554062409,0.0,0.0012635106110990002,0.0037123948247820004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030684808720970002,0.002229409529179,0.006209473187001001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014752004931682001,0.9614021857064281
PC.CA1.3,0.006914288908890001,0.0,0.001675039239755,0.0,0.0016944882244800002,0.0,0.0,0.0029523245346260002,0.001324167759718,0.0010586215529800002,0.001200274023294,0.001132283109255,0.0,0.0,0.108057558395676,0.062574872598947,0.016870547381096,0.0,0.0,0.0,0.0,0.56592850224834,0.00852913447658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16291835008854902,0.054065823783557
PC.CA1.3,0.009811697788283,0.006476422674638001,0.01078670511338,0.004197230787088,0.012739258350128001,0.0,0.0,0.0028666688153880003,0.0015261767176510002,0.0012383316432170001,0.0,0.001226477032357,0.0,0.0,0.033166279246695005,0.008110806638114,0.032918096736987,0.0,0.0,0.0,0.0,0.007370248305203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050772994010888,0.8128853594156401
PC.CA1.3,0.0020507502235590004,0.0,0.0,0.0,0.0016657343351870002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003586441307446,0.010675241211203002,0.005212267656512001,0.0,0.0,0.0,0.0,0.935302951238236,0.012722358832154002,0.0011361715193410002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006176987876943,0.018499434008034003
PC.CA1.3,0.003976927626843,0.004500465204808,0.0019151273879200001,0.0019318512895920002,0.004963767256002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020201716724780002,0.0,0.022556641874845,0.0,0.0,0.0,0.0,0.0056354984960990005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009165640860111,0.9418748537228551
PC.CA1.3,0.0042247447773930006,0.005203349027257001,0.0017556915602110002,0.002793960571036,0.004641056943938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003921218531548001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003379937354195,0.9722703094902391
PC.CA1.3,0.008886803415516,0.006994328478511001,0.017356962229102,0.003616618326674,0.009256293432459001,0.0,0.0,0.008999334527747,0.004599512952894001,0.002978943923527,0.0013919648685800001,0.006256336671357001,0.002713865583778,0.0,0.017775058048175002,0.0036194258862680003,0.10324697163590701,0.0,0.0,0.0,0.0,0.145160365072245,0.007118800530621001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035524055360417,0.612183675463924
PC.CA1.3,0.0038800786120810004,0.0038169523527260005,0.00196113044939,0.0013508471190050002,0.002397032145246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077798799563690004,0.005235942421539,0.105954881524444,0.0,0.0,0.0,0.0,0.097661299014832,0.001123734278573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03058620904222,0.7366033552898981
PC.CA1.3,0.004863770896539,0.004522751441854001,0.0019200600020170002,0.0027425870214080003,0.0052317593686430006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004160659175278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003661091471309,0.9708986976575181
PC.CA1.3,0.004834593571875,0.003947778472501,0.0020551894744430003,0.001390487937204,0.003395261404896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003982689300560001,0.0,0.059827420513097,0.0,0.0,0.0,0.0,0.002450713176205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017960678729468,0.899501344305318
PC.CA1.3,0.015237055904178001,0.0060949315851420004,0.0077076300915030005,0.0044915007085870005,0.008796909745156001,0.0,0.0,0.0,0.0,0.0,0.0,0.001640719277579,0.0,0.0,0.023744473918779003,0.0036041895310530004,0.095077488177773,0.0,0.0,0.0,0.0,0.013283396300822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046208730436281,0.7699787513396611
PC.CA1.3,0.0061010905596200005,0.009497430881031001,0.002796814104231,0.005925518667206001,0.006353723816977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001302059223397,0.0,0.006475891246806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004384783857242,0.9565237730561641
PC.CA1.3,0.024238781939597002,0.004155082068276,0.006289159038817001,0.004440700775057,0.013381280740520002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035222965987681,0.028341652391998002,0.09069634003170701,0.0,0.0,0.0,0.003498717667677,0.24144633892083803,0.003036625938704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102665498024247,0.43928244273140105
PC.CA1.3,0.009528062944771001,0.0041698383332310004,0.0034170940750570004,0.0020181169203,0.006554707409671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004342166256047,0.0,0.018386509640146,0.0,0.0,0.0,0.003016684159484,0.038954416493532006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016776117953355003,0.891117100275818
PC.CA1.3,0.0033646342376760004,0.004090749578212,0.0013544793613380001,0.002172596299787,0.003982585934412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001641790897882,0.001198806127853,0.0063653634966510005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005435691843163001,0.969833115794078
PC.CA1.3,0.0076605645549460005,0.0059964277771810005,0.003961606462102,0.003267742864254,0.006636808435919001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002575558875582,0.0,0.016182426946193002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012506489619218,0.9393921004773911
PC.CA1.3,0.012311166659175001,0.008878947650419002,0.012578730181783002,0.005798281066902,0.009651907972998001,0.0,0.0,0.0029647311908500003,0.0016411223920730002,0.0,0.0,0.002027083940217,0.0,0.0,0.0038626601562560003,0.0,0.024952371182942003,0.0,0.0,0.0,0.0013825797436300001,0.011311798418778002,0.001957001215665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012322879687153001,0.8839522755122371
PC.CA1.3,0.007281503151119001,0.004015803722917001,0.007489183807975,0.00187245111338,0.010210725236527001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031975694993035,0.002831188022223,0.048236214160263004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068268647834682,0.8164628680982111
