name,x,y
Cck,7306.802450618645,15575.198251424092
Cck,7213.861025979159,15323.98843474743
Cck,12725.398002568767,17334.831502949848
Cck,7070.7236910853635,15129.859992473359
Cck,8099.58824363537,16717.462501471728
Cck,10675.80100918888,18055.609275394847
Cdh13,6927.9611026989605,15385.007662949498
Cdh13,12665.911968524217,17501.46779967902
Chrm2,9734.26077866822,16149.164311896935
Cnr1,7742.800644957974,15204.428557195402
Cnr1,13473.077681508103,16980.288851386926
Cnr1,13464.309891024093,16982.26250568242
Cnr1,13461.427651814394,16992.64119689894
Cnr1,13451.936039323524,16973.476548660146
Cnr1,13454.690871234772,16981.123236899453
Cnr1,13454.854778600062,16996.34029243715
Cnr1,12781.22222852773,15989.815492885298
Cnr1,7529.532697914143,15229.84415293533
Cnr1,7519.082949387774,15242.614702523524
Cnr1,7513.541420122659,15242.352894307234
Cnr1,7512.744339665124,15249.445940464066
Cnr1,7518.541745845582,15226.913238728728
Cnr1,7527.916314777021,15231.770245238302
Cnr1,7518.835418475334,15223.471497605802
Cnr1,7512.307334349179,15231.041001561849
Cnr1,7521.690193268001,15241.629622863506
Cnr1,7514.242725528779,15227.505590852357
Cnr1,7034.542309842247,14233.38602496951
Cnr1,7042.285811581666,14216.187922043611
Cnr1,7042.3075447172505,14214.524931850805
Cnr1,7039.860802669257,14226.952590662791
Cnr1,10365.371754489368,17806.06646713694
Cnr1,9526.528116880325,16746.64309085259
Cnr1,9538.232441109223,16737.51877661819
Cnr1,9533.819593838665,16732.826396884026
Cnr1,9525.825725469263,16732.149643939763
Cnr1,9524.269148912901,16732.104719225652
Cnr1,9527.455313258386,16719.510441812632
Cnr1,9530.642948025426,16740.961064363946
Cnr1,9530.809862342954,16746.246487956952
Cnr1,9530.88180349457,16745.362164994523
Cnr1,9533.122778059862,16736.25265421266
Cnr1,9518.089464505196,16734.657817889158
Cnr1,9534.345812987882,16733.0094494706
Cnr1,9541.01609629817,16730.700648449227
Cnr1,9534.196014040854,16736.226135613455
Cnr1,11612.08067676938,17793.888191767364
Cnr1,11601.555888350917,17810.661337138463
Cnr1,8672.919574569061,16910.38830256604
Cnr1,8674.195614985601,16928.218648503538
Cnr1,8672.74128706717,16906.104393324367
Cnr1,8570.41363452218,17164.32164710655
Cnr1,8574.248901917212,17173.143729506184
Cnr1,8572.642497322657,17165.98257333009
Cnr1,8565.710032566976,17181.024099522478
Cnr1,8579.01920273384,17176.22506729197
Cnr1,8562.057172303457,17166.873786669017
Cnr1,9739.72639992387,16143.090180031073
Cnr1,9695.96923326193,18105.91793106345
Col25a1,13446.456007357587,16983.677224961575
Col25a1,12755.072368032928,15988.358938943047
Col25a1,9523.790391987794,16726.704419873262
Col25a1,9516.315319289888,16745.501204348624
Col25a1,7958.887708991476,16583.57849091847
Col25a1,6904.777330378422,15379.403565684239
Col25a1,9300.617788128531,17211.636068360636
Col25a1,9293.850472726594,17226.80720845555
Cort,9693.623124266354,18117.914772954915
Cox6a2,8963.018710966007,18000.471156940916
Cox6a2,9756.195457877317,16254.302141884007
Cplx2,8954.697203044763,18002.267454308138
Cplx2,13464.49342251546,16986.682858489217
Cplx2,13472.383191326655,16978.341783907843
Cplx2,12758.57099644529,15975.663930587563
Cplx2,12771.210301807569,15985.980019406692
Cplx2,7518.675287298303,15228.831781592526
Cplx2,7055.399728377535,14215.003422601132
Cplx2,9539.20057562194,16739.156358449007
Cplx2,9542.764126987742,16740.237515904526
Cplx2,9529.333093423464,16730.247288003826
Cplx2,9518.197591303397,16737.642182177788
Cplx2,8575.093123362096,17173.340713687456
Cplx2,8982.209276851347,16083.690129404711
Cplx2,9447.425120176667,16431.9250135513
Cplx2,9459.944335754071,16437.681278827968
Cplx2,7977.80006130718,16903.306666031276
Cplx2,10673.276996342009,18059.657872166794
Cplx2,10652.19120377765,18064.60306118583
Cpne5,12768.6798286563,15985.881602059095
Cpne5,7519.893131729517,15234.776619843906
Cpne5,7056.803056410781,14214.960706995013
Crh,9433.85196358851,18169.742755380932
Crhbp,8749.780340111918,17444.67007899659
Crhbp,8749.614345079646,17427.215752848628
Cryab,7956.213196829722,14696.655644151233
Cryab,10484.598792463785,17080.6272864496
Cryab,13171.546974875799,16364.10293384218
Cryab,9756.632257139332,16243.194578099228
Cryab,9762.30861255707,16257.7681597202
Cryab,10720.051356636712,18173.63370541764
Cryab,10724.571787275883,18182.432761165135
Cryab,13149.399793949327,17499.78489347767
Cryab,13152.185668063308,17505.02068061071
Cryab,13152.209249122565,17511.895206527774
Cryab,13150.593535400338,17489.999522937218
Crym,9520.63957810924,16719.137862004944
Cux2,7537.328839719547,16061.265692253202
Cxcl14,12763.662042230457,16776.66207316486
Cxcl14,8212.178527151438,15179.335923478024
Cxcl14,8198.137936531426,15190.265551298862
Cxcl14,8957.894420632925,17984.468417226002
Cxcl14,7762.326831786992,15209.927168361204
Cxcl14,9758.534526316826,16239.383725816711
Cxcl14,9757.694450548779,16250.563014585565
Cxcl14,9747.525228990866,16261.071039975426
Cxcl14,9768.487712001814,16251.678432969937
Cxcl14,12788.121062916147,15980.734996788917
Cxcl14,12778.608864729644,15984.333682783566
Cxcl14,12777.815794270084,15995.361803491669
Cxcl14,12757.150011537007,16005.69015538696
Cxcl14,12785.048006504283,15999.042273808143
Cxcl14,7526.79531687265,15240.483664285204
Cxcl14,7512.120604831443,15229.993360192115
Cxcl14,7056.874742038266,14224.877194713728
Cxcl14,7059.7028750516065,14221.252654699954
Cxcl14,7039.1457710777795,14216.11128175253
Cxcl14,10384.407361387106,17820.19166362492
Cxcl14,10392.735396065435,17811.853921290418
Cxcl14,10371.865325456367,17817.377976572592
Cxcl14,9456.140945463774,16438.029865195258
Cxcl14,9457.084555143048,16430.3568636939
Cxcl14,9457.839963447272,16439.879700708836
Enc1,9455.913901229818,16429.104060815815
Enc1,7954.545839535551,16568.94703238496
Enc1,7943.720376536965,16592.43839350469
Enc1,7317.591414398003,15572.964796662405
Enpp2,9732.994870859282,17077.77489827688
Enpp2,9705.517989297276,17091.126757630365
Enpp2,9724.937458398806,17084.793560315247
Enpp2,9718.471732475919,17089.295131903782
Enpp2,9719.288561772595,17087.010696652615
Enpp2,9717.193258679525,17092.42774333802
Enpp2,9717.653316177326,17108.228265416597
Enpp2,9722.959580517216,17088.824768907813
Enpp2,9729.702698103547,17097.327087259913
Enpp2,9717.820382920878,17082.234060736333
Enpp2,9471.58056487565,16443.7094805015
Enpp2,10723.046243238115,18161.59774642812
Enpp2,10707.072648190002,18167.22026991764
Enpp2,13531.19523574416,17297.15437186175
Fam19a1,12597.083767975959,17564.53793741587
Fos,7040.947249049648,14236.332461579317
Fos,11604.581071152952,17804.636521595945
Fos,11140.594805754616,18264.62261527208
Gabrd,6900.074441376769,15419.914473496621
Gabrd,9685.740026101063,18104.104581793115
Gad1,10507.327595696057,17048.4013671329
Gad1,13174.857677270455,16363.674920780706
Gad1,8958.867345095416,18006.18175790085
Gad1,8957.237028471971,17991.76166396784
Gad1,9452.356268979442,18154.118019250953
Gad1,9445.307032480303,18156.940910978625
Gad1,7780.12535054548,15209.750860856931
Gad1,7767.687806681439,15227.501623577786
Gad1,7829.153137773298,15775.826704038716
Gad1,13455.496143643813,16991.091844239512
Gad1,13458.56659250954,16985.920401413616
Gad1,13456.370038382644,16990.434674235537
Gad1,12769.978301910634,15983.211988773464
Gad1,7518.838584993887,15251.538227785868
Gad1,9543.110216919487,16737.71714847818
Gad1,9011.267895723935,16098.491837116764
Gad1,9445.475522318126,16440.170624484228
Gad1,12748.549769070094,17323.31153105125
Gad1,7062.398107469154,15137.120180893065
Gad1,7544.815802787645,16055.781220697812
Gad1,7977.3290185703945,16907.854257035175
Gad1,12502.452798035529,17613.24052378937
Gad1,8005.220243521033,16496.08441737886
Gad1,12659.45501705811,17521.11807667817
Gad1,10671.535028640377,18057.770283172387
Grin3a,13468.430539398012,16984.976123954653
Grin3a,7304.724900113208,15584.090032683574
Grin3a,7548.152201530396,16060.972758823309
Grin3a,12586.831198925918,17594.440112785927
Grin3a,10655.55942803816,18053.29702940219
Grin3a,10663.819941614433,18057.90011150432
Hapln1,8970.340038100752,17994.917154519357
Htr3a,7604.2195798538305,15614.433309734324
Htr3a,10385.823206671137,17815.23816725169
Htr3a,10381.256456578494,17819.439737040208
Htr3a,8683.728583184917,16902.188302989387
Id2,8950.313508457013,17981.363465457303
Id2,9449.5046479066,18151.342406595697
Id2,9765.570490629741,16251.644782954461
Id2,7519.7914473000255,15226.82874313526
Id2,9521.038814683796,16747.9186001099
Id2,9731.651254391856,17086.98309538897
Id2,11143.334861963302,18271.112144159182
Id2,8992.801863605913,16076.786034168495
Id2,12506.553551407163,17589.223696219175
Kcnk2,8590.059522117595,15278.844905107406
Kcnk2,8213.412693331647,15186.716288596628
Kcnk2,13452.986307061616,16972.64795054218
Kcnk2,7062.423654365181,15139.885261762103
Kcnk2,9687.343258372935,18122.404643237278
Kcnk2,12650.526556932984,17528.90956551491
Kctd12,12777.174481473881,15984.600896469688
Kctd12,7530.59802224301,15237.552633095122
Kctd12,7513.329844777716,15226.101888381076
Kctd12,7519.5386853841665,15253.935016069889
Kctd12,9542.914879579199,16743.517187070825
Kctd12,9531.091999550456,16732.553273733763
Kctd12,9528.740620037384,16730.69508791146
Kctd12,9522.95476955985,16753.05982029151
Kctd12,9518.412976811047,16744.102256166207
Kctd12,8988.277424784155,16091.082597507704
Kctd12,7968.75692386439,16913.89271696752
Kctd12,9309.248385472602,17203.578341453605
Kctd12,9317.93420652295,17211.74219262285
Kit,8204.495866362036,15189.191622827486
Kit,8955.285490739068,17996.801331185758
Kit,8965.713469989802,17979.20743962741
Kit,9376.772553728586,17383.123922141833
Lamp5,13175.112560659143,16374.511220466247
Lamp5,9715.280982325508,16158.956832378168
Lhx6,7048.549808965832,15122.211860561274
Lhx6,12531.591465240575,17585.40637216737
Ndnf,7983.190903174053,16907.288597326235
Nos1,7108.089934864246,14506.005954008331
Nos1,7099.879131970876,14505.0435344481
Nos1,7092.630315843793,14525.471999865267
Npy,10476.314895842777,17068.99981784712
Npy,11796.377365800488,16878.554170867672
Npy,11810.338066822478,16883.434730074878
Npy,11805.769751037575,16880.388923360515
Npy,11798.639756280605,16867.760428148835
Npy,11803.256175396999,16878.66660051722
Npy,8215.188683225755,15208.745602410307
Npy,8213.690564207513,15197.64869331088
Npy,8209.167658201824,15181.109347124628
Npy,8207.284105125975,15206.060025322096
Npy,8208.168021690322,15199.653297332055
Npy,13186.17639687639,16357.005112985868
Npy,13169.867221654016,16381.076442523306
Npy,13164.610727670753,16381.313566017076
Npy,13167.468441542844,16370.006195353224
Npy,13187.520567675057,16358.83835645866
Npy,13160.23504963418,16389.85674904682
Npy,13164.12993108034,16382.262366046265
Npy,13172.79126467252,16364.562084388515
Npy,8953.863858944369,17984.80289663146
Npy,8952.769856844428,17994.19592137518
Npy,7510.374190568486,15239.243091348508
Npy,7045.040743658114,14220.834275994535
Npy,10386.077778965622,17821.375238011904
Npy,10371.728132303922,17811.261465457486
Npy,10368.664923321228,17827.284500108868
Npy,11602.598135610655,17795.682760872234
Npy,9689.57423977774,18117.428866352133
Npy,9693.120602495024,18133.43204655004
Npy,7976.53380373834,16921.00082513257
Npy,7967.351579470246,16905.55838046384
Npy,7984.8017148097715,16915.498524739334
Npy,7990.047306160498,16930.38372857863
Npy,7982.265989725341,16909.919861208607
Npy,7982.506853945853,16923.7753718809
Npy,8016.912673914924,16498.360727686366
Npy,8757.080712036597,17432.532367719687
Npy,8771.597515630647,17440.05344629677
Npy,8762.572898912707,17420.60309635116
Npy,8747.348356556673,17417.296354631133
Npy,8768.644980210405,17427.73219833599
Npy,8764.97645495837,17423.935176674535
Npy,8754.64428302246,17419.927503272782
Npy,8753.345411815135,17431.097187392923
Npy,8761.520631135427,17418.969134844876
Npy,8757.167027576987,17433.031528782354
Npy,8756.884474623013,17416.802124667352
Npy,8750.93931878161,17430.549374261183
Npy,8759.899234901179,17424.284852043358
Npy,8760.347385152001,17431.94026415931
Npy,8755.24027175572,17427.042232561176
Npy,8752.713846523347,17425.682648362683
Npy,8750.775423498684,17438.12260976888
Npy,8767.938058321726,17427.571125788054
Npy,8767.200524205338,17428.52666834963
Npy,8765.990119586899,17402.30989180037
Npy,8771.063170539373,17439.338121119607
Npy,8762.619523457903,17429.86147643696
Npy,8755.046856188073,17410.352702944787
Npy,8752.834700642341,17426.2205708954
Npy,8749.347722008466,17414.219474324014
Npy,8763.114660900705,17426.690968163864
Npy,8766.439188318,17422.490307405988
Npy,12651.033829563754,17523.024856612916
Npy,12649.080765879633,17515.62496046801
Npy,12620.126650714856,17596.40785264829
Npy,12590.070338483467,17591.119743954398
Nr4a2,9674.961348388197,18110.39626310772
Nrn1,7227.247411332069,15332.53791847817
Nrsn1,13180.990766316798,16375.127864793772
Nrsn1,9758.014629808113,16249.50850052214
Nrsn1,7596.431800443753,15622.836375319974
Nrsn1,7040.863455927337,14213.347440266707
Nrsn1,7033.003699962954,14200.741634316075
Nrsn1,11609.292106556668,17821.18091613417
Nrsn1,9457.393214531692,16428.155908840374
Nrsn1,7957.965472531337,16582.171939814707
Nrsn1,7228.015658671327,15323.689904585766
Nrsn1,7121.25230217447,14503.35606059128
Nrsn1,12740.192012121192,17331.83548235334
Nrsn1,12744.054826628339,17319.76553646445
Nrsn1,7059.2544436316275,15141.651629761212
Nrsn1,7061.1270952956,15120.826877049492
Nrsn1,9681.101828408804,18114.601442071176
Nrsn1,7550.2024626693565,16043.17062336935
Nrsn1,12488.328453290937,17600.419905116294
Nrsn1,12469.766148493149,17589.081488050873
Nrsn1,8772.976823324956,17429.49225096106
Nrsn1,9320.661393834238,17193.465446929975
Nrsn1,12608.861988882058,17580.548918488847
Nrsn1,12591.724554891982,17587.90816574581
Nrsn1,12599.974384271845,17571.96771135131
Nrsn1,10666.520866988854,18054.413573938073
Nrsn1,10671.32424727144,18056.41606526729
Nrsn1,6364.999602666705,14446.803355363967
Nrsn1,9332.557958908517,16674.552379295517
Ntng1,8578.53601261823,17169.023613386413
Ntng1,9742.315641045083,16148.510070173847
Ntng1,9734.168408065534,16162.069380031482
Ntng1,9722.91479553112,16144.177361856766
Ntng1,9740.858993217667,16179.191465021999
Ntng1,9736.055226806622,16151.180177605042
Ntng1,9728.789820879538,16171.598389636147
Ntng1,8990.820312828644,16087.288996508367
Ntng1,9001.54927449475,16096.673866370455
Ntng1,7957.119129869373,16585.80986965905
Ntng1,7955.533886727572,16585.020287291238
Ntng1,7093.253209036047,14504.70311428374
Ntng1,7120.417109985099,14521.8939901258
Ntng1,7114.143379149691,14498.407157247635
Ntng1,7095.768320828465,14512.412725171978
Ntng1,7966.398320183552,16908.980237533066
Ntng1,6369.42017256287,14439.006279494222
Pcp4,11602.61143366213,17831.71722868023
Pcp4,9704.603209110483,17094.256751267054
Pcp4,9722.628840293522,16147.241584639994
Pcp4,9723.461065277028,16152.451957569006
Pcp4,9741.033082297712,16165.273050708454
Pcp4,7976.386861860663,16899.331894414758
Pde1a,7316.935775607462,15575.31723320582
Plp1,10732.887588637372,18179.405680562446
Plp1,10736.758582612207,18170.562351612436
Plp1,10737.082623994933,18181.360953687574
Plp1,10718.0254976114,18175.391962245703
Plp1,10725.774361816935,18152.464969065808
Plp1,10740.944923401026,18167.945429586372
Plp1,10729.264460949029,18179.20895540157
Plp1,10722.10652042103,18169.31921662499
Plp1,10734.522292883232,18187.64509401948
Plp1,10728.187963883309,18171.041895033693
Plp1,10723.828021589448,18157.265422003315
Plp1,10710.99054007072,18170.77620782071
Plp1,10725.312853954383,18175.099888444372
Plp1,10718.826837901777,18179.590929766175
Plp1,10709.859103017576,18175.120317680863
Plp1,10720.836355814501,18168.90830626341
Plp1,10709.874882931743,18171.867875730106
Plp1,10725.791316730956,18171.64053765848
Plp1,10735.711204654737,18179.003366969966
Plp1,10718.230086342268,18164.847244427674
Plp1,10734.361674175578,18169.369416487865
Plp1,10713.912765391795,18175.132707978497
Plp1,10726.912408270604,18170.360854257724
Plp1,10707.86482600646,18188.74854621436
Plp1,10717.164427298549,18161.51438346659
Plp1,10727.312487766958,18165.941266227404
Plp1,10735.469410886146,18176.727813951784
Plp1,10723.997309020799,18158.513152730025
Plp1,10732.460577898366,18162.727880875922
Plp1,10728.798661173429,18165.381061872413
Plp1,10726.964354092377,18160.11624805707
Plp1,10719.206294287635,18179.034420587275
Plp1,10727.032744730439,18168.639154907967
Plp1,10723.619732400266,18156.11791787841
Plp1,10707.043916481805,18187.423368092157
Plp1,10716.768727951958,18172.034948193217
Plp1,10723.901140939051,18162.110527379355
Plp1,10713.03833743011,18178.258638075615
Plp1,10719.077906920847,18161.22687798802
Plp1,10721.272298949136,18171.997643913284
Plp1,10717.181525412014,18175.18719324674
Plp1,10716.923340767407,18159.928799804544
Plp1,10710.46656787417,18188.039511882453
Plp1,10722.364288867102,18156.11033372627
Plp1,10727.276053835787,18166.992418344667
Plp1,10725.313841811465,18174.38398903937
Plp1,10733.049139137298,18169.68671846163
Plp1,10714.672220043056,18175.84594659547
Plp1,10717.685240668148,18173.578903600614
Plp1,10730.665146747038,18165.876313664492
Plp1,10719.10061894452,18157.24730215463
Plp1,10727.877580502185,18170.584567297137
Plp1,10722.841278870925,18155.138849539755
Plp1,10736.230748235199,18173.493377960327
Plp1,10713.03906222856,18169.997552815454
Plp1,10730.75177730309,18176.085618894893
Plp1,10727.719650466728,18180.3335904257
Plp1,13148.639405377739,17510.87306692157
Plp1,13149.816435738374,17494.43653874999
Plp1,13154.464208516545,17502.37510444397
Plp1,13150.6924330487,17490.62684679781
Plp1,13153.195395787543,17496.551535190934
Plp1,13159.731748625261,17496.271181537388
Plp1,13165.929700657709,17494.322484171273
Plp1,13169.32037212454,17493.004987578475
Plp1,13148.649898631313,17505.357581360815
Plp1,13164.878096317532,17500.790059219606
Plp1,13139.53208663891,17511.500661900875
Plp1,13158.473059348154,17502.627145900253
Plp1,13153.826330786786,17505.57080178352
Plp1,13145.581951489059,17492.84505112332
Plp1,13164.008191508481,17494.992736360837
Plp1,13165.16694769989,17480.809539279122
Plp1,13152.127441393019,17497.661264599134
Plp1,13148.665950948583,17501.82654120445
Plp1,13162.032680505543,17517.265957927644
Plp1,13164.188157879173,17502.869693384786
Plp1,13163.260721181174,17495.551683202048
Plp1,13163.190012617304,17500.63403262175
Plp1,13158.001592146653,17510.414254036245
Plp1,13153.99435638959,17489.193244684095
Plp1,13147.065124390083,17486.4744184438
Plp1,13154.122859183966,17479.594989555622
Plp1,13158.012101312881,17510.477284512406
Plp1,13188.829954064728,17493.24274254355
Plp1,13153.115220340036,17487.11436514271
Plp1,13167.64301186078,17501.616805986705
Plp1,13171.845304807652,17486.862544822616
Plp1,13164.077073940729,17511.917298103996
Plp1,13169.160376893878,17502.883971830677
Plp1,13165.004972513441,17495.81840751035
Plp1,13158.154640914783,17498.167312435802
Plp1,13160.291803305667,17498.099586180993
Plp1,13154.259042051659,17508.35172121321
Plp1,13173.369713266138,17495.48384075551
Plp1,13162.482080107711,17493.73209018886
Plp1,13167.413879999249,17499.771605515518
Plp1,13160.846810721117,17490.578207453433
Plp1,13154.322371493849,17484.604769594986
Plp1,13175.953243002938,17493.165643844946
Plp1,13154.611516063402,17506.585234937545
Plp1,13167.767942954448,17497.004325217145
Plp1,13167.727941226556,17498.87118449835
Plp1,13161.039299410424,17498.09959815844
Plp1,13169.471673809936,17504.59844655086
Plp1,13167.274449051492,17473.781015152974
Plp1,13160.537959916623,17494.57944492075
Plp1,13163.26957711979,17496.393757067002
Plp1,13163.692224076522,17495.045457865504
Plp1,13170.501697765521,17500.328561195864
Plp1,13143.739147878485,17483.27227162888
Plp1,13146.602354405903,17477.792734956838
Plp1,13155.45978188059,17492.218999849723
Plp1,13155.594455644477,17495.148229471746
Plp1,13170.314427777012,17501.06055086372
Plp1,13153.834190276888,17503.79027529298
Plp1,13166.29643872451,17498.887004738248
Plp1,13165.469887367422,17490.82479385538
Plp1,13158.540750870676,17494.69737951646
Plp1,13156.668710227406,17490.09630486747
Plp1,13162.963479572778,17492.181359571485
Plp1,13163.90872026264,17504.33983643168
Plp1,13167.984894790989,17504.345153475046
Plp1,13154.434021090314,17495.432213457356
Plp1,13161.657619371292,17489.95501234837
Plp1,13164.52529554423,17485.376365023498
Plp1,13166.270331856253,17497.977865665867
Plp1,13150.009978173084,17485.521015015882
Plp1,13161.897595859615,17501.867535365913
Plp1,13153.932868877175,17490.74774108127
Plp1,13159.72803821546,17471.44974846636
Plp1,13170.934925695907,17486.63454677552
Plp1,13165.87327033701,17498.80165864733
Plp1,13160.144242412847,17507.71848481297
Plp1,13145.292270359589,17500.70638642559
Plp1,13150.942737489087,17495.269947696826
Plp1,13157.658955886298,17504.1038734098
Plp1,7865.724381695513,15359.575833388164
Plp1,7851.3203220911855,15357.653926992407
Plp1,7869.935012080057,15347.67882036801
Plp1,7861.497202023396,15372.792774865795
Plp1,7846.989824784525,15356.413897033024
Plp1,7871.427972156584,15368.052108556425
Plp1,7871.1243449078365,15355.33291637744
Plp1,7872.426564019742,15352.491146892107
Plp1,7872.023978562473,15356.172276284256
Plp1,13528.95622520784,17297.045284423926
Plp1,13507.189037733671,17284.103506128293
Plp1,13520.263044529851,17286.87617087657
Pnoc,8964.38269215811,18009.834459372516
Pnoc,7821.206531110427,15762.880780448133
Pnoc,13477.316834662692,16977.431945778353
Pnoc,12789.528498243284,15982.55854903965
Pnoc,8085.302450158073,16713.145576774823
Pnoc,6382.331258631611,14446.378613744639
Prkca,12777.810917427365,15973.839449289655
Prkca,7944.761485051636,16566.78746568428
Prkca,10671.090360676377,18042.358094569427
Pvalb,12751.787488537575,17332.439009327467
Pvalb,7044.381139525305,15131.566797146528
Pvalb,7065.946309363103,15129.466517060788
Pvalb,7040.979127103596,15136.475773263503
Pvalb,6924.279788992793,15412.17839823701
Pvalb,6912.371508081043,15393.896330592956
Pvalb,6903.747930698148,15378.174713289549
Pvalb,6928.613324963181,15386.324633860746
Pvalb,6916.449220449235,15399.38110491201
Pvalb,6924.044402341608,15389.90415400634
Pvalb,6907.679741418573,15395.528614516064
Pvalb,6920.982688333895,15402.948845173849
Pvalb,6906.646524197431,15410.155495795165
Pvalb,6916.685818409126,15401.887040419346
Pvalb,6894.931051512995,15402.178114364111
Pvalb,6906.816877670691,15394.217196364785
Rab3c,10485.308267588114,17066.324654532596
Rab3c,9453.766277351902,18160.71171452072
Rab3c,7772.50390003518,15203.509265617406
Rab3c,9530.798804450478,16723.644694652776
Rab3c,9006.14694041729,16077.482596867712
Rab3c,9461.593700282569,16433.080483369482
Rab3c,9467.905715105813,16446.83301526215
Rab3c,7955.209187156227,16579.011643908827
Rab3c,9686.362428846081,18124.102853388835
Rab3c,7974.762233355656,16895.63899055353
Rab3c,12505.851240199328,17590.392691121415
Rasgrf2,13466.012142826909,16983.930296917646
Rasgrf2,9515.196066762235,16742.397075905046
