mode,norm,fold,xKey,xLabel,yKey,yLabel,val
constrained,mean,2,3.0,3.0,0.9,0.9,0.19067986932102088
constrained,mean,2,3.0,3.0,1.0,1.0,0.13166660293186572
constrained,mean,3,0.25,0.25,0.0,0.0,0.2243899505856764
constrained,mean,3,0.25,0.25,0.1,0.1,0.20713082690261483
constrained,mean,3,0.25,0.25,0.2,0.2,0.16400563232485874
constrained,mean,3,0.25,0.25,0.3,0.3,0.12927887492670054
constrained,mean,3,0.25,0.25,0.4,0.4,0.10998434630420313
constrained,mean,3,0.25,0.25,0.5,0.5,0.10100595047432763
constrained,mean,3,0.25,0.25,0.6,0.6,0.08993675130557548
constrained,mean,3,0.25,0.25,0.7,0.7,0.08223438309631043
constrained,mean,3,0.25,0.25,0.8,0.8,0.0773821055022465
constrained,mean,3,0.25,0.25,0.9,0.9,0.07665389346511997
constrained,mean,3,0.25,0.25,1.0,1.0,0.07668641415222283
