mode,norm,fold,xKey,xLabel,yKey,yLabel,val
constrained,mean,2,1.5,1.5,0.25,0.25,0.7497151295631705
constrained,mean,2,1.5,1.5,0.5,0.5,0.567227574857136
constrained,mean,2,1.5,1.5,0.75,0.75,0.2905089686427802
constrained,mean,2,1.5,1.5,1.0,1.0,0.1251182615489201
constrained,mean,2,1.75,1.75,0.0,0.0,0.7896462210287414
constrained,mean,2,1.75,1.75,0.25,0.25,0.7859930432588071
constrained,mean,2,1.75,1.75,0.5,0.5,0.6224190157474523
constrained,mean,2,1.75,1.75,0.75,0.75,0.2732981855060332
constrained,mean,2,1.75,1.75,1.0,1.0,0.12156940432527939
constrained,mean,2,2.0,2.0,0.0,0.0,0.8308196682331326
constrained,mean,2,2.0,2.0,0.25,0.25,0.7177960068435827
constrained,mean,2,2.0,2.0,0.5,0.5,0.6191170634507167
constrained,mean,2,2.0,2.0,0.75,0.75,0.3762317951534879
constrained,mean,2,2.0,2.0,1.0,1.0,0.12262907187245203
constrained,mean,2,2.25,2.25,0.0,0.0,0.7769341109541728
constrained,mean,2,2.25,2.25,0.25,0.25,0.7542304879383682
constrained,mean,2,2.25,2.25,0.5,0.5,0.648979101372168
constrained,mean,2,2.25,2.25,0.75,0.75,0.3724553989490592
constrained,mean,2,2.25,2.25,1.0,1.0,0.12662151786000553
constrained,mean,2,2.5,2.5,0.0,0.0,0.8132923648098552
constrained,mean,2,2.5,2.5,0.25,0.25,0.742641851735219
constrained,mean,2,2.5,2.5,0.5,0.5,0.6326793272326754
constrained,mean,2,2.5,2.5,0.75,0.75,0.3767360988157825
constrained,mean,2,2.5,2.5,1.0,1.0,0.1243502652698344
constrained,mean,2,2.75,2.75,0.0,0.0,0.7994816314641909
constrained,mean,2,2.75,2.75,0.25,0.25,0.7727760524467054
constrained,mean,2,2.75,2.75,0.5,0.5,0.6216332428665
constrained,mean,2,2.75,2.75,0.75,0.75,0.38402193430297044
constrained,mean,2,2.75,2.75,1.0,1.0,0.13624729300071992
constrained,mean,2,3.0,3.0,0.0,0.0,0.7922553179873151
constrained,mean,2,3.0,3.0,0.25,0.25,0.7454460135300961
constrained,mean,2,3.0,3.0,0.5,0.5,0.5678124089888662
constrained,mean,2,3.0,3.0,0.75,0.75,0.3678939534389477
constrained,mean,2,3.0,3.0,1.0,1.0,0.13166660293186572
constrained,mean,3,0.25,0.25,0.0,0.0,0.2243899505856764
constrained,mean,3,0.25,0.25,0.25,0.25,0.13956698977440674
constrained,mean,3,0.25,0.25,0.5,0.5,0.10100595047432763
constrained,mean,3,0.25,0.25,0.75,0.75,0.07826605890538658
constrained,mean,3,0.25,0.25,1.0,1.0,0.07668641415222283
constrained,mean,3,0.5,0.5,0.0,0.0,0.5785397713592804
constrained,mean,3,0.5,0.5,0.25,0.25,0.4121936543208126
constrained,mean,3,0.5,0.5,0.5,0.5,0.2154922465305494
constrained,mean,3,0.5,0.5,0.75,0.75,0.12463073276122737
constrained,mean,3,0.5,0.5,1.0,1.0,0.07121057792746184
constrained,mean,3,0.75,0.75,0.0,0.0,0.7118623502274734
constrained,mean,3,0.75,0.75,0.25,0.25,0.5862310017628632
constrained,mean,3,0.75,0.75,0.5,0.5,0.37355757098978054
constrained,mean,3,0.75,0.75,0.75,0.75,0.1852420979909343
constrained,mean,3,0.75,0.75,1.0,1.0,0.0928651808156218
constrained,mean,3,1.0,1.0,0.0,0.0,0.8035376699537877
constrained,mean,3,1.0,1.0,0.25,0.25,0.7176325594207388
constrained,mean,3,1.0,1.0,0.5,0.5,0.5152601333215618
constrained,mean,3,1.0,1.0,0.75,0.75,0.2509384976300081
constrained,mean,3,1.0,1.0,1.0,1.0,0.11751659722882425
constrained,mean,3,1.25,1.25,0.0,0.0,0.7767740726910021
constrained,mean,3,1.25,1.25,0.25,0.25,0.7796478746736046
constrained,mean,3,1.25,1.25,0.5,0.5,0.6273278679209332
constrained,mean,3,1.25,1.25,0.75,0.75,0.27063771114897744
constrained,mean,3,1.25,1.25,1.0,1.0,0.12812516635662044
constrained,mean,3,1.5,1.5,0.0,0.0,0.7555726458684501
constrained,mean,3,1.5,1.5,0.25,0.25,0.7901817658397636
constrained,mean,3,1.5,1.5,0.5,0.5,0.6501785891434813
constrained,mean,3,1.5,1.5,0.75,0.75,0.3461327669640174
constrained,mean,3,1.5,1.5,1.0,1.0,0.14937758717728153
constrained,mean,3,1.75,1.75,0.0,0.0,0.8086410963006686
constrained,mean,3,1.75,1.75,0.25,0.25,0.8063750822712695
constrained,mean,3,1.75,1.75,0.5,0.5,0.7193393168775145
constrained,mean,3,1.75,1.75,0.75,0.75,0.3241304880101275
constrained,mean,3,1.75,1.75,1.0,1.0,0.14428544133119642
constrained,mean,3,2.0,2.0,0.0,0.0,0.8414132923784075
constrained,mean,3,2.0,2.0,0.25,0.25,0.746861664449584
constrained,mean,3,2.0,2.0,0.5,0.5,0.6787176472080846
constrained,mean,3,2.0,2.0,0.75,0.75,0.4522375856498514
constrained,mean,3,2.0,2.0,1.0,1.0,0.14764762735461529
constrained,mean,3,2.25,2.25,0.0,0.0,0.7937239284212845
constrained,mean,3,2.25,2.25,0.25,0.25,0.8007691390319641
constrained,mean,3,2.25,2.25,0.5,0.5,0.7218499274280911
constrained,mean,3,2.25,2.25,0.75,0.75,0.44702045144831254
constrained,mean,3,2.25,2.25,1.0,1.0,0.15174966349523036
constrained,mean,3,2.5,2.5,0.0,0.0,0.8320443070733834
constrained,mean,3,2.5,2.5,0.25,0.25,0.7558041576547997
constrained,mean,3,2.5,2.5,0.5,0.5,0.6835470253741517
constrained,mean,3,2.5,2.5,0.75,0.75,0.44789135512405476
constrained,mean,3,2.5,2.5,1.0,1.0,0.14946599593089413
constrained,mean,3,2.75,2.75,0.0,0.0,0.8209480373757501
constrained,mean,3,2.75,2.75,0.25,0.25,0.8038626563064576
constrained,mean,3,2.75,2.75,0.5,0.5,0.6992395362386385
constrained,mean,3,2.75,2.75,0.75,0.75,0.4618882997785595
constrained,mean,3,2.75,2.75,1.0,1.0,0.16567452728581683
constrained,mean,3,3.0,3.0,0.0,0.0,0.8264497825485683
constrained,mean,3,3.0,3.0,0.25,0.25,0.7654115239557828
constrained,mean,3,3.0,3.0,0.5,0.5,0.6238506628157537
constrained,mean,3,3.0,3.0,0.75,0.75,0.440780613108072
constrained,mean,3,3.0,3.0,1.0,1.0,0.15841090738742078
constrained,median,0,0.25,0.25,0.0,0.0,0.0492487729777734
constrained,median,0,0.25,0.25,0.25,0.25,0.02495649183924885
constrained,median,0,0.25,0.25,0.5,0.5,0.02771299378455045
constrained,median,0,0.25,0.25,0.75,0.75,0.029295948705451682
constrained,median,0,0.25,0.25,1.0,1.0,0.03694667352105263
constrained,median,0,0.5,0.5,0.0,0.0,0.25039512279511783
constrained,median,0,0.5,0.5,0.25,0.25,0.12474770660384245
constrained,median,0,0.5,0.5,0.5,0.5,0.03474637090064043
constrained,median,0,0.5,0.5,0.75,0.75,0.021781871678089725
constrained,median,0,0.5,0.5,1.0,1.0,0.018887887121167662
constrained,median,0,0.75,0.75,0.0,0.0,0.4069315221478666
constrained,median,0,0.75,0.75,0.25,0.25,0.2916497303656843
constrained,median,0,0.75,0.75,0.5,0.5,0.11190973809830247
constrained,median,0,0.75,0.75,0.75,0.75,0.028494783368034866
constrained,median,0,0.75,0.75,1.0,1.0,0.01701143071273749
constrained,median,0,1.0,1.0,0.0,0.0,0.5048526445382023
constrained,median,0,1.0,1.0,0.25,0.25,0.4061882448336676
constrained,median,0,1.0,1.0,0.5,0.5,0.17610408679081513
constrained,median,0,1.0,1.0,0.75,0.75,0.05038352986141828
constrained,median,0,1.0,1.0,1.0,1.0,0.03096214721599151
constrained,median,0,1.25,1.25,0.0,0.0,0.58937588622894
constrained,median,0,1.25,1.25,0.25,0.25,0.4471071715225914
constrained,median,0,1.25,1.25,0.5,0.5,0.2730080737730506
constrained,median,0,1.25,1.25,0.75,0.75,0.05376626708444409
constrained,median,0,1.25,1.25,1.0,1.0,0.03415324588694986
constrained,median,0,1.5,1.5,0.0,0.0,0.5673632842758468
constrained,median,0,1.5,1.5,0.25,0.25,0.5404910910810232
constrained,median,0,1.5,1.5,0.5,0.5,0.28435430067473605
constrained,median,0,1.5,1.5,0.75,0.75,0.08435477133504682
constrained,median,0,1.5,1.5,1.0,1.0,0.03478765765201988
constrained,median,0,1.75,1.75,0.0,0.0,0.6015791220628038
constrained,median,0,1.75,1.75,0.25,0.25,0.6020155685643819
constrained,median,0,1.75,1.75,0.5,0.5,0.37351311461058606
constrained,median,0,1.75,1.75,0.75,0.75,0.09952034809262489
constrained,median,0,1.75,1.75,1.0,1.0,0.03805588342487393
constrained,median,0,2.0,2.0,0.0,0.0,0.5859185513101701
constrained,median,0,2.0,2.0,0.25,0.25,0.5521295732295243
constrained,median,0,2.0,2.0,0.5,0.5,0.304707560589622
constrained,median,0,2.0,2.0,0.75,0.75,0.11444956596508651
constrained,median,0,2.0,2.0,1.0,1.0,0.035814360955183935
constrained,median,0,2.25,2.25,0.0,0.0,0.5813785147970305
constrained,median,0,2.25,2.25,0.25,0.25,0.6128739511688368
constrained,median,0,2.25,2.25,0.5,0.5,0.39965055314188863
constrained,median,0,2.25,2.25,0.75,0.75,0.10549845726157017
constrained,median,0,2.25,2.25,1.0,1.0,0.03397873397273044
constrained,median,0,2.5,2.5,0.0,0.0,0.5966045786345874
constrained,median,0,2.5,2.5,0.25,0.25,0.5646718692143697
constrained,median,0,2.5,2.5,0.5,0.5,0.36290142341328224
constrained,median,0,2.5,2.5,0.75,0.75,0.10399465810040145
constrained,median,0,2.5,2.5,1.0,1.0,0.0342567981609838
constrained,median,0,2.75,2.75,0.0,0.0,0.5848772347808812
constrained,median,0,2.75,2.75,0.25,0.25,0.5671278902520657
constrained,median,0,2.75,2.75,0.5,0.5,0.3882348172061052
constrained,median,0,2.75,2.75,0.75,0.75,0.11647521423065019
constrained,median,0,2.75,2.75,1.0,1.0,0.03447886140856752
constrained,median,0,3.0,3.0,0.0,0.0,0.578519841151557
constrained,median,0,3.0,3.0,0.25,0.25,0.5612549071689051
constrained,median,0,3.0,3.0,0.5,0.5,0.31687348665461323
constrained,median,0,3.0,3.0,0.75,0.75,0.12506558345797125
constrained,median,0,3.0,3.0,1.0,1.0,0.037343555097328146
constrained,median,1,0.25,0.25,0.0,0.0,0.0852822662998577
constrained,median,1,0.25,0.25,0.25,0.25,0.044943544217526096
constrained,median,1,0.25,0.25,0.5,0.5,0.0437092102817342
constrained,median,1,0.25,0.25,0.75,0.75,0.05533679199918651
constrained,median,1,0.25,0.25,1.0,1.0,0.06650401233789474
constrained,median,1,0.5,0.5,0.0,0.0,0.421673901610401
constrained,median,1,0.5,0.5,0.25,0.25,0.2874360255408234
constrained,median,1,0.5,0.5,0.5,0.5,0.0758518178121651
constrained,median,1,0.5,0.5,0.75,0.75,0.047484034572245114
constrained,median,1,0.5,0.5,1.0,1.0,0.04001717819764811
constrained,median,1,0.75,0.75,0.0,0.0,0.6221851288398639
constrained,median,1,0.75,0.75,0.25,0.25,0.4497220719776241
constrained,median,1,0.75,0.75,0.5,0.5,0.28508043813940587
constrained,median,1,0.75,0.75,0.75,0.75,0.062067480079962455
constrained,median,1,0.75,0.75,1.0,1.0,0.03745999525598615
constrained,median,1,1.0,1.0,0.0,0.0,0.7160011074014606
constrained,median,1,1.0,1.0,0.25,0.25,0.5837080758172546
constrained,median,1,1.0,1.0,0.5,0.5,0.36487572419440234
constrained,median,1,1.0,1.0,0.75,0.75,0.11861397643470457
constrained,median,1,1.0,1.0,1.0,1.0,0.06676307355191509
constrained,median,1,1.25,1.25,0.0,0.0,0.7490421975553325
constrained,median,1,1.25,1.25,0.25,0.25,0.6588502892174591
constrained,median,1,1.25,1.25,0.5,0.5,0.48719856843116827
constrained,median,1,1.25,1.25,0.75,0.75,0.1413003491945649
constrained,median,1,1.25,1.25,1.0,1.0,0.07463062663727028
constrained,median,1,1.5,1.5,0.0,0.0,0.7728348801349375
constrained,median,1,1.5,1.5,0.25,0.25,0.7574649435821668
constrained,median,1,1.5,1.5,0.5,0.5,0.500439720315191
constrained,median,1,1.5,1.5,0.75,0.75,0.22092764690831593
constrained,median,1,1.5,1.5,1.0,1.0,0.07495560109690647
constrained,median,1,1.75,1.75,0.0,0.0,0.8158703820232652
constrained,median,1,1.75,1.75,0.25,0.25,0.8208348618429404
constrained,median,1,1.75,1.75,0.5,0.5,0.5483875934159151
constrained,median,1,1.75,1.75,0.75,0.75,0.17338218768707206
constrained,median,1,1.75,1.75,1.0,1.0,0.07589374927450242
constrained,median,1,2.0,2.0,0.0,0.0,0.7838776961332931
constrained,median,1,2.0,2.0,0.25,0.25,0.7501351475705299
constrained,median,1,2.0,2.0,0.5,0.5,0.49168557789802675
constrained,median,1,2.0,2.0,0.75,0.75,0.2402418295807702
constrained,median,1,2.0,2.0,1.0,1.0,0.079359261491294
constrained,median,1,2.25,2.25,0.0,0.0,0.7616223188475988
constrained,median,1,2.25,2.25,0.25,0.25,0.7701491464618363
constrained,median,1,2.25,2.25,0.5,0.5,0.564754534219184
constrained,median,1,2.25,2.25,0.75,0.75,0.21617132563974503
constrained,median,1,2.25,2.25,1.0,1.0,0.07222961385411311
constrained,median,1,2.5,2.5,0.0,0.0,0.8339795708530257
constrained,median,1,2.5,2.5,0.25,0.25,0.7209128855783878
constrained,median,1,2.5,2.5,0.5,0.5,0.5822338997163515
constrained,median,1,2.5,2.5,0.75,0.75,0.22720726167232547
constrained,median,1,2.5,2.5,1.0,1.0,0.07359421753169126
constrained,median,1,2.75,2.75,0.0,0.0,0.7885868281533785
constrained,median,1,2.75,2.75,0.25,0.25,0.8028707383719237
constrained,median,1,2.75,2.75,0.5,0.5,0.5284709920782107
constrained,median,1,2.75,2.75,0.75,0.75,0.2334257171272739
constrained,median,1,2.75,2.75,1.0,1.0,0.07510012850668303
constrained,median,1,3.0,3.0,0.0,0.0,0.765759401300336
constrained,median,1,3.0,3.0,0.25,0.25,0.7605205971042742
constrained,median,1,3.0,3.0,0.5,0.5,0.4259055444441447
constrained,median,1,3.0,3.0,0.75,0.75,0.2156323940148178
constrained,median,1,3.0,3.0,1.0,1.0,0.0786120090364849
constrained,median,2,0.25,0.25,0.0,0.0,0.15607092677116868
constrained,median,2,0.25,0.25,0.25,0.25,0.06940722802158329
constrained,median,2,0.25,0.25,0.5,0.5,0.06703419338663877
constrained,median,2,0.25,0.25,0.75,0.75,0.07662017353733516
constrained,median,2,0.25,0.25,1.0,1.0,0.076735398851417
constrained,median,2,0.5,0.5,0.0,0.0,0.5515337049140221
constrained,median,2,0.5,0.5,0.25,0.25,0.3754520105431094
constrained,median,2,0.5,0.5,0.5,0.5,0.14238420465249316
constrained,median,2,0.5,0.5,0.75,0.75,0.06361263337047957
constrained,median,2,0.5,0.5,1.0,1.0,0.058856564902457185
constrained,median,2,0.75,0.75,0.0,0.0,0.7247246509923437
constrained,median,2,0.75,0.75,0.25,0.25,0.5618430876784967
constrained,median,2,0.75,0.75,0.5,0.5,0.3512190046683873
constrained,median,2,0.75,0.75,0.75,0.75,0.09934473943339678
constrained,median,2,0.75,0.75,1.0,1.0,0.056544880985681285
constrained,median,2,1.0,1.0,0.0,0.0,0.8186732561437172
constrained,median,2,1.0,1.0,0.25,0.25,0.6815780847648815
constrained,median,2,1.0,1.0,0.5,0.5,0.47409774424684975
constrained,median,2,1.0,1.0,0.75,0.75,0.19324307400135662
constrained,median,2,1.0,1.0,1.0,1.0,0.0625269149282005
constrained,median,2,1.25,1.25,0.0,0.0,0.7914143558129846
constrained,median,2,1.25,1.25,0.25,0.25,0.7514495279741651
constrained,median,2,1.25,1.25,0.5,0.5,0.5783683903133957
constrained,median,2,1.25,1.25,0.75,0.75,0.20174356532828006
constrained,median,2,1.25,1.25,1.0,1.0,0.10567508044452459
constrained,median,2,1.5,1.5,0.0,0.0,0.8017839048748654
constrained,median,2,1.5,1.5,0.25,0.25,0.7951324322625652
constrained,median,2,1.5,1.5,0.5,0.5,0.5899756231377611
constrained,median,2,1.5,1.5,0.75,0.75,0.2640622762582385
constrained,median,2,1.5,1.5,1.0,1.0,0.11414321835267056
constrained,median,2,1.75,1.75,0.0,0.0,0.8309273998984128
constrained,median,2,1.75,1.75,0.25,0.25,0.8490416829410897
constrained,median,2,1.75,1.75,0.5,0.5,0.600707397670039
constrained,median,2,1.75,1.75,0.75,0.75,0.24896587778310242
constrained,median,2,1.75,1.75,1.0,1.0,0.11369319067897503
constrained,median,2,2.0,2.0,0.0,0.0,0.8836302740377843
constrained,median,2,2.0,2.0,0.25,0.25,0.7577006111597897
constrained,median,2,2.0,2.0,0.5,0.5,0.6518820556322089
constrained,median,2,2.0,2.0,0.75,0.75,0.374992659228809
constrained,median,2,2.0,2.0,1.0,1.0,0.11301831758177966
constrained,median,2,2.25,2.25,0.0,0.0,0.8295694029172564
constrained,median,2,2.25,2.25,0.25,0.25,0.7781923778426447
constrained,median,2,2.25,2.25,0.5,0.5,0.6578549729884802
constrained,median,2,2.25,2.25,0.75,0.75,0.35431859136311455
constrained,median,2,2.25,2.25,1.0,1.0,0.11318022343185914
constrained,median,2,2.5,2.5,0.0,0.0,0.8515191943307683
constrained,median,2,2.5,2.5,0.25,0.25,0.7604550779306457
constrained,median,2,2.5,2.5,0.5,0.5,0.6224779675761378
constrained,median,2,2.5,2.5,0.75,0.75,0.3607250812201201
constrained,median,2,2.5,2.5,1.0,1.0,0.11444086119779835
constrained,median,2,2.75,2.75,0.0,0.0,0.8537507447301087
constrained,median,2,2.75,2.75,0.25,0.25,0.8351660867196591
constrained,median,2,2.75,2.75,0.5,0.5,0.6169669499380973
constrained,median,2,2.75,2.75,0.75,0.75,0.39029040187663244
constrained,median,2,2.75,2.75,1.0,1.0,0.11938545925423687
constrained,median,2,3.0,3.0,0.0,0.0,0.8457809194664685
constrained,median,2,3.0,3.0,0.25,0.25,0.8177165029629561
constrained,median,2,3.0,3.0,0.5,0.5,0.5594358607518314
constrained,median,2,3.0,3.0,0.75,0.75,0.3684701474483989
constrained,median,2,3.0,3.0,1.0,1.0,0.117926116516827
constrained,median,3,0.25,0.25,0.0,0.0,0.1903796153130876
constrained,median,3,0.25,0.25,0.25,0.25,0.08186268171076423
constrained,median,3,0.25,0.25,0.5,0.5,0.07182235005711297
constrained,median,3,0.25,0.25,0.75,0.75,0.07662017353733516
constrained,median,3,0.25,0.25,1.0,1.0,0.076735398851417
constrained,median,3,0.5,0.5,0.0,0.0,0.64005062767531
constrained,median,3,0.5,0.5,0.25,0.25,0.4258650926918887
constrained,median,3,0.5,0.5,0.5,0.5,0.1727645515043084
constrained,median,3,0.5,0.5,0.75,0.75,0.07322371995014589
constrained,median,3,0.5,0.5,1.0,1.0,0.06670410688945147
constrained,median,3,0.75,0.75,0.0,0.0,0.777947229299702
constrained,median,3,0.75,0.75,0.25,0.25,0.6398269719814308
constrained,median,3,0.75,0.75,0.5,0.5,0.38008083757527017
constrained,median,3,0.75,0.75,0.75,0.75,0.11796717063345792
constrained,median,3,0.75,0.75,1.0,1.0,0.06778332227681934
constrained,median,3,1.0,1.0,0.0,0.0,0.8585038782718372
constrained,median,3,1.0,1.0,0.25,0.25,0.7823272795501324
constrained,median,3,1.0,1.0,0.5,0.5,0.5367725649488594
constrained,median,3,1.0,1.0,0.75,0.75,0.23638422180042654
constrained,median,3,1.0,1.0,1.0,1.0,0.0755359289321435
constrained,median,3,1.25,1.25,0.0,0.0,0.8057362902357765
constrained,median,3,1.25,1.25,0.25,0.25,0.8366394703451776
constrained,median,3,1.25,1.25,0.5,0.5,0.6936927752733595
constrained,median,3,1.25,1.25,0.75,0.75,0.24187415062471784
constrained,median,3,1.25,1.25,1.0,1.0,0.11939133719517554
constrained,median,3,1.5,1.5,0.0,0.0,0.7822833101476347
constrained,median,3,1.5,1.5,0.25,0.25,0.8430850903829659
constrained,median,3,1.5,1.5,0.5,0.5,0.6914531831724108
constrained,median,3,1.5,1.5,0.75,0.75,0.3162784790963325
constrained,median,3,1.5,1.5,1.0,1.0,0.1366198852830827
constrained,median,3,1.75,1.75,0.0,0.0,0.8261035867626823
constrained,median,3,1.75,1.75,0.25,0.25,0.8510574762999653
constrained,median,3,1.75,1.75,0.5,0.5,0.7487435926277121
constrained,median,3,1.75,1.75,0.75,0.75,0.2987986680838067
constrained,median,3,1.75,1.75,1.0,1.0,0.1364273039249976
constrained,median,3,2.0,2.0,0.0,0.0,0.863334612408527
constrained,median,3,2.0,2.0,0.25,0.25,0.7751454681737174
constrained,median,3,2.0,2.0,0.5,0.5,0.7460654461291605
constrained,median,3,2.0,2.0,0.75,0.75,0.44998937975268233
constrained,median,3,2.0,2.0,1.0,1.0,0.13562192184929092
constrained,median,3,2.25,2.25,0.0,0.0,0.8342301637732713
constrained,median,3,2.25,2.25,0.25,0.25,0.8307046597212493
constrained,median,3,2.25,2.25,0.5,0.5,0.7535262815513091
constrained,median,3,2.25,2.25,0.75,0.75,0.42518112954392795
constrained,median,3,2.25,2.25,1.0,1.0,0.13581626782285924
constrained,median,3,2.5,2.5,0.0,0.0,0.8659225775720943
constrained,median,3,2.5,2.5,0.25,0.25,0.7772745616690064
constrained,median,3,2.5,2.5,0.5,0.5,0.697346533531842
constrained,median,3,2.5,2.5,0.75,0.75,0.43287007547463074
constrained,median,3,2.5,2.5,1.0,1.0,0.13732903343242994
constrained,median,3,2.75,2.75,0.0,0.0,0.8365657016979231
constrained,median,3,2.75,2.75,0.25,0.25,0.8283654202260432
constrained,median,3,2.75,2.75,0.5,0.5,0.711500620104835
constrained,median,3,2.75,2.75,0.75,0.75,0.46834848221314107
constrained,median,3,2.75,2.75,1.0,1.0,0.14496805765610463
constrained,median,3,3.0,3.0,0.0,0.0,0.8589056169852793
constrained,median,3,3.0,3.0,0.25,0.25,0.8224835617434515
constrained,median,3,3.0,3.0,0.5,0.5,0.6008682732299637
constrained,median,3,3.0,3.0,0.75,0.75,0.44216417692102145
constrained,median,3,3.0,3.0,1.0,1.0,0.14151133982019076
uncostrained,mutual_information,0,0.25,0.25,0.0,0.0,-0.02355168983700871
uncostrained,mutual_information,0,0.25,0.25,0.25,0.25,0.1934263451254106
uncostrained,mutual_information,0,0.25,0.25,0.5,0.5,0.35421767893656425
uncostrained,mutual_information,0,0.25,0.25,0.75,0.75,0.5021316190165935
uncostrained,mutual_information,0,0.25,0.25,1.0,1.0,0.8764659494437533
uncostrained,mutual_information,0,0.5,0.5,0.0,0.0,0.7750135108012773
uncostrained,mutual_information,0,0.5,0.5,0.25,0.25,0.156490261985521
uncostrained,mutual_information,0,0.5,0.5,0.5,0.5,-0.13598034428718742
uncostrained,mutual_information,0,0.5,0.5,0.75,0.75,0.2595808201792535
uncostrained,mutual_information,0,0.5,0.5,1.0,1.0,0.4372440758096193
uncostrained,mutual_information,0,0.75,0.75,0.0,0.0,1.7277047683506326
uncostrained,mutual_information,0,0.75,0.75,0.25,0.25,1.0997856111096027
uncostrained,mutual_information,0,0.75,0.75,0.5,0.5,0.20682022338869968
uncostrained,mutual_information,0,0.75,0.75,0.75,0.75,-0.142553845982707
uncostrained,mutual_information,0,0.75,0.75,1.0,1.0,0.26745664272254327
uncostrained,mutual_information,0,1.0,1.0,0.0,0.0,2.1488391321026867
uncostrained,mutual_information,0,1.0,1.0,0.25,0.25,1.786584688292222
uncostrained,mutual_information,0,1.0,1.0,0.5,0.5,0.9189643777297163
uncostrained,mutual_information,0,1.0,1.0,0.75,0.75,-0.10690182631006459
uncostrained,mutual_information,0,1.0,1.0,1.0,1.0,0.14975008238724158
uncostrained,mutual_information,0,1.25,1.25,0.0,0.0,2.3387968066111613
uncostrained,mutual_information,0,1.25,1.25,0.25,0.25,2.1098976448572633
uncostrained,mutual_information,0,1.25,1.25,0.5,0.5,1.4624420546823849
uncostrained,mutual_information,0,1.25,1.25,0.75,0.75,0.14479198604339436
uncostrained,mutual_information,0,1.25,1.25,1.0,1.0,0.17893637615949295
uncostrained,mutual_information,0,1.5,1.5,0.0,0.0,2.36252553824825
uncostrained,mutual_information,0,1.5,1.5,0.25,0.25,2.26661698989905
uncostrained,mutual_information,0,1.5,1.5,0.5,0.5,1.7193717135960362
uncostrained,mutual_information,0,1.5,1.5,0.75,0.75,0.4369236243669067
uncostrained,mutual_information,0,1.5,1.5,1.0,1.0,0.32859884833918945
uncostrained,mutual_information,0,1.75,1.75,0.0,0.0,2.3437239431916894
uncostrained,mutual_information,0,1.75,1.75,0.25,0.25,2.2825111063176613
uncostrained,mutual_information,0,1.75,1.75,0.5,0.5,1.866430531294439
uncostrained,mutual_information,0,1.75,1.75,0.75,0.75,0.6314499898624492
uncostrained,mutual_information,0,1.75,1.75,1.0,1.0,0.37351501719154045
uncostrained,mutual_information,0,2.0,2.0,0.0,0.0,2.2728279048101263
uncostrained,mutual_information,0,2.0,2.0,0.25,0.25,2.2979525518361434
uncostrained,mutual_information,0,2.0,2.0,0.5,0.5,1.8207106042394743
uncostrained,mutual_information,0,2.0,2.0,0.75,0.75,0.7413798678705865
uncostrained,mutual_information,0,2.0,2.0,1.0,1.0,0.42791379530251095
uncostrained,mutual_information,0,2.25,2.25,0.0,0.0,2.1991714810364824
uncostrained,mutual_information,0,2.25,2.25,0.25,0.25,2.292735350997473
uncostrained,mutual_information,0,2.25,2.25,0.5,0.5,1.754334627894011
uncostrained,mutual_information,0,2.25,2.25,0.75,0.75,0.6857038047941824
uncostrained,mutual_information,0,2.25,2.25,1.0,1.0,0.45975764199454655
uncostrained,mutual_information,0,2.5,2.5,0.0,0.0,2.149858450786597
uncostrained,mutual_information,0,2.5,2.5,0.25,0.25,2.170737718459238
uncostrained,mutual_information,0,2.5,2.5,0.5,0.5,1.7157926665119576
uncostrained,mutual_information,0,2.5,2.5,0.75,0.75,0.7738775947767564
uncostrained,mutual_information,0,2.5,2.5,1.0,1.0,0.49832024230394434
uncostrained,mutual_information,0,2.75,2.75,0.0,0.0,2.073599790046381
uncostrained,mutual_information,0,2.75,2.75,0.25,0.25,2.090541641408419
uncostrained,mutual_information,0,2.75,2.75,0.5,0.5,1.6706456377201686
uncostrained,mutual_information,0,2.75,2.75,0.75,0.75,0.79568236751998
uncostrained,mutual_information,0,2.75,2.75,1.0,1.0,0.48860184554384695
uncostrained,mutual_information,0,3.0,3.0,0.0,0.0,2.002557547032603
uncostrained,mutual_information,0,3.0,3.0,0.25,0.25,1.9975681571727
uncostrained,mutual_information,0,3.0,3.0,0.5,0.5,1.4771467470405693
uncostrained,mutual_information,0,3.0,3.0,0.75,0.75,0.8519433275967278
uncostrained,mutual_information,0,3.0,3.0,1.0,1.0,0.5150622550866842
uncostrained,mutual_information,1,0.25,0.25,0.0,0.0,0.3619099538829808
uncostrained,mutual_information,1,0.25,0.25,0.25,0.25,-0.18834052151808622
uncostrained,mutual_information,1,0.25,0.25,0.5,0.5,-0.3316407026442769
uncostrained,mutual_information,1,0.25,0.25,0.75,0.75,0.4313390019952949
uncostrained,mutual_information,1,0.25,0.25,1.0,1.0,0.6349640965792271
uncostrained,mutual_information,1,0.5,0.5,0.0,0.0,2.21271552794034
uncostrained,mutual_information,1,0.5,0.5,0.25,0.25,1.681586152100495
uncostrained,mutual_information,1,0.5,0.5,0.5,0.5,0.7060401326710559
uncostrained,mutual_information,1,0.5,0.5,0.75,0.75,-0.15774718912625285
uncostrained,mutual_information,1,0.5,0.5,1.0,1.0,-0.11754301268839194
uncostrained,mutual_information,1,0.75,0.75,0.0,0.0,2.771262213567247
uncostrained,mutual_information,1,0.75,0.75,0.25,0.25,2.458891437250296
uncostrained,mutual_information,1,0.75,0.75,0.5,0.5,1.7616307288838453
uncostrained,mutual_information,1,0.75,0.75,0.75,0.75,0.4703161597178976
