model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Calca,Cck.Cxcl14.Calb1.Igfbp5,Cck.Cxcl14.Calb1.Kctd12,Cck.Cxcl14.Calb1.Tac2,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Slc17a8,Cck.Cxcl14.Vip,Cck.Lmo1.Npy,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Fam19a2,Cck.Lmo1.Vip.Tac2,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
Astro.1,0.14633748121890602,0.261943578223687,0.147295025911465,0.26826387745358105,0.17583896675709101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Astro.1,0.11596843307654901,0.052260969963031007,0.07705538961443201,0.048009781406086006,0.085976208410605,0.0,0.0,0.0,0.0,0.0,0.0020988162564160003,0.0018527321939550002,0.001824379478161,0.0,0.0,0.0013434145503300001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068429528702720005,0.0045081799799350005,0.003977100390138,0.008211270845538,0.0052303798911000005,0.006806866988951001,0.0,0.0,0.0,0.010680784933183,0.00798521873806,0.006553239937226001,0.009099609925061,0.008002200498634001,0.0016634271284360002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020555311968740004,0.0,0.0054285025500020005,0.524001729419131
Astro.1,0.113937313124936,0.07692028464867301,0.093647877160485,0.064763289200622,0.100584787732023,0.0,0.0,0.0,0.0,0.0,0.002058231522177,0.0014407785700840002,0.0023994901972800003,0.0,0.0028413588521880003,0.0045092456898140005,0.004938209273812001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019208861707690002,0.007651377533385,0.0034586900993120004,0.023209601030256002,0.004422542218613001,0.00514556180521,0.0,0.0,0.0,0.035235841203228,0.024354964414088003,0.019710699856732003,0.01793811576189,0.009211084366193,0.001492655664603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010904097405596001,0.0,0.0,0.0,0.0,0.0,0.005429664307298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016190464612830001,0.0,0.007115311794939001,0.35177408136208405
Astro.1,0.103096817850407,0.09409061751931501,0.07765508314437901,0.070589149572315,0.11045381433871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001042794449159,0.0034845765509,0.003907607814153001,0.018725388079081,0.0028883943437340003,0.003775773110925,0.0,0.0,0.0,0.017421975180432002,0.004140789217646,0.003706584308158,0.005612133600771001,0.0040054223411770005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005340747538328,0.46766002187765404
Astro.1,0.075408080157859,0.093890738506058,0.043657890769887006,0.057922816986847,0.109881703711854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001204824514118,0.00233814230647,0.003829358518948,0.013122640024497001,0.0031426958667820004,0.0041983445793320005,0.0,0.0,0.0,0.018206523960755002,0.0035337472735650004,0.003615811890258,0.005990108110608,0.004296381508142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036602257059120003,0.5519138516066461
Astro.1,0.143024436965938,0.255383808269023,0.10364061650304301,0.196113250539546,0.14517484455565802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005186305600970001,0.0,0.0010970622830600001,0.0,0.0,0.0,0.006026159642056,0.0011757972708030002,0.00107266639006,0.0017827670561240002,0.001274440844825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134704251898078
Astro.1,0.170966676041749,0.201119222571624,0.145065774789662,0.176605386028508,0.198861286766251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005629143120786001,0.0,0.0,0.0,0.0,0.0,0.010418579977762,0.0,0.0,0.001225977204266,0.0013480839864920002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08318934985116501
Astro.1,0.315117447470703,0.093947019075497,0.28684780376484703,0.181053702920201,0.12301277150661201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Astro.1,0.01728920690503,0.012834153136126,0.009534854670554,0.009114295404311001,0.017393804717107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004011495944498,0.007339529527241001,0.0069310280140390005,0.004551771722101,0.006549557520398001,0.0,0.0,0.0,0.015821446733591,0.0065358623926550004,0.007812135769310001,0.009840337446679,0.008719150464376001,0.0037891360847410005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005594949072027001,0.8446247495353161
Astro.1,0.166591479153595,0.25415762211311305,0.12059272198967101,0.188460305745819,0.23493067940726903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003138715339004,0.0,0.0,0.0,0.0,0.0,0.003513858518225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025957518157785003
