model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
PC.CA1.3,0.005362947882216001,0.006751619344234,0.007019947067600001,0.0033934097605590003,0.008781903736856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027915533143870004,0.005491318936841001,0.0,0.019756567554375,0.021764786847172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00917016984394,0.907553988756661
PC.CA1.3,0.009670233008891001,0.0035873901605830002,0.00337438354427,0.0019061549797300002,0.005045974232503,0.0,0.0,0.0,0.0,0.005535519279416001,0.010572098590804001,0.004095192117017,0.001754272032062,0.0,0.001416359765592,0.0,0.0,0.018756507630916002,0.028891838919728,0.010284724638034001,0.044830298014531006,0.035283670902532004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065939123691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007549855186163,0.0,0.054303610258972006,0.6856315825249121
PC.CA1.3,0.0018806112934570002,0.0028069836509,0.0,0.0,0.0023798688296540003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005979663668471,0.0,0.002063040126986,0.00390932802507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00142592507663,0.977698748721003
PC.CA1.3,0.0028870781012920003,0.0041722571999620005,0.001217829531635,0.0020014462378780003,0.004541222649416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007078444692654001,0.0,0.0034449973281650004,0.006455942062588001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002454562689614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002791886106665,0.961849973379254
PC.CA1.3,0.008244360718259,0.007624798458892,0.003633941532774,0.006528577711524,0.011129432324651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017874381350620001,0.0026886302295160004,0.021504479877174,0.005191966441438,0.007651602158517,0.010182446537237001,0.0,0.0,0.0,0.0,0.0,0.0,0.006814888257176001,0.0033833561115720005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006870269895042001,0.8941733732952171
PC.CA1.3,0.012358688433609,0.0,0.005785892257367,0.0,0.004255417589376,0.0,0.0,0.0,0.0,0.0035051708538870003,0.001188526517384,0.0,0.0,0.0,0.0,0.0,0.0,0.332397851879907,0.0,0.02950369577701,0.080007521268095,0.017273935076948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022787176105292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42666387591571,0.058298681373917006
PC.CA1.3,0.009264867217060001,0.003181428462996,0.004538638388933001,0.0025844518726260003,0.005669207969535001,0.0,0.0,0.0,0.0,0.007949309024219,0.003675793456167,0.002833850396055,0.001196178282861,0.0025285714763210003,0.002013963178371,0.0010427085868700001,0.0,0.21714583303530402,0.0028549773971580004,0.049824139921642,0.053994337314315,0.021102011874095,0.0,0.0,0.0,0.0,0.0,0.0,0.001133231337323,0.019021404723311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00132412392261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029145254564400002,0.0,0.20206779637550001,0.37876713807787504
PC.CA1.3,0.016985567682153,0.0030414457968770004,0.0036774730880840003,0.0025776604621350003,0.008773218885505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056457199085661006,0.003013993927179,0.004692098431417001,0.018779757098021002,0.013350555913091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11333681986539101,0.7539024533954191
PC.CA1.3,0.004049751270989,0.0035894136289710003,0.0022657276648140002,0.001523492748386,0.0034922034833380004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004670904560454,0.0047909610104690005,0.0,0.024890345626635002,0.031556523095951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014472491418540002,0.9038196121924501
PC.CA1.3,0.007970604789712,0.007197494322775001,0.003426988256194,0.005477747985369001,0.009723146343077001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033884333572210003,0.02035239446137,0.003657583551635,0.014271298909475,0.016571174051992002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019949069699184002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008596154130485001,0.877034916411752
PC.CA1.3,0.0074704746175030005,0.004838788075241,0.0032340089875980004,0.0031052806644870003,0.006540030402690001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005298488436361001,0.004850703076914,0.0,0.011048701714130001,0.009756267780864001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016053845157373,0.9266266615056931
PC.CA1.3,0.0050658431649270004,0.004062863106663,0.003293374451023,0.001511066685536,0.003686188560781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00572732640356,0.002575289446305,0.0,0.141578544723829,0.12643041869291302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033341238546100004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026817996712206003,0.673745248144299
PC.CA1.3,0.002878287376696,0.0024970552570490003,0.0,0.001414289170438,0.0029750281475000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035744298728356,0.0,0.002087198639305,0.0045331718552440005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001714914483104,0.944501071451407
PC.CA1.3,0.006585243954735,0.005839466396018,0.002725138642757,0.002906195031153,0.005070657677838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025871768543660003,0.006826357463069001,0.0,0.012728998090248002,0.019633756219772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010290090050261,0.9234684217127531
PC.CA1.3,0.0024018636640040004,0.001500534586867,0.0015948560614810002,0.0017985448426340001,0.001848322958957,0.0,0.0,0.0,0.0,0.0014479808894970001,0.0033012925601170005,0.0011032174958100001,0.0,0.0012284318399010002,0.0019293987965420002,0.0016577585331830002,0.0,0.020147632361144002,0.003476813033837,0.005734241938469001,0.006932538850388001,0.005549537378042001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7708194546156131,0.068881104479071,0.00416221328424,0.001104629183024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001751977259452,0.0,0.023983864828514,0.066735708326291
PC.CA1.3,0.010664979159168001,0.009125194701057,0.010475656045545002,0.0067130511264560004,0.009537629864581001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007450250526341001,0.0,0.0033223445002070005,0.005615185490557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027260544534280003,0.9324685465260031
PC.CA1.3,0.010663887399897001,0.004097880507537,0.008008117439067,0.002140464275415,0.012786407209346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006919269855673001,0.0054948784750680005,0.0,0.007878626067807001,0.008092321458843001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007604440806344001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163209421977,0.9052532627043771
PC.CA1.3,0.008525575062226001,0.009183633401142,0.002690544502413,0.010348894418563001,0.014341698264824001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02533241107363,0.0,0.005691777313504001,0.009949765007263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016883238115600002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003594283680051,0.9063074636888431
PC.CA1.3,0.031098348328734003,0.013996730691834,0.040866369773949,0.021401823342397,0.024014814219423003,0.0,0.0,0.0,0.0,0.0029851422354890004,0.003994029313842001,0.002455813825987,0.002638116745839,0.003933670680768,0.0045778518759060005,0.0014237453988830001,0.0,0.005199386722728,0.018049243940077002,0.005424763905860001,0.024427834972372,0.021591506329301003,0.0,0.0,0.0,0.0,0.0,0.0,0.001134311989083,0.14915529508470501,0.008865912162483001,0.0,0.0,0.0,0.0,0.0,0.0,0.015437118583936002,0.0,0.0,0.0,0.064349979460511,0.0,0.031776457469976004,0.0,0.0,0.0,0.0,0.0,0.0,0.004489770199007001,0.0,0.012104587070838,0.47937676832775405
PC.CA1.3,0.018687705115852,0.024961508360702003,0.01618713575436,0.01704730537446,0.020311030048951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003705941067446,0.007083545137222,0.001155801596528,0.022822002809701,0.023444911623434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004241696063846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009764591271660001,0.8273303654160421
PC.CA1.3,0.012742392210063002,0.017667607882494,0.011126411662394,0.019884607231766,0.015431226436582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017547235625410002,0.008247405944397001,0.001755794358535,0.004758734557872,0.006804033945351001,0.0,0.0,0.0,0.0,0.0,0.00231481327639,0.002537325533912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005908861659867,0.8876457448264791
PC.CA1.3,0.010120717810647,0.006435346701069,0.0052461407479650005,0.005028793789918,0.008716693636531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00802042260861,0.008386778592507001,0.002307415326343,0.010010200147404,0.010300170123927001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042395110562687,0.008592422315706,0.0012580969333400001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015611246909101002,0.8520061808125311
PC.CA1.3,0.00265645930871,0.0034965170020140003,0.0,0.001622816506877,0.0030220213231930003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007136036493721001,0.0,0.0032759688053290003,0.0053359429359630004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002222140325001,0.9693055109469271
PC.CA1.3,0.005735854807322,0.005676724358006,0.003079162570687,0.004196903436425,0.005764849583767001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010803566217940002,0.0,0.0,0.0,0.002182489135333,0.005709223990119,0.0,0.08140535420936201,0.120646509303897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003231026561855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077886708481700005,0.7517011903484391
PC.CA1.3,0.006174161295746001,0.005808145779535001,0.0035032151228710003,0.003132332823186,0.005394034052949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003111435627113,0.006478784020867,0.0,0.024897997052313003,0.026802180207876003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002256063043228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009237426200344,0.901995531890559
PC.CA1.3,0.0038545290573240003,0.0046131285509150004,0.0017268558488900002,0.0027143628665880003,0.004220043847294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008134377532142,0.0,0.003899258984779,0.0063171872892710005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003216088952385,0.959767073977817
PC.CA1.3,0.006807876250320001,0.007248966593013001,0.004635824367818,0.004302293836154001,0.005939078484901001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004747495225168001,0.008194007912946001,0.001308244899992,0.022198628838709003,0.021238384239495003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012333483644371,0.001137110085926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011788147570844001,0.8832234745592901
PC.CA1.3,0.033846556113044005,0.028769181241916002,0.027323388470948003,0.022806163409412,0.026271710588607004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004394984686125,0.006374667761072,0.00151689275739,0.017340802393714,0.018338580511977003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019292725852361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011850407397699,0.7798829429439891
PC.CA1.3,0.015737337506962,0.005783357910475,0.008337476983291,0.004340530537977,0.007509416243171,0.0,0.0,0.0,0.0,0.00199303495387,0.0017080730213760002,0.0,0.0,0.0,0.0,0.0,0.0,0.029558709496974003,0.004765313562494,0.0039693339757560005,0.051190356092757,0.034195383990702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007075418335613001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062906735661182,0.756808194654042
PC.CA1.3,0.0027125193745730003,0.0025315793572230003,0.0,0.001380381299758,0.002820946148392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030968143340324,0.0,0.00235642312619,0.004682092934757001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002097530377041,0.948818929565126
PC.CA1.3,0.014331149950923001,0.0026612946361470003,0.0032069144266100003,0.0021169548957840002,0.009369731302261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036684749120319,0.0037334534045340003,0.005398413719908001,0.028426953961432,0.014055064100794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023648124935690003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122128721930933,0.7536966888298401
PC.CA1.3,0.007909451827920001,0.006587413760966001,0.006322268511218001,0.0033511099111390003,0.005175083203713,0.0,0.0,0.0,0.0,0.0023947530397590002,0.001156419351936,0.0,0.0,0.0,0.0,0.0,0.0,0.010720964961920001,0.005209120853464,0.002124517571208,0.10677722524569701,0.07174287685679301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017046532881983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027685407715304002,0.72067647960523
PC.CA1.3,0.0042037519814870005,0.002880361307533,0.001301337034374,0.001627943619757,0.004298582112703,0.0,0.0,0.0,0.0,0.0036275860847070004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004344605595031001,0.023342220022588,0.002483492947981,0.0073532604412010006,0.008498660405553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015368137525139,0.9179744664368411
PC.CA1.3,0.017399869037505,0.005435237812007001,0.025184049530478002,0.0033815351082200004,0.007214759182455,0.0,0.0,0.0,0.0,0.002261045203476,0.0013545693083950002,0.0,0.0,0.001207760960972,0.0,0.0,0.0,0.11130307949179101,0.0019285374971600002,0.007611658735747001,0.18571385904196303,0.06841753568151601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11813017216332501,0.0027627521830630004,0.0,0.0,0.0,0.0,0.0,0.0,0.0044558235233720005,0.0,0.0,0.0,0.0,0.0,0.0012326509301830001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170566355793349,0.260060402828014
PC.CA1.3,0.0030558318849400004,0.0039030623655900002,0.001361889157856,0.0028761421084200003,0.0038170803534470004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006456329361829,0.0,0.003933968331508,0.006352318012291001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003088181202023,0.9637451690764761
PC.CA1.3,0.006429688140824,0.006533164864851001,0.006749213216118001,0.003457093614616,0.006266158971919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013316675383891,0.002659872750686,0.0021593475804350002,0.154554089522449,0.143454142666067,0.0,0.0,0.0,0.0,0.0,0.0,0.005339071704061,0.005197798959552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043892789328198005,0.597782018879292
PC.CA1.3,0.006317225880003,0.005718604207714,0.003914673914188,0.004281758205042,0.004851157340451001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032669123513400003,0.006620949386400001,0.0,0.022341801277268,0.022667767325284003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023977816501410004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010196461442201,0.905003501495461
PC.CA1.3,0.038906100042759004,0.017259256751230002,0.019068737902251002,0.016624352794963,0.030563147055369003,0.0,0.0,0.0,0.0,0.001133420702552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09408805633663801,0.0034361665838540003,0.07045909142671,0.2155370316253,0.092126284490626,0.0,0.0,0.0,0.0,0.0,0.0,0.0046191255136680005,0.004829648982352001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184660277435255,0.202797178340472
PC.CA1.3,0.004934009172437,0.0039059183973480004,0.001997832485847,0.0025212552962250003,0.004674294699474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012304473674930002,0.007398614184490001,0.0,0.004295294552507,0.006732974929782001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004267725377669,0.957085343551593
PC.CA1.3,0.086996202905933,0.040061659749852006,0.036021137239303,0.046556523281824004,0.036657449798161004,0.0,0.0045819772258280005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003555511823312,0.016595531641017,0.002604885021652,0.031765917945138,0.034934080631825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007988846985043001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011289673253890001,0.6358969131537311
PC.CA1.3,0.004489714357540001,0.002070797257212,0.004541229329839001,0.0012891320746290002,0.0020041170716300002,0.0,0.0,0.0,0.0,0.017711971079731003,0.008215694594297001,0.004651001727139,0.001887242152906,0.007605833954999,0.005424338862921,0.002114684552348,0.0,0.10209152597972601,0.0011134883810220001,0.016609933675837,0.34498501653267005,0.093516632547694,0.0,0.0,0.0,0.0,0.0,0.0,0.0017270922482030002,0.070697676530277,0.00467997156195,0.0,0.0,0.0,0.0,0.0,0.0,0.002613518471533,0.0,0.0,0.0,0.0,0.0,0.00146161016935,0.0,0.0,0.0,0.0,0.0,0.0,0.0065760657552260005,0.0,0.130947021218475,0.15772366542440902
PC.CA1.3,0.008060694649495001,0.0069642911171340005,0.0036260074342160005,0.005633374521174001,0.0073848190407870004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005232931153972001,0.006750273575874001,0.001609725165645,0.008322534497414,0.008891878323912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001166204474677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012315055128739,0.9230100436780161
PC.CA1.3,0.006682023220885001,0.008328997155286,0.00321474257506,0.006727874261469,0.00567619957256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012379891032844,0.0,0.003596726087284,0.006071167311263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011355875531600002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002874881436037,0.941704977748915
PC.CA1.3,0.004665694545274,0.005682633467309001,0.003279476929581,0.0033598953863300004,0.0066591752711600005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001012446004125,0.00650642646664,0.0,0.005374947637236001,0.007715625693567001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015467008499210001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002967085416848,0.9508639538651691
PC.CA1.3,0.01638573184289,0.005867065852636,0.004272860512199,0.009163371620522,0.051478223885207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004671443205848,0.07742289548363901,0.0076887226462190005,0.016301180143949,0.023209005701288,0.0,0.0,0.0,0.0,0.0,0.001668941928562,0.008897918490798,0.018649012501297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013293931215445,0.7401544635745151
PC.CA1.3,0.004148347919199,0.004868891654597,0.001955958599184,0.001972016329777,0.003450322416733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008213351977103,0.0034232394583020003,0.0,0.02394416226321,0.031939377666639006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005729369398891001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028223305673254002,0.88093212192414
