model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Cck.Calca,Cck.Cxcl14.Calb1.Igfbp5,Cck.Cxcl14.Calb1.Kctd12,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Vip,Cck.Lmo1.Npy,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Fam19a2,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.2,Microglia.1,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vsmc,Zero
Astro.1,0.005718902370261,0.007806611960134001,0.004928128672868,0.005971330977815,0.007876350168512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010859375034120002,0.0013098369431920002,0.008761367581309,0.0,0.0,0.0,0.001769253403765,0.0,0.00109471202803,0.0020501246373860003,0.001162189823932,0.0,0.0,0.0,0.0,0.0019336692104400001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003955579843038,0.9375592802061321
Astro.1,0.048135187736080005,0.030465172095472004,0.036977115966858,0.030962827808294003,0.032644942398325,0.0,0.0,0.0,0.0,0.0,0.00180986356924,0.003192997766335,0.00120406030967,0.0018930159298970002,0.0,0.0030713262072010004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009588726738778001,0.0014149509764760002,0.001549736631147,0.010519258479953001,0.0,0.0,0.0,0.002034091887249,0.0,0.001541330352012,0.0022607356297820002,0.006651447452006001,0.001049483013633,0.0,0.0,0.0,0.0025754937869760003,0.0,0.001381972461694,0.0,0.001420979463245,0.0,0.0,0.0,0.001118336618585,0.0,0.001189500421522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003990963625582,0.7547622873345381
Astro.1,0.004447369655281,0.00505520390586,0.004564611099339,0.004273842980043001,0.005343980864631,0.0073326156581260005,0.002324916672089,0.0,0.0,0.0024193253382940004,0.0,0.0,0.0,0.0,0.001568929654454,0.002244043089403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001036953395457,0.00624404208922,0.0,0.0014731311607810002,0.0,0.003209122754733,0.002083414517967,0.003666353951915,0.0024150538326340003,0.008751227328203002,0.008107043027207,0.0032144261294100003,0.0,0.0,0.00732518162018,0.01128316059405,0.050783590009272,0.12060427600077901,0.017973514577119,0.038270441447547,0.054169930354306006,0.0,0.010313172299725,0.048418060613428,0.011145049193862002,0.0,0.0050800225944750005,0.0018893675517660002,0.0,0.004884123359772,0.004730455382835,0.020935245783259,0.002817696280167,0.501388943553093
Astro.1,0.005837869651624,0.007910974723248,0.005047063908421001,0.006087087031394001,0.007983138018184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001131528069349,0.001365522745887,0.00885379502944,0.0,0.0,0.0,0.0018306820287980002,0.0,0.0011398897133720002,0.0021244449494870004,0.001222979767709,0.0,0.0,0.0,0.0,0.00201338551428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004055154973468001,0.9358873580417221
Astro.1,0.005810167468554,0.007886757709805,0.005019671680773,0.006060320401057,0.007958332012872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011214482143820001,0.0013533409347800001,0.008833916415295,0.0,0.0,0.0,0.0018162671496950002,0.0,0.001129261145529,0.002106996013246,0.0012104865829160002,0.0,0.0,0.0,0.0,0.0019946408783340004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040332087099490006,0.936269117284346
Astro.1,0.015793858256393,0.030422507151967003,0.01553036778128,0.026093818585233002,0.016093937682532002,0.0,0.0,0.0,0.0,0.0,0.0016833734171270002,0.0022226378556040004,0.0,0.0,0.0,0.0013085708673750002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001170363199105,0.0015374717192500002,0.008390376948191001,0.0,0.0,0.0,0.001855670579411,0.0,0.001267403701786,0.002161385493233,0.00134634958151,0.0,0.0,0.0,0.0,0.002221449178983,0.0,0.001131398723348,0.0,0.0010583542702560002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004092294466684,0.8569865206744691
Astro.1,0.013038112025762001,0.016792137365618,0.018538100109686,0.018432219122902,0.018605164970151,0.0,0.0,0.0,0.0,0.0,0.001325766220868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007389499184143,0.002563228488867,0.0052010485357100004,0.010081465534302001,0.0,0.0,0.0,0.021238973858348,0.0041692790515180005,0.014671861291298001,0.021016444316327,0.001496101990958,0.0,0.0,0.0,0.0,0.0022912541383140004,0.0,0.0011850622926030002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007783854283261,0.8058969494609931
Astro.1,0.08254308849117001,0.006113156413909001,0.105529683063991,0.018640747898177,0.031178352531784,0.002547999210028,0.0,0.008803854329351001,0.0,0.0029731947073040003,0.007145588608898,0.001967042901661,0.0016370025137670001,0.057723305019329006,0.001546378457442,0.0024747211513900004,0.0,0.0,0.0,0.0,0.004964903580344,0.0,0.0,0.0,0.0,0.0,0.502744783842605,0.0038763818869330005,0.00872682513766,0.0029833184727980004,0.0,0.0,0.0,0.01608028506047,0.006048320817482001,0.020866142228661,0.031563324371724,0.012802652773406,0.001152254954491,0.0,0.0037823666544300003,0.003009806572835,0.0,0.016372415212567,0.0,0.0,0.0,0.0,0.0,0.007899937979244001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00452997706766,0.015890879683105
Astro.1,0.013705878429298001,0.016501510921371,0.019443180091204,0.018646947240139003,0.019158629142063,0.0,0.0,0.0,0.0,0.0,0.001550853653669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007183603715222001,0.002881511252783,0.005650278630689,0.010600710263663,0.0,0.0,0.0,0.024559945231449002,0.005981261066949,0.019169553869212,0.023076197991417,0.002385041259883,0.0,0.0,0.0,0.0,0.0027426576303310004,0.001137020959129,0.002035998325131,0.0,0.0015188616029990002,0.0,0.001235853612395,0.0,0.0013726882981160001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008514768869196,0.782844573435689
Astro.1,0.0059937332493690005,0.008046103659607,0.005203507049957001,0.006238435632140001,0.008121476313094001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001193646434924,0.0014412465901,0.00897360560671,0.0,0.0,0.0,0.0019135035434740002,0.0,0.0012013181194640002,0.0022245610865520003,0.001306095570378,0.0,0.0,0.0,0.0,0.002121015910442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004187492740187,0.9336352474697561
Astro.1,0.030142085734229003,0.012360480904178002,0.031769311849723,0.017145949486414,0.028031910333392,0.002853736539454,0.0,0.001037815041922,0.0,0.0019740244734080003,0.010911423781160001,0.002890435978662,0.002783827397724,0.004104646007172,0.004975503997609001,0.0037742010424460003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027187969704222003,0.021697884290229,0.035370286379282,0.028990127440728004,0.0,0.0,0.0,0.022493828222609,0.004277202233549,0.020303862556457,0.049798931752619006,0.014717641964359,0.00486393723749,0.001422026050882,0.0,0.0,0.010167059412664001,0.007659565286878001,0.0047561258862010005,0.0,0.018832650060215003,0.0018194013931020002,0.004408562291214,0.0,0.017283419799768,0.0,0.015703454132426003,0.0,0.0,0.0,0.0,0.0037922871434130003,0.001435972949729,0.005129080460458,0.038638232219579,0.47961871534446904
Astro.1,0.17143791325349803,0.004958047645679,0.074820151244904,0.009496821995285001,0.040690492074078,0.0,0.0,0.0,0.0,0.0,0.0019621729241300003,0.00419845440786,0.001703402474932,0.013637874567461001,0.0027135994148310004,0.010507593305317002,0.0,0.0,0.0,0.0,0.009406482184943001,0.0,0.0016095280780950001,0.0,0.0,0.0,0.38701808776199703,0.0023745703063310004,0.0018283046221450002,0.007140462408349001,0.011134261553482001,0.0012204693841920001,0.0,0.0,0.0,0.0,0.0016063057411080002,0.10339662877338701,0.0032764794760500003,0.0,0.032727945921249,0.010922337086898002,0.0017189827930600002,0.012409609443946002,0.0,0.0,0.0012718426282430002,0.0,0.0,0.0025741077010900002,0.0020486577839840003,0.0,0.0022948186802710002,0.0,0.0,0.0,0.0,0.0,0.0,0.0017332728367070002,0.003062654204611,0.055673724672351
Astro.1,0.006132145629865001,0.008164804266567,0.005343134591396,0.006372716445009001,0.008242828072524001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012511440837330002,0.0015111906977230002,0.009078349644248,0.0,0.0,0.0,0.0019894703479400003,0.0,0.0012581632515790001,0.002316190882581,0.0013833383184730002,0.0,0.0,0.0,0.0,0.002219760743887,0.0,0.0,0.0,0.001060037616657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004306605667708001,0.931572335342541
Astro.1,0.016074272301195,0.031321891398805,0.015862131850169003,0.026857986827657002,0.016322167194516003,0.0,0.0,0.0,0.0,0.0,0.001601914011217,0.0021094367840160002,0.0,0.0,0.0,0.001232209009751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001112020913066,0.0014648900372260002,0.008265498801238001,0.0,0.0,0.0,0.0017774706241250001,0.0,0.001208952046944,0.0020673642988140004,0.0012670638984420002,0.0,0.0,0.0,0.0,0.0021197607059,0.0,0.001062867923643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039683132960090005,0.856274165414025
Astro.1,0.019383242238954,0.008193665439108001,0.013612411933762001,0.007583486695607,0.017748086966523,0.0,0.0,0.0,0.0,0.0,0.0011926207384070002,0.001024666354603,0.0,0.0,0.001598003669553,0.0018731087487430002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008744700413985,0.00173780849782,0.001801785184786,0.012290121073273002,0.0,0.0,0.0,0.00194227662693,0.0,0.001359139422525,0.002235021058085,0.019440307266730003,0.003229513295493,0.0010141960740960001,0.0,0.0,0.015546407885380002,0.0040498617028890006,0.008688255839522001,0.0,0.0032246571980900003,0.0,0.0032486096552100004,0.0,0.0025659436560900003,0.0,0.002485971503424,0.0,0.0,0.0,0.0,0.0013325561097110002,0.0,0.0018130371877850002,0.004629769993321001,0.820528254996798
Astro.1,0.096629283125486,0.003992275015946001,0.038176067020751006,0.005137683895647001,0.039046591116488005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014692652207220001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40298095958009705,0.0,0.0,0.008581107609721,0.0028817287182060004,0.0,0.0,0.0,0.0,0.0,0.0,0.058399585864499004,0.0011218002061890002,0.0,0.008500178419400001,0.002497960242486,0.001214190529507,0.0043301828567430005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001518535528034,0.31134069347911203
Astro.1,0.018441000306759003,0.008602934505307,0.012598693822241,0.0077779032602510005,0.017280498595388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007743863958510001,0.0013696817857210002,0.0013792753321830002,0.011705174728019001,0.0,0.0,0.0,0.002050994629458,0.0,0.0014104982923080001,0.002267946181989,0.005518892992148,0.0,0.0,0.0,0.0,0.002382033654659,0.0,0.001057077885304,0.0,0.0012177097940400002,0.0,0.0,0.0,0.0010016874196130002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004075685495431,0.88464011260354
Astro.1,0.050320364679041,0.031241100408295003,0.038576053253365,0.031507750143726004,0.034692081500145,0.0,0.0,0.0,0.0,0.0,0.001734151552094,0.003146329218336,0.0011162860296220001,0.0014991477494290001,0.0,0.0026954445124420003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00741423217529,0.0013343289204370001,0.0014811657539000002,0.010748775888898,0.0,0.0,0.0,0.001679585911899,0.0,0.00125374459839,0.001842557852706,0.008227278576659001,0.0012779910003390001,0.0,0.0,0.0,0.00209345084369,0.0,0.001097989791051,0.0,0.0012381311373870002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037902503903160002,0.7531408993944131
Astro.2,0.005816269819208001,0.007892130904748001,0.005025453146166,0.006066112554817001,0.007963837982827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001123126939054,0.001355272078355,0.008837010670476,0.0,0.0,0.0,0.001819433351708,0.0,0.0011315904012230002,0.002110825952405,0.001211766301563,0.0,0.0,0.0,0.0,0.0019987301840890003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004036955884652,0.936193949134537
Astro.2,0.006070671892299001,0.008112236541804001,0.005281040675036,0.0063130921715440005,0.008189104583302001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012253284343280001,0.001479804743444,0.009032019577339,0.0,0.0,0.0,0.00195544348081,0.0,0.0012326424709070002,0.0022751727014110002,0.0013486245990940002,0.0,0.0,0.0,0.0,0.00217553288443,0.0,0.0,0.0,0.00102959881415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004253514788991,0.932496119343528
Astro.2,0.005726885977589,0.00781378150803,0.004936160603239001,0.0059792212463690006,0.007883534796616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001088917643042,0.0013134868730130002,0.008767256844656,0.0,0.0,0.0,0.0017733905677410002,0.0,0.0010977392899600002,0.0020550652423060004,0.001166206234942,0.0,0.0,0.0,0.0,0.001938943689828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003962063134773,0.9374481837461991
Astro.2,0.034656289338587005,0.099217895913754,0.038444275283177,0.09292334290491801,0.026697904439763002,0.0,0.0,0.002726566096822,0.0,0.0,0.005131311427306,0.013144637380900001,0.003176235598171,0.005100954336955001,0.0,0.0034827030593900005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001218745712054,0.006279118213758,0.0,0.0,0.0,0.001353353795957,0.0,0.0,0.0015742672249450002,0.001003494199924,0.0,0.0,0.0,0.0,0.0017346189435440001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030891924774840004,0.649750128287729
Astro.2,0.035699577101390004,0.031845655235119,0.029074015354021,0.030154668335719004,0.027986840698563,0.0,0.0,0.0,0.0,0.0,0.001324552188596,0.002083231876837,0.0,0.0,0.0,0.0017921651908440002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036496229855600003,0.001089592467195,0.0012511368757490001,0.009632584624045001,0.0,0.0,0.0,0.0016809158689250002,0.0,0.0012134733041590001,0.0018739055147240001,0.003262385750415,0.0,0.0,0.0,0.0,0.0020567079630160003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003563077597,0.8016139695584481
Astro.2,0.008050352940722,0.009680749943076002,0.007348133215716,0.008221780834748001,0.009778100451387,0.0,0.0,0.0,0.0,0.0,0.001259973866877,0.0,0.0,0.0,0.001151866342755,0.0012184462680630002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00214546922354,0.0023611042618830002,0.0028287065660660003,0.010369717389464001,0.0,0.0,0.0,0.0033520394429510003,0.0,0.0023529772213170003,0.0039180520207610006,0.002879355436662,0.0012076278956950001,0.0,0.0,0.0,0.003959400275447,0.0,0.002313930260067,0.0,0.002441613966005,0.0,0.001527441122422,0.0,0.0017975228946170002,0.0,0.0016087702816900001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006144124407513001,0.8937473270289901
Astro.2,0.004085028234171,0.005356108752857001,0.004105520637020001,0.004363386619352001,0.005534473300484,0.001271061544908,0.0,0.0,0.0,0.0,0.006882339117243,0.004700835400869001,0.003725893375641,0.0,0.002585575204133,0.0027916226902080002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021837134770910003,0.0030841723496630004,0.0077626791120050005,0.0,0.0,0.0,0.001314338695704,0.0,0.0,0.0017242907772710002,0.027594680478717003,0.020447753742462,0.023290048269825003,0.001031352111732,0.003091464903316,0.11347840396693501,0.008379830740409001,0.093102537009009,0.0045183023664600004,0.008716054864668001,0.0026628651215530002,0.010169664598468001,0.0,0.005188187340702001,0.0,0.004696589956179001,0.0,0.0014544585080640002,0.0,0.0,0.014663430424048001,0.0053518584213170005,0.005848875548657001,0.005165960960451001,0.5716409300551011
Astro.2,0.007852753093017,0.01062194037669,0.007959251601750001,0.009145668915083,0.010883404827523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017101592115200002,0.0014981989085140002,0.002116175511334,0.009397083514293001,0.0,0.0,0.0,0.0039479512591580005,0.0,0.0025346925127570003,0.004383475647089,0.001302460338567,0.0,0.0,0.0,0.0,0.0021335976963620003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051121281734500005,0.9114559213884551
Astro.2,0.029545663632008,0.056030687414554005,0.046666005525344,0.065904194049718,0.032977691126954,0.0,0.0,0.0010863959050910002,0.0,0.0,0.003611256147842,0.00160696182366,0.0,0.0022395673663750002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005211268189125,0.0019209371820940002,0.004252971765692001,0.008250047589052,0.0,0.0,0.0,0.015693396251094,0.0032417655064000002,0.011408396864888001,0.015597901658039,0.0011056603650350001,0.0,0.0,0.0,0.0,0.0018119251505150002,0.0,0.001003416552175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006307759780165001,0.677296961921235
Astro.2,0.009285284005401,0.011352768326561001,0.009473107219692,0.01044544413581,0.010430414564975002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012254719318320001,0.001461451151368,0.008882070199891,0.0,0.0,0.0,0.0019478058486740002,0.0,0.001228233509014,0.002267449649921,0.001337538914047,0.0,0.0,0.0,0.0,0.002149290885576,0.0,0.0,0.0,0.0010969539532830002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042185688406,0.9155093962281291
