model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Calca,Cck.Cxcl14.Calb1.Igfbp5,Cck.Cxcl14.Calb1.Kctd12,Cck.Cxcl14.Calb1.Tac2,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Slc17a8,Cck.Cxcl14.Vip,Cck.Lmo1.Npy,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Fam19a2,Cck.Lmo1.Vip.Tac2,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Nos1,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
Astro.1,0.011398865789665001,0.011550179042638001,0.014388973193894001,0.008882414385691,0.010099302791950001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004021868411575,0.0,0.006443043112986001,0.008241910383068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002319811363869,0.0,0.0,0.0,0.0010826753939340002,0.0019957504162060003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012023945898920001,0.0,0.0,0.003222462237358,0.908649269367062
Astro.1,0.006245777718694,0.008935432645067,0.004178801577769,0.006040619341355,0.007395768888035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013574707353810002,0.0048475844529860005,0.0,0.008647480150591,0.010742130092041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003925862493576,0.9329989584892181
Astro.1,0.013511087779097,0.00948850901118,0.007271395311916001,0.009842039462251,0.010837999250595,0.0,0.0,0.0,0.0,0.0,0.003285841968493,0.003106879424176,0.0026890590395070003,0.0013298312674940001,0.002831048306947,0.00413717899479,0.0021547760261000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024615053507360003,0.008767221718958001,0.0,0.014547068431855001,0.017617900177941,0.0,0.002210480649972,0.0,0.0,0.0,0.0,0.0,0.0,0.0030938219481430004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003584654821738,0.0,0.0,0.0,0.0024573549552560003,0.008609344236333001,0.007003962118557001,0.0,0.0011574362346690001,0.0,0.0,0.0016759893608850002,0.001587204116625,0.0,0.0016680008763880001,0.003015535717462,0.0,0.005693714071858,0.837271470725765
Astro.1,0.011719476387772002,0.012028642100433001,0.004603194733297,0.012360498057861002,0.015828844818402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00236847189964,0.019008128622933003,0.0,0.017296419431017,0.018989695138599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00736527624433,0.8747662006136261
Astro.1,0.004871176874437001,0.007107243741001,0.002621348117882,0.00421718341991,0.0047572532393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004285943375449,0.0,0.0066059878776930005,0.008404241984099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003321747818899,0.951259404562743
Astro.1,0.008890053990509001,0.013591562731467001,0.005448254869483001,0.010992748365658,0.0071653470764080004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001096622298057,0.004476083596153001,0.0,0.007115449993162001,0.008583776657399001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011503252803150002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003537195321792,0.9231734612269151
Astro.1,0.012902589651707002,0.014805742316946001,0.014068092693347,0.015649912852486,0.010979782321467001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002187899218661,0.004218439740363,0.0,0.0075471686663660005,0.009016036144558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002868550441823,0.0027302564424410004,0.004296723083109,0.0,0.0,0.006690123734297001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016061697876000001,0.0,0.0,0.0065597668527350005,0.8783038460955541
Astro.1,0.052375438345826,0.030023620274382,0.065034527933543,0.052048756083346005,0.033841346378404004,0.0011483815758960001,0.0,0.011504571415595001,0.0021121486797970003,0.010800219817306,0.011189655876710001,0.001004940239005,0.0015268616303600001,0.009396300180670001,0.004505172842399,0.0016708059257760002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049437884121705,0.002777849262639,0.008201631825006,0.020422624212818003,0.011394807356528001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001900068701874,0.0071581081256730005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013877209387920001,0.001471482814363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004311342083549,0.001247253351588,0.084995650664547,0.5113471440062061
Astro.1,0.06924622637959,0.030984966605501003,0.035625574285316,0.100643598252905,0.08839969530479401,0.001002367873107,0.0,0.006649398623448001,0.001968154627844,0.004339638115840001,0.001878748103332,0.0,0.0,0.0018808926230500002,0.0017376232684710002,0.0011011414818880001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010685021521644,0.050894033168410006,0.041249868324058005,0.029789006921125002,0.025394671112914,0.0,0.0,0.0,0.0017061781545910002,0.0,0.0,0.006760031261005,0.030415056979398003,0.00975297835953,0.0029757000203180003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016833923004710002,0.001603121143804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022783286283270003,0.0,0.022528617232101002,0.40742446155253403
Astro.1,0.0050429081210770004,0.007258359314,0.0027709882873160003,0.004387289188298,0.004927390370435001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001015694653874,0.00444100101106,0.0,0.006760511376072,0.008529263837851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034630069952690003,0.9495387733222391
