model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Calca,Cck.Cxcl14.Calb1.Tac2,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Vip,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Tac2,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
Eryth.2,0.0025948340690750003,0.0,0.0,0.0,0.005519092569889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004445099136671,0.071602075825586,0.010416856232651001,0.015171421374262,0.015643151619785002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031488989199839,0.8410456672372221
Eryth.2,0.114973817552002,0.017766982267182003,0.5904539689450551,0.019979276631337,0.24135691455289102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007262085322558001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006064405494526
Eryth.2,0.0015711658233110001,0.0,0.0,0.0,0.0013201000306410002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012045438980347,0.002987700219335,0.0,0.009868738656009,0.006530449478692001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05657531441000101,0.907450604980176
Eryth.2,0.0010743914283770002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050275779203216006,0.005964807983114001,0.014313945957115002,0.0,0.0015771998609340001,0.005702239617308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45683620047254003,0.0,0.016451921067381,0.005398364776211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10946484343649901,0.0013331608582810002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005004116528319001,0.0,0.322498126414951,0.002366408899954
Eryth.2,0.007502163167177001,0.0,0.0,0.0,0.007647095084882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12249491975745501,0.020437450251841002,0.130416703075854,0.134129128265604,0.07191091331218101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010423806716520002,0.00333578788421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247987491998286,0.250893809283459
Eryth.2,0.001957859631375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028934540960529002,0.0025398511106780003,0.001314863646318,0.016944575683377,0.012101234697318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07787261084246,0.8561630830484651
Eryth.2,0.0,0.0,0.0,0.0,0.001303733450542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038886367647430003,0.003555859535743,0.0,0.003338551803668,0.0034507356172340004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020367791774962,0.961432698860859
Eryth.2,0.0014133403417940001,0.0,0.0,0.0,0.001233541062239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023228394198862003,0.0032852013326090004,0.0,0.01893777904899,0.009662049697987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056718095720802005,0.883538008871624
Eryth.2,0.018673719366905,0.001023469915906,0.005077060310633001,0.0,0.010304509329935001,0.0,0.0,0.0,0.0,0.0,0.002339949488859,0.001039287698015,0.0021591863642560004,0.00299013077539,0.051939945437709,0.0,0.006065716876626001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010777457303571,0.34968301137149704,0.0013973890301070002,0.045210796033624004,0.0031967154820510004,0.001626334004067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055746203215656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001000143464879,0.0,0.307970914858165,0.11929873906620302
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004241864026168001,0.0,0.001704975289475,0.0034731796318720003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002697291725693,0.9855039589943101
Eryth.2,0.001044802911031,0.0,0.0,0.0,0.001726352402114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14194980811673902,0.0,0.0,0.0019176825030580002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.849526711165946
Eryth.2,0.011196896645564001,0.0,0.001050723160043,0.0,0.0021481738546450004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22229343642019203,0.0,0.021825125118892,0.004435274904814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402811298417986,0.008715365553275001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30006576646531,0.022707710410347002
Eryth.2,0.001907386912308,0.0,0.0,0.0,0.0015248056270720002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22222563387551603,0.001983667098404,0.066571096417084,0.22719980020149902,0.070140519416883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007127885912965001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282829954401261,0.117874406708648
Eryth.2,0.00522471581541,0.0,0.001195726790837,0.0,0.0025723052014000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067605033289153,0.0020900531535410004,0.007553727415008001,0.049759937665414006,0.021316753705866002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067009165097429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25461989709131905,0.519356541611067
Eryth.2,0.0014459013666560001,0.0,0.0,0.0,0.001961286081434,0.0,0.0,0.0,0.0,0.0,0.0019065973912020002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07462877439804101,0.012636087172507,0.012051361772941001,0.019098090749259,0.006793352813513001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07515199780232201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008175965559307,0.0,0.0,0.0,0.0,0.0,0.014474571171994001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185556967275416,0.583477308387652
Eryth.2,0.0,0.0,0.0,0.0,0.001783663473093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032520383281840004,0.0038273260814190003,0.0,0.002522443355084,0.0034245473545850003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013860076699613002,0.970018365761884
Eryth.2,0.0021473608724620003,0.0,0.0,0.0,0.00104488788396,0.0,0.0,0.0,0.0,0.0,0.037780619507418005,0.0011296432044660002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036729604594299005,0.09928330694800201,0.09782854709283201,0.036632741538906,0.018673115333785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03191493563295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014838147511260001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192657353130671,0.43888434051629305
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026268679746673,0.0,0.001386703971583,0.0026393490896540004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012149490271010002,0.966753826096119
Eryth.2,0.0,0.0,0.0,0.0,0.002025950696889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025736242460363,0.0,0.0018358311588930001,0.0036272737514570002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001310727006281,0.9636011785631281
Eryth.2,0.0014049352242300002,0.0028094093803190004,0.0,0.0010816958159910002,0.002725559810835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014610180099637,0.0029523625377490003,0.0018440422757550002,0.001126444323209,0.0020519616936470002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037606932538370004,0.9313369207780761
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016965771325780001,0.0,0.0,0.001391031404425,0.001002893340254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7923681701287071,0.0,0.008856563601148,0.00273378189456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013483768985320002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002668900024913,0.0,0.0,0.0,0.034604767620346005,0.0,0.062464114567376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001351059165448,0.0,0.08822692385565001,0.0
Eryth.2,0.004416508423511,0.0,0.0,0.0,0.0038161093969430004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022871248597137003,0.011246355964826002,0.006042586535178001,0.095892780801046,0.071653711412443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001124952482401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065738324986919,0.7158121185902421
Eryth.2,0.010198837869348,0.0,0.0,0.0,0.008297577033770001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154594408277467,0.018610034676755,0.372866388173961,0.018433309177990003,0.00836028060718,0.0,0.0,0.0,0.0,0.0,0.0,0.0022073322108660002,0.008795967151727,0.018139221820899002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18880308543398003,0.18817706964460001
Eryth.2,0.022465070846549,0.008920467563954001,0.0034633731291890003,0.0031694851886570003,0.015279884046386001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034032539969670005,0.0,0.0010598116721230002,0.0019419186586700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001466230489252,0.938519948214355
Eryth.2,0.38528775262455606,0.03460388917717,0.08191104224843901,0.025673773902763004,0.33389348441584504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028246162644860002,0.002626605819933,0.004036921834750001,0.008015738743951001,0.003956421190547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010149739743746,0.106085299366903
Eryth.2,0.016223694803159,0.002205565209795,0.002486030065448,0.002104965026229,0.008714396647694,0.0,0.0,0.0,0.0,0.0,0.002587494194195,0.002870365600029,0.0011508049509360001,0.002108843783218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268913456019066,0.002304032231395,0.065200542996035,0.014702604700439001,0.005074922660395001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096159276420305,0.0046606643480890005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002256938657168,0.0,0.288057556412948,0.21086731005108303
Eryth.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008212759803537,0.0045498672649030006,0.0,0.035485366058245,0.037994750467724006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035967747222369,0.8756958537825341
Eryth.2,0.005860665001791001,0.0,0.0,0.0,0.0026628065292050003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027865513865330004,0.006221724156865001,0.0031924717164860004,0.013653772705496002,0.007625244189719001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033456049550617005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095091440082852,0.8020500344690361
Eryth.2,0.001930499529752,0.0,0.0,0.0,0.002571595809052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010896154147455001,0.39285208836552804,0.094312723868104,0.017887844363392,0.015777130003039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001386619799899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045659933733771,0.414836863312376
Eryth.2,0.0,0.0,0.0,0.0,0.0016047769939580001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15750891464879802,0.001597340512957,0.002926268450881,0.004842041122402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002523158187144,0.8262536978604491
Eryth.2,0.0022721323671090004,0.0011564099403990002,0.0,0.001336300066321,0.004323713678624001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053013405498161005,0.0,0.003824993460366,0.006657995164922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002450676979558,0.9238560689566441
Eryth.2,0.003257332846951,0.0021868255907470002,0.0,0.0016939419878540002,0.004409536627255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012267678942700002,0.021946742273716003,0.0017142675705480001,0.005204361442513,0.006676565892796001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005508490199137001,0.945272884772908
Eryth.2,0.34353427724231905,0.032175292892947,0.041962976944087,0.022631149506313,0.137262530897446,0.0,0.0,0.0,0.0,0.0,0.0020962372232170004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081910253067417,0.0,0.10863793026437701,0.00291487337825,0.0010384553431560001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027587830795531003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148187305093434,0.048705820378175
Eryth.2,0.005099919287499001,0.0,0.0,0.0,0.0020758531192430004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012521458448187,0.019726944342640003,0.00443039693227,0.011008681301613001,0.007948754057758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05388962207919001,0.8810827394996471
Microglia.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033963692507670003,0.0,0.006284220025519,0.009680422138139001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035987707158280004,0.9752411227302921
Ntng1.Chrm2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002045384824912,0.0,0.004848036351095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007908222414012001,0.0,0.0,0.0,0.0,0.0062045126776570005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005919270801427,0.011785733098067,0.002918932036392,0.0,0.0,0.0,0.0,0.0,0.0,0.43540578783821704,0.002127860545689,0.0,0.0,0.007431986147260001,0.0,0.508313673060037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ntng1.Chrm2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801218960128211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017669720740889003,0.002085306326119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ntng1.Chrm2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003570911420746,0.052455978282493,0.046625782076647006,0.004427277155339001,0.06912340084464501,0.058201622067442005,0.37960851168583304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095436615002867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234379014229034,0.005519697833788,0.0,0.024168249985892003,0.0,0.0,0.0,0.0,0.0,0.013039305195853002,0.0,0.0,0.0,0.0041739637578720006,0.0,0.0024444660641460003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002862830136415,0.0,0.0,0.0
Ntng1.Rgs10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002393409824777,0.18791847233942602,0.065955853738055,0.39891787986915,0.34391648807462805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ntng1.Rgs10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9232361815793391,0.001567659964046,0.004969806085781001,0.0,0.0,0.0,0.045713356038581,0.0,0.0032826379966330002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004743224041479001,0.0012891100088570002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005808583768916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006307025385795,0.0,0.0
Ntng1.Rgs10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004013230678643,0.505143670600071,0.156667016124232,0.050154089173015004,0.27739717468345704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004250656241577,0.0,0.0,0.0,0.0
