model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
PC.CA1.2,0.0037742631220770003,0.009083904332504,0.0016659827857100002,0.0039566339466200005,0.004220861656829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004429718652895,0.0,0.003052950473457,0.004736778867664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016368085614430002,0.9629973430478361
PC.CA1.2,0.0011870500161240002,0.0017031753511590002,0.0,0.0,0.002719898508506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006268428565262001,0.0,0.006605147664813,0.01496459232259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014266700590520002,0.963662366876299
PC.CA1.2,0.004053719077523,0.004132295666372,0.0024325467637150004,0.0022461014157760003,0.004550154613054001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002640041926754,0.006258731993918001,0.0,0.016676418121905002,0.018846106213547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008724623380549001,0.9277167623786831
PC.CA1.2,0.00114680712351,0.001336032037707,0.0,0.0,0.001439164436512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003703706738668,0.0,0.001380920204304,0.0031631416715290003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011988033161800002,0.985617301321248
PC.CA1.2,0.0017437555385810002,0.0028750030330500003,0.0,0.00114285092634,0.0024156647866300004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004636934234499001,0.0,0.0034267723524250004,0.005310614931163001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002109158413695,0.9747723947741941
PC.CA1.2,0.004436649331254001,0.0027692764425440003,0.0,0.001194050754667,0.003873205144536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002615665873937,0.039037345037291005,0.002659803214976,0.0067188595064360005,0.006968755679242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011585961211771,0.916693824574848
PC.CA1.2,0.001253408816215,0.001705835116623,0.0,0.0,0.001775985121812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005889314706141,0.0,0.001676847230422,0.0037927660203090005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001427413212035,0.9812934911770701
PC.CA1.2,0.0011737428887,0.0014217470712820002,0.0,0.0,0.0014030874373100002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001256408420149,0.003799913663477,0.0,0.012894054603675001,0.019099912209777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064353861992240005,0.9514452727516891
PC.CA1.2,0.0017410054264600002,0.00217009146875,0.0,0.0,0.002917527592444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011249485441270001,0.004179200990723,0.0,0.016108917142693,0.024245732062239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005875585004146,0.939834443287158
PC.CA1.2,0.0,0.001143641408669,0.0,0.0,0.0012023572436560001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003742561081139,0.0,0.001340226024793,0.0031434148210520005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001377441568141,0.986527351675978
PC.CA1.2,0.0024675756990250003,0.0023194945932860003,0.0013452418190170001,0.0014576704619290001,0.009509871188299001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019101397106977003,0.0,0.003311215286112,0.006446589938247001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003991952739458,0.9471070970225931
PC.CA1.2,0.00208167234793,0.0027013646985500003,0.0,0.0,0.003203683468365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003806446866941,0.0,0.014837459180400001,0.023193909231883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005290686822376001,0.9420588561023431
PC.CA1.2,0.00297539302351,0.004371296558786,0.0013449200259360002,0.0021468723509710003,0.0035549144855230004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038503496268960003,0.0,0.010484751950508001,0.017470979023976003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001518486684071,0.9519073378746571
PC.CA1.2,0.0,0.001169686794244,0.0,0.0,0.0012952912964360002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004925538383792,0.0,0.0016651303676750002,0.0036430610078590003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001306663105154,0.9842497409365791
PC.CA1.2,0.002539700731271,0.001834580749113,0.0,0.0,0.0020534663588690004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013665227485660002,0.006049251321919,0.0,0.014908092767510001,0.020195504407022002,0.0,0.0,0.0,0.0,0.0,0.001080636504259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064201495588430005,0.941835197650089
PC.CA1.2,0.001420690689464,0.001008426953254,0.0,0.0,0.0016914653304900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004432013619392001,0.0,0.00187336416689,0.0037314330826110002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015890179053820001,0.9832333820170871
PC.CA1.2,0.005470871062019001,0.0018782839382690002,0.0011286256304200001,0.0,0.0035305082165860003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018984513986191002,0.003419993970178,0.002184618238492,0.070674352615942,0.05177613595055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063920389598962,0.775520723720978
PC.CA1.2,0.0018531910075830001,0.002009072373758,0.0,0.0,0.001947915842854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013707986858560001,0.004252672540170001,0.0,0.015757214842993,0.021556730189379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007119266008921,0.9423036112457521
PC.CA1.2,0.002900831653996,0.0016075093215850002,0.0,0.0,0.002695477233857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006021548361482,0.0,0.002036114626401,0.004195875459514001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013472582742560001,0.977779076602973
PC.CA1.2,0.0014580849871570001,0.0018539856597260002,0.0,0.0,0.0025287772542450003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004107012242085001,0.0,0.0017839380866470002,0.003625268754345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001953152539478,0.9808671531218631
PC.CA1.2,0.0,0.0,0.0,0.0,0.001202642676819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037820715662550005,0.0,0.0014474282609200002,0.003138237980634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001030008633833,0.9871284678783251
PC.CA1.2,0.002726262639228,0.002858502857501,0.001359016006488,0.001145076335714,0.0039328679166280005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006190322342288001,0.0,0.0020441237237260003,0.003712129601607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026751954634590003,0.9724765282765101
PC.CA1.2,0.24108818134346702,0.16959540943356102,0.09621966042877,0.11835766651106401,0.11672044964962501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038763031609110004,0.0012240875504840002,0.0016214222191500002,0.012682155921294002,0.009934662781197002,0.0,0.0,0.0,0.0,0.0,0.0011876870710130002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013728307218204,0.21355825751656102
PC.CA1.2,0.0,0.0,0.0,0.0,0.0010310735293650002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004566116650479,0.0,0.001460197995816,0.0033665468745060004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001107655366906,0.9861333248718731
PC.CA1.2,0.014369328568741001,0.015473589472743,0.014371401749189001,0.005355013584916001,0.028171268954155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001182314342933,0.0043034799926920005,0.0,0.011899396831426,0.017040075291953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005687509652367,0.881586507735688
PC.CA1.2,0.002041150530571,0.001223246050474,0.0,0.0,0.0025029327286550003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002679392800144,0.003956784880118001,0.0,0.006445996028624001,0.007233515272114001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011800050243861,0.9607027410485581
PC.CA1.2,0.004963814929236,0.009688952063141,0.0014324208974110001,0.0059498198522950005,0.011304579078265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021330093593893002,0.0,0.00175519047021,0.0040918738189950005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001090706279147,0.9379282359644601
PC.CA1.2,0.007896468513223,0.002321889156551,0.002067489257321,0.0016565916272280002,0.006037537143383001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004904764982924001,0.006890557173735001,0.0016737103708690001,0.006974949360709,0.0075616096227640005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018799620321947,0.9326618895585381
PC.CA1.2,0.001233472914583,0.0019812804563340003,0.0,0.0,0.0031496789953000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004649176136385,0.0,0.002001725483555,0.004017130374418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001607720248666,0.9793987211628721
PC.CA1.2,0.002156933707281,0.00276881182012,0.0,0.0014415916804320001,0.0025758571401230004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043766268085540004,0.0,0.002066035642569,0.004002796204621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014586037445310002,0.978271728949029
PC.CA1.2,0.0016665906709630001,0.00265234325625,0.0,0.0,0.001980165854302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003828422146091,0.0,0.007900931735371,0.016322759184049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001318638770728,0.962764342148624
PC.CA1.2,0.0,0.0,0.0,0.0,0.00131224620107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004511148125419,0.0,0.0015231685659810002,0.0033123064277160003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012353308913700001,0.985655987214708
PC.CA1.2,0.008902718105418001,0.005434389171250001,0.0042300176139300006,0.002216070747813,0.0061218626733000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046656626568970004,0.025159657826959003,0.0012826175601940001,0.022604499494332003,0.024279460382029,0.0,0.0,0.0,0.0,0.0,0.003975809324165001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009764980901082,0.881231469738002
PC.CA1.2,0.0,0.0,0.0,0.0,0.001162777318952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004066995877097,0.0,0.0017095435355760002,0.0035838272686030005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001477293746858,0.985652671248275
PC.CA1.2,0.0025730699634120002,0.002402347091916,0.001362040399666,0.0017322945167070002,0.004455878045471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043008629123810005,0.0,0.0012807274391820002,0.003083713226823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001100386630515,0.9774518270915171
PC.CA1.2,0.0034200746713710004,0.003743885237338,0.001538980499812,0.0019704316036200003,0.0038266931139000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001216993239632,0.00820966322284,0.0,0.0037402059644500002,0.006134256833060001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039143680975,0.960864370078859
PC.CA1.2,0.002644060544472,0.003305866863178,0.0025993776971930003,0.0016766902605790002,0.007268564805107001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006867787794976,0.0,0.00481081820751,0.00696200623415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031460512765890004,0.9589077597861541
PC.CA1.2,0.0034593639007250002,0.005789634399274,0.0013002851937280002,0.001997566855425,0.003042878558147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037748317237600005,0.0,0.011470128692225,0.017846451431999002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005371555974175,0.9448612217375941
PC.CA1.2,0.003252682911938,0.004104306289133,0.0,0.0012372767222860002,0.002618202515724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021278263715080003,0.005528511898998,0.0,0.014156376720267,0.021043716611741002,0.0,0.0,0.0,0.0,0.0,0.0014189949597170001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009211135599728,0.93386067896108
PC.CA1.2,0.0015764326811860002,0.0020144718949380003,0.0,0.0,0.002071658825597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007489830180788,0.0,0.0020315916398050003,0.0037905877465360003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013004967141630002,0.978275327628866
PC.CA1.2,0.00108587278037,0.001406419570414,0.0,0.0,0.002265883889554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004594016687173,0.0,0.002299378028582,0.004921953894466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014750177785720002,0.98072948636845
PC.CA1.2,0.0030808640506210004,0.002439826516198,0.0011305533794280002,0.001462683617738,0.004289530087907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004503667755159001,0.0,0.001698389039615,0.0036267504746540003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002438000218199,0.9745707201433681
PC.CA1.2,0.004389729418563,0.004449579478137,0.0015276982851110002,0.0017288791082550002,0.003479562006234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014718042786180001,0.003590703821015,0.0,0.018430511676793,0.026392078502074003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006113029228980001,0.9280348494428511
PC.CA1.2,0.0028703452536850004,0.002029471822932,0.0,0.0,0.00292546663731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004377915058585,0.0,0.0015583806328290002,0.0033306979862710003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001110361261471,0.9801293119880161
PC.CA1.2,0.0010821730788310002,0.0,0.0,0.0,0.0013756916685790002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004041494830705,0.0,0.0024276159350890003,0.0038545673005230003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014127108418580002,0.9839969702760061
PC.CA1.2,0.016959856009827003,0.005119880277763,0.010942555228591002,0.0033255119909980004,0.012834506556518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030273458110870004,0.004255672357942,0.0,0.008561463345296,0.008034649587156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009040696068623,0.9171763320339831
PC.CA1.2,0.0029709484820750003,0.003400365652252,0.0012741525275050002,0.0018543852406600002,0.003821619099809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006963243263738,0.0,0.004256497916757001,0.0064737620908910005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035997640026390002,0.9637092852077881
PC.CA1.2,0.0011851785728410002,0.0012392870097460002,0.0,0.0,0.0027522608795990003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013874444174627002,0.0,0.002773960571547,0.005678822026075001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003754745924943,0.966347380434001
PC.CA1.2,0.0028168448345730003,0.003195948557894,0.0011187151244590001,0.001679365702874,0.0036849684126440004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001020757103718,0.006989806319444,0.0,0.004076396037735,0.006442812485062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035552508543430002,0.9645162395331871
PC.CA1.2,0.0050714359834910005,0.001597719051045,0.0,0.0,0.0031633351173260002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019809871641256003,0.004404285948947,0.003550281958808,0.031593528290428004,0.027818145197276004,0.0,0.0,0.0,0.0,0.0,0.004731857760463001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069630241454635,0.82684253545592
PC.CA1.2,0.002167885568963,0.0012888465176130002,0.0,0.0,0.0027996325022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002602281625781,0.004815910449832,0.0,0.007245492363324,0.007379687124835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011374561487202001,0.9586414480968821
PC.CA1.2,0.0,0.0,0.0,0.0,0.00118462349299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038016945373630004,0.0,0.001450199202469,0.0033415372828200004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014300100278040002,0.9866821367340911
PC.CA1.2,0.001049327802286,0.001042497445459,0.0,0.0,0.001210457469862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003958592040938,0.0,0.0017285998751800002,0.0036258895022490004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001221413735888,0.9851783755534321
PC.CA1.2,0.0035115947107500003,0.0032371004117580002,0.003975300031669,0.0014038701760220001,0.0057651651629580004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002656598541293,0.005431891693281001,0.0,0.017519339810037,0.021057347787756003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009021666286343,0.9245425103019821
PC.CA1.2,0.0,0.0,0.0,0.0,0.001049564997584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036076452676167006,0.0,0.001752279498664,0.0037695382653500004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001675333944076,0.9527761315692661
