model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Ndnf.Cxcl14,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,Pvalb.Tac1.Nr4a2,Sst.Erbb4.Crh,Sst.Erbb4.Th,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004741427089631,0.0,0.00168630265874,0.003372312744586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001348959384248,0.986667797545226
Oligo.4,0.0017242947382900002,0.0,0.0,0.0,0.0018513660472650002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004618262776533,0.0,0.002823902927894,0.004867268774997001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017473294453440001,0.9805783239504821
Oligo.4,0.00199199486128,0.0016284879804980001,0.0,0.0010476638824030002,0.004310808276464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003273980774587,0.012451654018792,0.002918916017868,0.007979022307356,0.010618466163442001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012435389036200001,0.939136052091982
Oligo.4,0.0017965254015240002,0.003380631129026,0.0,0.0010354009104360001,0.0023171420970750003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004055269612393,0.0,0.001711078650801,0.0033244319042730003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001406462273217,0.980471245853306
Oligo.4,0.0029848354828640004,0.0,0.0,0.0,0.003236946836749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005956378884755,0.0037049225623530004,0.0,0.0064019897384800005,0.007240658190140001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019576593537758,0.9488670149572481
Oligo.4,0.009169638351344002,0.005420614933908,0.0012982186154890001,0.002528664020074,0.005724863964284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004073999873652001,0.0,0.002065503410748,0.0040898452322250005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014563802326210001,0.963868381247405
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003864264144501,0.0,0.008803583958362001,0.011729785111563001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004073589130803,0.9682927235332871
Oligo.4,0.0,0.001032537355291,0.0,0.0,0.0015246753640030001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003707438455048,0.0,0.0017136244730590001,0.0032419201144620003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027066268259620004,0.983966982113126
Oligo.4,0.001744585129963,0.0026126379552760003,0.0,0.0,0.002394365735078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047783336753080006,0.0,0.0017400295940070002,0.003368029784306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014572221410710001,0.9804584327763961
Oligo.4,0.001594206728911,0.0018319889568370001,0.0,0.0,0.002262881817681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006375169482729001,0.0,0.00401950276668,0.005779777241716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032559207002270003,0.972366063009605
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003940517773355,0.0,0.001717968657138,0.0033718505144790002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017809105161720002,0.9869434293008361
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004064376789097,0.0,0.002353150036581,0.0034549335695740003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002959103142064,0.9837856233658671
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003850047151984,0.0,0.015641577372888002,0.020964947755127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001400972912865,0.95596865602236
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004027948449957,0.0,0.001671147136541,0.003376580373117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023606532874430003,0.985849203024675
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004053174027736001,0.0,0.0016877635231330001,0.0033079200170520002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013486725134630002,0.9875193868181981
Oligo.4,0.0016580187005690002,0.0,0.0,0.0,0.0019549982464270002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004928919626265,0.0,0.002653157073329,0.004411746641071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033369364046530003,0.978567212623856
Oligo.4,0.0,0.0010711937905420001,0.0,0.0,0.0013754844878660002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005254391466259001,0.0,0.0027454126112200004,0.004502856069233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002223498765575,0.980825223230347
Oligo.4,0.002168675462587,0.0022897792072020004,0.0,0.001182518790267,0.002556245765072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001137304370055,0.0075714981111430005,0.0,0.015551672452188001,0.023836256681811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003763551364241,0.9386055673718691
Oligo.4,0.0013091181123440002,0.0022805436281070003,0.0,0.0,0.0012727854327920002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003663637109766,0.0,0.0017075301817540002,0.0030422868785350003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00113128443057,0.9843650283691631
Oligo.4,0.001304472845365,0.0013788968840240002,0.0,0.0,0.0015641315534670002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004493563851008,0.0,0.002063393689289,0.0037644296206130004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023115233799850003,0.9816759840983501
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003945526605271,0.0,0.0017166550443040002,0.0033985928988700003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015695764636030002,0.9863427703063781
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004049850436717,0.0,0.0019278152616250001,0.0035161557794150004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001629071777207,0.986291325130027
Oligo.4,0.0,0.0011880785941270002,0.0,0.0,0.001446527210153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004236935497443001,0.0,0.0018341616659700002,0.003589116610435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025605944759260002,0.983278241439786
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004015777436195,0.0,0.001886210022736,0.0033054469202240004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014406694106390001,0.9872199125212591
Oligo.4,0.004538684244178,0.0017954067322490002,0.0,0.001085586015729,0.0049784911236470004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011524445618722,0.004292987323716,0.0023038001037180003,0.005801031240117001,0.00618458737647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041775380393598,0.9145507001342561
Oligo.4,0.0,0.001184669972823,0.0,0.0,0.0018320602411950001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004037181383716001,0.0,0.002087298580054,0.003600347998164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00320872381192,0.981734227641307
Oligo.4,0.0033841380205210003,0.005276896570195,0.0,0.0015931234872820002,0.005609915978646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003983614039397,0.0,0.001724380780318,0.0032983957586620004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001342937093239,0.9730086319887341
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004271896157681,0.0,0.001915513135497,0.0036980281324620005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001725638465145,0.9857224613166921
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005753984872513,0.0,0.0018482218332350002,0.0033035204998180003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001662258511658,0.9844025985536201
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042294720349550004,0.0,0.001824196996376,0.003650390699944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001468006302634,0.986088492257666
Oligo.4,0.0,0.0,0.0,0.0,0.001167291558772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004785568551709,0.0,0.0019856614848,0.003612671729554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001666551645821,0.9844427451792701
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024124048687310003,0.0034441010766180003,0.0,0.046015258938873004,0.038621228004456006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012358097005325001,0.893842987080467
Oligo.4,0.0,0.0,0.0,0.0,0.001215906601706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038917852284980005,0.0,0.0033942616736710005,0.005691728347623001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015862963547200002,0.981515678186038
Oligo.4,0.001174896965769,0.0021589635400140004,0.0,0.0,0.0015444354653610002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004021821585667,0.0,0.0016694194182040002,0.0032727468941540004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001372251431677,0.983750948482458
Oligo.4,0.001038844329791,0.0018010024417750002,0.0,0.0,0.0015604115008330001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004119145081973001,0.0,0.003170451231544,0.004304753637324001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00168317827224,0.981039610456064
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00398587496063,0.0,0.002247649692451,0.0035196745971500004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001470562791825,0.9867457129139141
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037750051876320003,0.0,0.002878413001935,0.005345664080767001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014645717049550002,0.984684713249602
Oligo.4,0.0,0.00129156845852,0.0,0.0,0.0011584596355600002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037972382616560003,0.0,0.002806765921813,0.003988781533723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001507154450261,0.9837628416994231
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004619470995657,0.0,0.009012326127686,0.011583050259360001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006207629087734001,0.9644216217156971
Oligo.4,0.0,0.0,0.0,0.0,0.0011452454966070001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037074258194710005,0.0,0.004775824206143001,0.008383941510161001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030759465165510003,0.9769962228696121
Oligo.4,0.002401902785071,0.0,0.0,0.0,0.002432258044366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035075359568180003,0.004411437020604,0.0,0.005310010068687,0.0060907059893260005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015054911726855,0.9582491343098881
Oligo.4,0.0,0.001164914250812,0.0,0.0,0.0013887011795090001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005852928462625,0.0,0.0026367788019010002,0.004433259560223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002204981125021,0.9800740500782831
Oligo.4,0.0,0.0,0.0,0.0,0.002311579154491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00102493231389,0.004006561220133,0.0,0.009906957386245,0.012114421159661002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004711824945196,0.9632879603367831
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004181990564030001,0.0,0.00973561014778,0.01187953179457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044823804183340005,0.965914442055479
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004135815669006,0.0,0.0020763198117780004,0.0035884301772360003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001535990132571,0.9862781718771291
Oligo.4,0.0037015848757660005,0.005161911759514,0.0,0.0016796457944980002,0.005627472805238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003914675707262,0.0,0.001672724627872,0.0032300081052590002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013678902150780002,0.9728503147131601
Oligo.4,0.0020840764949410003,0.002279330515044,0.0,0.00132546717772,0.00358440397936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012922561795812,0.0,0.0035874656978700003,0.005628366720384001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023783774741140003,0.9647909004495381
Oligo.4,0.0,0.0,0.0,0.0,0.001580724573876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017418802106361,0.0,0.0034409920539400004,0.005065051718923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002359171040134,0.9670125687005051
Oligo.4,0.0,0.0013085644093680001,0.0,0.0,0.001157328968548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037090967408790003,0.0,0.006714348386688,0.008109974244769001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035207862732790003,0.9732572559969631
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037512961166880003,0.0,0.002138184697673,0.0034040483692850004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014128361274620002,0.986143758569976
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038389700067180004,0.0,0.001638349723793,0.0032358221216450002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016277856437780002,0.9871209862825041
Oligo.4,0.001608254900067,0.0038212300316350003,0.0,0.0012216752768660002,0.0022939808571150002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039159053966680004,0.0,0.005482984716903,0.005311969081664001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001700812054779,0.9733218895896171
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004074502891453001,0.0,0.0018193878401440002,0.003363877600872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001433304790126,0.9871211446483861
Oligo.4,0.003160685632052,0.004886327910470001,0.0,0.0014667149541530001,0.0057643283215670004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037017794313750005,0.0,0.001623635345196,0.003187001365609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001565516482178,0.9739799358272511
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038999788401560005,0.0,0.0018585137839780001,0.003361088577234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00152841946541,0.9864252935282141
Oligo.4,0.0013044584353010002,0.0023583796058120002,0.0,0.0,0.001638051193745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003925596224207,0.0,0.0017102106824720001,0.0034208478809900004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001591421500139,0.9827486597611341
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028751597182503003,0.0,0.0016231273527050002,0.0033277234564860004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003165613793522,0.9599485344443841
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004058389219375001,0.0,0.0018065165151960002,0.0033135773751560003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001735818149241,0.9868914044392271
Oligo.4,0.0027046188402870004,0.002106872097794,0.0,0.0,0.0020282255588990003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005618896619211,0.0,0.001837478081365,0.0036330258509890004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014537990433430002,0.97891552302133
Oligo.4,0.0,0.0010519262489070002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005326379804875,0.0,0.0019985410746270003,0.003579639038903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001422851761011,0.9844972331274491
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004453649832257,0.0,0.002001983778932,0.0036791615899140003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015974858722700002,0.9855848657729701
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004064968763644,0.0,0.0018113836129920002,0.003392910746998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017392951248120002,0.98677415043876
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004449196014956001,0.0,0.0018330727493770002,0.003341716227924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001395805398295,0.9868348457616181
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004190258938434,0.0,0.010394834785552,0.020334041375291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018092732382400001,0.9601700212182831
Oligo.4,0.0011533314536080002,0.001643308100937,0.0,0.0,0.001470848275064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004033504230486,0.0,0.002006337619318,0.0033801761533860004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014757178347350002,0.9837618022776611
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040164130560630005,0.0,0.0016612021536190002,0.003370345481198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014802568642910002,0.9873094557173241
Oligo.4,0.001552955407576,0.0,0.0,0.0,0.0016315044429840002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003796887273182,0.0,0.0028656962555090003,0.004121232132255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013034138726960001,0.983504164563142
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004085943140720001,0.0,0.0019356120563400001,0.0033065999798910003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013489620441580002,0.987211412956095
Oligo.4,0.0012985016514560001,0.0,0.0,0.0,0.0015084879896110001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038453276026290005,0.0,0.0019908086141720003,0.003986636432816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015583293484330001,0.9846914171100831
Oligo.4,0.0017900486543470002,0.0018447779887780002,0.0,0.0,0.002559815333651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004534727930584,0.0,0.001643805669188,0.003134170427632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001336034237881,0.9818318403665091
Oligo.4,0.0,0.0,0.0,0.0,0.0016241477792480002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010252858054792001,0.0,0.0031068087797340004,0.005177668036676001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029261656842230004,0.973730246822575
Oligo.4,0.0011223443810290002,0.0,0.0,0.0,0.0013617426249950002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004016842823418,0.0,0.0019896729866850003,0.003989074258629001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001329407107018,0.9851002657238871
Oligo.4,0.0016312477906030001,0.001558004745471,0.0,0.0,0.00398840704269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012706546968955,0.0015782561156160002,0.0035247981669840004,0.005474677116506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004460782377071,0.96194524329924
Oligo.4,0.0,0.0,0.0,0.0,0.002094488810964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004050576192944,0.0,0.004213342451381,0.006595974252651001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003952882473178001,0.976402165861155
Oligo.4,0.0010857711067710002,0.0015125901189060001,0.0,0.0,0.001397895600719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004027978316901,0.0,0.001870707477779,0.0033702813607180003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001335268329907,0.9844522003221801
Oligo.4,0.0015651391189320002,0.001799179096791,0.0,0.0,0.00221320091737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010253478945390002,0.006356045257328,0.0,0.003943156926291,0.0058791428273490005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003604009045655,0.9718326767525031
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003927484996972,0.0,0.001692716628921,0.00324774237408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015906796973900001,0.9875386887527591
Oligo.4,0.001449921144359,0.0019127355262590002,0.0,0.0,0.0015886185123190001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005346002477937001,0.0,0.0023558971692380004,0.003738795562958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016731165706240002,0.9806017551093251
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00399933030023,0.0,0.0018666861273410002,0.0032199934147810003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001340069768346,0.9875677880869461
