Gene,Expt,y,x,neighbour
3110035E14Rik,1,13157.3724342927,6284.97508850052,59
3110035E14Rik,1,18272.7370862185,11822.4461005688,2708
3110035E14Rik,1,16578.7496770023,10317.2587980946,2148
3110035E14Rik,1,18422.2620299095,11099.48146597,2429
3110035E14Rik,1,17331.1504886294,12109.2501606281,2866
3110035E14Rik,1,13667.3667400377,6946.81053440615,310
3110035E14Rik,1,14192.6311900205,6990.75720843005,364
3110035E14Rik,1,15536.640761505,7416.58101845722,675
3110035E14Rik,1,15525.9607222156,7388.12854500875,675
3110035E14Rik,1,15531.8715972771,7408.28548774801,675
3110035E14Rik,1,15536.4826037782,7404.13637979954,675
3110035E14Rik,1,16784.4174240171,8432.35453740547,1236
3110035E14Rik,1,16769.5736480663,8443.79944198567,1236
3110035E14Rik,1,17160.9184684678,12539.285693211,3071
3110035E14Rik,1,14624.145071544,6956.58025352409,323
3110035E14Rik,1,14628.1165524468,6962.59024020303,323
3110035E14Rik,1,15261.3985963216,7167.90683671121,505
3110035E14Rik,1,13780.8990460484,7077.86520655272,433
3110035E14Rik,1,14931.1389488543,7121.0249105975,480
3110035E14Rik,1,14702.0214439602,6946.02066908705,3482
3110035E14Rik,1,14819.3469161412,7006.87337321488,370
3110035E14Rik,1,14846.7910289431,7217.05141149192,549
3110035E14Rik,1,17067.5053374515,8564.57264505407,1302
3110035E14Rik,1,14903.4173644374,7154.48888207485,499
3110035E14Rik,1,15045.1934374422,7246.46773967037,575
3110035E14Rik,1,14289.6906161868,6964.21292254338,326
3110035E14Rik,1,14280.7763158762,6974.23060796162,343
3110035E14Rik,1,18065.8559034925,9836.03930143253,1932
3110035E14Rik,1,14433.6869268569,6999.77015938838,365
3110035E14Rik,1,16127.4364602297,7609.17327814099,820
3110035E14Rik,1,16113.7606019032,7603.86472684813,820
3110035E14Rik,1,16118.8883936442,7592.39084798108,820
3110035E14Rik,1,17403.7950115176,12696.262217888,3174
3110035E14Rik,1,15293.8461413059,7247.36154768234,580
3110035E14Rik,1,16404.9913359989,7908.42108006801,976
3110035E14Rik,1,14117.3026195651,6972.4186771312,337
3110035E14Rik,1,14122.643126741,6973.01167802717,332
3110035E14Rik,1,14572.0354954625,6997.18958328798,366
3110035E14Rik,1,16672.5949100994,12764.8901122965,3208
3110035E14Rik,1,17445.6659119468,9282.72971719433,1675
3110035E14Rik,1,15134.1671883322,7117.46478669766,484
3110035E14Rik,1,14723.0555011387,7089.46723978582,442
3110035E14Rik,1,17776.0449781689,10395.7881505966,2172
3110035E14Rik,1,17787.2727518629,10396.9254764116,2172
3110035E14Rik,1,17793.8134510177,10399.1710581731,2172
3110035E14Rik,1,16371.0397771538,9537.16644361777,1806
3110035E14Rik,1,15399.5282483107,7225.80001447408,553
3110035E14Rik,1,14428.6829476707,7029.36499164576,388
3110035E14Rik,1,14631.1130954371,7034.14045201397,392
3110035E14Rik,1,14302.3170732335,6892.63763293505,281
3110035E14Rik,1,17659.4554403365,11920.4475124013,2758
3110035E14Rik,1,17347.075047861,12098.1427653532,2867
3110035E14Rik,1,17491.3751847862,9280.95720920963,1690
3110035E14Rik,1,17429.3103634421,9377.91749861194,1724
3110035E14Rik,1,17903.124162424,10187.7530435842,2081
3110035E14Rik,1,17768.4558752494,11604.6573932069,2630
3110035E14Rik,1,14770.4148688293,7047.4294635888,438
3110035E14Rik,1,14759.9211030402,7060.23419159309,438
3110035E14Rik,1,16880.8314018952,8551.78929848075,1293
3110035E14Rik,1,14009.3379140067,7033.56751186929,406
3110035E14Rik,1,13685.7461790893,6934.80046400687,310
3110035E14Rik,1,13662.7042627826,6934.41512771475,299
3110035E14Rik,1,14368.9295962178,7004.9749803082,371
3110035E14Rik,1,14352.7595793901,6997.0135135131,371
3110035E14Rik,1,17284.7446485573,8730.39894904926,1403
3110035E14Rik,1,16046.6932260501,7731.35728658203,889
3110035E14Rik,1,14905.5230997845,7065.54049604212,430
3110035E14Rik,1,17978.7559649848,10969.7930255378,2380
3110035E14Rik,1,17864.7414777183,10013.0207948718,3482
3110035E14Rik,1,17903.413669799,10939.3873353096,2372
3110035E14Rik,1,14940.3447097297,7115.1344914372,480
3110035E14Rik,1,14421.2539621258,6957.42629376827,345
3110035E14Rik,1,15002.6819616136,7204.64776876854,545
3110035E14Rik,1,14995.1402815896,7189.61187984753,541
3110035E14Rik,1,14765.977511776,7078.11280742482,438
3110035E14Rik,1,17671.2784089277,10064.278893676,2047
3110035E14Rik,1,15875.5093451837,7561.18393317934,778
3110035E14Rik,1,14819.0408091292,6987.32561398732,370
3110035E14Rik,1,17386.1933256395,12093.9683654049,2850
3110035E14Rik,1,17374.0865067201,12097.5609635918,2850
3110035E14Rik,1,16449.8813515936,7866.88755815493,965
3110035E14Rik,1,14717.7715331663,7151.66299785183,502
3110035E14Rik,1,15779.8011900803,7557.28024980422,779
