Gene,Expt,y,x,neighbour
3110035E14Rik,1,14179.9849519583,6190.24073688537,16
3110035E14Rik,1,13256.8789895881,6252.66443879843,42
3110035E14Rik,1,14327.845801633,6296.82107255213,65
3110035E14Rik,1,13219.8448247598,6300.87892045898,69
3110035E14Rik,1,13068.1730923588,6342.53517898127,83
3110035E14Rik,1,15317.6748726015,6656.20164492528,193
3110035E14Rik,1,15388.9956763264,6722.31853584066,210
3110035E14Rik,1,13790.703251789,6831.68053966362,242
3110035E14Rik,1,14103.4972456571,6826.74516117075,245
3110035E14Rik,1,14101.1664598184,6836.05635527023,245
3110035E14Rik,1,14228.9356077703,6851.53111395798,248
3110035E14Rik,1,14464.4808620602,6881.73279350731,255
3110035E14Rik,1,14480.7944004357,6867.1289935471,255
3110035E14Rik,1,14471.9522376552,6850.61914114861,255
3110035E14Rik,1,14460.2080835655,6864.69967137001,255
3110035E14Rik,1,14469.8400260986,6869.78359061086,255
3110035E14Rik,1,14458.9124117898,6868.25743151675,255
3110035E14Rik,1,14632.7469299375,6885.26454334967,258
3110035E14Rik,1,14402.9135914431,6878.95335119075,259
3110035E14Rik,1,13742.5163994088,6875.77597648988,267
3110035E14Rik,1,13755.9949716828,6883.07928282491,267
3110035E14Rik,1,13762.6825570478,6879.74460947294,267
3110035E14Rik,1,14115.3121968476,6892.46705030136,268
3110035E14Rik,1,13903.227664536,6891.28633758292,271
3110035E14Rik,1,14847.1581921136,6905.89015002471,276
3110035E14Rik,1,14235.4998154172,6895.74523317929,278
3110035E14Rik,1,14233.1319713226,6904.70635966724,278
3110035E14Rik,1,14302.018789332,6899.45111981711,281
3110035E14Rik,1,14315.0121394182,6888.2967246867,281
3110035E14Rik,1,14316.3296534545,6883.34344418613,281
3110035E14Rik,1,14328.7760987085,6881.52803350282,281
3110035E14Rik,1,14320.7752209475,6897.72696147287,281
3110035E14Rik,1,14320.1876217311,6888.23116439831,281
3110035E14Rik,1,14294.1943041404,6897.12426832616,281
3110035E14Rik,1,14298.3051059406,6902.03070182189,281
3110035E14Rik,1,14580.9872107387,6888.8102375345,282
3110035E14Rik,1,13759.0341174469,6890.21604229802,267
3110035E14Rik,1,14664.5107292416,6915.1361023616,286
3110035E14Rik,1,13797.1834038364,6907.35823653941,288
3110035E14Rik,1,13988.6522953362,6917.61395396744,290
3110035E14Rik,1,14361.7185740226,6934.08790700928,291
3110035E14Rik,1,14379.3689974775,6934.14224189443,291
3110035E14Rik,1,14360.6763068545,6927.20144855531,291
3110035E14Rik,1,14373.6148347535,6930.54927891811,291
3110035E14Rik,1,14631.035549625,6915.01661847097,293
3110035E14Rik,1,14594.7244665714,6921.08606528885,280
3110035E14Rik,1,14580.0840461443,6927.38162346678,297
3110035E14Rik,1,14446.440771367,6954.71681661369,305
3110035E14Rik,1,14441.9899543225,6942.66021116123,305
3110035E14Rik,1,14452.6299224349,6955.808262971,305
3110035E14Rik,1,14244.0778515858,6923.88870355893,307
3110035E14Rik,1,14481.9017277766,6927.49933377658,308
3110035E14Rik,1,14559.1090641111,6925.39762176089,297
3110035E14Rik,1,13679.0455391449,6937.28627568844,310
3110035E14Rik,1,14150.7499650272,6932.88010282749,312
3110035E14Rik,1,14030.1044717177,6941.37105525338,313
3110035E14Rik,1,13781.6149755056,6958.30899727755,315
3110035E14Rik,1,13784.5552534363,6959.17586029138,315
3110035E14Rik,1,13776.8238919932,6948.45614861836,315
3110035E14Rik,1,13991.5431409511,6969.8011939438,344
3110035E14Rik,1,13991.3682000839,6963.56865982367,344
3110035E14Rik,1,14001.242661731,6951.33107662472,318
3110035E14Rik,1,14683.8036062693,6971.55619750514,321
