Gene,Expt,x,y
3110035E14Rik,1,6376,13950
3110035E14Rik,1,6381,14132
3110035E14Rik,1,6381,14301
3110035E14Rik,1,6382,14020
3110035E14Rik,1,6382,14723
3110035E14Rik,1,6383,14722
3110035E14Rik,1,6385,14721
3110035E14Rik,1,6387,13187
3110035E14Rik,1,6389,14724
3110035E14Rik,1,6390,14145
3110035E14Rik,1,6398,14117
3110035E14Rik,1,6401,14116
3110035E14Rik,1,6403,14055
3110035E14Rik,1,6409,14109
3110035E14Rik,1,6409,14367
3110035E14Rik,1,6410,13695
3110035E14Rik,1,6411,14157
3110035E14Rik,1,6414,14185
3110035E14Rik,1,6415,13997
3110035E14Rik,1,6419,14005
3110035E14Rik,1,6422,14424
3110035E14Rik,1,6426,14544
3110035E14Rik,1,6428,14193
3110035E14Rik,1,6441,14008
3110035E14Rik,1,6446,14204
3110035E14Rik,1,6448,14544
3110035E14Rik,1,6448,14552
3110035E14Rik,1,6452,14146
3110035E14Rik,1,6452,14303
3110035E14Rik,1,6452,14461
3110035E14Rik,1,6455,14811
3110035E14Rik,1,6456,14560
3110035E14Rik,1,6459,14150
3110035E14Rik,1,6459,14470
3110035E14Rik,1,6460,14156
3110035E14Rik,1,6465,14549
3110035E14Rik,1,6468,14132
3110035E14Rik,1,6475,14803
3110035E14Rik,1,6477,14484
3110035E14Rik,1,6478,14254
3110035E14Rik,1,6485,14478
3110035E14Rik,1,6486,14652
3110035E14Rik,1,6489,14124
3110035E14Rik,1,6494,14662
3110035E14Rik,1,6495,14493
3110035E14Rik,1,6497,14120
3110035E14Rik,1,6497,14613
3110035E14Rik,1,6500,14631
3110035E14Rik,1,6502,14231
3110035E14Rik,1,6503,14624
3110035E14Rik,1,6504,14067
3110035E14Rik,1,6505,14793
3110035E14Rik,1,6521,14120
3110035E14Rik,1,6521,14344
3110035E14Rik,1,6524,14237
3110035E14Rik,1,6528,14117
3110035E14Rik,1,6536,14252
3110035E14Rik,1,6547,14677
3110035E14Rik,1,6549,14229
3110035E14Rik,1,6550,14272
3110035E14Rik,1,6550,14741
3110035E14Rik,1,6553,14820
3110035E14Rik,1,6555,14694
3110035E14Rik,1,6556,14732
3110035E14Rik,1,6557,14691
3110035E14Rik,1,6561,14286
3110035E14Rik,1,6565,14740
3110035E14Rik,1,6568,14847
3110035E14Rik,1,6569,14598
3110035E14Rik,1,6575,14490
3110035E14Rik,1,6577,14592
3110035E14Rik,1,6591,14374
3110035E14Rik,1,6592,14751
