Gene,Expt,x,y
3110035E14Rik,1,5799,16545
3110035E14Rik,1,5805,16545
3110035E14Rik,1,5810,16428
3110035E14Rik,1,5812,16032
3110035E14Rik,1,5813,16558
3110035E14Rik,1,5814,16232
3110035E14Rik,1,5823,16263
3110035E14Rik,1,5824,16233
3110035E14Rik,1,5825,16256
3110035E14Rik,1,5845,16264
3110035E14Rik,1,5861,16370
3110035E14Rik,1,5872,16459
3110035E14Rik,1,5881,16360
3110035E14Rik,1,5916,16532
3110035E14Rik,1,5931,15947
3110035E14Rik,1,5933,16542
3110035E14Rik,1,5937,16427
3110035E14Rik,1,5941,16538
3110035E14Rik,1,5951,16462
3110035E14Rik,1,5957,16456
3110035E14Rik,1,5966,16503
3110035E14Rik,1,5976,16538
3110035E14Rik,1,5983,15763
3110035E14Rik,1,6064,15564
3110035E14Rik,1,6071,15963
3110035E14Rik,1,6079,15871
3110035E14Rik,1,6171,15413
3110035E14Rik,1,6255,15265
3110035E14Rik,1,6301,15580
3110035E14Rik,1,6314,15231
3110035E14Rik,1,6314,16316
3110035E14Rik,1,6349,16336
3110035E14Rik,1,6365,15426
3110035E14Rik,1,6366,15302
3110035E14Rik,1,6366,15358
3110035E14Rik,1,6368,15301
3110035E14Rik,1,6386,15225
3110035E14Rik,1,6402,15194
3110035E14Rik,1,6410,15161
3110035E14Rik,1,6414,15266
3110035E14Rik,1,6415,15392
3110035E14Rik,1,6417,15159
3110035E14Rik,1,6418,16309
3110035E14Rik,1,6424,15316
3110035E14Rik,1,6427,15166
3110035E14Rik,1,6428,15373
3110035E14Rik,1,6430,15340
3110035E14Rik,1,6432,15354
3110035E14Rik,1,6441,15460
3110035E14Rik,1,6448,15248
3110035E14Rik,1,6455,15286
3110035E14Rik,1,6456,15324
3110035E14Rik,1,6461,15818
3110035E14Rik,1,6464,15491
3110035E14Rik,1,6464,15535
3110035E14Rik,1,6474,16062
3110035E14Rik,1,6475,15362
3110035E14Rik,1,6479,15481
3110035E14Rik,1,6480,15458
3110035E14Rik,1,6484,15373
3110035E14Rik,1,6490,15457
3110035E14Rik,1,6494,15699
3110035E14Rik,1,6495,15294
3110035E14Rik,1,6495,15694
3110035E14Rik,1,6498,15113
3110035E14Rik,1,6506,15232
3110035E14Rik,1,6509,15220
3110035E14Rik,1,6516,15161
3110035E14Rik,1,6516,15418
3110035E14Rik,1,6523,15563
3110035E14Rik,1,6526,15374
3110035E14Rik,1,6527,15514
3110035E14Rik,1,6536,15154
3110035E14Rik,1,6550,15240
3110035E14Rik,1,6556,15238
3110035E14Rik,1,6560,15389
3110035E14Rik,1,6562,15404
3110035E14Rik,1,6574,15725
3110035E14Rik,1,6576,15322
3110035E14Rik,1,6580,15408
3110035E14Rik,1,6584,15223
3110035E14Rik,1,6585,15611
3110035E14Rik,1,6587,15395
3110035E14Rik,1,6591,15230
3110035E14Rik,1,6597,15382
3110035E14Rik,1,6597,15521
3110035E14Rik,1,6603,15488
3110035E14Rik,1,6605,15404
3110035E14Rik,1,6606,15504
3110035E14Rik,1,6611,15153
3110035E14Rik,1,6611,15576
3110035E14Rik,1,6613,15108
3110035E14Rik,1,6613,15572
3110035E14Rik,1,6615,15577
3110035E14Rik,1,6616,16248
3110035E14Rik,1,6625,15846
3110035E14Rik,1,6626,15745
3110035E14Rik,1,6630,15155
3110035E14Rik,1,6630,15691
3110035E14Rik,1,6634,15670
3110035E14Rik,1,6640,15328
3110035E14Rik,1,6641,15889
3110035E14Rik,1,6642,15653
3110035E14Rik,1,6642,15735
3110035E14Rik,1,6646,15432
3110035E14Rik,1,6646,15767
3110035E14Rik,1,6649,15841
3110035E14Rik,1,6650,15473
3110035E14Rik,1,6654,15623
3110035E14Rik,1,6657,15892
3110035E14Rik,1,6658,15494
3110035E14Rik,1,6658,15674
3110035E14Rik,1,6659,15265
3110035E14Rik,1,6660,15973
3110035E14Rik,1,6662,15769
3110035E14Rik,1,6663,15494
3110035E14Rik,1,6667,15866
3110035E14Rik,1,6668,15612
3110035E14Rik,1,6672,15393
3110035E14Rik,1,6674,15329
3110035E14Rik,1,6679,15244
3110035E14Rik,1,6679,15810
3110035E14Rik,1,6690,15618
3110035E14Rik,1,6694,15415
3110035E14Rik,1,6699,15982
3110035E14Rik,1,6700,15424
3110035E14Rik,1,6703,15541
3110035E14Rik,1,6705,15767
3110035E14Rik,1,6710,15743
3110035E14Rik,1,6712,15971
3110035E14Rik,1,6716,15691
3110035E14Rik,1,6716,15955
3110035E14Rik,1,6720,16035
3110035E14Rik,1,6722,15978
3110035E14Rik,1,6723,16068
3110035E14Rik,1,6730,15654
3110035E14Rik,1,6731,15435
3110035E14Rik,1,6733,16038
3110035E14Rik,1,6734,15976
3110035E14Rik,1,6746,15515
3110035E14Rik,1,6747,15750
3110035E14Rik,1,6751,15612
3110035E14Rik,1,6751,15754
3110035E14Rik,1,6752,15705
3110035E14Rik,1,6752,15783
3110035E14Rik,1,6755,15357
3110035E14Rik,1,6756,15773
3110035E14Rik,1,6756,15887
3110035E14Rik,1,6757,15888
3110035E14Rik,1,6760,15856
3110035E14Rik,1,6761,15598
3110035E14Rik,1,6762,15928
3110035E14Rik,1,6763,15554
3110035E14Rik,1,6763,15612
3110035E14Rik,1,6763,15860
3110035E14Rik,1,6767,15788
3110035E14Rik,1,6769,16099
3110035E14Rik,1,6777,15784
3110035E14Rik,1,6777,15889
3110035E14Rik,1,6778,15783
3110035E14Rik,1,6789,16057
3110035E14Rik,1,6789,16471
3110035E14Rik,1,6798,16080
3110035E14Rik,1,6799,16565
3110035E14Rik,1,6800,15999
3110035E14Rik,1,6805,16110
3110035E14Rik,1,6808,15800
3110035E14Rik,1,6809,15764
3110035E14Rik,1,6810,16013
3110035E14Rik,1,6810,16078
3110035E14Rik,1,6814,16002
3110035E14Rik,1,6818,15261
3110035E14Rik,1,6819,15981
3110035E14Rik,1,6819,16234
3110035E14Rik,1,6824,15953
3110035E14Rik,1,6826,15998
3110035E14Rik,1,6834,15986
3110035E14Rik,1,6838,15954
3110035E14Rik,1,6840,16210
3110035E14Rik,1,6842,16084
3110035E14Rik,1,6843,15914
3110035E14Rik,1,6845,16136
3110035E14Rik,1,6847,16234
3110035E14Rik,1,6857,16017
3110035E14Rik,1,6858,16167
3110035E14Rik,1,6864,16034
3110035E14Rik,1,6871,16248
3110035E14Rik,1,6875,16235
3110035E14Rik,1,6880,16193
3110035E14Rik,1,6881,15931
3110035E14Rik,1,6885,15811
3110035E14Rik,1,6888,16160
3110035E14Rik,1,6892,16244
3110035E14Rik,1,6899,16100
3110035E14Rik,1,6903,15158
3110035E14Rik,1,6917,16190
3110035E14Rik,1,6921,16343
3110035E14Rik,1,6949,16241
3110035E14Rik,1,6954,16160
3110035E14Rik,1,6956,16273
3110035E14Rik,1,6957,16413
3110035E14Rik,1,6959,16189
3110035E14Rik,1,6963,16396
3110035E14Rik,1,6969,16029
3110035E14Rik,1,6971,16363
3110035E14Rik,1,6978,16466
3110035E14Rik,1,6987,16284
3110035E14Rik,1,6987,16315
3110035E14Rik,1,6993,16399
3110035E14Rik,1,6996,16377
3110035E14Rik,1,7000,16249
3110035E14Rik,1,7008,16419
3110035E14Rik,1,7012,16328
3110035E14Rik,1,7018,16336
3110035E14Rik,1,7028,16373
3110035E14Rik,1,7037,16304
3110035E14Rik,1,7039,16491
3110035E14Rik,1,7040,16341
3110035E14Rik,1,7041,16257
3110035E14Rik,1,7042,16349
3110035E14Rik,1,7048,15368
3110035E14Rik,1,7051,16376
3110035E14Rik,1,7062,16423
3110035E14Rik,1,7066,16441
3110035E14Rik,1,7069,15938
3110035E14Rik,1,7073,16511
3110035E14Rik,1,7075,16324
3110035E14Rik,1,7077,16337
3110035E14Rik,1,7078,15826
3110035E14Rik,1,7081,16524
3110035E14Rik,1,7082,16267
3110035E14Rik,1,7084,16315
3110035E14Rik,1,7109,16333
3110035E14Rik,1,7116,16445
3110035E14Rik,1,7116,16484
3110035E14Rik,1,7131,16501
3110035E14Rik,1,7132,16489
3110035E14Rik,1,7145,16478
3110035E14Rik,1,7155,16408
3110035E14Rik,1,7155,16461
3110035E14Rik,1,7174,16302
3110035E14Rik,1,7181,16256
3110035E14Rik,1,7181,16497
3110035E14Rik,1,7196,16479
3110035E14Rik,1,7209,16570
3110035E14Rik,1,7214,16307
3110035E14Rik,1,7218,16498
3110035E14Rik,1,7226,16469
3110035E14Rik,1,7238,15486
3110035E14Rik,1,7247,15493
3110035E14Rik,1,7250,15231
3110035E14Rik,1,7259,16382
3110035E14Rik,1,7269,16508
3110035E14Rik,1,7409,15735
3110035E14Rik,1,7451,16017
3110035E14Rik,1,5799,16809
3110035E14Rik,1,5799,17550
3110035E14Rik,1,5803,18042
3110035E14Rik,1,5805,17002
3110035E14Rik,1,5812,16771
3110035E14Rik,1,5813,16797
3110035E14Rik,1,5816,16778
3110035E14Rik,1,5816,18102
3110035E14Rik,1,5817,16786
3110035E14Rik,1,5822,17187
3110035E14Rik,1,5824,17015
3110035E14Rik,1,5825,16785
3110035E14Rik,1,5825,17022
3110035E14Rik,1,5825,17175
3110035E14Rik,1,5825,17942
3110035E14Rik,1,5826,16763
3110035E14Rik,1,5826,17038
3110035E14Rik,1,5827,17925
3110035E14Rik,1,5833,17050
3110035E14Rik,1,5835,17364
3110035E14Rik,1,5837,17295
3110035E14Rik,1,5837,17328
3110035E14Rik,1,5839,17352
3110035E14Rik,1,5840,16763
3110035E14Rik,1,5842,18341
3110035E14Rik,1,5844,17335
3110035E14Rik,1,5847,17332
3110035E14Rik,1,5848,17061
3110035E14Rik,1,5849,18330
3110035E14Rik,1,5851,16605
3110035E14Rik,1,5854,17304
3110035E14Rik,1,5855,17438
3110035E14Rik,1,5865,16764
3110035E14Rik,1,5872,16611
3110035E14Rik,1,5878,17595
3110035E14Rik,1,5879,17113
3110035E14Rik,1,5880,17598
3110035E14Rik,1,5881,17581
3110035E14Rik,1,5884,16914
3110035E14Rik,1,5889,17897
3110035E14Rik,1,5890,16769
3110035E14Rik,1,5891,16814
3110035E14Rik,1,5893,17196
3110035E14Rik,1,5895,17344
3110035E14Rik,1,5897,16572
3110035E14Rik,1,5899,16905
3110035E14Rik,1,5901,17243
3110035E14Rik,1,5901,17897
3110035E14Rik,1,5901,17906
3110035E14Rik,1,5905,16611
3110035E14Rik,1,5909,16855
3110035E14Rik,1,5912,17055
3110035E14Rik,1,5914,16574
3110035E14Rik,1,5916,16589
3110035E14Rik,1,5917,16799
3110035E14Rik,1,5917,17264
3110035E14Rik,1,5920,16761
3110035E14Rik,1,5925,17203
3110035E14Rik,1,5925,18410
3110035E14Rik,1,5926,17202
3110035E14Rik,1,5929,16799
3110035E14Rik,1,5931,17117
3110035E14Rik,1,5937,16573
3110035E14Rik,1,5937,16674
3110035E14Rik,1,5939,17222
3110035E14Rik,1,5939,17715
3110035E14Rik,1,5941,17425
3110035E14Rik,1,5946,16595
3110035E14Rik,1,5950,17060
3110035E14Rik,1,5951,17049
3110035E14Rik,1,5952,18408
3110035E14Rik,1,5953,16601
3110035E14Rik,1,5953,16710
3110035E14Rik,1,5955,18248
3110035E14Rik,1,5958,16585
3110035E14Rik,1,5961,17299
3110035E14Rik,1,5962,17013
3110035E14Rik,1,5963,17246
3110035E14Rik,1,5963,17278
3110035E14Rik,1,5964,16735
3110035E14Rik,1,5965,17612
3110035E14Rik,1,5967,18278
3110035E14Rik,1,5968,17448
3110035E14Rik,1,5971,17068
3110035E14Rik,1,5971,17078
3110035E14Rik,1,5972,17076
3110035E14Rik,1,5975,17250
3110035E14Rik,1,5980,17119
3110035E14Rik,1,5980,17772
3110035E14Rik,1,5981,17202
3110035E14Rik,1,5983,17208
3110035E14Rik,1,5985,17014
3110035E14Rik,1,5985,17667
3110035E14Rik,1,5992,16792
3110035E14Rik,1,5993,18020
3110035E14Rik,1,5993,18212
3110035E14Rik,1,5994,17104
3110035E14Rik,1,5994,17629
3110035E14Rik,1,5994,17759
3110035E14Rik,1,5999,18205
3110035E14Rik,1,6003,16741
3110035E14Rik,1,6004,16776
3110035E14Rik,1,6004,16909
3110035E14Rik,1,6007,16620
3110035E14Rik,1,6008,17751
3110035E14Rik,1,6008,17756
3110035E14Rik,1,6010,16573
3110035E14Rik,1,6010,17684
3110035E14Rik,1,6011,17121
3110035E14Rik,1,6012,18229
3110035E14Rik,1,6015,16829
3110035E14Rik,1,6026,16771
3110035E14Rik,1,6028,16824
3110035E14Rik,1,6030,18014
3110035E14Rik,1,6045,17459
3110035E14Rik,1,6047,17164
3110035E14Rik,1,6049,16654
3110035E14Rik,1,6049,17112
3110035E14Rik,1,6050,17899
