model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Ndnf.Cxcl14,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Choroid,Endo,Eryth.2,Microglia.1,Oligo.1,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,Pvalb.C1ql1.Cpne5,Pvalb.Tac1.Nr4a2,Sst.Erbb4.Crh,Sst.Erbb4.Th,Sst.Npy.Zbtb20,Sst.Pnoc.Pvalb,Vsmc,Zero
PC.CA1.3,0.0032520130766490003,0.0033492874131150004,0.001066789960193,0.0014952782055680002,0.0032937631931650004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004594449733486001,0.0,0.019941462403449,0.0,0.0,0.0,0.0023563966931050002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014378384870723002,0.9447505712948101
PC.CA1.3,0.0042244565713960005,0.0038671536551780003,0.006718636403392,0.001289912092589,0.011238956593803001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001765008583586,0.0,0.013788542638192002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006835503071916001,0.9495106145337521
PC.CA1.3,0.0029533670260050004,0.002488404347933,0.0,0.0011199500729620001,0.0021040158962630003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018315578017920001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017365554313800002,0.9870149243542591
PC.CA1.3,0.0025178902710590004,0.003857187364906,0.0,0.0017303301936360002,0.003803488687039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002139313380842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003906548338003001,0.9804663488070411
PC.CA1.3,0.002046626877242,0.0,0.0,0.0,0.002027755875072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018587712357460001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001768079007369,0.9905858733495361
PC.CA1.3,0.0,0.0,0.0,0.0,0.0010150380361860002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018633617692350001,0.0,0.0019494833815360002,0.0,0.0,0.0,0.001212006497816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005862303397104001,0.984974185283881
PC.CA1.3,0.004270370915895,0.0028074357823040003,0.0,0.002016349384615,0.005721064736098001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012724438069890002,0.002063178174354,0.005657850463990001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005761122380645,0.9688256945240431
PC.CA1.3,0.002581658556167,0.0023808752747450004,0.0022587195078020003,0.0015409754245210002,0.005409742042855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037377883992810003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028847095943570003,0.9777910665320991
PC.CA1.3,0.002954259909733,0.0017957484986210002,0.0,0.0,0.0032567498006850003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00191486210121,0.0,0.002450973868856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006096215428796001,0.979938419230695
PC.CA1.3,0.009563631565175,0.003440979984833,0.0031520870434470004,0.0025450268730980003,0.0051197962543630005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18810139165789103,0.017164355506525,0.09191901438520701,0.0,0.0,0.0,0.0019096842544570002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26004162159739,0.41442983944039
PC.CA1.3,0.002514325975277,0.0029380715402090004,0.0,0.001405514908401,0.0034533669503390005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004390364069435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036982179028310002,0.9792728627548161
PC.CA1.3,0.005862721037093,0.004953154647855,0.0018215422441580002,0.003388026121268,0.008357291536027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001376089785174,0.0024528284327730004,0.005919950119955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005039250411763001,0.9590340917951891
PC.CA1.3,0.004227372868186001,0.0038569859842750003,0.0017588622857050002,0.002213665025363,0.005452584056873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013949519322230001,0.0,0.006623958334125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004695853212512,0.9677700010498751
PC.CA1.3,0.0015614117592220001,0.001348540687457,0.0,0.0,0.0017536001151930002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004212621820431001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00330837214659,0.9860947322326181
PC.CA1.3,0.002314232550067,0.0012112028005180002,0.0,0.0,0.0020976155302060004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002856871998091,0.0,0.0,0.0,0.0012904707367030002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015170391359910001,0.9869223696015591
PC.CA1.3,0.0027537292511680004,0.0037929670900070005,0.001148892872716,0.0019048927149430002,0.004009127918091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021233429439592003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036329982807190003,0.959772609008203
PC.CA1.3,0.002814052017472,0.0032642066457010004,0.0,0.001482272561464,0.003476669841843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037939495480900005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032498869754650004,0.9799031758405721
PC.CA1.3,0.007370755349566001,0.008736681829181001,0.003161316027112,0.006485513519041,0.006470985964553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00158532022127,0.0,0.005263232286095001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057077189672280005,0.9536098534678651
PC.CA1.3,0.005566995228915001,0.006909379701716001,0.0043464923617170005,0.004443990650066,0.010056045229390001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017475421636880002,0.0,0.006651571593413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005598959444983001,0.951916039742359
PC.CA1.3,0.00614252410065,0.0039021775294410003,0.002523288437544,0.0019255808519690002,0.004120449352985001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00179171484213,0.0,0.021279332363705,0.0,0.0,0.0,0.003781641937896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008030675236512,0.9432181119087301
PC.CA1.3,0.005417887808958,0.0016707527453970002,0.0,0.0,0.0045112319709040005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030999262210000003,0.0053892356406440006,0.017211587728499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09361268852472701,0.8389985567147341
PC.CA1.3,0.006473411847532,0.008047517113717,0.00278903422435,0.0051629727160750006,0.005279153805108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019231320984460002,0.016570968929514002,0.013072598872802,0.0,0.0,0.002469771231685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010192171303995001,0.927121524717134
PC.CA1.3,0.0018595053031920002,0.0021131776070670003,0.0,0.0,0.0025276510460310003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003810637656411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003011515218738,0.9843704297480531
PC.CA1.3,0.0030041335090080002,0.003170405083073,0.0,0.001579071208685,0.003167654839639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014380301429298002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003012349436109,0.9700686742784631
PC.CA1.3,0.0030205208736040004,0.0013958492738880002,0.001344973796232,0.0,0.007703771990702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031836762625400005,0.0,0.0,0.0,0.0032518585403750002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002899907656567,0.9757336954358491
PC.CA1.3,0.002621556254102,0.003241333435896,0.0015095138794960002,0.001396010777176,0.005297935086523001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037137239957840003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003315925776208,0.977601346707844
PC.CA1.3,0.032366686727147,0.018933510959708,0.006735165263610001,0.008469010325378001,0.020549109084615002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017585714689806003,0.017256617270762,0.039632225422821,0.0,0.0,0.0,0.004652140751265001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05839889172786401,0.7745138929602681
PC.CA1.3,0.007183084414255,0.008176077437414001,0.0036974363605420005,0.00459766611534,0.008074254832065001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010806093196680001,0.0,0.005506678201672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00373345693772,0.9574030439617601
PC.CA1.3,0.0035576975007870003,0.004716610195127,0.0022819545947640003,0.00159922708458,0.002697539909441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010141734993368,0.0,0.126060841251411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030731768761057,0.81664657445108
PC.CA1.3,0.0023096786949580003,0.003142785919368,0.0,0.0013935683286970002,0.0030876105221080002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003298872961135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002947978650123,0.9823228058952511
PC.CA1.3,0.0017409414629130002,0.0010625647066140002,0.0,0.0,0.0025291972341970003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005305379492494,0.0,0.006465472776841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020044808206251003,0.961391289994292
PC.CA1.3,0.018348348726659,0.002388823128984,0.007914779867397,0.0030143011504970003,0.008571579294857001,0.0,0.008154613381707001,0.004973025502762,0.004226852666559,0.0,0.001837224769917,0.0012462258163540001,0.0,0.391125299253745,0.08484803696975901,0.011451953755938,0.0,0.0,0.0,0.009339497173927,0.0,0.0,0.0013828589780340002,0.0,0.0,0.0,0.0,0.284116029655384,0.15392617955606303
PC.CA1.3,0.004188588964175,0.0035120677527710003,0.0015965707639380002,0.0019388532034960001,0.004662148702057001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022045555710450003,0.0,0.004500889365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005968590621208,0.9698710581556801
PC.CA1.3,0.004588743949048,0.006552920990399001,0.0023391208993050003,0.0035001679550830003,0.0048724775981810005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011218700725370001,0.0,0.005378938866588001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034242281189230004,0.9669754931911211
PC.CA1.3,0.002276237158356,0.002130014164132,0.0,0.001024832492882,0.002681270738283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035228241902070002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002841621576699,0.983113378623881
PC.CA1.3,0.001218554955716,0.001089712154611,0.0,0.0,0.0016682960576920002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001536856047076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024373818513260003,0.9909228230880841
PC.CA1.3,0.001010514835224,0.001576386922754,0.0,0.0,0.001824749087521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001957791055204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015370868640270001,0.9911321569386441
PC.CA1.3,0.0062520594647620005,0.001733774438091,0.001252451216719,0.002107595995863,0.0048065106550020005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148235843370691,0.051922365652684,0.10717648058187901,0.0,0.0,0.004619646049204,0.035606576676292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287017254291978,0.348241231795193
PC.CA1.3,0.022567447775923,0.024591351992419002,0.003910510968415,0.012618143281698002,0.015932460093162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018885926212730002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015399634886610002,0.9166320162793961
PC.CA1.3,0.0,0.0,0.0,0.0,0.0010157547836760002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001599092003197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002155520281351,0.9929370251785391
PC.CA1.3,0.0038140196947020004,0.003989320491924,0.0015921222643360002,0.0019258456368700001,0.004029511643967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030534798675330003,0.0,0.017426377508381,0.0,0.0,0.0,0.00189400853095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009668931234299,0.9510044512182011
PC.CA1.3,0.002076104144874,0.002448320752717,0.0,0.0010485091621460002,0.002862349174506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003795000101554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032191401189970003,0.9828938255931021
PC.CA1.3,0.016444541186344003,0.027567849120803,0.0074918774302470004,0.017608482809167002,0.022936399906447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012350849521470001,0.0,0.0063437388400470005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039296468447040005,0.895320359112975
PC.CA1.3,0.002510128194306,0.004411444709374,0.0,0.0025805291855340003,0.0019301159370380002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014919530502010001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011887610075630001,0.9851530534433731
PC.CA1.3,0.006159094749733001,0.010258784179133,0.006192614488033,0.0031252670781860004,0.003753499968238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009169790596617001,0.0,0.190785441346875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021286145239800002,0.74787576190306
PC.CA1.3,0.004387615718975,0.005247287912614001,0.002179695849127,0.002689176693836,0.00412237582122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007292370803835001,0.0022927979186880003,0.024194787647777,0.0,0.0,0.0,0.0016025126218840002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015843961007176,0.929604111203101
PC.CA1.3,0.00541727339783,0.00236756427719,0.006515253477532,0.001062360500227,0.008620211301238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006154433704589001,0.0,0.073178858330583,0.0,0.0,0.0,0.04946607177086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023488307194373,0.8230213350879111
PC.CA1.3,0.0012308720488230002,0.001054287368014,0.0,0.0,0.0014945697208650001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002287153351621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027238236919670004,0.9897616468849241
PC.CA1.3,0.0028876708360910004,0.0026509628113420003,0.0,0.001588077606387,0.005170660854501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010818017649150001,0.0019604071882320002,0.005293430062701001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044994572708240005,0.9730578757153571
PC.CA1.3,0.008704207730908001,0.003277672512959,0.0024487264862760004,0.001618381903316,0.005387719781847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00275055306067,0.0,0.019117536954436,0.0,0.0,0.0,0.012589549734165002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008711341306482,0.9338907189779591
PC.CA1.3,0.001732418700859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001558673280884,0.0,0.0,0.290774212436873,0.019779522392394,0.216389899428263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41844753288407804,0.048699425371503006
PC.CA1.3,0.006181057537517001,0.007135594949114,0.0032182349569850003,0.003266858258575,0.004697644053581001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009110294023506,0.0022427997897290003,0.07670197987832701,0.0,0.0,0.0,0.002531618207443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027132915513854,0.856348006160892
PC.CA1.3,0.0,0.00132813710577,0.0,0.0,0.001202080267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018950059981840003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00167483949875,0.99230298821767
PC.CA1.3,0.004443120326847,0.003335740298436,0.0010144210152240002,0.0022856309606800003,0.007310144398401001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046692232663020005,0.003165777053103,0.005993776428582001,0.0,0.0,0.0,0.0023820287751590004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010404625589755,0.9541045522947741
PC.CA1.3,0.002085440802392,0.0024984687680520003,0.0,0.001150827066532,0.002997514320458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023039569106270003,0.0,0.027154050222841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006494270789500001,0.9541500689669691
PC.CA1.3,0.002622105840667,0.0016783965457810002,0.0013530453302540001,0.0,0.00793197237398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006029810287468001,0.0,0.006377045490301001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019991880393711,0.9525304296185001
PC.CA1.3,0.002146470257344,0.0021877044053230004,0.0,0.0,0.002075752567898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004811661210944,0.0,0.07663200242114901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024621559241420003,0.884663166846484
PC.CA1.3,0.002368739992801,0.0026221589720200004,0.0,0.001040424902951,0.002702795671345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002099191616389,0.0,0.015973058809602002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082034023618,0.963425856446337
PC.CA1.3,0.0032429846209510002,0.0029524399267380004,0.015836799505938002,0.0,0.024153582497080002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014442054886710002,0.0,0.022108502809485002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027461983529841003,0.8879650835711511
PC.CA1.3,0.0019272004653580002,0.002240167261756,0.0,0.0,0.0026692305845520004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004124595391567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003226393961393,0.983190919664329
PC.CA1.3,0.001412335114902,0.001205678579917,0.0,0.0,0.001675337030097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002248673304674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002032581512198,0.9898873298654891
PC.CA1.3,0.001471281738291,0.001145021860092,0.0,0.0,0.0027483018186420004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018932822307960002,0.0046626552864200005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002266045618553,0.983543729199262
PC.CA1.3,0.0018682296804390002,0.0025605622150650003,0.001613287680663,0.0,0.00544100842477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028426980290460003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014996322529870001,0.9826691779643261
PC.CA1.3,0.0035635851423220003,0.0029674951086160004,0.001107931536489,0.001352792136286,0.0032933317739100004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032259513977880004,0.0,0.013849846780273001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011701646263000002,0.9573895122639461
PC.CA1.3,0.006126145481602001,0.002708991697821,0.0,0.00137438845818,0.004728499704504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034707634013150003,0.0,0.00600410153259,0.0,0.0,0.0,0.001694266285848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013532798702542,0.9586393872371811
PC.CA1.3,0.004183264071760001,0.004508799770216,0.001912072905779,0.002204276528915,0.0049893886176480004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009609664858002001,0.00131311321912,0.009501593264355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032954444295351,0.928291423582089
PC.CA1.3,0.0014221864869640001,0.001478615687901,0.0,0.0,0.00153985685934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027815897489390003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00246130768988,0.9889068978870451
PC.CA1.3,0.05605022607979,0.009075578405018,0.019384702175481,0.013039024700499,0.022823873854602002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032644302232780003,0.0,0.005335991336157001,0.0,0.0,0.0,0.001967327368756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013268235628445,0.855358660808139
PC.CA1.3,0.040332179698382,0.025939662800178002,0.0722094265394,0.010053020865412,0.10466772157968901,0.0,0.0,0.0015259684447370002,0.0,0.0,0.0,0.0,0.0,0.012480397847626001,0.0016257053439960002,0.07732397438779601,0.0,0.0,0.0,0.019161048056177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031823127005059,0.6009662261891721
PC.CA1.3,0.002192584735616,0.0028028560241870003,0.0,0.0015176595323940002,0.005378123235175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001969532523677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014791697162570001,0.9834742922585971
PC.CA1.3,0.002147102767566,0.00243787887793,0.0,0.0,0.002125830176711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00158899473305,0.0,0.018730888282891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007697026102843001,0.9625716951476481
PC.CA1.3,0.0052384795328180005,0.002632355400379,0.00215184013699,0.0028754162365670004,0.002273929897348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004276334504185001,0.0,0.080392259251347,0.0,0.0,0.0,0.066263778764999,0.0012286775134390002,0.0,0.0,0.0,0.0,0.0,0.0,0.018856451843551003,0.8130681832687081
PC.CA1.3,0.0011149258682230001,0.0,0.0,0.0,0.001339223928351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001915082139611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001458883493488,0.9926553229660011
PC.CA1.3,0.002398922673973,0.0018179668697750001,0.0,0.0012576335355340001,0.006556727241093001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001927555085779,0.006841239937024001,0.014804641166749,0.0,0.0,0.0016986052787290001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01119270136029,0.9502416920362321
PC.CA1.3,0.006846552327528001,0.0053884403416640005,0.003954991158026,0.002211709095469,0.0049073723526630005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002305191615283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014631889871530002,0.9724692450082261
PC.CA1.3,0.003844805537414,0.004098531847821,0.001222544699474,0.0023869344662510003,0.004389544869552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001083564642979,0.0,0.0033353795507540004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004093281234539,0.9750002063088181
PC.CA1.3,0.002444654066362,0.002214638990553,0.0,0.0,0.0020821744855690004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017555935777320002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001363265008635,0.9885351810175371
PC.CA1.3,0.0013759493090210002,0.001308651381143,0.0,0.0,0.0015191772182500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001777717477429,0.0,0.0,0.0,0.0026905283124970003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001724473619833,0.988639214190796
PC.CA1.3,0.0013977033906820001,0.0024835243709580004,0.0,0.0,0.003299331041959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001787611291373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001470365546103,0.9878402048050241
PC.CA1.3,0.006128941333822,0.0060378465842920006,0.0027766758493850004,0.00331346629808,0.004807996684526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037438254061240004,0.001171001033418,0.016846433967426,0.0,0.0,0.0,0.0037088487309630005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012325198723355002,0.9388181621791921
PC.CA1.3,0.001003935749124,0.0,0.0,0.0,0.0015743609581650002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001577165002425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010999026274530002,0.993204465202642
PC.CA1.3,0.0,0.001718494123981,0.0,0.0,0.0015633588180070002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032695225514530004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001579559253387,0.989569970704928
PC.CA1.3,0.015527369385566002,0.017348473388464,0.017913657511004002,0.013005212367569002,0.013762202917482001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014834054836631002,0.0030964590859560003,0.01675030710661,0.0,0.0,0.0,0.002460379089217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019519444888484002,0.8638213009637451
