Gene,Expt,x,y
3110035E14Rik,1,5486,14467
3110035E14Rik,1,5533,14536
3110035E14Rik,1,5537,14341
3110035E14Rik,1,5573,14381
3110035E14Rik,1,5481,16042
3110035E14Rik,1,5482,15374
3110035E14Rik,1,5485,15547
3110035E14Rik,1,5485,16065
3110035E14Rik,1,5487,16207
3110035E14Rik,1,5488,15323
3110035E14Rik,1,5488,15829
3110035E14Rik,1,5488,16147
3110035E14Rik,1,5492,15639
3110035E14Rik,1,5492,15855
3110035E14Rik,1,5492,15866
3110035E14Rik,1,5493,15542
3110035E14Rik,1,5493,16586
3110035E14Rik,1,5494,16079
3110035E14Rik,1,5494,16220
3110035E14Rik,1,5495,16301
3110035E14Rik,1,5496,15584
3110035E14Rik,1,5499,16425
3110035E14Rik,1,5501,15570
3110035E14Rik,1,5502,15547
3110035E14Rik,1,5503,16324
3110035E14Rik,1,5504,15597
3110035E14Rik,1,5504,15616
3110035E14Rik,1,5504,16448
3110035E14Rik,1,5506,15552
3110035E14Rik,1,5509,15588
3110035E14Rik,1,5509,16351
3110035E14Rik,1,5510,16231
3110035E14Rik,1,5511,15553
3110035E14Rik,1,5514,15452
3110035E14Rik,1,5515,15929
3110035E14Rik,1,5515,16382
3110035E14Rik,1,5515,16534
3110035E14Rik,1,5517,15969
3110035E14Rik,1,5518,15596
3110035E14Rik,1,5522,16123
3110035E14Rik,1,5525,16242
3110035E14Rik,1,5526,15435
3110035E14Rik,1,5526,15570
3110035E14Rik,1,5527,16049
3110035E14Rik,1,5528,15998
3110035E14Rik,1,5528,16172
3110035E14Rik,1,5529,15683
3110035E14Rik,1,5530,16111
3110035E14Rik,1,5530,16119
3110035E14Rik,1,5534,15775
3110035E14Rik,1,5535,16155
3110035E14Rik,1,5539,15952
3110035E14Rik,1,5539,16121
3110035E14Rik,1,5540,15889
3110035E14Rik,1,5542,15947
3110035E14Rik,1,5542,16488
3110035E14Rik,1,5545,16583
3110035E14Rik,1,5547,16517
3110035E14Rik,1,5548,16565
3110035E14Rik,1,5549,15979
3110035E14Rik,1,5549,16189
3110035E14Rik,1,5550,16216
3110035E14Rik,1,5551,15503
3110035E14Rik,1,5551,15990
3110035E14Rik,1,5552,15760
3110035E14Rik,1,5554,15341
3110035E14Rik,1,5554,15546
3110035E14Rik,1,5561,15907
3110035E14Rik,1,5563,15741
3110035E14Rik,1,5563,15990
3110035E14Rik,1,5563,16007
3110035E14Rik,1,5564,15539
3110035E14Rik,1,5567,15619
3110035E14Rik,1,5568,15987
3110035E14Rik,1,5569,15553
3110035E14Rik,1,5571,16140
3110035E14Rik,1,5573,16208
3110035E14Rik,1,5574,15670
3110035E14Rik,1,5575,15039
3110035E14Rik,1,5576,16345
3110035E14Rik,1,5576,16367
3110035E14Rik,1,5577,16130
3110035E14Rik,1,5579,15828
3110035E14Rik,1,5579,16345
3110035E14Rik,1,5582,16175
3110035E14Rik,1,5584,15857
3110035E14Rik,1,5585,16132
3110035E14Rik,1,5595,15753
3110035E14Rik,1,5597,15654
3110035E14Rik,1,5597,15955
3110035E14Rik,1,5602,15665
3110035E14Rik,1,5608,15651
3110035E14Rik,1,5609,15250
3110035E14Rik,1,5609,15579
3110035E14Rik,1,5609,15846
3110035E14Rik,1,5610,15653
3110035E14Rik,1,5610,15845
3110035E14Rik,1,5611,16565
3110035E14Rik,1,5613,16071
3110035E14Rik,1,5616,15194
3110035E14Rik,1,5621,15602
3110035E14Rik,1,5622,15690
3110035E14Rik,1,5622,16344
3110035E14Rik,1,5624,15232
3110035E14Rik,1,5627,15613
3110035E14Rik,1,5627,15868
3110035E14Rik,1,5630,15928
3110035E14Rik,1,5630,16572
3110035E14Rik,1,5632,15749
3110035E14Rik,1,5632,15865
3110035E14Rik,1,5633,15653
3110035E14Rik,1,5633,15850
3110035E14Rik,1,5636,16349
3110035E14Rik,1,5637,15650
3110035E14Rik,1,5638,16298
3110035E14Rik,1,5642,15859
3110035E14Rik,1,5645,15877
3110035E14Rik,1,5647,16158
3110035E14Rik,1,5648,16527
3110035E14Rik,1,5650,15663
3110035E14Rik,1,5650,16549
3110035E14Rik,1,5651,15664
3110035E14Rik,1,5653,16025
3110035E14Rik,1,5654,16041
3110035E14Rik,1,5655,15656
3110035E14Rik,1,5480,17819
3110035E14Rik,1,5480,18017
3110035E14Rik,1,5484,17887
3110035E14Rik,1,5486,16681
3110035E14Rik,1,5487,16729
3110035E14Rik,1,5487,16960
3110035E14Rik,1,5491,17798
3110035E14Rik,1,5492,17679
3110035E14Rik,1,5492,17687
3110035E14Rik,1,5493,18012
3110035E14Rik,1,5494,16983
3110035E14Rik,1,5494,17146
3110035E14Rik,1,5499,17107
3110035E14Rik,1,5501,17817
3110035E14Rik,1,5503,16923
3110035E14Rik,1,5503,16964
3110035E14Rik,1,5505,16920
3110035E14Rik,1,5507,16853
3110035E14Rik,1,5509,17152
3110035E14Rik,1,5510,17709
3110035E14Rik,1,5513,17701
3110035E14Rik,1,5513,18116
3110035E14Rik,1,5519,16947
3110035E14Rik,1,5520,16886
3110035E14Rik,1,5520,17326
3110035E14Rik,1,5521,16887
3110035E14Rik,1,5524,16601
3110035E14Rik,1,5524,16673
3110035E14Rik,1,5525,16626
3110035E14Rik,1,5525,16664
3110035E14Rik,1,5528,16683
3110035E14Rik,1,5537,17039
3110035E14Rik,1,5540,17067
3110035E14Rik,1,5542,17045
3110035E14Rik,1,5544,16635
3110035E14Rik,1,5546,16615
3110035E14Rik,1,5548,16686
3110035E14Rik,1,5550,17381
3110035E14Rik,1,5554,18385
3110035E14Rik,1,5560,17446
3110035E14Rik,1,5563,17064
3110035E14Rik,1,5565,17061
3110035E14Rik,1,5569,17075
3110035E14Rik,1,5571,16674
3110035E14Rik,1,5588,16951
3110035E14Rik,1,5588,17355
3110035E14Rik,1,5592,17789
3110035E14Rik,1,5596,17261
3110035E14Rik,1,5596,18038
3110035E14Rik,1,5596,18250
3110035E14Rik,1,5600,16832
3110035E14Rik,1,5600,17327
3110035E14Rik,1,5601,17340
3110035E14Rik,1,5607,16824
3110035E14Rik,1,5611,16833
3110035E14Rik,1,5611,17089
3110035E14Rik,1,5612,17340
3110035E14Rik,1,5618,17008
3110035E14Rik,1,5619,17309
3110035E14Rik,1,5619,17317
3110035E14Rik,1,5621,17269
3110035E14Rik,1,5625,17095
3110035E14Rik,1,5625,17286
3110035E14Rik,1,5626,16951
3110035E14Rik,1,5627,16652
3110035E14Rik,1,5629,17285
3110035E14Rik,1,5630,18301
3110035E14Rik,1,5631,17273
3110035E14Rik,1,5805,14288
3110035E14Rik,1,5808,14542
3110035E14Rik,1,5811,14031
3110035E14Rik,1,5815,14035
3110035E14Rik,1,5826,14102
3110035E14Rik,1,5829,14053
3110035E14Rik,1,5831,14183
3110035E14Rik,1,5841,14304
3110035E14Rik,1,5879,14084
3110035E14Rik,1,5885,13996
3110035E14Rik,1,5886,14122
3110035E14Rik,1,5896,14290
3110035E14Rik,1,5905,14000
3110035E14Rik,1,5916,14193
3110035E14Rik,1,5937,14045
3110035E14Rik,1,5948,14211
3110035E14Rik,1,5952,14224
3110035E14Rik,1,5967,14013
3110035E14Rik,1,5967,14019
3110035E14Rik,1,5967,14229
3110035E14Rik,1,5970,13977
3110035E14Rik,1,5970,14178
3110035E14Rik,1,5970,14702
3110035E14Rik,1,5971,14702
3110035E14Rik,1,5972,14069
3110035E14Rik,1,5973,14252
3110035E14Rik,1,5974,14182
3110035E14Rik,1,5976,14055
3110035E14Rik,1,5978,14072
3110035E14Rik,1,5979,14073
3110035E14Rik,1,5980,14181
3110035E14Rik,1,5983,14241
3110035E14Rik,1,5984,14371
3110035E14Rik,1,5990,14291
3110035E14Rik,1,5996,13991
3110035E14Rik,1,6005,14255
3110035E14Rik,1,6007,14237
3110035E14Rik,1,6009,14292
3110035E14Rik,1,6016,14084
3110035E14Rik,1,6016,14330
3110035E14Rik,1,6018,13990
3110035E14Rik,1,6018,14111
3110035E14Rik,1,6020,14747
3110035E14Rik,1,6026,14150
3110035E14Rik,1,6028,14211
3110035E14Rik,1,6028,14687
3110035E14Rik,1,6029,14026
3110035E14Rik,1,6029,14419
3110035E14Rik,1,6032,14632
3110035E14Rik,1,6035,14423
3110035E14Rik,1,6036,14386
3110035E14Rik,1,6044,14320
3110035E14Rik,1,6045,14367
3110035E14Rik,1,6045,14434
3110035E14Rik,1,6049,14139
3110035E14Rik,1,6049,14440
3110035E14Rik,1,6055,14328
3110035E14Rik,1,6056,14315
3110035E14Rik,1,6057,14001
3110035E14Rik,1,6061,14552
3110035E14Rik,1,6063,14195
3110035E14Rik,1,6063,14444
3110035E14Rik,1,6066,14302
3110035E14Rik,1,6067,14163
3110035E14Rik,1,6067,14301
3110035E14Rik,1,6070,14229
3110035E14Rik,1,6071,14249
3110035E14Rik,1,6072,14437
3110035E14Rik,1,6076,14355
3110035E14Rik,1,6081,14104
3110035E14Rik,1,6082,14279
3110035E14Rik,1,6084,14362
3110035E14Rik,1,6085,14215
3110035E14Rik,1,6085,14438
3110035E14Rik,1,6086,14354
3110035E14Rik,1,6088,14329
3110035E14Rik,1,6088,14747
3110035E14Rik,1,6089,14710
3110035E14Rik,1,6093,14506
3110035E14Rik,1,6095,14228
3110035E14Rik,1,6098,14358
3110035E14Rik,1,6101,14447
3110035E14Rik,1,6101,14482
3110035E14Rik,1,6102,14696
3110035E14Rik,1,6105,14146
3110035E14Rik,1,6105,14194
3110035E14Rik,1,6105,14323
3110035E14Rik,1,6109,14240
3110035E14Rik,1,6116,14593
3110035E14Rik,1,6119,14581
3110035E14Rik,1,6128,14260
3110035E14Rik,1,6131,14197
3110035E14Rik,1,6132,14549
3110035E14Rik,1,6134,13986
3110035E14Rik,1,6135,14259
3110035E14Rik,1,6143,14677
3110035E14Rik,1,6145,14631
3110035E14Rik,1,6148,14220
3110035E14Rik,1,6149,14220
3110035E14Rik,1,6151,14466
3110035E14Rik,1,6155,14756
3110035E14Rik,1,6157,14223
3110035E14Rik,1,6159,14033
3110035E14Rik,1,6160,14481
3110035E14Rik,1,6165,14583
3110035E14Rik,1,6168,14459
3110035E14Rik,1,6170,14677
3110035E14Rik,1,6181,14482
3110035E14Rik,1,6183,14478
