model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Cck.Calca,Cck.Cxcl14.Calb1.Igfbp5,Cck.Cxcl14.Calb1.Kctd12,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Vip,Cck.Lmo1.Npy,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Fam19a2,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.2,Microglia.1,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vsmc,Zero
Astro.1,0.006631719286115001,0.007211588491139001,0.007015540451162001,0.007316217786213001,0.007473456749377,0.008480750052719001,0.008103666691333,0.006427738775188,0.005355488669301,0.005740293438814,0.008106200972853,0.006085280207258001,0.00739178300904,0.006268555346531,0.007819189110823,0.0065906848698120005,0.005525344215105,0.005156557940488001,0.0048522947137040005,0.0033547591702300004,0.0030912547791850003,0.004582426227255,0.005771648561207,0.004775823631365,0.004606574176271,0.006156415828404,0.007618959123039001,0.008507000544366,0.00935424939223,0.00935424939223,0.0075272421837390005,0.0075657511586560006,0.006363241105279,0.009117316012109,0.008949932357132,0.00826205844662,0.008690188177016,0.004222431790134,0.0024712241783310003,0.0016393752367680002,0.0031572085197200004,0.0,0.007836825083798,0.008273632462947001,0.008472823269297,0.008196763319162,0.00904564417341,0.008512866327508,0.008573962303777001,0.006023336943481001,0.008804634557572001,0.007901138758821001,0.008956318885293,0.008059627330523001,0.008270737968628001,0.007918070017091,0.007666989739651001,0.008423161648639,0.008226993866565,0.008472342563568,0.008895086876972,0.5799634623182921
Astro.1,0.007166439819971001,0.0071277039397570005,0.006957974697071,0.007750255658023001,0.007346238828332001,0.008312603666528001,0.008353325749645,0.009158623286146,0.011057549485974,0.011214499392657002,0.007871595209531,0.0062941454532930005,0.007279313042363,0.007168405970233001,0.008301121411188,0.006953223820132,0.005689779355285,0.005726783216620001,0.005954670533578001,0.004390372283872001,0.0049981336945690005,0.004849858378741001,0.005902673403174,0.005021441484501001,0.004855430567339,0.006278835379650001,0.00746400330151,0.009160146569487,0.008881844254991,0.008881844254991,0.007450849502975001,0.007425924615068,0.006742769290163,0.008691949502579,0.009150495791704,0.008486284443544,0.008347737481401,0.004755642297327001,0.0033044656480270005,0.00236963705259,0.004196044904032001,0.0016642829357740002,0.011057020501014,0.008292771825925001,0.009416367045450002,0.008028171914083001,0.008634369249768,0.008203448810105,0.008384885368638,0.00882934544884,0.008439953202056,0.007851216924822001,0.008562407714232001,0.008385442786034,0.00807548377307,0.007715946764412,0.007558729344171001,0.008229716433303001,0.00802267311778,0.008170118115070001,0.008512668277417,0.550674343809443
Astro.1,0.006845081076693,0.007364199634684001,0.007186038237539,0.007454905068309,0.007594507388119001,0.008470303318614,0.008143676814538,0.006669153287373,0.005669514030482,0.006027822031517,0.008147577410973,0.006350748311795,0.007522601877143001,0.0065231015430210005,0.007898801524094001,0.006807979186974,0.005851341174308001,0.005511477963702,0.005226423195756001,0.0037888358904330003,0.0035165402094030004,0.0049725033103360005,0.006074671556309001,0.005151932740137,0.004979673315315,0.006422326762228,0.007717547253162001,0.008494013477613001,0.009216685931452001,0.009216685931452001,0.0076437630176060005,0.007677570759113001,0.006611933798642,0.009015679325964001,0.008873127372203,0.008282256746970001,0.008651021823559,0.0046011874897610005,0.002869725674754,0.001979128430374,0.0035700691496580003,0.0010581537857900002,0.007910777275244,0.008292874976400001,0.008464695020489,0.008225469890249,0.008954745506384,0.0084988645169,0.008551139726725,0.006306438066408001,0.008749097454056,0.007969599713531,0.00887861564983,0.008108423625942001,0.008289969591475,0.007984217790451,0.0077664405916800005,0.008421666664025001,0.008252228352473,0.008463878740281,0.008826042269523,0.571434527750035
Astro.1,0.006668118938089,0.007237978012102001,0.007044812425641001,0.0073402419279360006,0.007494548287365001,0.008479524714511001,0.008111032748821,0.0064689094816770005,0.005407866750598,0.005788544847293,0.008113838735780001,0.006130163973186001,0.0074145135619610005,0.006311811081195001,0.007833331997702,0.0066277252597920005,0.0055802195208030005,0.005215991824416,0.0049146479960870005,0.003425349990094,0.003159985518891,0.004647167814953001,0.005822805774181,0.0048383938007070006,0.004668330903444,0.006201532121749001,0.00763616589697,0.008505366482721,0.009331132128055001,0.009331132128055001,0.0075476192423370005,0.007585337928159,0.0064056217533230006,0.009100420466173001,0.008937324087197001,0.008266083247046,0.008684057388999,0.0042846189932180005,0.0025346320107,0.00169222997711,0.003223891294649,0.0,0.007849932020479001,0.008277508505054001,0.008472023215598,0.00820223124437,0.009030605105592001,0.008511053950503,0.008570632737686,0.006071353043064,0.008795691472384001,0.00791337929908,0.008943556699122,0.008068555720138001,0.008274602591013001,0.00792991541997,0.007684497359693,0.008423490233926,0.008231883921592001,0.008471475530043,0.008883809655940001,0.5785301919394611
Astro.1,0.006659732479856,0.007231910520902001,0.0070380747753130005,0.007334719773517,0.007489704528555001,0.008479826754074,0.00810935482923,0.006459423206809,0.0053957568142610005,0.0057773994577930005,0.008112099632354,0.006119808387389,0.007409291198778,0.006301838897054,0.007830093529014,0.006619190105116001,0.005567549839039,0.0052022585297650005,0.004900229514003001,0.0034089647658840003,0.0031440171646680004,0.004632187398305,0.005810999924973001,0.004823921151676,0.004654035523391001,0.006191128459468001,0.007632215247284001,0.008505763597197001,0.009336470204117,0.009336470204117,0.007542942207264001,0.007580843395346,0.006395855568703,0.009104328561375,0.008940246328820001,0.008265176529613,0.008685489372209,0.0042702062760940004,0.002519866050145,0.001679880513841,0.00320839762437,0.0,0.007846929662401001,0.008276636585064001,0.008472228371922,0.008200991739811,0.009034086399016001,0.008511491955061,0.008571419829258001,0.006060280052318,0.008797770659932001,0.007910579114519001,0.008946514376641,0.008066520179892001,0.008273732949878,0.007927206250875,0.007680482970799001,0.00842343525327,0.008230778081911,0.008471695758268,0.008886425501046001,0.578861152655287
Astro.1,0.0067692028683490005,0.007310506420171001,0.007125707179899,0.007406180188462,0.007552179486777001,0.008474935396179,0.008130335507822,0.006583275429358,0.005555863501901,0.005924247079119,0.008133812536311001,0.006255673368029,0.007476754989771001,0.006432298657255001,0.00787140794676,0.006730652884763001,0.005734194115518,0.005383426866694001,0.005090949842637,0.0036287271356710005,0.003358937880153,0.004830808171538001,0.005966024650195001,0.005015553635319,0.004843859117251,0.006327354222814,0.007683122927935,0.008499588788736,0.009266200102371001,0.009266200102371001,0.007603140974498001,0.007638639857923001,0.006523415775568001,0.009052563759539,0.008901261620630001,0.008276024566522001,0.008665859402869,0.004462462338614,0.002720339844083,0.0018496618804570001,0.0034169959894480005,0.0,0.007885282933091,0.008287005821074,0.008468550349512001,0.008216197947397,0.008987850118998001,0.008504792379704001,0.008560185050575,0.006205299315341001,0.008769726465057,0.00794617259306,0.008907068296247002,0.008092059718302,0.008284088903684001,0.007961612625685,0.007731959092691001,0.008423157873128001,0.008244214733595,0.008467837775453001,0.008851427805317,0.574504406347057
Astro.1,0.006753281936684,0.007299157913232001,0.0071130052158990004,0.0073958717706500005,0.0075431955638880005,0.008475776223077,0.008127409663018,0.006565259492475,0.005532300127654001,0.005902703797298001,0.008130789115027001,0.0062358195464330005,0.007467039135101001,0.006413285679624001,0.007865529531769,0.006714435180985001,0.005709786304251001,0.005356819397549,0.005062869906064,0.0035959588463960004,0.0033267887176300004,0.0048015017800060004,0.0059433534642230005,0.004987312793873,0.00481581104285,0.006307484506282,0.007675809151266,0.008500621968098001,0.009276502206821,0.009276502206821,0.007594501594302001,0.007630352583880001,0.006504853210795001,0.009060195782689,0.008907046653607,0.008274581343954,0.008668842462896,0.004433935290527,0.0026901134561530004,0.0018237715837420001,0.0033857826570570003,0.0,0.007879818928335001,0.008285635536333,0.008469221569984,0.008214118933865,0.008994683734236,0.008505900681995,0.008561950102836,0.006184143136522001,0.008773928808390001,0.007941126253389,0.008912920275511,0.008088485476653001,0.00828271834462,0.007956738822849,0.007724598206015,0.008423333812674001,0.008242396426474001,0.008468532925845,0.008856634610561001,0.575143136822948
Astro.1,0.006684866074818,0.0072486569366090004,0.0070625218067110005,0.007355979746520001,0.0075077279111100004,0.008478224931898001,0.008109285099679,0.0064654254031720005,0.005403879843152001,0.005785233563248,0.008115163481806001,0.006126511337295,0.0074119701311050005,0.006308227681959,0.007831838682331001,0.006625019729188,0.005576062092936001,0.005211619990039,0.00491014870945,0.003421073565294,0.0031553694752020005,0.004643162561430001,0.005819662695678,0.004834595463915001,0.004663902557708001,0.006198606238133001,0.00763391253367,0.008504086984961001,0.009330984899021,0.009330984899021,0.007545194123663001,0.007582953483188001,0.006402076133938001,0.009099944237525,0.008936621669902,0.008277053971503,0.008683014185375001,0.004290282342785,0.002541478211512,0.001696131390644,0.003234232927182,0.0,0.007847887077945,0.008275940592286,0.008470699878478,0.008200581258948,0.009030030830305001,0.008509783980857001,0.008569442552250001,0.006070968458655001,0.008794795966529,0.007911376050531,0.008942862354311,0.008067822454249,0.008273035714927001,0.007927932815956001,0.007683056918275001,0.008422401432618,0.008230263422688,0.008470156118561,0.008883037381576,0.5785210637393471
Astro.1,0.009862093719351001,0.019549710629094,0.0064571293612160005,0.006936581056236001,0.012713569036337,0.004839356682649,0.004633864248922001,0.009575983001016001,0.003116636430353,0.0035837364603100003,0.004635610134198,0.006029337769205,0.004244974057323,0.010341469137701,0.0054393565600360004,0.0038040350201880005,0.008095107155887,0.019932265501163,0.009430125786965001,0.021207483948881,0.010984564447659,0.002689531305011,0.004255123538125001,0.0031705854132070004,0.0026999466400290002,0.003565362138892,0.004368387580252001,0.0048538713488930005,0.005313171124524001,0.005313171124524001,0.004319605732526001,0.004864094883804001,0.011275399101214001,0.005184963877749,0.0050942714969650004,0.004720476315849,0.004953342306711001,0.087312219358154,0.066693829610086,0.08251387535261301,0.033901040339171004,0.033420618010051,0.004488072738858,0.004726910875913,0.005458261631864,0.004684844334614,0.005146153253698001,0.004857018441606,0.004890174306281,0.0069261136795460004,0.005015483501598,0.005915043882131,0.005097742533407001,0.006420978637197001,0.004725247851731,0.004954648498035,0.011971703733401002,0.0048082412835970005,0.004701441307204001,0.004834959409629001,0.005064473636127001,0.329416609720494
Astro.1,0.006714862723986001,0.007271656623218,0.0070822931753700006,0.007370877043389,0.007521372068179001,0.008477622174959001,0.008120171963165,0.006521789415334001,0.005475832690427,0.005850980879206,0.008123303475598,0.006188042827177001,0.007443458402022001,0.006367460559408,0.007851160543692,0.006675309720236,0.005651129406086,0.005292977910773,0.004995593186454,0.0035180299254440003,0.0032504769646540003,0.004731375265541,0.005888821344162001,0.004919687967919,0.004748752088802001,0.006259617547631001,0.0076580329125900005,0.008502924125321,0.009301244564105,0.009301244564105,0.007573490544545001,0.007610187368352001,0.006460074406862,0.009078465429898,0.008920843083385002,0.008270908734645002,0.008675859551817001,0.00436589965754,0.0026187011172000003,0.0017630140647000002,0.0033117068927030003,0.0,0.007866472720698,0.008282134310096001,0.008470648673857,0.008208914861951001,0.009011018909673001,0.008508385787604001,0.008566023939826,0.006133182354204,0.008783894312335,0.007928765052364001,0.008926878466022001,0.008079662683917,0.008279219539798,0.007944794115349001,0.007706658354796001,0.008423566758171,0.008237816765822,0.008470020905737001,0.008869033467917,0.5766771629745391
