model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Calca,Cck.Cxcl14.Calb1.Igfbp5,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Vip,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Tac2,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
Oligo.1,0.035443771111585004,0.001222814138199,0.036448797740434004,0.016030781783219,0.088542438639087,0.0,0.0,0.005732513757731,0.0,0.0,0.03311262666134,0.07731893957465501,0.019231130083648,0.157373707081878,0.0,0.09663510451927,0.001821395029644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023557236606748,0.005520106190666001,0.285974655150114,0.007678929610594001,0.0013759763574510001,0.0,0.0,0.0,0.0,0.0,0.0,0.005766820621345,0.019641125876417,0.039028912272478004,0.0038926663061780004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001192206308991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020781342157045003,0.002154888018998,0.010718584839392,0.0017083081466940002
Oligo.1,0.003069867922004,0.0,0.0,0.0,0.0033052493876230002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037664555620470002,0.024964570121582003,0.0013398787645680001,0.002768108452619,0.0054305881444860005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014111079045339,0.9395311370106041
Oligo.1,0.001330882320252,0.0,0.0,0.0,0.002207148139559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004181262534686,0.015949012172661002,0.002093581498244,0.008820933992695,0.012762403914967002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010612253647021001,0.939690513156283
Oligo.2,0.0025409939044270004,0.0,0.0,0.0,0.005202528464343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018719936186100002,0.305547102858503,0.01763296934837,0.008259740228104,0.010001821075403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00263842684531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012074823185720001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006585478797506,0.634025246125519
Oligo.2,0.026346683043861,0.002140119148439,0.008999006302289001,0.003029300543193,0.039820085477827005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011261087596173001,0.027177141963272002,0.487006462057386,0.041665970361149,0.01720650438445,0.0,0.0,0.0,0.003958880674169001,0.0,0.0,0.00381331835159,0.050018977475631006,0.20626484390667202,0.01667410574701,0.0,0.002101499507788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011276541534586002,0.038851312628511006
Oligo.2,0.008769538376095001,0.0020487106196570002,0.0,0.0036050828432010002,0.032137669923908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021530198677474,0.23010501111161602,0.104170359075288,0.0181985208575,0.018448805531509002,0.0,0.0,0.0,0.0,0.0,0.0,0.00220987335558,0.007391233149852,0.002909921294703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041384917172063,0.5055951369156381
Oligo.4,0.005873358799849001,0.005953793826421001,0.0,0.0036280689874350004,0.007263218213897001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026653186728560004,0.018888022443844,0.0,0.012564358328408002,0.014266561352329002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001297024663547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010578210178362002,0.915020626070791
Oligo.4,0.013213550486605,0.012056401936824002,0.006273089646835,0.009457402177177,0.011319123619662001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001964633835919,0.006210505165775,0.0,0.003286653219257,0.004148932243707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007059066777104,0.92408421169367
Oligo.4,0.010101849229021001,0.008083478328008,0.0011172026244610001,0.0037530281432130003,0.024573232057627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016094274254367002,0.001501733242485,0.031989153549753,0.043496706768676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005027959817227001,0.8529514408516241
Oligo.4,0.002818010504711,0.004216482431761,0.0,0.001061656518528,0.004773456958481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003619450065641,0.0,0.0021577066561230002,0.003301065745903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013842194334110001,0.9759896251773731
Oligo.4,0.005908507996839001,0.004095763079906001,0.0031490307948510003,0.004055655618334,0.006069250409772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013372830319938,0.013773878364280002,0.0,0.196346498445908,0.15821674050001702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021515112521326003,0.572677508696239
Oligo.4,0.035613208531469,0.031467725223809,0.008802333302492001,0.019439569597888,0.053289922200232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003634689503345,0.015010976659628,0.00134485627881,0.008980795858677,0.012035515346707002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015513576272961,0.7944972046991351
Oligo.4,0.010270996582447001,0.011857280167581,0.010550841762573001,0.008829656885340001,0.029958157621504004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026181895149339003,0.013927252256188,0.02393366165,0.029320795267718,0.026195572187582002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022111920309450003,0.00202216564241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06148086482325801,0.742600723934775
Oligo.4,0.00201667370271,0.0,0.0,0.0,0.002397591309909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043109525221680005,0.45633183572307806,0.013599635737882,0.01547951180276,0.020645926322405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001865788655359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014755280212204002,0.466731648580587
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004439955961258,0.0,0.0017205615946520002,0.003166479900228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001537401201136,0.9861733870324361
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00376408267725,0.0,0.0032165503574690005,0.005591768254374001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018436189907580002,0.983750547143144
Oligo.4,0.012399002987070001,0.015488407440125002,0.0038177459629650003,0.019387155497844002,0.019801218332419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001091594586418,0.01612880602431,0.0015317575577850002,0.006470413776751001,0.006167452734311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005496762431007001,0.890930157073303
Oligo.4,0.0031803472885040002,0.004857640912565,0.0,0.001970395947805,0.00300952527874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003487246883329,0.0,0.0026133253088050003,0.0036480827234540002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012702369992890002,0.9748378482230131
Oligo.4,0.004955968036732,0.0015805827076090001,0.004689196677637,0.001139983227701,0.0053239234823100005,0.0,0.0,0.0,0.0,0.0,0.0028973059704670004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.210950704632649,0.003731906091217,0.04993486541185101,0.106881883535463,0.04807401289419801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002477716364136,0.007129010098395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336844104286944,0.211564754768015
Oligo.4,0.015969765576073002,0.018676511326056,0.003154935521761,0.005411499803931,0.014808194412365002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010833273498700002,0.0031076667211440002,0.0,0.001009425930934,0.0022166693762280002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041264152210710005,0.9301581390600071
Oligo.4,0.10411773626538601,0.029982124446775,0.012331478894584,0.024553585949114002,0.032187305732196005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003014364160065,0.005015036461839001,0.0,0.0040491845129,0.00474478898433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011338481215833002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008261344304359,0.7587390506978651
Oligo.4,0.012640611722368002,0.009020089278719001,0.002958154542484,0.007992933910998,0.010779479647014001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021591207839007,0.0,0.003463532857331,0.005730182893658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001659923787044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005058032393541001,0.9168810644903781
Oligo.4,0.055645129527571,0.016431536414573,0.015048377327569001,0.012142386425328002,0.073806436325538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023589642081150003,0.017150045092285002,0.0024330048776830004,0.011157066229655,0.012706672396621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003302251115392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010714403717865001,0.766661367771299
Oligo.4,0.021165113423076,0.00682681719709,0.007822320496943001,0.008142259387364001,0.026354305410954,0.0,0.0,0.0,0.0,0.0,0.0017300812892380002,0.001018645542174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113462347132309,0.016445797318686003,0.024295138127448,0.028764058486301,0.018688917918509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041067281030917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14695012104802802,0.532815269813112
Oligo.4,0.0056370655077670005,0.003230518446622,0.0,0.002034854822774,0.004552124620927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024689642480759003,0.0,0.00639112527236,0.007031189354465001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038468173954580003,0.939058362966745
Oligo.4,0.0,0.0,0.0,0.0,0.0019225602155090002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020067665086624,0.0,0.0035401842677020004,0.006173091881924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005534896521899001,0.95907012450891
Oligo.4,0.004239939277290001,0.0030358903541800003,0.001265205600517,0.003050892163682,0.008331148018505001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025568118547237003,0.016391461627901,0.0024541609562470004,0.024069763471048,0.029804344859533004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019224417494030002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034285126079426,0.8453128060896361
Oligo.4,0.0024540955588230003,0.0,0.0,0.0,0.0022095678223030004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003810097384265,0.0,0.0029108087240340003,0.003559713350392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014711163608650002,0.9815221076157671
Oligo.4,0.019222092744359,0.018596049844222,0.007314877114774,0.021729308781977003,0.025885515612384002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11004637968682401,0.002000502168017,0.005742254264957,0.008627401828251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009450158243164001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002592718745786,0.7675828422432691
Oligo.4,0.003699441395172,0.0016212547035670002,0.0029264623843720003,0.0,0.017444355628071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001394214682156,0.02175176836341,0.0,0.003281705979496,0.00581783730938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006059749364344001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005017229972247001,0.9294292079577301
Oligo.4,0.068986499028343,0.014070757951529001,0.016334549873289,0.019787165409838003,0.042270163830865,0.0,0.0,0.0,0.0,0.0,0.004191196750197,0.0,0.0012111014410570002,0.001053408367016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019592252067960003,0.016010077522305002,0.020053842417593,0.073272698517532,0.04968687768400801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01553125359128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047698651517890005,0.0,0.0,0.0,0.0,0.0,0.003431346570526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044152786172271,0.581692949624328
Oligo.4,0.0021395819332910002,0.003458586933362,0.0,0.002344795708606,0.0023233445348550003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005279490591053,0.0,0.0024891478396830004,0.004138278656920001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002341313544118,0.9742596998698041
Oligo.4,0.077240037624818,0.049275942539828005,0.30864862589520603,0.113027829917362,0.18315899457782803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004649738042820001,0.0,0.002098691272535,0.0022979133960160003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001177017523041,0.25722553107502805
Oligo.4,0.0015421447464680001,0.0,0.0,0.0,0.0021071379634400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004516365439166,0.0,0.0021887194589,0.004444621283211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011829496381550002,0.982795708786182
Oligo.4,0.003379112681448,0.0,0.0,0.0,0.00654921287117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001434294246196,0.08025217050012601,0.002917885551998,0.04891568060299,0.073992476546076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007111166799734001,0.772238431139282
Oligo.4,0.005798907301101001,0.0024847692611660002,0.001479591204682,0.001985919468679,0.0073243433800980005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015006875900796001,0.016223011796323,0.013674125537643002,0.012012608852171001,0.010555530491442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031937485112290003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030959674807654002,0.877410762483062
Oligo.4,0.002090756272725,0.0025207144194840003,0.0,0.001474062319422,0.0027340389059260003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036159113203680002,0.0,0.002310440646764,0.0037957774423600004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028693402410360004,0.9765781675504731
Oligo.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020113763519220003,0.0035578828025050004,0.0,0.0027389807105600004,0.0038157200166440003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009168115256395,0.976370547104434
Oligo.4,0.002393363880946,0.002759663691248,0.0,0.001487823206553,0.004253722990403001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006099763879129001,0.018675988961792,0.001403150226445,0.06176174624387001,0.066291400598206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012954295528105002,0.8211252188465711
Oligo.4,0.005736321940131001,0.0027120218138070003,0.001017213233544,0.001161948722153,0.006687592451609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00334911262563,0.0,0.0019501461686020002,0.003309263791243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035078793974460004,0.9698865525616711
