Gene,Expt,x,y
3110035E14Rik,1,6846,15787
3110035E14Rik,1,6847,15606
3110035E14Rik,1,6847,16014
3110035E14Rik,1,6847,16307
3110035E14Rik,1,6847,16467
3110035E14Rik,1,6853,16509
3110035E14Rik,1,6854,16212
3110035E14Rik,1,6856,16051
3110035E14Rik,1,6856,16198
3110035E14Rik,1,6861,16058
3110035E14Rik,1,6861,16126
3110035E14Rik,1,6861,16221
3110035E14Rik,1,6864,16371
3110035E14Rik,1,6865,15653
3110035E14Rik,1,6869,15736
3110035E14Rik,1,6870,16026
3110035E14Rik,1,6870,16246
3110035E14Rik,1,6873,15896
3110035E14Rik,1,6881,16243
3110035E14Rik,1,6882,15803
3110035E14Rik,1,6882,16242
3110035E14Rik,1,6883,16218
3110035E14Rik,1,6883,16254
3110035E14Rik,1,6884,15754
3110035E14Rik,1,6888,16207
3110035E14Rik,1,6889,15936
3110035E14Rik,1,6890,15713
3110035E14Rik,1,6891,16185
3110035E14Rik,1,6892,15582
3110035E14Rik,1,6892,15583
3110035E14Rik,1,6894,16006
3110035E14Rik,1,6895,16652
3110035E14Rik,1,6896,15554
3110035E14Rik,1,6896,15814
3110035E14Rik,1,6898,15827
3110035E14Rik,1,6898,16222
3110035E14Rik,1,6902,16180
3110035E14Rik,1,6902,16665
3110035E14Rik,1,6904,15680
3110035E14Rik,1,6904,16186
3110035E14Rik,1,6909,16155
3110035E14Rik,1,6911,15419
3110035E14Rik,1,6913,15972
3110035E14Rik,1,6915,15403
3110035E14Rik,1,6916,16552
3110035E14Rik,1,6917,16139
3110035E14Rik,1,6918,15968
3110035E14Rik,1,6920,15619
3110035E14Rik,1,6920,15698
3110035E14Rik,1,6921,15758
3110035E14Rik,1,6922,16220
3110035E14Rik,1,6924,16150
3110035E14Rik,1,6924,16159
3110035E14Rik,1,6926,15700
3110035E14Rik,1,6926,16613
3110035E14Rik,1,6927,15730
3110035E14Rik,1,6928,15543
3110035E14Rik,1,6929,16645
3110035E14Rik,1,6930,16183
3110035E14Rik,1,6931,15701
3110035E14Rik,1,6932,15610
3110035E14Rik,1,6932,16178
3110035E14Rik,1,6935,16346
3110035E14Rik,1,6936,15572
3110035E14Rik,1,6937,15728
3110035E14Rik,1,6937,15737
3110035E14Rik,1,6937,16156
3110035E14Rik,1,6938,15957
3110035E14Rik,1,6941,15841
3110035E14Rik,1,6943,15721
3110035E14Rik,1,6943,16145
3110035E14Rik,1,6943,16297
3110035E14Rik,1,6944,16149
3110035E14Rik,1,6945,15666
3110035E14Rik,1,6945,15832
3110035E14Rik,1,6946,16606
3110035E14Rik,1,6947,15603
3110035E14Rik,1,6948,16342
3110035E14Rik,1,6949,15919
3110035E14Rik,1,6950,15953
3110035E14Rik,1,6952,16157
3110035E14Rik,1,6953,16150
3110035E14Rik,1,6954,15694
3110035E14Rik,1,6957,15822
3110035E14Rik,1,6962,15578
3110035E14Rik,1,6962,15667
3110035E14Rik,1,6962,16331
3110035E14Rik,1,6964,15666
3110035E14Rik,1,6965,15702
3110035E14Rik,1,6965,16035
3110035E14Rik,1,6966,15720
3110035E14Rik,1,6966,16626
3110035E14Rik,1,6967,15715
3110035E14Rik,1,6968,16108
3110035E14Rik,1,6969,16024
3110035E14Rik,1,6973,16003
3110035E14Rik,1,6976,15712
3110035E14Rik,1,6976,15974
3110035E14Rik,1,6976,16180
3110035E14Rik,1,6977,16351
3110035E14Rik,1,6978,15819
3110035E14Rik,1,6981,15781
3110035E14Rik,1,6985,15835
3110035E14Rik,1,6985,15936
3110035E14Rik,1,6986,15998
3110035E14Rik,1,6990,15712
3110035E14Rik,1,6995,16065
3110035E14Rik,1,6995,16106
3110035E14Rik,1,6996,16658
3110035E14Rik,1,6997,16225
3110035E14Rik,1,6999,16216
3110035E14Rik,1,7000,16182
3110035E14Rik,1,7001,16310
3110035E14Rik,1,7002,16372
3110035E14Rik,1,7003,16054
3110035E14Rik,1,7003,16194
3110035E14Rik,1,7004,15787
3110035E14Rik,1,7006,15942
3110035E14Rik,1,7010,16077
3110035E14Rik,1,7015,16154
3110035E14Rik,1,7016,15955
3110035E14Rik,1,7016,16149
3110035E14Rik,1,7022,16140
3110035E14Rik,1,7023,15465
3110035E14Rik,1,7026,15763
3110035E14Rik,1,7026,16060
3110035E14Rik,1,7026,16062
3110035E14Rik,1,7026,16107
3110035E14Rik,1,7027,16111
3110035E14Rik,1,7028,15618
3110035E14Rik,1,7031,16416
3110035E14Rik,1,7033,16428
3110035E14Rik,1,7035,16417
3110035E14Rik,1,7035,16443
3110035E14Rik,1,7036,16025
3110035E14Rik,1,7037,16433
3110035E14Rik,1,7037,16437
3110035E14Rik,1,7038,16003
3110035E14Rik,1,7039,16112
3110035E14Rik,1,7040,16446
3110035E14Rik,1,7044,16487
3110035E14Rik,1,7045,16444
3110035E14Rik,1,7047,15180
3110035E14Rik,1,7047,15642
3110035E14Rik,1,7052,15870
3110035E14Rik,1,7052,16315
3110035E14Rik,1,7055,15984
3110035E14Rik,1,7056,15830
3110035E14Rik,1,7057,15813
3110035E14Rik,1,7059,16629
3110035E14Rik,1,7060,16248
3110035E14Rik,1,7062,15806
3110035E14Rik,1,7063,15730
3110035E14Rik,1,7064,15836
3110035E14Rik,1,7065,16005
3110035E14Rik,1,7066,16064
3110035E14Rik,1,7067,15886
3110035E14Rik,1,7068,16339
3110035E14Rik,1,7069,15814
3110035E14Rik,1,7070,16232
3110035E14Rik,1,7071,16039
3110035E14Rik,1,7072,16466
3110035E14Rik,1,7075,15765
3110035E14Rik,1,7076,16249
3110035E14Rik,1,7077,15849
3110035E14Rik,1,7077,16034
3110035E14Rik,1,7079,15752
3110035E14Rik,1,7079,16037
3110035E14Rik,1,7079,16637
3110035E14Rik,1,7082,16000
3110035E14Rik,1,7083,16038
3110035E14Rik,1,7087,16307
3110035E14Rik,1,7087,16406
3110035E14Rik,1,7087,16430
3110035E14Rik,1,7092,15002
3110035E14Rik,1,7095,15772
3110035E14Rik,1,7099,16613
3110035E14Rik,1,7101,15010
3110035E14Rik,1,7101,15728
3110035E14Rik,1,7103,16201
3110035E14Rik,1,7103,16202
3110035E14Rik,1,7107,16196
3110035E14Rik,1,7109,16167
3110035E14Rik,1,7111,15999
3110035E14Rik,1,7119,15843
3110035E14Rik,1,7123,15735
3110035E14Rik,1,7126,16406
3110035E14Rik,1,7128,15800
3110035E14Rik,1,7129,16144
3110035E14Rik,1,7130,16278
3110035E14Rik,1,7131,16377
3110035E14Rik,1,7135,16113
3110035E14Rik,1,7135,16372
3110035E14Rik,1,7136,16213
3110035E14Rik,1,7137,16421
3110035E14Rik,1,7149,16416
3110035E14Rik,1,7151,16345
3110035E14Rik,1,7153,16436
3110035E14Rik,1,7154,16269
3110035E14Rik,1,7154,16436
3110035E14Rik,1,7156,16424
3110035E14Rik,1,7160,16334
3110035E14Rik,1,7170,16351
3110035E14Rik,1,7173,16338
3110035E14Rik,1,7175,16522
3110035E14Rik,1,7175,16570
3110035E14Rik,1,7177,15860
3110035E14Rik,1,7179,16353
3110035E14Rik,1,7182,15867
3110035E14Rik,1,7182,16305
3110035E14Rik,1,7182,16354
3110035E14Rik,1,7183,16432
3110035E14Rik,1,7184,16408
3110035E14Rik,1,7186,15986
3110035E14Rik,1,7188,16000
3110035E14Rik,1,7190,16008
3110035E14Rik,1,7191,15926
3110035E14Rik,1,7191,16013
3110035E14Rik,1,7192,14995
3110035E14Rik,1,7196,15996
3110035E14Rik,1,7196,16333
3110035E14Rik,1,7198,16342
3110035E14Rik,1,7198,16398
3110035E14Rik,1,7199,16015
3110035E14Rik,1,7199,16161
3110035E14Rik,1,7203,15888
