Gene,Expt,x,y
3110035E14Rik,1,22424,8067
3110035E14Rik,1,22555,8408
3110035E14Rik,1,22656,9382
3110035E14Rik,1,22764,9163
3110035E14Rik,1,22788,8828
3110035E14Rik,1,22897,8001
3110035E14Rik,1,23007,8743
3110035E14Rik,1,23009,8676
3110035E14Rik,1,23092,9061
3110035E14Rik,1,23145,8776
3110035E14Rik,1,23179,9433
3110035E14Rik,1,23193,7954
3110035E14Rik,1,23214,7931
3110035E14Rik,1,23265,9061
3110035E14Rik,1,23291,9172
3110035E14Rik,1,23316,9110
3110035E14Rik,1,23322,8807
3110035E14Rik,1,23348,9031
3110035E14Rik,1,23384,9468
3110035E14Rik,1,23388,8251
3110035E14Rik,1,23432,8901
3110035E14Rik,1,23518,7927
3110035E14Rik,1,23554,8504
3110035E14Rik,1,23583,7907
3110035E14Rik,1,23605,7921
3110035E14Rik,1,23660,8087
3110035E14Rik,1,23665,8336
3110035E14Rik,1,23670,8086
3110035E14Rik,1,23672,8457
3110035E14Rik,1,23672,8576
3110035E14Rik,1,23678,8694
3110035E14Rik,1,23687,8331
3110035E14Rik,1,23697,8131
3110035E14Rik,1,23742,7932
3110035E14Rik,1,23765,8734
3110035E14Rik,1,23779,8071
3110035E14Rik,1,23826,8027
3110035E14Rik,1,23905,8061
3110035E14Rik,1,22379,9614
3110035E14Rik,1,22414,10180
3110035E14Rik,1,22437,10445
3110035E14Rik,1,22438,10444
3110035E14Rik,1,22456,10724
3110035E14Rik,1,22490,9927
3110035E14Rik,1,22548,11237
3110035E14Rik,1,22563,10427
3110035E14Rik,1,22567,11052
3110035E14Rik,1,22715,11337
3110035E14Rik,1,22756,9743
3110035E14Rik,1,22766,9935
3110035E14Rik,1,22804,10442
3110035E14Rik,1,22808,11233
3110035E14Rik,1,22847,10037
3110035E14Rik,1,22929,11239
3110035E14Rik,1,22982,11074
3110035E14Rik,1,23052,11074
3110035E14Rik,1,23070,10563
3110035E14Rik,1,23113,11178
3110035E14Rik,1,23124,11091
3110035E14Rik,1,23126,11097
3110035E14Rik,1,23148,9823
3110035E14Rik,1,23182,9588
3110035E14Rik,1,23208,11140
3110035E14Rik,1,23222,10920
3110035E14Rik,1,23252,11223
3110035E14Rik,1,23254,11072
3110035E14Rik,1,23258,9578
3110035E14Rik,1,23268,10193
3110035E14Rik,1,23278,11098
3110035E14Rik,1,23280,11083
3110035E14Rik,1,23306,10949
3110035E14Rik,1,23323,11160
3110035E14Rik,1,23334,11039
3110035E14Rik,1,23352,10221
3110035E14Rik,1,23367,11245
3110035E14Rik,1,23379,10809
3110035E14Rik,1,23416,10878
3110035E14Rik,1,23417,10819
3110035E14Rik,1,23420,9559
3110035E14Rik,1,23435,10891
3110035E14Rik,1,23464,11179
3110035E14Rik,1,23467,10739
3110035E14Rik,1,23476,10473
3110035E14Rik,1,23486,10665
3110035E14Rik,1,23504,10601
3110035E14Rik,1,23507,11064
3110035E14Rik,1,23512,11055
3110035E14Rik,1,23545,10607
3110035E14Rik,1,23561,11249
3110035E14Rik,1,23572,10880
3110035E14Rik,1,23581,11087
3110035E14Rik,1,23582,11286
3110035E14Rik,1,23608,9629
3110035E14Rik,1,23614,10158
3110035E14Rik,1,23630,11198
3110035E14Rik,1,23633,10523
3110035E14Rik,1,23647,10467
3110035E14Rik,1,23649,10876
3110035E14Rik,1,23668,10685
3110035E14Rik,1,23700,10262
3110035E14Rik,1,23705,10486
3110035E14Rik,1,23711,10595
3110035E14Rik,1,23711,11236
3110035E14Rik,1,23718,10597
3110035E14Rik,1,23769,11200
3110035E14Rik,1,23770,9822
3110035E14Rik,1,23779,10501
3110035E14Rik,1,23805,11162
3110035E14Rik,1,23809,10169
3110035E14Rik,1,23830,10141
3110035E14Rik,1,23850,11260
3110035E14Rik,1,23863,10523
3110035E14Rik,1,23869,9819
3110035E14Rik,1,23886,10384
3110035E14Rik,1,23889,10871
3110035E14Rik,1,23890,10146
3110035E14Rik,1,23895,10893
3110035E14Rik,1,23903,10287
3110035E14Rik,1,23912,10111
3110035E14Rik,1,23922,10578
3110035E14Rik,1,23925,10089
3110035E14Rik,1,23925,11143
3110035E14Rik,1,23936,10365
3110035E14Rik,1,23940,9856
3110035E14Rik,1,23944,9975
3110035E14Rik,1,23947,10679
3110035E14Rik,1,23953,11135
3110035E14Rik,1,23964,10654
3110035E14Rik,1,23968,10069
3110035E14Rik,1,23969,10937
3110035E14Rik,1,23978,11003
3110035E14Rik,1,23983,10423
3110035E14Rik,1,23984,9884
3110035E14Rik,1,23984,9889
3110035E14Rik,1,24007,9679
3110035E14Rik,1,24008,9770
3110035E14Rik,1,24013,9738
3110035E14Rik,1,24017,10178
3110035E14Rik,1,24023,9588
3110035E14Rik,1,24034,9591
3110035E14Rik,1,24076,9996
3110035E14Rik,1,24078,10947
3110035E14Rik,1,24079,10268
3110035E14Rik,1,24080,9844
3110035E14Rik,1,24085,10998
3110035E14Rik,1,24087,9634
3110035E14Rik,1,24087,10276
3110035E14Rik,1,24091,9546
3110035E14Rik,1,24093,10025
3110035E14Rik,1,22391,11755
3110035E14Rik,1,22459,13043
3110035E14Rik,1,22484,12115
3110035E14Rik,1,22495,12117
3110035E14Rik,1,22503,13017
3110035E14Rik,1,22520,12642
3110035E14Rik,1,22524,11749
3110035E14Rik,1,22532,11798
3110035E14Rik,1,22538,11537
3110035E14Rik,1,22539,11937
3110035E14Rik,1,22545,13018
3110035E14Rik,1,22557,13073
3110035E14Rik,1,22583,13106
3110035E14Rik,1,22590,12582
3110035E14Rik,1,22596,11790
3110035E14Rik,1,22620,11383
3110035E14Rik,1,22642,11600
3110035E14Rik,1,22664,11659
3110035E14Rik,1,22666,13173
3110035E14Rik,1,22685,12950
3110035E14Rik,1,22688,13127
3110035E14Rik,1,22697,13063
3110035E14Rik,1,22725,13165
3110035E14Rik,1,22731,11875
3110035E14Rik,1,22735,11721
3110035E14Rik,1,22736,12845
3110035E14Rik,1,22740,11774
3110035E14Rik,1,22745,11805
3110035E14Rik,1,22748,12844
3110035E14Rik,1,22749,11741
3110035E14Rik,1,22766,11842
3110035E14Rik,1,22772,11880
3110035E14Rik,1,22790,11592
3110035E14Rik,1,22841,11892
3110035E14Rik,1,22846,11712
3110035E14Rik,1,22860,11755
3110035E14Rik,1,22891,11943
3110035E14Rik,1,22895,11807
3110035E14Rik,1,22905,11795
3110035E14Rik,1,22916,11716
3110035E14Rik,1,22925,11448
3110035E14Rik,1,22943,11605
3110035E14Rik,1,22951,11684
3110035E14Rik,1,22955,11940
3110035E14Rik,1,22965,11600
3110035E14Rik,1,22976,12634
3110035E14Rik,1,22981,13056
3110035E14Rik,1,22997,13175
3110035E14Rik,1,23002,13158
3110035E14Rik,1,23007,13167
3110035E14Rik,1,23011,13086
3110035E14Rik,1,23021,11848
3110035E14Rik,1,23043,13105
3110035E14Rik,1,23066,11740
3110035E14Rik,1,23092,11676
3110035E14Rik,1,23094,11614
3110035E14Rik,1,23100,13080
3110035E14Rik,1,23101,13034
3110035E14Rik,1,23114,11579
3110035E14Rik,1,23118,11481
3110035E14Rik,1,23125,11486
3110035E14Rik,1,23127,12675
3110035E14Rik,1,23136,12429
3110035E14Rik,1,23137,11633
3110035E14Rik,1,23137,12428
3110035E14Rik,1,23152,12368
3110035E14Rik,1,23172,11423
3110035E14Rik,1,23204,11686
3110035E14Rik,1,23209,11402
3110035E14Rik,1,23228,13119
3110035E14Rik,1,23234,13135
3110035E14Rik,1,23235,11583
3110035E14Rik,1,23257,13126
3110035E14Rik,1,23265,11546
3110035E14Rik,1,23267,13066
3110035E14Rik,1,23267,13130
3110035E14Rik,1,23278,11395
3110035E14Rik,1,23308,12913
3110035E14Rik,1,23342,11671
3110035E14Rik,1,23359,13069
3110035E14Rik,1,23363,11617
3110035E14Rik,1,23365,11418
3110035E14Rik,1,23416,11652
3110035E14Rik,1,23416,13151
3110035E14Rik,1,23421,12145
3110035E14Rik,1,23437,13168
3110035E14Rik,1,23458,11373
3110035E14Rik,1,23469,11432
3110035E14Rik,1,23483,11414
3110035E14Rik,1,23493,11356
3110035E14Rik,1,23501,11370
3110035E14Rik,1,23508,11460
3110035E14Rik,1,23554,11404
3110035E14Rik,1,23590,11533
3110035E14Rik,1,23590,13121
3110035E14Rik,1,23599,12243
3110035E14Rik,1,23714,13124
3110035E14Rik,1,23725,12543
3110035E14Rik,1,23740,12505
3110035E14Rik,1,23745,12497
3110035E14Rik,1,23755,12496
3110035E14Rik,1,23756,12533
3110035E14Rik,1,23760,12492
3110035E14Rik,1,23769,12498
3110035E14Rik,1,23772,12524
3110035E14Rik,1,23799,11345
3110035E14Rik,1,23820,11878
3110035E14Rik,1,23840,11420
3110035E14Rik,1,23851,13171
3110035E14Rik,1,23890,13028
3110035E14Rik,1,23913,13015
3110035E14Rik,1,23929,12077
3110035E14Rik,1,23930,12341
3110035E14Rik,1,23993,11880
3110035E14Rik,1,23996,11487
3110035E14Rik,1,24010,12839
3110035E14Rik,1,24066,12919
3110035E14Rik,1,22387,13335
3110035E14Rik,1,22397,13488
3110035E14Rik,1,22405,13512
3110035E14Rik,1,22416,13542
3110035E14Rik,1,22431,13290
3110035E14Rik,1,22441,13315
3110035E14Rik,1,22443,13548
3110035E14Rik,1,22444,13550
3110035E14Rik,1,22447,13800
3110035E14Rik,1,22457,13851
3110035E14Rik,1,22461,13284
3110035E14Rik,1,22461,13326
3110035E14Rik,1,22484,13895
3110035E14Rik,1,22485,13424
3110035E14Rik,1,22493,13885
3110035E14Rik,1,22524,13665
3110035E14Rik,1,22566,13349
3110035E14Rik,1,22570,13266
3110035E14Rik,1,22581,13446
3110035E14Rik,1,22630,13528
3110035E14Rik,1,22642,13299
3110035E14Rik,1,22650,13379
3110035E14Rik,1,22651,13353
3110035E14Rik,1,22676,13593
3110035E14Rik,1,22680,13585
3110035E14Rik,1,22682,13648
3110035E14Rik,1,22688,13634
3110035E14Rik,1,22689,13623
3110035E14Rik,1,22692,13409
3110035E14Rik,1,22712,13636
3110035E14Rik,1,22747,13433
3110035E14Rik,1,22750,13592
3110035E14Rik,1,22753,13671
3110035E14Rik,1,22762,13253
3110035E14Rik,1,22762,13652
3110035E14Rik,1,22764,13476
3110035E14Rik,1,22773,13677
3110035E14Rik,1,22805,13216
3110035E14Rik,1,22809,13210
3110035E14Rik,1,22818,13215
3110035E14Rik,1,22828,13202
3110035E14Rik,1,22829,13189
3110035E14Rik,1,22836,13395
3110035E14Rik,1,22869,13258
